candidate_id,expression,factor_lane,source_lane,source_generator,search_memory_key,expression_hash,source_family,source_id,parent_expression_hash,parent_expression,field_list,note,fresh_search_intent,x0_r3_role
phase3ay_x0_minute_transfer_00249,"CSRank(CSResidual(ZScore(CSRank(Mul(ZScore(Std($final_float_market_cap,5)),ZScore(Std($close,5))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,15),Add(Abs(Mean($final_float_market_cap,15)),0.000001)))))))",ay_old_family_capacity_residual,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:992b1ced629570ebed2f4ee7,992b1ced629570ebed2f4ee7,phase3k_149_representative,registry_012,0e68235288fa9410b024a124,"CSRank(Mul(ZScore(Std($final_float_market_cap,5)),ZScore(Std($close,5))))","$amount_yuan,$close,$final_float_market_cap",old family residualized against AW capacity signal capflow15,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00250,"CSRank(Add(ZScore(CSRank(Mul(ZScore(Std($final_float_market_cap,5)),ZScore(Std($close,5))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,30),Add(Abs(Mean($final_float_market_cap,30)),0.000001)))))))",ay_old_family_capacity_add,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:a83b761bece341e49efc401e,a83b761bece341e49efc401e,phase3k_149_representative,registry_012,0e68235288fa9410b024a124,"CSRank(Mul(ZScore(Std($final_float_market_cap,5)),ZScore(Std($close,5))))","$amount_yuan,$close,$final_float_market_cap",old family plus AW capacity signal capflow30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00251,"CSRank(Mul(ZScore(CSRank(Mul(ZScore(Std($final_float_market_cap,5)),ZScore(Std($close,5))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,30),Add(Abs(Mean($final_float_market_cap,30)),0.000001)))))))",ay_old_family_capacity_mul,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:f25208c191bedc2c46400b1f,f25208c191bedc2c46400b1f,phase3k_149_representative,registry_012,0e68235288fa9410b024a124,"CSRank(Mul(ZScore(Std($final_float_market_cap,5)),ZScore(Std($close,5))))","$amount_yuan,$close,$final_float_market_cap",old family interaction with AW capacity signal capflow30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00252,"CSRank(CSResidual(ZScore(CSRank(Mul(ZScore(Std($final_float_market_cap,5)),ZScore(Std($close,5))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,30),Add(Abs(Mean($final_float_market_cap,30)),0.000001)))))))",ay_old_family_capacity_residual,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:ccf7c5a35d9914e015060242,ccf7c5a35d9914e015060242,phase3k_149_representative,registry_012,0e68235288fa9410b024a124,"CSRank(Mul(ZScore(Std($final_float_market_cap,5)),ZScore(Std($close,5))))","$amount_yuan,$close,$final_float_market_cap",old family residualized against AW capacity signal capflow30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00253,"CSRank(Add(ZScore(CSRank(Mul(ZScore(Std($final_float_market_cap,5)),ZScore(Std($close,5))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,60),Add(Abs(Mean($final_float_market_cap,60)),0.000001)))))))",ay_old_family_capacity_add,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:a1869ab0c05968807ae5f1fa,a1869ab0c05968807ae5f1fa,phase3k_149_representative,registry_012,0e68235288fa9410b024a124,"CSRank(Mul(ZScore(Std($final_float_market_cap,5)),ZScore(Std($close,5))))","$amount_yuan,$close,$final_float_market_cap",old family plus AW capacity signal capflow60,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00254,"CSRank(Mul(ZScore(CSRank(Mul(ZScore(Std($final_float_market_cap,5)),ZScore(Std($close,5))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,60),Add(Abs(Mean($final_float_market_cap,60)),0.000001)))))))",ay_old_family_capacity_mul,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:42737e985d27a274f0eb9ed4,42737e985d27a274f0eb9ed4,phase3k_149_representative,registry_012,0e68235288fa9410b024a124,"CSRank(Mul(ZScore(Std($final_float_market_cap,5)),ZScore(Std($close,5))))","$amount_yuan,$close,$final_float_market_cap",old family interaction with AW capacity signal capflow60,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00255,"CSRank(CSResidual(ZScore(CSRank(Mul(ZScore(Std($final_float_market_cap,5)),ZScore(Std($close,5))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,60),Add(Abs(Mean($final_float_market_cap,60)),0.000001)))))))",ay_old_family_capacity_residual,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:c77599d24f31eef5da222e19,c77599d24f31eef5da222e19,phase3k_149_representative,registry_012,0e68235288fa9410b024a124,"CSRank(Mul(ZScore(Std($final_float_market_cap,5)),ZScore(Std($close,5))))","$amount_yuan,$close,$final_float_market_cap",old family residualized against AW capacity signal capflow60,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00256,"CSRank(Add(ZScore(CSRank(Mul(ZScore(Std($final_float_market_cap,5)),ZScore(Std($close,5))))),ZScore(Neg(CSRank(Div(Mean($amount,30),Add(Abs(Mean($float_share,30)),0.000001)))))))",ay_old_family_capacity_add,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:57979e9f1b8e71d647b5d5f9,57979e9f1b8e71d647b5d5f9,phase3k_149_representative,registry_012,0e68235288fa9410b024a124,"CSRank(Mul(ZScore(Std($final_float_market_cap,5)),ZScore(Std($close,5))))","$amount,$close,$final_float_market_cap,$float_share",old family plus AW capacity signal flowshare30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00257,"CSRank(Mul(ZScore(CSRank(Mul(ZScore(Std($final_float_market_cap,5)),ZScore(Std($close,5))))),ZScore(Neg(CSRank(Div(Mean($amount,30),Add(Abs(Mean($float_share,30)),0.000001)))))))",ay_old_family_capacity_mul,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:959ccfd675e579d04c561c45,959ccfd675e579d04c561c45,phase3k_149_representative,registry_012,0e68235288fa9410b024a124,"CSRank(Mul(ZScore(Std($final_float_market_cap,5)),ZScore(Std($close,5))))","$amount,$close,$final_float_market_cap,$float_share",old family interaction with AW capacity signal flowshare30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00258,"CSRank(CSResidual(ZScore(CSRank(Mul(ZScore(Std($final_float_market_cap,5)),ZScore(Std($close,5))))),ZScore(Neg(CSRank(Div(Mean($amount,30),Add(Abs(Mean($float_share,30)),0.000001)))))))",ay_old_family_capacity_residual,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:7a31b6a045d842466b431d6d,7a31b6a045d842466b431d6d,phase3k_149_representative,registry_012,0e68235288fa9410b024a124,"CSRank(Mul(ZScore(Std($final_float_market_cap,5)),ZScore(Std($close,5))))","$amount,$close,$final_float_market_cap,$float_share",old family residualized against AW capacity signal flowshare30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00259,"CSRank(Mul(ZScore(Std($final_float_market_cap,2)),ZScore(Std($close,34))))",ay_old_family_minute_base,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:0aa1845b2e3683c3086d8154,0aa1845b2e3683c3086d8154,phase3k_149_representative,registry_013,0aa1845b2e3683c3086d8154,"CSRank(Mul(ZScore(Std($final_float_market_cap,2)),ZScore(Std($close,34))))","$close,$final_float_market_cap",original expression on true minute clock,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00260,"Neg(CSRank(Mul(ZScore(Std($final_float_market_cap,2)),ZScore(Std($close,34)))))",ay_old_family_minute_neg,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:5f02dd8414a5fecd7465499a,5f02dd8414a5fecd7465499a,phase3k_149_representative,registry_013,0aa1845b2e3683c3086d8154,"CSRank(Mul(ZScore(Std($final_float_market_cap,2)),ZScore(Std($close,34))))","$close,$final_float_market_cap",direction check on true minute clock,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00261,"CSRank(Add(ZScore(CSRank(Mul(ZScore(Std($final_float_market_cap,2)),ZScore(Std($close,34))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,15),Add(Abs(Mean($final_float_market_cap,15)),0.000001)))))))",ay_old_family_capacity_add,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:f180a595731dedd3b7dc8fd4,f180a595731dedd3b7dc8fd4,phase3k_149_representative,registry_013,0aa1845b2e3683c3086d8154,"CSRank(Mul(ZScore(Std($final_float_market_cap,2)),ZScore(Std($close,34))))","$amount_yuan,$close,$final_float_market_cap",old family plus AW capacity signal capflow15,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00262,"CSRank(Mul(ZScore(CSRank(Mul(ZScore(Std($final_float_market_cap,2)),ZScore(Std($close,34))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,15),Add(Abs(Mean($final_float_market_cap,15)),0.000001)))))))",ay_old_family_capacity_mul,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:5143b98c0cae341f26666562,5143b98c0cae341f26666562,phase3k_149_representative,registry_013,0aa1845b2e3683c3086d8154,"CSRank(Mul(ZScore(Std($final_float_market_cap,2)),ZScore(Std($close,34))))","$amount_yuan,$close,$final_float_market_cap",old family interaction with AW capacity signal capflow15,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00263,"CSRank(CSResidual(ZScore(CSRank(Mul(ZScore(Std($final_float_market_cap,2)),ZScore(Std($close,34))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,15),Add(Abs(Mean($final_float_market_cap,15)),0.000001)))))))",ay_old_family_capacity_residual,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:940ea1aa5ea8f7b30b2ca427,940ea1aa5ea8f7b30b2ca427,phase3k_149_representative,registry_013,0aa1845b2e3683c3086d8154,"CSRank(Mul(ZScore(Std($final_float_market_cap,2)),ZScore(Std($close,34))))","$amount_yuan,$close,$final_float_market_cap",old family residualized against AW capacity signal capflow15,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00264,"CSRank(Add(ZScore(CSRank(Mul(ZScore(Std($final_float_market_cap,2)),ZScore(Std($close,34))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,30),Add(Abs(Mean($final_float_market_cap,30)),0.000001)))))))",ay_old_family_capacity_add,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:5705d4f204aedf0deadf8cba,5705d4f204aedf0deadf8cba,phase3k_149_representative,registry_013,0aa1845b2e3683c3086d8154,"CSRank(Mul(ZScore(Std($final_float_market_cap,2)),ZScore(Std($close,34))))","$amount_yuan,$close,$final_float_market_cap",old family plus AW capacity signal capflow30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00265,"CSRank(Mul(ZScore(CSRank(Mul(ZScore(Std($final_float_market_cap,2)),ZScore(Std($close,34))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,30),Add(Abs(Mean($final_float_market_cap,30)),0.000001)))))))",ay_old_family_capacity_mul,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:a2d5429cb46d8b086eb667c3,a2d5429cb46d8b086eb667c3,phase3k_149_representative,registry_013,0aa1845b2e3683c3086d8154,"CSRank(Mul(ZScore(Std($final_float_market_cap,2)),ZScore(Std($close,34))))","$amount_yuan,$close,$final_float_market_cap",old family interaction with AW capacity signal capflow30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00266,"CSRank(CSResidual(ZScore(CSRank(Mul(ZScore(Std($final_float_market_cap,2)),ZScore(Std($close,34))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,30),Add(Abs(Mean($final_float_market_cap,30)),0.000001)))))))",ay_old_family_capacity_residual,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:41d0644ace2265413bb38747,41d0644ace2265413bb38747,phase3k_149_representative,registry_013,0aa1845b2e3683c3086d8154,"CSRank(Mul(ZScore(Std($final_float_market_cap,2)),ZScore(Std($close,34))))","$amount_yuan,$close,$final_float_market_cap",old family residualized against AW capacity signal capflow30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00267,"CSRank(Add(ZScore(CSRank(Mul(ZScore(Std($final_float_market_cap,2)),ZScore(Std($close,34))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,60),Add(Abs(Mean($final_float_market_cap,60)),0.000001)))))))",ay_old_family_capacity_add,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:5241a49d42bcbff70f2d11e2,5241a49d42bcbff70f2d11e2,phase3k_149_representative,registry_013,0aa1845b2e3683c3086d8154,"CSRank(Mul(ZScore(Std($final_float_market_cap,2)),ZScore(Std($close,34))))","$amount_yuan,$close,$final_float_market_cap",old family plus AW capacity signal capflow60,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00268,"CSRank(Mul(ZScore(CSRank(Mul(ZScore(Std($final_float_market_cap,2)),ZScore(Std($close,34))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,60),Add(Abs(Mean($final_float_market_cap,60)),0.000001)))))))",ay_old_family_capacity_mul,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:7483477166648973904020de,7483477166648973904020de,phase3k_149_representative,registry_013,0aa1845b2e3683c3086d8154,"CSRank(Mul(ZScore(Std($final_float_market_cap,2)),ZScore(Std($close,34))))","$amount_yuan,$close,$final_float_market_cap",old family interaction with AW capacity signal capflow60,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00269,"CSRank(CSResidual(ZScore(CSRank(Mul(ZScore(Std($final_float_market_cap,2)),ZScore(Std($close,34))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,60),Add(Abs(Mean($final_float_market_cap,60)),0.000001)))))))",ay_old_family_capacity_residual,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:d765081f6ad22e0abac9ab42,d765081f6ad22e0abac9ab42,phase3k_149_representative,registry_013,0aa1845b2e3683c3086d8154,"CSRank(Mul(ZScore(Std($final_float_market_cap,2)),ZScore(Std($close,34))))","$amount_yuan,$close,$final_float_market_cap",old family residualized against AW capacity signal capflow60,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00270,"CSRank(Add(ZScore(CSRank(Mul(ZScore(Std($final_float_market_cap,2)),ZScore(Std($close,34))))),ZScore(Neg(CSRank(Div(Mean($amount,30),Add(Abs(Mean($float_share,30)),0.000001)))))))",ay_old_family_capacity_add,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:267bece37b021d6aa520799c,267bece37b021d6aa520799c,phase3k_149_representative,registry_013,0aa1845b2e3683c3086d8154,"CSRank(Mul(ZScore(Std($final_float_market_cap,2)),ZScore(Std($close,34))))","$amount,$close,$final_float_market_cap,$float_share",old family plus AW capacity signal flowshare30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00271,"CSRank(Mul(ZScore(CSRank(Mul(ZScore(Std($final_float_market_cap,2)),ZScore(Std($close,34))))),ZScore(Neg(CSRank(Div(Mean($amount,30),Add(Abs(Mean($float_share,30)),0.000001)))))))",ay_old_family_capacity_mul,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:bb581ed9c4aadb559412e8f8,bb581ed9c4aadb559412e8f8,phase3k_149_representative,registry_013,0aa1845b2e3683c3086d8154,"CSRank(Mul(ZScore(Std($final_float_market_cap,2)),ZScore(Std($close,34))))","$amount,$close,$final_float_market_cap,$float_share",old family interaction with AW capacity signal flowshare30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00272,"CSRank(CSResidual(ZScore(CSRank(Mul(ZScore(Std($final_float_market_cap,2)),ZScore(Std($close,34))))),ZScore(Neg(CSRank(Div(Mean($amount,30),Add(Abs(Mean($float_share,30)),0.000001)))))))",ay_old_family_capacity_residual,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:98b515a19830eeae5a0b725b,98b515a19830eeae5a0b725b,phase3k_149_representative,registry_013,0aa1845b2e3683c3086d8154,"CSRank(Mul(ZScore(Std($final_float_market_cap,2)),ZScore(Std($close,34))))","$amount,$close,$final_float_market_cap,$float_share",old family residualized against AW capacity signal flowshare30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00273,"Neg(CSRank(CSResidual(CSRank(Delta($volume,8)),CSRank(Delta($close,8)))))",ay_old_family_minute_base,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:6a6eb2204e0b755501862a6e,6a6eb2204e0b755501862a6e,phase3k_149_representative,registry_014,6a6eb2204e0b755501862a6e,"Neg(CSRank(CSResidual(CSRank(Delta($volume,8)),CSRank(Delta($close,8)))))","$close,$volume",original expression on true minute clock,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00274,"Neg(Neg(CSRank(CSResidual(CSRank(Delta($volume,8)),CSRank(Delta($close,8))))))",ay_old_family_minute_neg,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:67b59766a89e6d89c1bf9749,67b59766a89e6d89c1bf9749,phase3k_149_representative,registry_014,6a6eb2204e0b755501862a6e,"Neg(CSRank(CSResidual(CSRank(Delta($volume,8)),CSRank(Delta($close,8)))))","$close,$volume",direction check on true minute clock,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00275,"CSRank(Add(ZScore(Neg(CSRank(CSResidual(CSRank(Delta($volume,8)),CSRank(Delta($close,8)))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,15),Add(Abs(Mean($final_float_market_cap,15)),0.000001)))))))",ay_old_family_capacity_add,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:8257613be075e6eff601db3a,8257613be075e6eff601db3a,phase3k_149_representative,registry_014,6a6eb2204e0b755501862a6e,"Neg(CSRank(CSResidual(CSRank(Delta($volume,8)),CSRank(Delta($close,8)))))","$amount_yuan,$close,$final_float_market_cap,$volume",old family plus AW capacity signal capflow15,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00276,"CSRank(Mul(ZScore(Neg(CSRank(CSResidual(CSRank(Delta($volume,8)),CSRank(Delta($close,8)))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,15),Add(Abs(Mean($final_float_market_cap,15)),0.000001)))))))",ay_old_family_capacity_mul,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:a2bc5b867123898aa0d6e174,a2bc5b867123898aa0d6e174,phase3k_149_representative,registry_014,6a6eb2204e0b755501862a6e,"Neg(CSRank(CSResidual(CSRank(Delta($volume,8)),CSRank(Delta($close,8)))))","$amount_yuan,$close,$final_float_market_cap,$volume",old family interaction with AW capacity signal capflow15,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00277,"CSRank(CSResidual(ZScore(Neg(CSRank(CSResidual(CSRank(Delta($volume,8)),CSRank(Delta($close,8)))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,15),Add(Abs(Mean($final_float_market_cap,15)),0.000001)))))))",ay_old_family_capacity_residual,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:0322f11774195c2f6b6fa4ab,0322f11774195c2f6b6fa4ab,phase3k_149_representative,registry_014,6a6eb2204e0b755501862a6e,"Neg(CSRank(CSResidual(CSRank(Delta($volume,8)),CSRank(Delta($close,8)))))","$amount_yuan,$close,$final_float_market_cap,$volume",old family residualized against AW capacity signal capflow15,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00278,"CSRank(Add(ZScore(Neg(CSRank(CSResidual(CSRank(Delta($volume,8)),CSRank(Delta($close,8)))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,30),Add(Abs(Mean($final_float_market_cap,30)),0.000001)))))))",ay_old_family_capacity_add,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:446fd668be84d01ad2e0a464,446fd668be84d01ad2e0a464,phase3k_149_representative,registry_014,6a6eb2204e0b755501862a6e,"Neg(CSRank(CSResidual(CSRank(Delta($volume,8)),CSRank(Delta($close,8)))))","$amount_yuan,$close,$final_float_market_cap,$volume",old family plus AW capacity signal capflow30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00279,"CSRank(Mul(ZScore(Neg(CSRank(CSResidual(CSRank(Delta($volume,8)),CSRank(Delta($close,8)))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,30),Add(Abs(Mean($final_float_market_cap,30)),0.000001)))))))",ay_old_family_capacity_mul,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:35a53fce3a13f528a0dfe585,35a53fce3a13f528a0dfe585,phase3k_149_representative,registry_014,6a6eb2204e0b755501862a6e,"Neg(CSRank(CSResidual(CSRank(Delta($volume,8)),CSRank(Delta($close,8)))))","$amount_yuan,$close,$final_float_market_cap,$volume",old family interaction with AW capacity signal capflow30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00280,"CSRank(CSResidual(ZScore(Neg(CSRank(CSResidual(CSRank(Delta($volume,8)),CSRank(Delta($close,8)))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,30),Add(Abs(Mean($final_float_market_cap,30)),0.000001)))))))",ay_old_family_capacity_residual,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:e3ce63c461e477fce4304150,e3ce63c461e477fce4304150,phase3k_149_representative,registry_014,6a6eb2204e0b755501862a6e,"Neg(CSRank(CSResidual(CSRank(Delta($volume,8)),CSRank(Delta($close,8)))))","$amount_yuan,$close,$final_float_market_cap,$volume",old family residualized against AW capacity signal capflow30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00281,"CSRank(Add(ZScore(Neg(CSRank(CSResidual(CSRank(Delta($volume,8)),CSRank(Delta($close,8)))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,60),Add(Abs(Mean($final_float_market_cap,60)),0.000001)))))))",ay_old_family_capacity_add,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:00cdc15c3e2f3750fbcd54bd,00cdc15c3e2f3750fbcd54bd,phase3k_149_representative,registry_014,6a6eb2204e0b755501862a6e,"Neg(CSRank(CSResidual(CSRank(Delta($volume,8)),CSRank(Delta($close,8)))))","$amount_yuan,$close,$final_float_market_cap,$volume",old family plus AW capacity signal capflow60,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00282,"CSRank(Mul(ZScore(Neg(CSRank(CSResidual(CSRank(Delta($volume,8)),CSRank(Delta($close,8)))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,60),Add(Abs(Mean($final_float_market_cap,60)),0.000001)))))))",ay_old_family_capacity_mul,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:5a770ae8e3839baafde15007,5a770ae8e3839baafde15007,phase3k_149_representative,registry_014,6a6eb2204e0b755501862a6e,"Neg(CSRank(CSResidual(CSRank(Delta($volume,8)),CSRank(Delta($close,8)))))","$amount_yuan,$close,$final_float_market_cap,$volume",old family interaction with AW capacity signal capflow60,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00283,"CSRank(CSResidual(ZScore(Neg(CSRank(CSResidual(CSRank(Delta($volume,8)),CSRank(Delta($close,8)))))),ZScore(Neg(CSRank(Div(Mean($amount_yuan,60),Add(Abs(Mean($final_float_market_cap,60)),0.000001)))))))",ay_old_family_capacity_residual,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:90fef8c4badb9346f783cb2b,90fef8c4badb9346f783cb2b,phase3k_149_representative,registry_014,6a6eb2204e0b755501862a6e,"Neg(CSRank(CSResidual(CSRank(Delta($volume,8)),CSRank(Delta($close,8)))))","$amount_yuan,$close,$final_float_market_cap,$volume",old family residualized against AW capacity signal capflow60,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00284,"CSRank(Add(ZScore(Neg(CSRank(CSResidual(CSRank(Delta($volume,8)),CSRank(Delta($close,8)))))),ZScore(Neg(CSRank(Div(Mean($amount,30),Add(Abs(Mean($float_share,30)),0.000001)))))))",ay_old_family_capacity_add,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:a7a21aee126c0da2a570e221,a7a21aee126c0da2a570e221,phase3k_149_representative,registry_014,6a6eb2204e0b755501862a6e,"Neg(CSRank(CSResidual(CSRank(Delta($volume,8)),CSRank(Delta($close,8)))))","$amount,$close,$float_share,$volume",old family plus AW capacity signal flowshare30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00285,"CSRank(Mul(ZScore(Neg(CSRank(CSResidual(CSRank(Delta($volume,8)),CSRank(Delta($close,8)))))),ZScore(Neg(CSRank(Div(Mean($amount,30),Add(Abs(Mean($float_share,30)),0.000001)))))))",ay_old_family_capacity_mul,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:a797aa6e817135823ced2295,a797aa6e817135823ced2295,phase3k_149_representative,registry_014,6a6eb2204e0b755501862a6e,"Neg(CSRank(CSResidual(CSRank(Delta($volume,8)),CSRank(Delta($close,8)))))","$amount,$close,$float_share,$volume",old family interaction with AW capacity signal flowshare30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00286,"CSRank(CSResidual(ZScore(Neg(CSRank(CSResidual(CSRank(Delta($volume,8)),CSRank(Delta($close,8)))))),ZScore(Neg(CSRank(Div(Mean($amount,30),Add(Abs(Mean($float_share,30)),0.000001)))))))",ay_old_family_capacity_residual,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:c1b64d2773a218ba8d7be4c6,c1b64d2773a218ba8d7be4c6,phase3k_149_representative,registry_014,6a6eb2204e0b755501862a6e,"Neg(CSRank(CSResidual(CSRank(Delta($volume,8)),CSRank(Delta($close,8)))))","$amount,$close,$float_share,$volume",old family residualized against AW capacity signal flowshare30,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00287,"CSRank(CSResidual(CSRank(Delta($close,8)),CSRank(Delta($amount,8))))",ay_old_family_minute_base,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:8fb8067d8a8f55039322a36e,8fb8067d8a8f55039322a36e,phase3k_149_representative,registry_015,8fb8067d8a8f55039322a36e,"CSRank(CSResidual(CSRank(Delta($close,8)),CSRank(Delta($amount,8))))","$amount,$close",original expression on true minute clock,False,read_only_transfer_diagnostic
phase3ay_x0_minute_transfer_00288,"Neg(CSRank(CSResidual(CSRank(Delta($close,8)),CSRank(Delta($amount,8)))))",ay_old_family_minute_neg,phase3ay_x0_minute_transfer,phase3ay_x0_minute_transfer_pack_v1,phase3ay:72cbae4b3fce261e23979af0,72cbae4b3fce261e23979af0,phase3k_149_representative,registry_015,8fb8067d8a8f55039322a36e,"CSRank(CSResidual(CSRank(Delta($close,8)),CSRank(Delta($amount,8))))","$amount,$close",direction check on true minute clock,False,read_only_transfer_diagnostic
