panel_field,source_group,dataset,route,field_family,nonnull_count,nonnull_rate,unique_nonnull_count,coverage_status,coverage_reason
ctx_fulla_ps_total_operate_income,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,811681,0.94477197,16099,selector_core,core_coverage_pass
ctx_fulla_ps_total_operate_income_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,810392,0.94327162,16038,selector_core,core_coverage_pass
ctx_fulla_ps_operate_income,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,811681,0.94477197,16099,selector_core,core_coverage_pass
ctx_fulla_ps_operate_income_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,809425,0.94214606,16001,selector_core,core_coverage_pass
ctx_fulla_ps_interest_income,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,25863,0.03010374,269,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_interest_income_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,12830,0.01493373,266,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_earned_premium,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,14917,0.01736293,24,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_earned_premium_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,1239,0.00144216,23,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_fee_commission_income,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,19439,0.0226264,126,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_fee_commission_income_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,5698,0.0066323,120,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_other_business_income,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,322,0.0003748,7,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_other_business_income_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,305,0.00035501,6,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_toi_other,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,377,0.00043882,9,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_toi_other_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,353,0.00041088,7,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_total_operate_cost,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,811813,0.94492562,16103,selector_core,core_coverage_pass
ctx_fulla_ps_total_operate_cost_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,809474,0.94220309,16006,selector_core,core_coverage_pass
ctx_fulla_ps_operate_cost,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,811215,0.94422956,16091,selector_core,core_coverage_pass
ctx_fulla_ps_operate_cost_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,808959,0.94160365,15993,selector_core,core_coverage_pass
ctx_fulla_ps_interest_expense,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,21026,0.02447362,155,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_interest_expense_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,7198,0.00837825,152,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_fee_commission_expense,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,19757,0.02299655,130,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_fee_commission_expense_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,6117,0.00712,129,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_research_expense,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,773537,0.90037352,15267,selector_core,core_coverage_pass
ctx_fulla_ps_research_expense_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,765809,0.89137836,15077,selector_core,core_coverage_pass
ctx_fulla_ps_surrender_value,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,13797,0.01605929,1,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_surrender_value_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0,blocked_zero_coverage,zero_nonnull
ctx_fulla_ps_net_compensate_expense,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,14179,0.01650392,4,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_net_compensate_expense_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,162,0.00018856,3,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_net_contract_reserve,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,15728,0.01830691,35,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_net_contract_reserve_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,1760,0.00204859,34,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_policy_bonus_expense,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,14017,0.01631536,1,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_policy_bonus_expense_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0,blocked_zero_coverage,zero_nonnull
ctx_fulla_ps_reinsure_expense,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,14179,0.01650392,4,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_reinsure_expense_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,162,0.00018856,3,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_other_business_cost,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,322,0.0003748,7,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_other_business_cost_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,305,0.00035501,6,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_operate_tax_add,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,811781,0.94488837,16101,selector_core,core_coverage_pass
ctx_fulla_ps_operate_tax_add_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,809458,0.94218447,16005,selector_core,core_coverage_pass
ctx_fulla_ps_sale_expense,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,801228,0.932605,15872,selector_core,core_coverage_pass
ctx_fulla_ps_sale_expense_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,797962,0.92880347,15766,selector_core,core_coverage_pass
ctx_fulla_ps_manage_expense,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,811813,0.94492562,16103,selector_core,core_coverage_pass
ctx_fulla_ps_manage_expense_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,809474,0.94220309,16006,selector_core,core_coverage_pass
ctx_fulla_ps_me_research_expense,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0,blocked_zero_coverage,zero_nonnull
ctx_fulla_ps_me_research_expense_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0,blocked_zero_coverage,zero_nonnull
ctx_fulla_ps_finance_expense,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,811329,0.94436226,16093,selector_core,core_coverage_pass
ctx_fulla_ps_finance_expense_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,808990,0.94163973,15996,selector_core,core_coverage_pass
ctx_fulla_ps_fe_interest_expense,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,767204,0.8930021,15083,selector_core,core_coverage_pass
ctx_fulla_ps_fe_interest_expense_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,752779,0.87621184,14769,selector_core,core_coverage_pass
ctx_fulla_ps_fe_interest_income,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,793151,0.92320362,15721,selector_core,core_coverage_pass
ctx_fulla_ps_fe_interest_income_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,789737,0.91922982,15603,selector_core,core_coverage_pass
ctx_fulla_ps_asset_impairment_loss,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,389,0.00045278,8,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_asset_impairment_loss_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,389,0.00045278,8,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_credit_impairment_loss,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,636,0.00074028,14,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_credit_impairment_loss_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,619,0.0007205,13,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_toc_other,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,644,0.0007496,13,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_toc_other_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,604,0.00070304,10,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_fairvalue_change_income,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,521411,0.60690653,9605,selector_core,core_coverage_pass
ctx_fulla_ps_fairvalue_change_income_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,445137,0.51812592,8405,selector_core,core_coverage_pass
ctx_fulla_ps_invest_income,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,768898,0.89497386,14765,selector_core,core_coverage_pass
ctx_fulla_ps_invest_income_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,741168,0.86269699,14235,selector_core,core_coverage_pass
ctx_fulla_ps_invest_joint_income,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,495809,0.57710658,9459,selector_core,core_coverage_pass
ctx_fulla_ps_invest_joint_income_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,463665,0.53969194,8984,selector_core,core_coverage_pass
ctx_fulla_ps_net_exposure_income,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,17801,0.02071982,16,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_net_exposure_income_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,589,0.00068558,13,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_exchange_income,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,20375,0.02371588,97,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_exchange_income_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,4262,0.00496084,88,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_asset_disposal_income,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,690026,0.80316926,11937,selector_core,core_coverage_pass
ctx_fulla_ps_asset_disposal_income_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,615070,0.71592275,10817,selector_core,core_coverage_pass
ctx_fulla_ps_asset_impairment_income,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,697309,0.81164645,12871,selector_core,core_coverage_pass
ctx_fulla_ps_asset_impairment_income_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,649321,0.75578988,12146,selector_core,core_coverage_pass
ctx_fulla_ps_credit_impairment_income,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,805230,0.9372632,15703,selector_core,core_coverage_pass
ctx_fulla_ps_credit_impairment_income_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,799719,0.93084857,15562,selector_core,core_coverage_pass
ctx_fulla_ps_other_income,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,810521,0.94342177,16017,selector_core,core_coverage_pass
ctx_fulla_ps_other_income_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,806940,0.93925359,15932,selector_core,core_coverage_pass
ctx_fulla_ps_operate_profit_other,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0,blocked_zero_coverage,zero_nonnull
ctx_fulla_ps_operate_profit_other_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0,blocked_zero_coverage,zero_nonnull
ctx_fulla_ps_operate_profit_balance,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,811647,0.9447324,15,selector_core,core_coverage_pass
ctx_fulla_ps_operate_profit_balance_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,2878,0.0033499,10,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_operate_profit,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,811813,0.94492562,16103,selector_core,core_coverage_pass
ctx_fulla_ps_operate_profit_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,809756,0.94253133,16023,selector_core,core_coverage_pass
ctx_fulla_ps_nonbusiness_income,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,792131,0.92201637,15197,selector_core,core_coverage_pass
ctx_fulla_ps_nonbusiness_income_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,776275,0.90356047,15055,selector_core,core_coverage_pass
ctx_fulla_ps_noncurrent_disposal_income,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0,blocked_zero_coverage,zero_nonnull
ctx_fulla_ps_noncurrent_disposal_income_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0,blocked_zero_coverage,zero_nonnull
ctx_fulla_ps_nonbusiness_expense,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,801646,0.93309154,15487,selector_core,core_coverage_pass
ctx_fulla_ps_nonbusiness_expense_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,790477,0.92009116,15263,selector_core,core_coverage_pass
ctx_fulla_ps_noncurrent_disposal_loss,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0,blocked_zero_coverage,zero_nonnull
ctx_fulla_ps_noncurrent_disposal_loss_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0,blocked_zero_coverage,zero_nonnull
ctx_fulla_ps_effect_tp_other,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0,blocked_zero_coverage,zero_nonnull
ctx_fulla_ps_effect_tp_other_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0,blocked_zero_coverage,zero_nonnull
ctx_fulla_ps_total_profit_balance,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,811647,0.9447324,6,selector_core,core_coverage_pass
ctx_fulla_ps_total_profit_balance_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,287,0.00033406,5,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_total_profit,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,811813,0.94492562,16103,selector_core,core_coverage_pass
ctx_fulla_ps_total_profit_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,809826,0.94261281,16026,selector_core,core_coverage_pass
ctx_fulla_ps_income_tax,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,804009,0.935842,15876,selector_core,core_coverage_pass
ctx_fulla_ps_income_tax_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,798412,0.92932726,15733,selector_core,core_coverage_pass
ctx_fulla_ps_effect_netprofit_other,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0,blocked_zero_coverage,zero_nonnull
ctx_fulla_ps_effect_netprofit_other_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0,blocked_zero_coverage,zero_nonnull
ctx_fulla_ps_effect_netprofit_balance,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0,blocked_zero_coverage,zero_nonnull
ctx_fulla_ps_effect_netprofit_balance_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0,blocked_zero_coverage,zero_nonnull
ctx_fulla_ps_unconfirm_invest_loss,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0,blocked_zero_coverage,zero_nonnull
ctx_fulla_ps_unconfirm_invest_loss_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0,blocked_zero_coverage,zero_nonnull
ctx_fulla_ps_netprofit,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,811813,0.94492562,16103,selector_core,core_coverage_pass
ctx_fulla_ps_netprofit_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,809474,0.94220309,16006,selector_core,core_coverage_pass
ctx_fulla_ps_precombine_profit,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,226,0.00026306,7,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_precombine_profit_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,210,0.00024443,6,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_continued_netprofit,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,805328,0.93737727,15965,selector_core,core_coverage_pass
ctx_fulla_ps_continued_netprofit_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,802333,0.93389119,15838,selector_core,core_coverage_pass
ctx_fulla_ps_discontinued_netprofit,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,29089,0.03385871,200,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_discontinued_netprofit_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,7732,0.00899981,153,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_parent_netprofit,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,811813,0.94492562,16103,selector_core,core_coverage_pass
ctx_fulla_ps_parent_netprofit_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,810441,0.94332865,16043,selector_core,core_coverage_pass
ctx_fulla_ps_minority_interest,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,662128,0.77069683,12948,selector_core,core_coverage_pass
ctx_fulla_ps_minority_interest_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,633815,0.73774136,12415,selector_core,core_coverage_pass
ctx_fulla_ps_deduct_parent_netprofit,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,811813,0.94492562,16103,selector_core,core_coverage_pass
ctx_fulla_ps_deduct_parent_netprofit_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,808225,0.94074929,16011,selector_core,core_coverage_pass
ctx_fulla_ps_netprofit_other,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,161,0.0001874,4,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_netprofit_other_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,161,0.0001874,4,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_netprofit_balance,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0,blocked_zero_coverage,zero_nonnull
ctx_fulla_ps_netprofit_balance_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0,blocked_zero_coverage,zero_nonnull
ctx_fulla_ps_basic_eps,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,811635,0.94471843,4805,selector_core,core_coverage_pass
ctx_fulla_ps_basic_eps_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,807952,0.94043153,9371,selector_core,core_coverage_pass
ctx_fulla_ps_diluted_eps,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,800768,0.93206957,4786,selector_core,core_coverage_pass
ctx_fulla_ps_diluted_eps_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,796557,0.9271681,9240,selector_core,core_coverage_pass
ctx_fulla_ps_other_compre_income,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,520920,0.60633502,10016,selector_core,core_coverage_pass
ctx_fulla_ps_other_compre_income_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,477773,0.55611323,9353,selector_core,core_coverage_pass
ctx_fulla_ps_parent_oci,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,520388,0.60571579,10009,selector_core,core_coverage_pass
ctx_fulla_ps_parent_oci_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,477763,0.55610159,9354,selector_core,core_coverage_pass
ctx_fulla_ps_minority_oci,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,184206,0.21441018,3365,selector_core,core_coverage_pass
ctx_fulla_ps_minority_oci_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,151474,0.17631112,2997,selector_core,core_coverage_pass
ctx_fulla_ps_parent_oci_other,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0,blocked_zero_coverage,zero_nonnull
ctx_fulla_ps_parent_oci_other_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0,blocked_zero_coverage,zero_nonnull
ctx_fulla_ps_parent_oci_balance,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0,blocked_zero_coverage,zero_nonnull
ctx_fulla_ps_parent_oci_balance_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0,blocked_zero_coverage,zero_nonnull
ctx_fulla_ps_unable_oci,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,192466,0.22402456,3266,selector_core,core_coverage_pass
ctx_fulla_ps_unable_oci_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,147692,0.17190899,2839,selector_core,core_coverage_pass
ctx_fulla_ps_creditrisk_fairvalue_change,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,14164,0.01648646,1,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_creditrisk_fairvalue_change_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,17,1.979e-05,1,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_otherright_fairvalue_change,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,170865,0.19888166,2957,selector_core,core_coverage_pass
ctx_fulla_ps_otherright_fairvalue_change_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,133638,0.15555056,2569,selector_core,core_coverage_pass
ctx_fulla_ps_setup_profit_change,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,27448,0.03194864,303,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_setup_profit_change_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,11276,0.01312492,271,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_rightlaw_unable_oci,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,37611,0.04377806,420,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_rightlaw_unable_oci_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,17257,0.02008662,317,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_unable_oci_other,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,14005,0.01630139,44,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_unable_oci_other_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,1353,0.00157485,26,blocked_low_core_coverage,nonnull_below_core_threshold_0.05
ctx_fulla_ps_unable_oci_balance,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0,blocked_zero_coverage,zero_nonnull
ctx_fulla_ps_unable_oci_balance_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0,blocked_zero_coverage,zero_nonnull
ctx_fulla_ps_able_oci,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,468952,0.54584585,9028,selector_core,core_coverage_pass
