pack,candidate_id,status,field_count,fields,blockers,expression
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00537,blocked,1,ctx_fulla_bs_noncurrent_asset_1year_yoy,missing_contract:ctx_fulla_bs_noncurrent_asset_1year_yoy,CSRank(Neg($ctx_fulla_bs_noncurrent_asset_1year_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00542,blocked,1,ctx_fulla_bs_noncurrent_liab_1year_yoy,missing_contract:ctx_fulla_bs_noncurrent_liab_1year_yoy,CSRank($ctx_fulla_bs_noncurrent_liab_1year_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00543,blocked,1,ctx_fulla_bs_noncurrent_liab_1year_yoy,missing_contract:ctx_fulla_bs_noncurrent_liab_1year_yoy,CSRank(Neg($ctx_fulla_bs_noncurrent_liab_1year_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00548,blocked,1,ctx_fulla_bs_note_accounts_payable_yoy,missing_contract:ctx_fulla_bs_note_accounts_payable_yoy,CSRank($ctx_fulla_bs_note_accounts_payable_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00549,blocked,1,ctx_fulla_bs_note_accounts_payable_yoy,missing_contract:ctx_fulla_bs_note_accounts_payable_yoy,CSRank(Neg($ctx_fulla_bs_note_accounts_payable_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00550,blocked,1,ctx_fulla_bs_note_accounts_rece_yoy,missing_contract:ctx_fulla_bs_note_accounts_rece_yoy,CSRank($ctx_fulla_bs_note_accounts_rece_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00551,blocked,1,ctx_fulla_bs_note_accounts_rece_yoy,missing_contract:ctx_fulla_bs_note_accounts_rece_yoy,CSRank(Neg($ctx_fulla_bs_note_accounts_rece_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00552,blocked,1,ctx_fulla_bs_note_payable_yoy,missing_contract:ctx_fulla_bs_note_payable_yoy,CSRank($ctx_fulla_bs_note_payable_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00553,blocked,1,ctx_fulla_bs_note_payable_yoy,missing_contract:ctx_fulla_bs_note_payable_yoy,CSRank(Neg($ctx_fulla_bs_note_payable_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00554,blocked,1,ctx_fulla_bs_note_rece_yoy,missing_contract:ctx_fulla_bs_note_rece_yoy,CSRank($ctx_fulla_bs_note_rece_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00555,blocked,1,ctx_fulla_bs_note_rece_yoy,missing_contract:ctx_fulla_bs_note_rece_yoy,CSRank(Neg($ctx_fulla_bs_note_rece_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00558,blocked,1,ctx_fulla_bs_other_compre_income_yoy,missing_contract:ctx_fulla_bs_other_compre_income_yoy,CSRank($ctx_fulla_bs_other_compre_income_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00559,blocked,1,ctx_fulla_bs_other_compre_income_yoy,missing_contract:ctx_fulla_bs_other_compre_income_yoy,CSRank(Neg($ctx_fulla_bs_other_compre_income_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00562,blocked,1,ctx_fulla_bs_other_current_asset_yoy,missing_contract:ctx_fulla_bs_other_current_asset_yoy,CSRank($ctx_fulla_bs_other_current_asset_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00563,blocked,1,ctx_fulla_bs_other_current_asset_yoy,missing_contract:ctx_fulla_bs_other_current_asset_yoy,CSRank(Neg($ctx_fulla_bs_other_current_asset_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00564,blocked,1,ctx_fulla_bs_other_current_liab_yoy,missing_contract:ctx_fulla_bs_other_current_liab_yoy,CSRank($ctx_fulla_bs_other_current_liab_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00565,blocked,1,ctx_fulla_bs_other_current_liab_yoy,missing_contract:ctx_fulla_bs_other_current_liab_yoy,CSRank(Neg($ctx_fulla_bs_other_current_liab_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00566,blocked,1,ctx_fulla_bs_other_equity_invest_yoy,missing_contract:ctx_fulla_bs_other_equity_invest_yoy,CSRank($ctx_fulla_bs_other_equity_invest_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00567,blocked,1,ctx_fulla_bs_other_equity_invest_yoy,missing_contract:ctx_fulla_bs_other_equity_invest_yoy,CSRank(Neg($ctx_fulla_bs_other_equity_invest_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00570,blocked,1,ctx_fulla_bs_other_equity_tool_yoy,missing_contract:ctx_fulla_bs_other_equity_tool_yoy,CSRank($ctx_fulla_bs_other_equity_tool_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00571,blocked,1,ctx_fulla_bs_other_equity_tool_yoy,missing_contract:ctx_fulla_bs_other_equity_tool_yoy,CSRank(Neg($ctx_fulla_bs_other_equity_tool_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00572,blocked,1,ctx_fulla_bs_other_noncurrent_asset_yoy,missing_contract:ctx_fulla_bs_other_noncurrent_asset_yoy,CSRank($ctx_fulla_bs_other_noncurrent_asset_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00573,blocked,1,ctx_fulla_bs_other_noncurrent_asset_yoy,missing_contract:ctx_fulla_bs_other_noncurrent_asset_yoy,CSRank(Neg($ctx_fulla_bs_other_noncurrent_asset_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00574,blocked,1,ctx_fulla_bs_other_noncurrent_finasset_yoy,missing_contract:ctx_fulla_bs_other_noncurrent_finasset_yoy,CSRank($ctx_fulla_bs_other_noncurrent_finasset_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00575,blocked,1,ctx_fulla_bs_other_noncurrent_finasset_yoy,missing_contract:ctx_fulla_bs_other_noncurrent_finasset_yoy,CSRank(Neg($ctx_fulla_bs_other_noncurrent_finasset_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00576,blocked,1,ctx_fulla_bs_other_noncurrent_liab_yoy,missing_contract:ctx_fulla_bs_other_noncurrent_liab_yoy,CSRank($ctx_fulla_bs_other_noncurrent_liab_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00577,blocked,1,ctx_fulla_bs_other_noncurrent_liab_yoy,missing_contract:ctx_fulla_bs_other_noncurrent_liab_yoy,CSRank(Neg($ctx_fulla_bs_other_noncurrent_liab_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00592,blocked,1,ctx_fulla_bs_predict_liab_yoy,missing_contract:ctx_fulla_bs_predict_liab_yoy,CSRank($ctx_fulla_bs_predict_liab_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00593,blocked,1,ctx_fulla_bs_predict_liab_yoy,missing_contract:ctx_fulla_bs_predict_liab_yoy,CSRank(Neg($ctx_fulla_bs_predict_liab_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00600,blocked,1,ctx_fulla_bs_prepayment_yoy,missing_contract:ctx_fulla_bs_prepayment_yoy,CSRank($ctx_fulla_bs_prepayment_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00601,blocked,1,ctx_fulla_bs_prepayment_yoy,missing_contract:ctx_fulla_bs_prepayment_yoy,CSRank(Neg($ctx_fulla_bs_prepayment_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00616,blocked,1,ctx_fulla_bs_share_capital_yoy,missing_contract:ctx_fulla_bs_share_capital_yoy,CSRank($ctx_fulla_bs_share_capital_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00617,blocked,1,ctx_fulla_bs_share_capital_yoy,missing_contract:ctx_fulla_bs_share_capital_yoy,CSRank(Neg($ctx_fulla_bs_share_capital_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00622,blocked,1,ctx_fulla_bs_short_loan_yoy,missing_contract:ctx_fulla_bs_short_loan_yoy,CSRank($ctx_fulla_bs_short_loan_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00623,blocked,1,ctx_fulla_bs_short_loan_yoy,missing_contract:ctx_fulla_bs_short_loan_yoy,CSRank(Neg($ctx_fulla_bs_short_loan_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00626,blocked,1,ctx_fulla_bs_special_reserve_yoy,missing_contract:ctx_fulla_bs_special_reserve_yoy,CSRank($ctx_fulla_bs_special_reserve_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00627,blocked,1,ctx_fulla_bs_special_reserve_yoy,missing_contract:ctx_fulla_bs_special_reserve_yoy,CSRank(Neg($ctx_fulla_bs_special_reserve_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00628,blocked,1,ctx_fulla_bs_staff_salary_payable_yoy,missing_contract:ctx_fulla_bs_staff_salary_payable_yoy,CSRank($ctx_fulla_bs_staff_salary_payable_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00629,blocked,1,ctx_fulla_bs_staff_salary_payable_yoy,missing_contract:ctx_fulla_bs_staff_salary_payable_yoy,CSRank(Neg($ctx_fulla_bs_staff_salary_payable_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00632,blocked,1,ctx_fulla_bs_surplus_reserve_yoy,missing_contract:ctx_fulla_bs_surplus_reserve_yoy,CSRank($ctx_fulla_bs_surplus_reserve_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00633,blocked,1,ctx_fulla_bs_surplus_reserve_yoy,missing_contract:ctx_fulla_bs_surplus_reserve_yoy,CSRank(Neg($ctx_fulla_bs_surplus_reserve_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00634,blocked,1,ctx_fulla_bs_tax_payable_yoy,missing_contract:ctx_fulla_bs_tax_payable_yoy,CSRank($ctx_fulla_bs_tax_payable_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00635,blocked,1,ctx_fulla_bs_tax_payable_yoy,missing_contract:ctx_fulla_bs_tax_payable_yoy,CSRank(Neg($ctx_fulla_bs_tax_payable_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00636,blocked,1,ctx_fulla_bs_total_assets_yoy,missing_contract:ctx_fulla_bs_total_assets_yoy,CSRank($ctx_fulla_bs_total_assets_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00637,blocked,1,ctx_fulla_bs_total_current_assets_yoy,missing_contract:ctx_fulla_bs_total_current_assets_yoy,CSRank($ctx_fulla_bs_total_current_assets_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00638,blocked,1,ctx_fulla_bs_total_current_assets_yoy,missing_contract:ctx_fulla_bs_total_current_assets_yoy,CSRank(Neg($ctx_fulla_bs_total_current_assets_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00639,blocked,1,ctx_fulla_bs_total_current_liab_yoy,missing_contract:ctx_fulla_bs_total_current_liab_yoy,CSRank($ctx_fulla_bs_total_current_liab_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00640,blocked,1,ctx_fulla_bs_total_current_liab_yoy,missing_contract:ctx_fulla_bs_total_current_liab_yoy,CSRank(Neg($ctx_fulla_bs_total_current_liab_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00641,blocked,1,ctx_fulla_bs_total_equity_yoy,missing_contract:ctx_fulla_bs_total_equity_yoy,CSRank($ctx_fulla_bs_total_equity_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00642,blocked,1,ctx_fulla_bs_total_equity_yoy,missing_contract:ctx_fulla_bs_total_equity_yoy,CSRank(Neg($ctx_fulla_bs_total_equity_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00643,blocked,1,ctx_fulla_bs_total_liab_equity_yoy,missing_contract:ctx_fulla_bs_total_liab_equity_yoy,CSRank($ctx_fulla_bs_total_liab_equity_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00644,blocked,1,ctx_fulla_bs_total_liab_equity_yoy,missing_contract:ctx_fulla_bs_total_liab_equity_yoy,CSRank(Neg($ctx_fulla_bs_total_liab_equity_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00645,blocked,1,ctx_fulla_bs_total_liabilities_yoy,missing_contract:ctx_fulla_bs_total_liabilities_yoy,CSRank($ctx_fulla_bs_total_liabilities_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00646,blocked,1,ctx_fulla_bs_total_noncurrent_assets_yoy,missing_contract:ctx_fulla_bs_total_noncurrent_assets_yoy,CSRank($ctx_fulla_bs_total_noncurrent_assets_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00647,blocked,1,ctx_fulla_bs_total_noncurrent_assets_yoy,missing_contract:ctx_fulla_bs_total_noncurrent_assets_yoy,CSRank(Neg($ctx_fulla_bs_total_noncurrent_assets_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00648,blocked,1,ctx_fulla_bs_total_noncurrent_liab_yoy,missing_contract:ctx_fulla_bs_total_noncurrent_liab_yoy,CSRank($ctx_fulla_bs_total_noncurrent_liab_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00649,blocked,1,ctx_fulla_bs_total_noncurrent_liab_yoy,missing_contract:ctx_fulla_bs_total_noncurrent_liab_yoy,CSRank(Neg($ctx_fulla_bs_total_noncurrent_liab_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00650,blocked,1,ctx_fulla_bs_total_other_payable_yoy,missing_contract:ctx_fulla_bs_total_other_payable_yoy,CSRank($ctx_fulla_bs_total_other_payable_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00651,blocked,1,ctx_fulla_bs_total_other_payable_yoy,missing_contract:ctx_fulla_bs_total_other_payable_yoy,CSRank(Neg($ctx_fulla_bs_total_other_payable_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00652,blocked,1,ctx_fulla_bs_total_other_rece_yoy,missing_contract:ctx_fulla_bs_total_other_rece_yoy,CSRank($ctx_fulla_bs_total_other_rece_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00653,blocked,1,ctx_fulla_bs_total_other_rece_yoy,missing_contract:ctx_fulla_bs_total_other_rece_yoy,CSRank(Neg($ctx_fulla_bs_total_other_rece_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00654,blocked,1,ctx_fulla_bs_total_parent_equity_yoy,missing_contract:ctx_fulla_bs_total_parent_equity_yoy,CSRank($ctx_fulla_bs_total_parent_equity_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00655,blocked,1,ctx_fulla_bs_total_parent_equity_yoy,missing_contract:ctx_fulla_bs_total_parent_equity_yoy,CSRank(Neg($ctx_fulla_bs_total_parent_equity_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00656,blocked,1,ctx_fulla_bs_trade_finasset_notfvtpl_yoy,missing_contract:ctx_fulla_bs_trade_finasset_notfvtpl_yoy,CSRank($ctx_fulla_bs_trade_finasset_notfvtpl_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00657,blocked,1,ctx_fulla_bs_trade_finasset_notfvtpl_yoy,missing_contract:ctx_fulla_bs_trade_finasset_notfvtpl_yoy,CSRank(Neg($ctx_fulla_bs_trade_finasset_notfvtpl_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00664,blocked,1,ctx_fulla_bs_treasury_shares_yoy,missing_contract:ctx_fulla_bs_treasury_shares_yoy,CSRank($ctx_fulla_bs_treasury_shares_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00665,blocked,1,ctx_fulla_bs_treasury_shares_yoy,missing_contract:ctx_fulla_bs_treasury_shares_yoy,CSRank(Neg($ctx_fulla_bs_treasury_shares_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00666,blocked,1,ctx_fulla_bs_unassign_rpofit_yoy,missing_contract:ctx_fulla_bs_unassign_rpofit_yoy,CSRank($ctx_fulla_bs_unassign_rpofit_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00667,blocked,1,ctx_fulla_bs_unassign_rpofit_yoy,missing_contract:ctx_fulla_bs_unassign_rpofit_yoy,CSRank(Neg($ctx_fulla_bs_unassign_rpofit_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00670,blocked,1,ctx_fulla_bs_useright_asset_yoy,missing_contract:ctx_fulla_bs_useright_asset_yoy,CSRank($ctx_fulla_bs_useright_asset_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00671,blocked,1,ctx_fulla_bs_useright_asset_yoy,missing_contract:ctx_fulla_bs_useright_asset_yoy,CSRank(Neg($ctx_fulla_bs_useright_asset_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00674,blocked,1,ctx_fulla_ps_total_operate_income,missing_contract:ctx_fulla_ps_total_operate_income,CSRank($ctx_fulla_ps_total_operate_income)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00675,blocked,1,ctx_fulla_ps_total_operate_income,missing_contract:ctx_fulla_ps_total_operate_income,CSRank(Neg($ctx_fulla_ps_total_operate_income))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00676,blocked,1,ctx_fulla_ps_total_operate_income_yoy,missing_contract:ctx_fulla_ps_total_operate_income_yoy,CSRank(Neg($ctx_fulla_ps_total_operate_income_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00677,blocked,1,ctx_fulla_ps_operate_income,missing_contract:ctx_fulla_ps_operate_income,CSRank($ctx_fulla_ps_operate_income)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00678,blocked,1,ctx_fulla_ps_operate_income,missing_contract:ctx_fulla_ps_operate_income,CSRank(Neg($ctx_fulla_ps_operate_income))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00679,blocked,1,ctx_fulla_ps_operate_income_yoy,missing_contract:ctx_fulla_ps_operate_income_yoy,CSRank($ctx_fulla_ps_operate_income_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00680,blocked,1,ctx_fulla_ps_operate_income_yoy,missing_contract:ctx_fulla_ps_operate_income_yoy,CSRank(Neg($ctx_fulla_ps_operate_income_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00701,blocked,1,ctx_fulla_ps_total_operate_cost,missing_contract:ctx_fulla_ps_total_operate_cost,CSRank($ctx_fulla_ps_total_operate_cost)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00702,blocked,1,ctx_fulla_ps_total_operate_cost,missing_contract:ctx_fulla_ps_total_operate_cost,CSRank(Neg($ctx_fulla_ps_total_operate_cost))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00703,blocked,1,ctx_fulla_ps_total_operate_cost_yoy,missing_contract:ctx_fulla_ps_total_operate_cost_yoy,CSRank($ctx_fulla_ps_total_operate_cost_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00704,blocked,1,ctx_fulla_ps_total_operate_cost_yoy,missing_contract:ctx_fulla_ps_total_operate_cost_yoy,CSRank(Neg($ctx_fulla_ps_total_operate_cost_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00705,blocked,1,ctx_fulla_ps_operate_cost,missing_contract:ctx_fulla_ps_operate_cost,CSRank($ctx_fulla_ps_operate_cost)
