panel_field,source_group,dataset,route,field_family,nonnull_count,nonnull_rate,unique_nonnull_count
ctx_fulla_bs_fee_commission_payable_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,815,0.00082489,12
ctx_fulla_bs_fin_fund_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,978,0.00098987,20
ctx_fulla_bs_finance_rece_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,528797,0.53521693,10228
ctx_fulla_bs_fixed_asset_disposal_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0
ctx_fulla_bs_fixed_asset_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,fundamental_quality_risk,821134,0.83110308,15860
ctx_fulla_bs_fvtoci_finasset_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0
ctx_fulla_bs_fvtoci_ncfinasset_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0
ctx_fulla_bs_fvtpl_finasset_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0
ctx_fulla_bs_fvtpl_finliab_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0
ctx_fulla_bs_general_risk_reserve_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,15144,0.01532786,120
ctx_fulla_bs_goodwill_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,fundamental_quality_risk,387825,0.39253344,2477
ctx_fulla_bs_hold_maturity_invest_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,0,0.0,0
ctx_fulla_bs_holdsale_asset_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,fundamental_quality_risk,8682,0.0087874,90
ctx_fulla_bs_holdsale_liab_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,fundamental_quality_risk,1411,0.00142813,19
ctx_fulla_bs_insurance_contract_reserve_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,0,0.0,0
ctx_fulla_bs_intangible_asset_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,fundamental_quality_risk,816862,0.82677922,15780
ctx_fulla_bs_interest_payable_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,35568,0.03599982,585
ctx_fulla_bs_interest_rece_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,26500,0.02682173,469
ctx_fulla_bs_internal_payable_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,0,0.0,0
ctx_fulla_bs_internal_rece_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,0,0.0,0
ctx_fulla_bs_inventory_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,fundamental_quality_risk,810563,0.82040374,15660
ctx_fulla_bs_invest_realestate_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,406048,0.41097768,7527
ctx_fulla_bs_lease_liab_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,fundamental_quality_risk,667460,0.67556338,12840
ctx_fulla_bs_lend_fund_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,1716,0.00173683,34
ctx_fulla_bs_liab_balance_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,fundamental_quality_risk,1763,0.0017844,3
ctx_fulla_bs_liab_equity_balance_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0
ctx_fulla_bs_liab_equity_other_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0
ctx_fulla_bs_liab_other_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,fundamental_quality_risk,163,0.00016498,3
ctx_fulla_bs_loan_advance_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,8977,0.00908599,173
ctx_fulla_bs_loan_pbc_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,1152,0.00116599,19
ctx_fulla_bs_long_equity_invest_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,540372,0.54693245,10152
ctx_fulla_bs_long_loan_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,448956,0.45440661,8296
ctx_fulla_bs_long_payable_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,219564,0.22222964,3548
ctx_fulla_bs_long_prepaid_expense_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,fundamental_quality_risk,728353,0.73719566,14003
ctx_fulla_bs_long_rece_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,151289,0.15312574,2685
ctx_fulla_bs_long_staffsalary_payable_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,97187,0.09836691,1683
ctx_fulla_bs_minority_equity_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,641332,0.64911817,12295
ctx_fulla_bs_monetaryfunds_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,821120,0.83108891,15859
ctx_fulla_bs_noncurrent_asset_1year_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,fundamental_quality_risk,159267,0.1612006,2894
ctx_fulla_bs_noncurrent_asset_balance_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,fundamental_quality_risk,2680,0.00271254,5
ctx_fulla_bs_noncurrent_asset_other_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,fundamental_quality_risk,1366,0.00138258,26
ctx_fulla_bs_noncurrent_liab_1year_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,fundamental_quality_risk,748338,0.75742329,14376
ctx_fulla_bs_noncurrent_liab_balance_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,fundamental_quality_risk,757,0.00076619,2
ctx_fulla_bs_noncurrent_liab_other_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,fundamental_quality_risk,2488,0.00251821,44
ctx_fulla_bs_note_accounts_payable_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,820691,0.8306547,15852
ctx_fulla_bs_note_accounts_rece_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,818549,0.8284867,15813
ctx_fulla_bs_note_payable_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,519695,0.52600442,9928
ctx_fulla_bs_note_rece_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,550015,0.55669253,10623
ctx_fulla_bs_oil_gas_asset_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,fundamental_quality_risk,2330,0.00235829,49
ctx_fulla_bs_other_compre_income_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,fundamental_quality_risk,573716,0.58068127,10047
ctx_fulla_bs_other_creditor_invest_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,14832,0.01501207,269
ctx_fulla_bs_other_current_asset_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,fundamental_quality_risk,809902,0.81973472,15639
ctx_fulla_bs_other_current_liab_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,fundamental_quality_risk,773028,0.78241304,14864
ctx_fulla_bs_other_equity_invest_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,379877,0.38448894,4476
ctx_fulla_bs_other_equity_other_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,0,0.0,0
ctx_fulla_bs_other_equity_tool_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,79444,0.0804085,1391
ctx_fulla_bs_other_noncurrent_asset_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,fundamental_quality_risk,706761,0.71534152,13447
ctx_fulla_bs_other_noncurrent_finasset_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,fundamental_quality_risk,297704,0.30131831,4009
ctx_fulla_bs_other_noncurrent_liab_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,fundamental_quality_risk,104921,0.10619481,1673
ctx_fulla_bs_other_payable_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,257,0.00026012,5
ctx_fulla_bs_other_rece_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,218,0.00022065,5
ctx_fulla_bs_parent_equity_balance_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,2480,0.00251011,6
ctx_fulla_bs_parent_equity_other_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,0,0.0,0
ctx_fulla_bs_perpetual_bond_paybale_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,145,0.00014676,2
ctx_fulla_bs_perpetual_bond_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,12752,0.01290682,153
ctx_fulla_bs_predict_current_liab_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,fundamental_quality_risk,1039,0.00105161,19
ctx_fulla_bs_predict_liab_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,fundamental_quality_risk,283191,0.28662912,4992
ctx_fulla_bs_preferred_shares_paybale_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,capacity_size,220,0.00022267,5
ctx_fulla_bs_preferred_shares_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,capacity_size,435,0.00044028,3
ctx_fulla_bs_premium_rece_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,326,0.00032996,6
ctx_fulla_bs_prepayment_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,819355,0.82930248,15822
ctx_fulla_bs_productive_biology_asset_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,fundamental_quality_risk,24986,0.02528935,459
ctx_fulla_bs_project_material_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,0,0.0,0
ctx_fulla_bs_rc_reserve_rece_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,163,0.00016498,3
ctx_fulla_bs_reinsure_payable_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,163,0.00016498,3
ctx_fulla_bs_reinsure_rece_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,163,0.00016498,3
ctx_fulla_bs_sell_repo_finasset_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,fundamental_quality_risk,2227,0.00225404,49
ctx_fulla_bs_settle_excess_reserve_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,2445,0.00247468,45
ctx_fulla_bs_share_capital_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,capacity_size,821125,0.83109397,4912
ctx_fulla_bs_short_bond_payable_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,0,0.0,0
ctx_fulla_bs_short_fin_payable_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,775,0.00078441,19
ctx_fulla_bs_short_loan_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,604113,0.61144731,11374
ctx_fulla_bs_special_payable_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,76,7.692e-05,1
ctx_fulla_bs_special_reserve_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,258183,0.2613175,4863
ctx_fulla_bs_staff_salary_payable_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,819087,0.82903123,15817
ctx_fulla_bs_subsidy_rece_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,0,0.0,0
ctx_fulla_bs_surplus_reserve_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,807987,0.81779647,3968
ctx_fulla_bs_tax_payable_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,821101,0.83106968,15858
ctx_fulla_bs_total_assets_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,fundamental_quality_risk,824493,0.83450286,15903
ctx_fulla_bs_total_current_assets_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,fundamental_quality_risk,821166,0.83113547,15858
ctx_fulla_bs_total_current_liab_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,fundamental_quality_risk,821166,0.83113547,15858
ctx_fulla_bs_total_equity_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,821134,0.83110308,15860
ctx_fulla_bs_total_liab_equity_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,fundamental_quality_risk,821134,0.83110308,15860
ctx_fulla_bs_total_liabilities_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,fundamental_quality_risk,824039,0.83404335,15897
ctx_fulla_bs_total_noncurrent_assets_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,fundamental_quality_risk,821166,0.83113547,15858
ctx_fulla_bs_total_noncurrent_liab_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,fundamental_quality_risk,818728,0.82866787,15807
ctx_fulla_bs_total_other_payable_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,819892,0.829846,15832
ctx_fulla_bs_total_other_rece_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,820261,0.83021948,15843
ctx_fulla_bs_total_parent_equity_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,824381,0.8343895,15902
ctx_fulla_bs_trade_finasset_notfvtpl_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,fundamental_quality_risk,468650,0.4743397,8557
ctx_fulla_bs_trade_finasset_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0
ctx_fulla_bs_trade_finliab_notfvtpl_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,fundamental_quality_risk,39230,0.03970628,710
ctx_fulla_bs_trade_finliab_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0
ctx_fulla_bs_treasury_shares_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,capacity_size,320289,0.32417751,4217
ctx_fulla_bs_unassign_rpofit_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,821125,0.83109397,15859
ctx_fulla_bs_unconfirm_invest_loss_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,0,0.0,0
ctx_fulla_bs_useright_asset_yoy,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,fundamental_quality_risk,730204,0.73906913,14067
ctx_fulla_bs_osopinion_type,fundamental_pit_silver,fundamental_balance_long,announcement_pit_feature,other_numeric,0,0.0,0
ctx_fulla_ps_total_operate_income,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,833776,0.84389856,16100
ctx_fulla_ps_total_operate_income_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,832438,0.84254432,16038
ctx_fulla_ps_operate_income,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,833776,0.84389856,16100
ctx_fulla_ps_operate_income_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,831451,0.84154534,16001
ctx_fulla_ps_interest_income,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,26961,0.02728832,269
ctx_fulla_ps_interest_income_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,13606,0.01377119,266
ctx_fulla_ps_earned_premium,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,15405,0.01559203,24
ctx_fulla_ps_earned_premium_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,1249,0.00126416,23
ctx_fulla_ps_fee_commission_income,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,20303,0.02054949,126
ctx_fulla_ps_fee_commission_income_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,6082,0.00615584,120
ctx_fulla_ps_other_business_income,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,326,0.00032996,7
ctx_fulla_ps_other_business_income_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,308,0.00031174,6
ctx_fulla_ps_toi_other,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,381,0.00038563,9
ctx_fulla_ps_toi_other_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,357,0.00036133,7
ctx_fulla_ps_total_operate_cost,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,833910,0.84403419,16104
ctx_fulla_ps_total_operate_cost_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,831501,0.84159594,16006
ctx_fulla_ps_operate_cost,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,833305,0.84342185,16092
ctx_fulla_ps_operate_cost_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,830980,0.84106862,15993
ctx_fulla_ps_interest_expense,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,22067,0.02233491,155
ctx_fulla_ps_interest_expense_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,7759,0.0078532,152
ctx_fulla_ps_fee_commission_expense,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,20782,0.02103431,130
ctx_fulla_ps_fee_commission_expense_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,6665,0.00674592,129
ctx_fulla_ps_research_expense,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,793500,0.80313359,15268
ctx_fulla_ps_research_expense_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,785268,0.79480165,15077
ctx_fulla_ps_surrender_value,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,14276,0.01444932,1
ctx_fulla_ps_surrender_value_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0
ctx_fulla_ps_net_compensate_expense,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,14661,0.01483899,4
ctx_fulla_ps_net_compensate_expense_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,163,0.00016498,3
ctx_fulla_ps_net_contract_reserve,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,16224,0.01642097,35
ctx_fulla_ps_net_contract_reserve_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,1775,0.00179655,34
ctx_fulla_ps_policy_bonus_expense,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,14498,0.01467401,1
ctx_fulla_ps_policy_bonus_expense_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0
ctx_fulla_ps_reinsure_expense,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,14661,0.01483899,4
ctx_fulla_ps_reinsure_expense_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,163,0.00016498,3
ctx_fulla_ps_other_business_cost,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,326,0.00032996,7
ctx_fulla_ps_other_business_cost_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,308,0.00031174,6
ctx_fulla_ps_operate_tax_add,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,833877,0.84400079,16102
ctx_fulla_ps_operate_tax_add_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,831485,0.84157975,16005
ctx_fulla_ps_sale_expense,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,822898,0.8328885,15873
ctx_fulla_ps_sale_expense_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,819551,0.82950086,15766
ctx_fulla_ps_manage_expense,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,833910,0.84403419,16104
ctx_fulla_ps_manage_expense_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,831501,0.84159594,16006
ctx_fulla_ps_me_research_expense,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0
ctx_fulla_ps_me_research_expense_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0
ctx_fulla_ps_finance_expense,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,833421,0.84353925,16094
ctx_fulla_ps_finance_expense_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,831012,0.84110101,15996
ctx_fulla_ps_fe_interest_expense,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,788854,0.79843118,15084
ctx_fulla_ps_fe_interest_expense_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,774049,0.78344644,14769
ctx_fulla_ps_fe_interest_income,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,815064,0.82495939,15722
ctx_fulla_ps_fe_interest_income_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,811555,0.82140779,15603
ctx_fulla_ps_asset_impairment_loss,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,547,0.00055364,8
ctx_fulla_ps_asset_impairment_loss_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,547,0.00055364,8
ctx_fulla_ps_credit_impairment_loss,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,797,0.00080668,14
ctx_fulla_ps_credit_impairment_loss_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,779,0.00078846,13
ctx_fulla_ps_toc_other,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,650,0.00065789,13
ctx_fulla_ps_toc_other_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,610,0.00061741,10
ctx_fulla_ps_fairvalue_change_income,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,533894,0.54037581,9603
ctx_fulla_ps_fairvalue_change_income_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,455709,0.46124159,8404
ctx_fulla_ps_invest_income,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,789692,0.79927936,14766
ctx_fulla_ps_invest_income_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,760860,0.77009732,14235
ctx_fulla_ps_invest_joint_income,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,511231,0.51743766,9456
ctx_fulla_ps_invest_joint_income_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,478324,0.48413115,8981
ctx_fulla_ps_net_exposure_income,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,18422,0.01864565,16
ctx_fulla_ps_net_exposure_income_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,595,0.00060222,13
ctx_fulla_ps_exchange_income,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,21461,0.02172155,97
ctx_fulla_ps_exchange_income_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,4590,0.00464573,88
ctx_fulla_ps_asset_disposal_income,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,708033,0.71662896,11939
ctx_fulla_ps_asset_disposal_income_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,631308,0.63897247,10818
ctx_fulla_ps_asset_impairment_income,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,715642,0.72433034,12873
ctx_fulla_ps_asset_impairment_income_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,665916,0.67400064,12147
ctx_fulla_ps_credit_impairment_income,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,826656,0.83669212,15704
ctx_fulla_ps_credit_impairment_income_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,820648,0.83061118,15562
ctx_fulla_ps_other_income,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,831993,0.84209392,16018
ctx_fulla_ps_other_income_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,828185,0.83823969,15932
ctx_fulla_ps_operate_profit_other,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0
ctx_fulla_ps_operate_profit_other_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,0,0.0,0
ctx_fulla_ps_operate_profit_balance,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,833735,0.84385707,15
ctx_fulla_ps_operate_profit_balance_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,2917,0.00295241,10
ctx_fulla_ps_operate_profit,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,833910,0.84403419,16104
ctx_fulla_ps_operate_profit_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,831790,0.84188845,16023
ctx_fulla_ps_nonbusiness_income,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,813738,0.82361729,15198
ctx_fulla_ps_nonbusiness_income_yoy,fundamental_pit_silver,fundamental_profit_long,announcement_pit_feature,fundamental_quality_risk,797643,0.80732689,15055
