arm,candidate_id,expr_hash,source_lane,source_generator,source_profile,selector_name,selector_version,base_e3_score,base_quality,turnover_proxy,turnover_structure_risk,cost_adjusted_proxy,liquidity_proxy,liquidity_proxy_source,capacity_proxy,capacity_proxy_source,factor_exposure_proxy,sector_concentration_proxy,complexity_score,operator_pathology_flag,max_corr_to_103_registry,mean_corr_to_103_registry,nearest_103_cluster,max_corr_to_134_registry,mean_corr_to_134_registry,nearest_134_cluster_id,novelty_vs_134,max_corr_to_selected_queue,max_corr_to_selected_queue_before_pick,mean_corr_to_selected_queue,mean_corr_to_selected_queue_before_pick,provisional_cluster_id,known_cluster_id,known_cluster_count_before_pick,provisional_cluster_count_before_pick,source_lane_cluster_count_before_pick,known_cluster_count_penalty,provisional_cluster_count_penalty,source_lane_cluster_count_penalty,anti_concentration_penalty,cluster_001_penalty,signal_vector_id,signal_vector_source,signal_vector_error,signal_vector_ready,nearest_134_signal_cluster_id,max_corr_to_134_signal_vector,mean_topk_corr_to_134_signal_vector,novelty_vs_134_signal_vector,known_signal_cluster_id,provisional_signal_cluster_id,source_lane_signal_cluster_id,signal_vector_cluster_basis,max_corr_to_selected_queue_signal,max_corr_to_selected_queue_signal_before_pick,mean_corr_to_selected_queue_signal,mean_corr_to_selected_queue_signal_before_pick,nearest_selected_signal_cluster_id,nearest_selected_signal_vector_id,known_signal_cluster_count_before_pick,provisional_signal_cluster_count_before_pick,source_lane_signal_cluster_count_before_pick,vector_diversity_penalty,known_signal_cluster_penalty,provisional_signal_cluster_penalty,source_lane_signal_cluster_penalty,cluster_001_signal_penalty,cluster_003_signal_penalty,cap_relaxed_for_backfill,selector_mode,turnover_penalty,turnover_structure_penalty,selector_pool_turnover_p80,selector_pool_turnover_p90,selector_pool_turnover_p95,high_turnover_p80_count_before_pick,high_turnover_p90_count_before_pick,turnover_tail_penalty,liquidity_penalty,capacity_penalty,registry_symbolic_corr_penalty,complexity_penalty,hard_gate_pass,hard_reject_reason,cap_reject_reason,feature_missing,gate_not_applied,selection_score,selection_score_final,rank_before_selection,selection_rank,selected_for_audit,selection_reason,uses_forbidden_replay_labels,book_marginal_mode,residual_ir_proxy,book_marginal_score,projection_topk_clusters,expression
Phase3AA_G2_event_source_priority,phase3aa_event_0176_phase3ae_brepair_v1_00274,,research_factor_feature_layer,phase3ae_bounded_repair_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,-0.0925,0.0,,0.0,,0.0,,0.0,,,,3.05,False,0.325,0.298333,cluster_115,0.325,0.298333,cluster_115,0.675,1.0,1.0,0.538333,0.538333,prov_4526876d,,,,,,,,,,28163e4f7f23a5debcfd,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_28163e4f7f23,research_factor_feature_layer|sigprov_28163e4f7f23,self_vector,0.684949,0.684949,0.387793,0.387793,,1ecfe30e7432194c8602,0,0,0,0.684949,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.059639,0.070323,0.074188,4,2,0.0,1.0,1.0,0.325,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-0.35970155,-0.35970155,,,False,backfill_candidate,False,signal_vector_proxy,,-0.35970155,,CSRank(ZScore($ctx_billboard_billboard_buy_amt))
Phase3AA_G2_event_source_priority,phase3aa_event_0175_phase3ae_brepair_v1_00273,,research_factor_feature_layer,phase3ae_bounded_repair_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,-0.0549997,0.0,,0.0,,0.0,,0.0,,,,5.6,False,0.283333,0.260119,cluster_021,0.283333,0.260119,cluster_021,0.716667,1.0,1.0,0.84,0.84,prov_4cc783c2,,,,,,,,,,c621eadf104a2e31d18f,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_c621eadf104a,research_factor_feature_layer|sigprov_c621eadf104a,self_vector,0.684949,0.684949,0.387793,0.387793,,1ecfe30e7432194c8602,0,0,0,0.684949,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.059639,0.070323,0.074188,4,2,0.0,1.0,1.0,0.283333,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-0.32220125,-0.32220125,,,False,backfill_candidate,False,signal_vector_proxy,,-0.32220125,,"CSRank(Log(Add(Abs($ctx_billboard_billboard_buy_amt),1)))"
Phase3AA_G2_event_source_priority,phase3aa_event_0174_phase3ae_brepair_v1_00272,,research_factor_feature_layer,phase3ae_bounded_repair_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,-0.0700003,0.0,,0.0,,0.0,,0.0,,,,3.05,False,0.366667,0.31,cluster_079,0.366667,0.31,cluster_079,0.633333,0.8,0.8,0.411667,0.411667,prov_9742f34c,,,,,,,,,,0fd87c7c7c918821ee23,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_0fd87c7c7c91,research_factor_feature_layer|sigprov_0fd87c7c7c91,self_vector,0.684949,0.684949,0.387793,0.387793,,1ecfe30e7432194c8602,0,0,0,0.684949,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.059639,0.070323,0.074188,4,2,0.0,1.0,1.0,0.366667,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-0.33720185,-0.33720185,,,False,backfill_candidate,False,signal_vector_proxy,,-0.33720185,,CSRank(Neg($ctx_billboard_billboard_buy_amt))
Phase3AA_G2_event_source_priority,phase3aa_event_0173_phase3ae_brepair_v1_00271,,research_factor_feature_layer,phase3ae_bounded_repair_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,-0.0549997,0.0,,0.0,,0.0,,0.0,,,,1.9,False,0.283333,0.275,cluster_079,0.283333,0.275,cluster_079,0.716667,1.0,1.0,0.84,0.84,prov_55b33a82,,,,,,,,,,a9011f5411a0f16262c7,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_a9011f5411a0,research_factor_feature_layer|sigprov_a9011f5411a0,self_vector,0.684949,0.684949,0.387793,0.387793,,1ecfe30e7432194c8602,0,0,0,0.684949,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.059639,0.070323,0.074188,4,2,0.0,1.0,1.0,0.283333,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-0.32220125,-0.32220125,,,False,backfill_candidate,False,signal_vector_proxy,,-0.32220125,,CSRank($ctx_billboard_billboard_buy_amt)
Phase3AA_G2_event_source_priority,phase3aa_event_0172_phase3ae_brepair_v1_00250,,research_factor_feature_layer,phase3ae_bounded_repair_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.0499997,0.0,,0.0,,0.0,,0.0,,,,3.3,False,0.166667,0.166667,cluster_032,0.166667,0.166667,cluster_032,0.833333,1.0,1.0,0.84,0.84,prov_fa4f80fd,,,,,,,,,,30a3dd327f883d0efc16,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_30a3dd327f88,research_factor_feature_layer|sigprov_30a3dd327f88,self_vector,0.495289,0.495289,0.275295,0.275295,,a2f0f1b283129eb8cfdc,0,0,0,0.495289,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.059639,0.070323,0.074188,2,1,0.0,1.0,1.0,0.166667,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-0.03702485,-0.03702485,53,53,True,selected_D3_primary,False,signal_vector_proxy,,-0.03702485,,"CSRank(Delta($ctx_rzrq_zdf,10))"
Phase3AA_G2_event_source_priority,phase3aa_event_0171_phase3ae_brepair_v1_00249,,research_factor_feature_layer,phase3ae_bounded_repair_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.0499997,0.0,,0.0,,0.0,,0.0,,,,3.3,False,0.166667,0.166667,cluster_001,0.166667,0.166667,cluster_001,0.833333,1.0,1.0,0.658333,0.658333,prov_6dfa59a2,,,,,,,,,,1fcba00be7657a10bc6b,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_1fcba00be765,research_factor_feature_layer|sigprov_1fcba00be765,self_vector,0.786451,0.786451,0.577193,0.577193,,23a661da830ff1ba69c6,0,0,0,0.786451,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.059639,0.070323,0.074188,4,2,0.0,1.0,1.0,0.166667,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-0.31362875,-0.31362875,,,False,backfill_candidate,False,signal_vector_proxy,,-0.31362875,,"CSRank(Mean($ctx_rzrq_zdf,10))"
Phase3AA_G2_event_source_priority,phase3aa_event_0170_phase3ae_brepair_v1_00248,,research_factor_feature_layer,phase3ae_bounded_repair_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.0499997,0.0,,0.0,,0.0,,0.0,,,,3.3,False,0.166667,0.166667,cluster_032,0.166667,0.166667,cluster_032,0.833333,1.0,1.0,0.88,0.88,prov_1a231994,,,,,,,,,,afc30b2a093422713fba,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_afc30b2a0934,research_factor_feature_layer|sigprov_afc30b2a0934,self_vector,0.52426,0.52426,0.343282,0.343282,,30a3dd327f883d0efc16,0,0,0,0.52426,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.059639,0.070323,0.074188,2,1,0.0,1.0,1.0,0.166667,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-0.0645473,-0.0645473,54,54,True,selected_D3_primary,False,signal_vector_proxy,,-0.0645473,,"CSRank(Delta($ctx_rzrq_zdf,5))"
Phase3AA_G2_event_source_priority,phase3aa_event_0169_phase3ae_brepair_v1_00247,,research_factor_feature_layer,phase3ae_bounded_repair_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.0499997,0.0,,0.0,,0.0,,0.0,,,,3.3,False,0.166667,0.166667,cluster_001,0.166667,0.166667,cluster_001,0.833333,1.0,1.0,0.658333,0.658333,prov_02bd6e59,,,,,,,,,,389a776998af65b39d9f,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_4bea320e1493,research_factor_feature_layer|sigprov_4bea320e1493,selected_queue,0.901671,0.901671,0.617515,0.617515,sigprov_4bea320e1493,4bea320e1493acdcf561,0,1,1,0.901671,0.0,1.0,1.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.059639,0.070323,0.074188,4,2,0.0,1.0,1.0,0.166667,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-1.32308775,-1.32308775,,,False,backfill_candidate,False,signal_vector_proxy,,-1.32308775,,"CSRank(Mean($ctx_rzrq_zdf,5))"
Phase3AA_G2_event_source_priority,phase3aa_event_0168_phase3ae_brepair_v1_00246,,research_factor_feature_layer,phase3ae_bounded_repair_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.1099997,0.0,,0.0,,0.0,,0.0,,,,3.3,False,0.166667,0.166667,cluster_032,0.166667,0.166667,cluster_032,0.833333,0.8,0.8,0.61,0.61,prov_1a231994,,,,,,,,,,a2f0f1b283129eb8cfdc,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_a2f0f1b28312,research_factor_feature_layer|sigprov_a2f0f1b28312,self_vector,0.194536,0.194536,0.127429,0.127429,,dce76d340ce67af6bdfa,0,0,0,0.194536,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.059639,0.070323,0.074188,2,1,0.0,1.0,1.0,0.166667,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.3086905,0.3086905,44,44,True,selected_D3_primary,False,signal_vector_proxy,,0.3086905,,"CSRank(Delta($ctx_rzrq_zdf,3))"
Phase3AA_G2_event_source_priority,phase3aa_event_0167_phase3ae_brepair_v1_00245,,research_factor_feature_layer,phase3ae_bounded_repair_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.1099997,0.0,,0.0,,0.0,,0.0,,,,3.3,False,0.166667,0.166667,cluster_001,0.166667,0.166667,cluster_001,0.833333,0.8,0.8,0.523333,0.523333,prov_02bd6e59,,,,,,,,,,eaa60ee34807f6d496e8,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_eaa60ee34807,research_factor_feature_layer|sigprov_eaa60ee34807,self_vector,0.483758,0.483758,0.317828,0.317828,,2543f61c3b6559a1316e,0,0,0,0.483758,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.059639,0.070323,0.074188,2,1,0.0,1.0,1.0,0.166667,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.0339296,0.0339296,50,50,True,selected_D3_primary,False,signal_vector_proxy,,0.0339296,,"CSRank(Mean($ctx_rzrq_zdf,3))"
Phase3AA_G2_event_source_priority,phase3aa_event_0166_phase3ae_brepair_v1_00244,,research_factor_feature_layer,phase3ae_bounded_repair_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.1099997,0.0,,0.0,,0.0,,0.0,,,,3.05,False,0.166667,0.158333,cluster_013,0.166667,0.158333,cluster_013,0.833333,0.8,0.8,0.515,0.515,prov_c19a96cb,,,,,,,,,,7c49ce92992fb748c8fa,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_a2ebcde9356e,research_factor_feature_layer|sigprov_a2ebcde9356e,selected_queue,1.0,1.0,0.700778,0.700778,sigprov_a2ebcde9356e,a2ebcde9356e7422116f,0,1,1,1.0,0.0,1.0,1.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.059639,0.070323,0.074188,4,2,0.0,1.0,1.0,0.166667,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-1.3565003,-1.3565003,,,False,backfill_candidate,False,signal_vector_proxy,,-1.3565003,,CSRank(ZScore($ctx_rzrq_zdf))
Phase3AA_G2_event_source_priority,phase3aa_event_0165_phase3ae_brepair_v1_00243,,research_factor_feature_layer,phase3ae_bounded_repair_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.17,0.0,,0.0,,0.0,,0.0,,,,5.6,False,0.1,0.081905,cluster_055,0.1,0.081905,cluster_055,0.9,0.8,0.8,0.705,0.705,prov_c78f07b8,,,,,,,,,,bfc059f2ae41711a5c72,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_bfc059f2ae41,research_factor_feature_layer|sigprov_bfc059f2ae41,self_vector,0.19181,0.19181,0.147215,0.147215,,23a661da830ff1ba69c6,0,0,0,0.19181,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.059639,0.070323,0.074188,2,1,0.0,1.0,1.0,0.1,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.3712805,0.3712805,39,39,True,selected_D3_primary,False,signal_vector_proxy,,0.3712805,,"CSRank(Log(Add(Abs($ctx_rzrq_zdf),1)))"
Phase3AA_G2_event_source_priority,phase3aa_event_0164_phase3ae_brepair_v1_00242,,research_factor_feature_layer,phase3ae_bounded_repair_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.1099997,0.0,,0.0,,0.0,,0.0,,,,3.05,False,0.166667,0.141667,cluster_079,0.166667,0.141667,cluster_079,0.833333,0.8,0.8,0.428333,0.428333,prov_738a87f1,,,,,,,,,,2020a02ea32e1fd70e22,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_a2ebcde9356e,research_factor_feature_layer|sigprov_a2ebcde9356e,selected_queue,1.0,1.0,0.700778,0.700778,sigprov_a2ebcde9356e,a2ebcde9356e7422116f,0,1,1,1.0,0.0,1.0,1.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.059639,0.070323,0.074188,4,2,0.0,1.0,1.0,0.166667,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-1.3565003,-1.3565003,,,False,backfill_candidate,False,signal_vector_proxy,,-1.3565003,,CSRank(Neg($ctx_rzrq_zdf))
Phase3AA_G2_event_source_priority,phase3aa_event_0163_phase3ae_brepair_v1_00241,,research_factor_feature_layer,phase3ae_bounded_repair_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.1250003,0.0,,0.0,,0.0,,0.0,,,,1.9,False,0.083333,0.083333,cluster_148,0.083333,0.083333,cluster_148,0.916667,1.0,1.0,0.96,0.96,prov_d7938008,,,,,,,,,,a2ebcde9356e7422116f,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_a2ebcde9356e,research_factor_feature_layer|sigprov_a2ebcde9356e,self_vector,0.723705,0.723705,0.558878,0.558878,,a2f0f1b283129eb8cfdc,0,0,0,0.723705,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.059639,0.070323,0.074188,2,1,0.0,1.0,1.0,0.083333,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-0.17901945,-0.17901945,56,56,True,selected_D3_primary,False,signal_vector_proxy,,-0.17901945,,CSRank($ctx_rzrq_zdf)
Phase3AA_G2_event_source_priority,phase3aa_event_0162_phase3ae_brepair_v1_00240,,research_factor_feature_layer,phase3ae_bounded_repair_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.0499997,0.0,,0.0,,0.0,,0.0,,,,3.3,False,0.166667,0.166667,cluster_032,0.166667,0.166667,cluster_032,0.833333,1.0,1.0,0.96,0.96,prov_fa4f80fd,,,,,,,,,,4c826790daaea3aa462e,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_4c826790daae,research_factor_feature_layer|sigprov_4c826790daae,self_vector,0.735237,0.735237,0.510191,0.510191,,23a661da830ff1ba69c6,0,0,0,0.735237,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.059639,0.070323,0.074188,4,2,0.0,1.0,1.0,0.166667,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-0.26497545,-0.26497545,,,False,backfill_candidate,False,signal_vector_proxy,,-0.26497545,,"CSRank(Delta($ctx_rzrq_spj,10))"
Phase3AA_G2_event_source_priority,phase3aa_event_0161_phase3ae_brepair_v1_00239,,research_factor_feature_layer,phase3ae_bounded_repair_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.0499997,0.0,,0.0,,0.0,,0.0,,,,3.3,False,0.166667,0.166667,cluster_001,0.166667,0.166667,cluster_001,0.833333,1.0,1.0,0.658333,0.658333,prov_6dfa59a2,,,,,,,,,,3e99ab60a2fb36e1df40,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_4376c8ba9bcd,research_factor_feature_layer|sigprov_4376c8ba9bcd,selected_queue,0.852687,0.852687,0.339894,0.339894,sigprov_4376c8ba9bcd,4376c8ba9bcd7c3628cf,0,1,0,0.852687,0.0,1.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.059639,0.070323,0.074188,4,2,0.0,1.0,1.0,0.166667,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-0.87655295,-0.87655295,,,False,backfill_candidate,False,signal_vector_proxy,,-0.87655295,,"CSRank(Mean($ctx_rzrq_spj,10))"
Phase3AA_G2_event_source_priority,phase3aa_event_0160_phase3ae_brepair_v1_00238,,research_factor_feature_layer,phase3ae_bounded_repair_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.0499997,0.0,,0.0,,0.0,,0.0,,,,3.3,False,0.166667,0.166667,cluster_032,0.166667,0.166667,cluster_032,0.833333,1.0,1.0,0.92,0.92,prov_1a231994,,,,,,,,,,4bea320e1493acdcf561,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_4bea320e1493,research_factor_feature_layer|sigprov_4bea320e1493,self_vector,0.669733,0.669733,0.452392,0.452392,,eaa60ee34807f6d496e8,0,0,0,0.669733,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.059639,0.070323,0.074188,2,1,0.0,1.0,1.0,0.166667,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-0.20274665,-0.20274665,57,57,True,selected_D3_primary,False,signal_vector_proxy,,-0.20274665,,"CSRank(Delta($ctx_rzrq_spj,5))"
Phase3AA_G2_event_source_priority,phase3aa_event_0159_phase3ae_brepair_v1_00237,,research_factor_feature_layer,phase3ae_bounded_repair_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.0499997,0.0,,0.0,,0.0,,0.0,,,,3.3,False,0.166667,0.166667,cluster_001,0.166667,0.166667,cluster_001,0.833333,1.0,1.0,0.658333,0.658333,prov_02bd6e59,,,,,,,,,,4dd7892ef4a717ee1c80,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_4376c8ba9bcd,research_factor_feature_layer|sigprov_4376c8ba9bcd,selected_queue,0.852506,0.852506,0.339867,0.339867,sigprov_4376c8ba9bcd,4376c8ba9bcd7c3628cf,0,1,0,0.852506,0.0,1.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.059639,0.070323,0.074188,4,2,0.0,1.0,1.0,0.166667,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-0.876381,-0.876381,,,False,backfill_candidate,False,signal_vector_proxy,,-0.876381,,"CSRank(Mean($ctx_rzrq_spj,5))"
Phase3AA_G2_event_source_priority,phase3aa_event_0158_phase3ae_brepair_v1_00236,,research_factor_feature_layer,phase3ae_bounded_repair_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.0499997,0.0,,0.0,,0.0,,0.0,,,,3.3,False,0.166667,0.166667,cluster_032,0.166667,0.166667,cluster_032,0.833333,1.0,1.0,0.96,0.96,prov_1a231994,,,,,,,,,,84f56dbcd6171f55bc77,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_eaa60ee34807,research_factor_feature_layer|sigprov_eaa60ee34807,selected_queue,0.842088,0.842088,0.555917,0.555917,sigprov_eaa60ee34807,eaa60ee34807f6d496e8,0,1,1,0.842088,0.0,1.0,1.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.059639,0.070323,0.074188,4,2,0.0,1.0,1.0,0.166667,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-1.2664839,-1.2664839,,,False,backfill_candidate,False,signal_vector_proxy,,-1.2664839,,"CSRank(Delta($ctx_rzrq_spj,3))"
Phase3AA_G2_event_source_priority,phase3aa_event_0157_phase3ae_brepair_v1_00235,,research_factor_feature_layer,phase3ae_bounded_repair_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.0499997,0.0,,0.0,,0.0,,0.0,,,,3.3,False,0.166667,0.166667,cluster_001,0.166667,0.166667,cluster_001,0.833333,1.0,1.0,0.658333,0.658333,prov_02bd6e59,,,,,,,,,,b0ba1a34da9eb3d1ad9e,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_4376c8ba9bcd,research_factor_feature_layer|sigprov_4376c8ba9bcd,selected_queue,0.852297,0.852297,0.339873,0.339873,sigprov_4376c8ba9bcd,4376c8ba9bcd7c3628cf,0,1,0,0.852297,0.0,1.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.059639,0.070323,0.074188,4,2,0.0,1.0,1.0,0.166667,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-0.87618245,-0.87618245,,,False,backfill_candidate,False,signal_vector_proxy,,-0.87618245,,"CSRank(Mean($ctx_rzrq_spj,3))"
