candidate_id,expression,field_name,factor_lane,failed_fields,failed_reasons,failed_coverages
phase3ae_brepair_v1_00415,CSRank($ctx_hfq_ma20),ma20,lagged_daily_formula_lane,ctx_hfq_ma20,ctx_hfq_ma20:zero_nonnull,0.0
phase3ae_brepair_v1_00416,CSRank(Neg($ctx_hfq_ma20)),ma20,lagged_daily_formula_lane,ctx_hfq_ma20,ctx_hfq_ma20:zero_nonnull,0.0
phase3ae_brepair_v1_00417,"CSRank(Log(Add(Abs($ctx_hfq_ma20),1)))",ma20,lagged_daily_formula_lane,ctx_hfq_ma20,ctx_hfq_ma20:zero_nonnull,0.0
phase3ae_brepair_v1_00418,CSRank(ZScore($ctx_hfq_ma20)),ma20,lagged_daily_formula_lane,ctx_hfq_ma20,ctx_hfq_ma20:zero_nonnull,0.0
phase3ae_brepair_v1_00419,CSRank($ctx_hfq_ma20_x),ma20,lagged_daily_formula_lane,ctx_hfq_ma20_x,ctx_hfq_ma20_x:zero_nonnull,0.0
phase3ae_brepair_v1_00420,CSRank(Neg($ctx_hfq_ma20_x)),ma20,lagged_daily_formula_lane,ctx_hfq_ma20_x,ctx_hfq_ma20_x:zero_nonnull,0.0
phase3ae_brepair_v1_00421,"CSRank(Log(Add(Abs($ctx_hfq_ma20_x),1)))",ma20,lagged_daily_formula_lane,ctx_hfq_ma20_x,ctx_hfq_ma20_x:zero_nonnull,0.0
phase3ae_brepair_v1_00422,CSRank(ZScore($ctx_hfq_ma20_x)),ma20,lagged_daily_formula_lane,ctx_hfq_ma20_x,ctx_hfq_ma20_x:zero_nonnull,0.0
phase3ae_brepair_v1_00423,CSRank($ctx_hfq_ma20_y),ma20,lagged_daily_formula_lane,ctx_hfq_ma20_y,ctx_hfq_ma20_y:zero_nonnull,0.0
phase3ae_brepair_v1_00424,CSRank(Neg($ctx_hfq_ma20_y)),ma20,lagged_daily_formula_lane,ctx_hfq_ma20_y,ctx_hfq_ma20_y:zero_nonnull,0.0
phase3ae_brepair_v1_00425,"CSRank(Log(Add(Abs($ctx_hfq_ma20_y),1)))",ma20,lagged_daily_formula_lane,ctx_hfq_ma20_y,ctx_hfq_ma20_y:zero_nonnull,0.0
phase3ae_brepair_v1_00426,CSRank(ZScore($ctx_hfq_ma20_y)),ma20,lagged_daily_formula_lane,ctx_hfq_ma20_y,ctx_hfq_ma20_y:zero_nonnull,0.0
phase3ae_brepair_v1_00427,CSRank($ctx_hfq_ma250),ma250,lagged_daily_formula_lane,ctx_hfq_ma250,ctx_hfq_ma250:zero_nonnull,0.0
phase3ae_brepair_v1_00428,CSRank(Neg($ctx_hfq_ma250)),ma250,lagged_daily_formula_lane,ctx_hfq_ma250,ctx_hfq_ma250:zero_nonnull,0.0
phase3ae_brepair_v1_00429,"CSRank(Log(Add(Abs($ctx_hfq_ma250),1)))",ma250,lagged_daily_formula_lane,ctx_hfq_ma250,ctx_hfq_ma250:zero_nonnull,0.0
phase3ae_brepair_v1_00430,CSRank(ZScore($ctx_hfq_ma250)),ma250,lagged_daily_formula_lane,ctx_hfq_ma250,ctx_hfq_ma250:zero_nonnull,0.0
phase3ae_brepair_v1_00431,CSRank($ctx_hfq_ma250_x),ma250,lagged_daily_formula_lane,ctx_hfq_ma250_x,ctx_hfq_ma250_x:zero_nonnull,0.0
phase3ae_brepair_v1_00432,CSRank(Neg($ctx_hfq_ma250_x)),ma250,lagged_daily_formula_lane,ctx_hfq_ma250_x,ctx_hfq_ma250_x:zero_nonnull,0.0
phase3ae_brepair_v1_00433,"CSRank(Log(Add(Abs($ctx_hfq_ma250_x),1)))",ma250,lagged_daily_formula_lane,ctx_hfq_ma250_x,ctx_hfq_ma250_x:zero_nonnull,0.0
phase3ae_brepair_v1_00434,CSRank(ZScore($ctx_hfq_ma250_x)),ma250,lagged_daily_formula_lane,ctx_hfq_ma250_x,ctx_hfq_ma250_x:zero_nonnull,0.0
phase3ae_brepair_v1_00435,CSRank($ctx_hfq_ma250_y),ma250,lagged_daily_formula_lane,ctx_hfq_ma250_y,ctx_hfq_ma250_y:zero_nonnull,0.0
phase3ae_brepair_v1_00436,CSRank(Neg($ctx_hfq_ma250_y)),ma250,lagged_daily_formula_lane,ctx_hfq_ma250_y,ctx_hfq_ma250_y:zero_nonnull,0.0
phase3ae_brepair_v1_00437,"CSRank(Log(Add(Abs($ctx_hfq_ma250_y),1)))",ma250,lagged_daily_formula_lane,ctx_hfq_ma250_y,ctx_hfq_ma250_y:zero_nonnull,0.0
phase3ae_brepair_v1_00438,CSRank(ZScore($ctx_hfq_ma250_y)),ma250,lagged_daily_formula_lane,ctx_hfq_ma250_y,ctx_hfq_ma250_y:zero_nonnull,0.0
phase3ae_brepair_v1_00439,CSRank($ctx_hfq_ma5),ma5,lagged_daily_formula_lane,ctx_hfq_ma5,ctx_hfq_ma5:zero_nonnull,0.0
phase3ae_brepair_v1_00440,CSRank(Neg($ctx_hfq_ma5)),ma5,lagged_daily_formula_lane,ctx_hfq_ma5,ctx_hfq_ma5:zero_nonnull,0.0
phase3ae_brepair_v1_00441,"CSRank(Log(Add(Abs($ctx_hfq_ma5),1)))",ma5,lagged_daily_formula_lane,ctx_hfq_ma5,ctx_hfq_ma5:zero_nonnull,0.0
phase3ae_brepair_v1_00442,CSRank(ZScore($ctx_hfq_ma5)),ma5,lagged_daily_formula_lane,ctx_hfq_ma5,ctx_hfq_ma5:zero_nonnull,0.0
phase3ae_brepair_v1_00443,CSRank($ctx_hfq_ma5_x),ma5,lagged_daily_formula_lane,ctx_hfq_ma5_x,ctx_hfq_ma5_x:zero_nonnull,0.0
phase3ae_brepair_v1_00444,CSRank(Neg($ctx_hfq_ma5_x)),ma5,lagged_daily_formula_lane,ctx_hfq_ma5_x,ctx_hfq_ma5_x:zero_nonnull,0.0
phase3ae_brepair_v1_00445,"CSRank(Log(Add(Abs($ctx_hfq_ma5_x),1)))",ma5,lagged_daily_formula_lane,ctx_hfq_ma5_x,ctx_hfq_ma5_x:zero_nonnull,0.0
phase3ae_brepair_v1_00446,CSRank(ZScore($ctx_hfq_ma5_x)),ma5,lagged_daily_formula_lane,ctx_hfq_ma5_x,ctx_hfq_ma5_x:zero_nonnull,0.0
phase3ae_brepair_v1_00447,CSRank($ctx_hfq_ma5_y),ma5,lagged_daily_formula_lane,ctx_hfq_ma5_y,ctx_hfq_ma5_y:zero_nonnull,0.0
phase3ae_brepair_v1_00448,CSRank(Neg($ctx_hfq_ma5_y)),ma5,lagged_daily_formula_lane,ctx_hfq_ma5_y,ctx_hfq_ma5_y:zero_nonnull,0.0
phase3ae_brepair_v1_00449,"CSRank(Log(Add(Abs($ctx_hfq_ma5_y),1)))",ma5,lagged_daily_formula_lane,ctx_hfq_ma5_y,ctx_hfq_ma5_y:zero_nonnull,0.0
phase3ae_brepair_v1_00450,CSRank(ZScore($ctx_hfq_ma5_y)),ma5,lagged_daily_formula_lane,ctx_hfq_ma5_y,ctx_hfq_ma5_y:zero_nonnull,0.0
phase3ae_brepair_v1_00451,CSRank($ctx_hfq_ma60),ma60,lagged_daily_formula_lane,ctx_hfq_ma60,ctx_hfq_ma60:zero_nonnull,0.0
phase3ae_brepair_v1_00452,CSRank(Neg($ctx_hfq_ma60)),ma60,lagged_daily_formula_lane,ctx_hfq_ma60,ctx_hfq_ma60:zero_nonnull,0.0
phase3ae_brepair_v1_00453,"CSRank(Log(Add(Abs($ctx_hfq_ma60),1)))",ma60,lagged_daily_formula_lane,ctx_hfq_ma60,ctx_hfq_ma60:zero_nonnull,0.0
phase3ae_brepair_v1_00454,CSRank(ZScore($ctx_hfq_ma60)),ma60,lagged_daily_formula_lane,ctx_hfq_ma60,ctx_hfq_ma60:zero_nonnull,0.0
phase3ae_brepair_v1_00455,CSRank($ctx_hfq_ma60_x),ma60,lagged_daily_formula_lane,ctx_hfq_ma60_x,ctx_hfq_ma60_x:zero_nonnull,0.0
phase3ae_brepair_v1_00456,CSRank(Neg($ctx_hfq_ma60_x)),ma60,lagged_daily_formula_lane,ctx_hfq_ma60_x,ctx_hfq_ma60_x:zero_nonnull,0.0
phase3ae_brepair_v1_00457,"CSRank(Log(Add(Abs($ctx_hfq_ma60_x),1)))",ma60,lagged_daily_formula_lane,ctx_hfq_ma60_x,ctx_hfq_ma60_x:zero_nonnull,0.0
phase3ae_brepair_v1_00458,CSRank(ZScore($ctx_hfq_ma60_x)),ma60,lagged_daily_formula_lane,ctx_hfq_ma60_x,ctx_hfq_ma60_x:zero_nonnull,0.0
phase3ae_brepair_v1_00459,CSRank($ctx_hfq_ma60_y),ma60,lagged_daily_formula_lane,ctx_hfq_ma60_y,ctx_hfq_ma60_y:zero_nonnull,0.0
phase3ae_brepair_v1_00460,CSRank(Neg($ctx_hfq_ma60_y)),ma60,lagged_daily_formula_lane,ctx_hfq_ma60_y,ctx_hfq_ma60_y:zero_nonnull,0.0
phase3ae_brepair_v1_00461,"CSRank(Log(Add(Abs($ctx_hfq_ma60_y),1)))",ma60,lagged_daily_formula_lane,ctx_hfq_ma60_y,ctx_hfq_ma60_y:zero_nonnull,0.0
phase3ae_brepair_v1_00462,CSRank(ZScore($ctx_hfq_ma60_y)),ma60,lagged_daily_formula_lane,ctx_hfq_ma60_y,ctx_hfq_ma60_y:zero_nonnull,0.0
phase3ae_brepair_v1_00463,CSRank($mkt_nums_DT_at_0930),nums_DT,event_state_machine_formula_lane,mkt_nums_DT_at_0930,mkt_nums_DT_at_0930:zero_nonnull,0.0
phase3ae_brepair_v1_00464,CSRank(Neg($mkt_nums_DT_at_0930)),nums_DT,event_state_machine_formula_lane,mkt_nums_DT_at_0930,mkt_nums_DT_at_0930:zero_nonnull,0.0
phase3ae_brepair_v1_00465,"CSRank(Log(Add(Abs($mkt_nums_DT_at_0930),1)))",nums_DT,event_state_machine_formula_lane,mkt_nums_DT_at_0930,mkt_nums_DT_at_0930:zero_nonnull,0.0
phase3ae_brepair_v1_00466,CSRank(ZScore($mkt_nums_DT_at_0930)),nums_DT,event_state_machine_formula_lane,mkt_nums_DT_at_0930,mkt_nums_DT_at_0930:zero_nonnull,0.0
phase3ae_brepair_v1_00467,"CSRank(Mean($mkt_nums_DT_at_0930,2))",nums_DT,event_state_machine_formula_lane,mkt_nums_DT_at_0930,mkt_nums_DT_at_0930:zero_nonnull,0.0
phase3ae_brepair_v1_00468,"CSRank(Delta($mkt_nums_DT_at_0930,2))",nums_DT,event_state_machine_formula_lane,mkt_nums_DT_at_0930,mkt_nums_DT_at_0930:zero_nonnull,0.0
phase3ae_brepair_v1_00469,"CSRank(Mean($mkt_nums_DT_at_0930,3))",nums_DT,event_state_machine_formula_lane,mkt_nums_DT_at_0930,mkt_nums_DT_at_0930:zero_nonnull,0.0
phase3ae_brepair_v1_00470,"CSRank(Delta($mkt_nums_DT_at_0930,3))",nums_DT,event_state_machine_formula_lane,mkt_nums_DT_at_0930,mkt_nums_DT_at_0930:zero_nonnull,0.0
phase3ae_brepair_v1_00471,CSRank($mkt_nums_DT_at_0935),nums_DT,event_state_machine_formula_lane,mkt_nums_DT_at_0935,mkt_nums_DT_at_0935:zero_nonnull,0.0
phase3ae_brepair_v1_00472,CSRank(Neg($mkt_nums_DT_at_0935)),nums_DT,event_state_machine_formula_lane,mkt_nums_DT_at_0935,mkt_nums_DT_at_0935:zero_nonnull,0.0
phase3ae_brepair_v1_00473,"CSRank(Log(Add(Abs($mkt_nums_DT_at_0935),1)))",nums_DT,event_state_machine_formula_lane,mkt_nums_DT_at_0935,mkt_nums_DT_at_0935:zero_nonnull,0.0
phase3ae_brepair_v1_00474,CSRank(ZScore($mkt_nums_DT_at_0935)),nums_DT,event_state_machine_formula_lane,mkt_nums_DT_at_0935,mkt_nums_DT_at_0935:zero_nonnull,0.0
phase3ae_brepair_v1_00475,"CSRank(Mean($mkt_nums_DT_at_0935,2))",nums_DT,event_state_machine_formula_lane,mkt_nums_DT_at_0935,mkt_nums_DT_at_0935:zero_nonnull,0.0
phase3ae_brepair_v1_00476,"CSRank(Delta($mkt_nums_DT_at_0935,2))",nums_DT,event_state_machine_formula_lane,mkt_nums_DT_at_0935,mkt_nums_DT_at_0935:zero_nonnull,0.0
phase3ae_brepair_v1_00477,"CSRank(Mean($mkt_nums_DT_at_0935,3))",nums_DT,event_state_machine_formula_lane,mkt_nums_DT_at_0935,mkt_nums_DT_at_0935:zero_nonnull,0.0
phase3ae_brepair_v1_00478,"CSRank(Delta($mkt_nums_DT_at_0935,3))",nums_DT,event_state_machine_formula_lane,mkt_nums_DT_at_0935,mkt_nums_DT_at_0935:zero_nonnull,0.0
phase3ae_brepair_v1_00479,CSRank($mkt_nums_DT_at_1000),nums_DT,event_state_machine_formula_lane,mkt_nums_DT_at_1000,mkt_nums_DT_at_1000:zero_nonnull,0.0
phase3ae_brepair_v1_00480,CSRank(Neg($mkt_nums_DT_at_1000)),nums_DT,event_state_machine_formula_lane,mkt_nums_DT_at_1000,mkt_nums_DT_at_1000:zero_nonnull,0.0
phase3ae_brepair_v1_00481,"CSRank(Log(Add(Abs($mkt_nums_DT_at_1000),1)))",nums_DT,event_state_machine_formula_lane,mkt_nums_DT_at_1000,mkt_nums_DT_at_1000:zero_nonnull,0.0
phase3ae_brepair_v1_00482,CSRank(ZScore($mkt_nums_DT_at_1000)),nums_DT,event_state_machine_formula_lane,mkt_nums_DT_at_1000,mkt_nums_DT_at_1000:zero_nonnull,0.0
phase3ae_brepair_v1_00483,"CSRank(Mean($mkt_nums_DT_at_1000,2))",nums_DT,event_state_machine_formula_lane,mkt_nums_DT_at_1000,mkt_nums_DT_at_1000:zero_nonnull,0.0
phase3ae_brepair_v1_00484,"CSRank(Delta($mkt_nums_DT_at_1000,2))",nums_DT,event_state_machine_formula_lane,mkt_nums_DT_at_1000,mkt_nums_DT_at_1000:zero_nonnull,0.0
phase3ae_brepair_v1_00485,"CSRank(Mean($mkt_nums_DT_at_1000,3))",nums_DT,event_state_machine_formula_lane,mkt_nums_DT_at_1000,mkt_nums_DT_at_1000:zero_nonnull,0.0
phase3ae_brepair_v1_00486,"CSRank(Delta($mkt_nums_DT_at_1000,3))",nums_DT,event_state_machine_formula_lane,mkt_nums_DT_at_1000,mkt_nums_DT_at_1000:zero_nonnull,0.0
phase3ae_brepair_v1_00487,CSRank($mkt_nums_DT_at_1130),nums_DT,event_state_machine_formula_lane,mkt_nums_DT_at_1130,mkt_nums_DT_at_1130:zero_nonnull,0.0
phase3ae_brepair_v1_00488,CSRank(Neg($mkt_nums_DT_at_1130)),nums_DT,event_state_machine_formula_lane,mkt_nums_DT_at_1130,mkt_nums_DT_at_1130:zero_nonnull,0.0
phase3ae_brepair_v1_00489,"CSRank(Log(Add(Abs($mkt_nums_DT_at_1130),1)))",nums_DT,event_state_machine_formula_lane,mkt_nums_DT_at_1130,mkt_nums_DT_at_1130:zero_nonnull,0.0
phase3ae_brepair_v1_00490,CSRank(ZScore($mkt_nums_DT_at_1130)),nums_DT,event_state_machine_formula_lane,mkt_nums_DT_at_1130,mkt_nums_DT_at_1130:zero_nonnull,0.0
phase3ae_brepair_v1_00491,"CSRank(Mean($mkt_nums_DT_at_1130,2))",nums_DT,event_state_machine_formula_lane,mkt_nums_DT_at_1130,mkt_nums_DT_at_1130:zero_nonnull,0.0
phase3ae_brepair_v1_00492,"CSRank(Delta($mkt_nums_DT_at_1130,2))",nums_DT,event_state_machine_formula_lane,mkt_nums_DT_at_1130,mkt_nums_DT_at_1130:zero_nonnull,0.0
phase3ae_brepair_v1_00493,"CSRank(Mean($mkt_nums_DT_at_1130,3))",nums_DT,event_state_machine_formula_lane,mkt_nums_DT_at_1130,mkt_nums_DT_at_1130:zero_nonnull,0.0
phase3ae_brepair_v1_00494,"CSRank(Delta($mkt_nums_DT_at_1130,3))",nums_DT,event_state_machine_formula_lane,mkt_nums_DT_at_1130,mkt_nums_DT_at_1130:zero_nonnull,0.0
phase3ae_brepair_v1_00495,CSRank($mkt_nums_ZTZB_at_0930),nums_ZTZB,event_state_machine_formula_lane,mkt_nums_ZTZB_at_0930,mkt_nums_ZTZB_at_0930:zero_nonnull,0.0
phase3ae_brepair_v1_00496,CSRank(Neg($mkt_nums_ZTZB_at_0930)),nums_ZTZB,event_state_machine_formula_lane,mkt_nums_ZTZB_at_0930,mkt_nums_ZTZB_at_0930:zero_nonnull,0.0
phase3ae_brepair_v1_00497,"CSRank(Log(Add(Abs($mkt_nums_ZTZB_at_0930),1)))",nums_ZTZB,event_state_machine_formula_lane,mkt_nums_ZTZB_at_0930,mkt_nums_ZTZB_at_0930:zero_nonnull,0.0
phase3ae_brepair_v1_00498,CSRank(ZScore($mkt_nums_ZTZB_at_0930)),nums_ZTZB,event_state_machine_formula_lane,mkt_nums_ZTZB_at_0930,mkt_nums_ZTZB_at_0930:zero_nonnull,0.0
phase3ae_brepair_v1_00499,"CSRank(Mean($mkt_nums_ZTZB_at_0930,2))",nums_ZTZB,event_state_machine_formula_lane,mkt_nums_ZTZB_at_0930,mkt_nums_ZTZB_at_0930:zero_nonnull,0.0
phase3ae_brepair_v1_00500,"CSRank(Delta($mkt_nums_ZTZB_at_0930,2))",nums_ZTZB,event_state_machine_formula_lane,mkt_nums_ZTZB_at_0930,mkt_nums_ZTZB_at_0930:zero_nonnull,0.0
phase3ae_brepair_v1_00501,"CSRank(Mean($mkt_nums_ZTZB_at_0930,3))",nums_ZTZB,event_state_machine_formula_lane,mkt_nums_ZTZB_at_0930,mkt_nums_ZTZB_at_0930:zero_nonnull,0.0
phase3ae_brepair_v1_00502,"CSRank(Delta($mkt_nums_ZTZB_at_0930,3))",nums_ZTZB,event_state_machine_formula_lane,mkt_nums_ZTZB_at_0930,mkt_nums_ZTZB_at_0930:zero_nonnull,0.0
phase3ae_brepair_v1_00503,CSRank($mkt_nums_ZTZB_at_0935),nums_ZTZB,event_state_machine_formula_lane,mkt_nums_ZTZB_at_0935,mkt_nums_ZTZB_at_0935:zero_nonnull,0.0
phase3ae_brepair_v1_00504,CSRank(Neg($mkt_nums_ZTZB_at_0935)),nums_ZTZB,event_state_machine_formula_lane,mkt_nums_ZTZB_at_0935,mkt_nums_ZTZB_at_0935:zero_nonnull,0.0
phase3ae_brepair_v1_00505,"CSRank(Log(Add(Abs($mkt_nums_ZTZB_at_0935),1)))",nums_ZTZB,event_state_machine_formula_lane,mkt_nums_ZTZB_at_0935,mkt_nums_ZTZB_at_0935:zero_nonnull,0.0
phase3ae_brepair_v1_00506,CSRank(ZScore($mkt_nums_ZTZB_at_0935)),nums_ZTZB,event_state_machine_formula_lane,mkt_nums_ZTZB_at_0935,mkt_nums_ZTZB_at_0935:zero_nonnull,0.0
phase3ae_brepair_v1_00507,"CSRank(Mean($mkt_nums_ZTZB_at_0935,2))",nums_ZTZB,event_state_machine_formula_lane,mkt_nums_ZTZB_at_0935,mkt_nums_ZTZB_at_0935:zero_nonnull,0.0
phase3ae_brepair_v1_00508,"CSRank(Delta($mkt_nums_ZTZB_at_0935,2))",nums_ZTZB,event_state_machine_formula_lane,mkt_nums_ZTZB_at_0935,mkt_nums_ZTZB_at_0935:zero_nonnull,0.0
phase3ae_brepair_v1_00509,"CSRank(Mean($mkt_nums_ZTZB_at_0935,3))",nums_ZTZB,event_state_machine_formula_lane,mkt_nums_ZTZB_at_0935,mkt_nums_ZTZB_at_0935:zero_nonnull,0.0
phase3ae_brepair_v1_00510,"CSRank(Delta($mkt_nums_ZTZB_at_0935,3))",nums_ZTZB,event_state_machine_formula_lane,mkt_nums_ZTZB_at_0935,mkt_nums_ZTZB_at_0935:zero_nonnull,0.0
phase3ae_brepair_v1_00511,CSRank($mkt_nums_ZTZB_at_1000),nums_ZTZB,event_state_machine_formula_lane,mkt_nums_ZTZB_at_1000,mkt_nums_ZTZB_at_1000:zero_nonnull,0.0
phase3ae_brepair_v1_00512,CSRank(Neg($mkt_nums_ZTZB_at_1000)),nums_ZTZB,event_state_machine_formula_lane,mkt_nums_ZTZB_at_1000,mkt_nums_ZTZB_at_1000:zero_nonnull,0.0
phase3ae_brepair_v1_00513,"CSRank(Log(Add(Abs($mkt_nums_ZTZB_at_1000),1)))",nums_ZTZB,event_state_machine_formula_lane,mkt_nums_ZTZB_at_1000,mkt_nums_ZTZB_at_1000:zero_nonnull,0.0
phase3ae_brepair_v1_00514,CSRank(ZScore($mkt_nums_ZTZB_at_1000)),nums_ZTZB,event_state_machine_formula_lane,mkt_nums_ZTZB_at_1000,mkt_nums_ZTZB_at_1000:zero_nonnull,0.0
phase3ae_brepair_v1_00515,"CSRank(Mean($mkt_nums_ZTZB_at_1000,2))",nums_ZTZB,event_state_machine_formula_lane,mkt_nums_ZTZB_at_1000,mkt_nums_ZTZB_at_1000:zero_nonnull,0.0
phase3ae_brepair_v1_00516,"CSRank(Delta($mkt_nums_ZTZB_at_1000,2))",nums_ZTZB,event_state_machine_formula_lane,mkt_nums_ZTZB_at_1000,mkt_nums_ZTZB_at_1000:zero_nonnull,0.0
phase3ae_brepair_v1_00517,"CSRank(Mean($mkt_nums_ZTZB_at_1000,3))",nums_ZTZB,event_state_machine_formula_lane,mkt_nums_ZTZB_at_1000,mkt_nums_ZTZB_at_1000:zero_nonnull,0.0
phase3ae_brepair_v1_00518,"CSRank(Delta($mkt_nums_ZTZB_at_1000,3))",nums_ZTZB,event_state_machine_formula_lane,mkt_nums_ZTZB_at_1000,mkt_nums_ZTZB_at_1000:zero_nonnull,0.0
phase3ae_brepair_v1_00519,CSRank($mkt_nums_ZTZB_at_1130),nums_ZTZB,event_state_machine_formula_lane,mkt_nums_ZTZB_at_1130,mkt_nums_ZTZB_at_1130:zero_nonnull,0.0
phase3ae_brepair_v1_00520,CSRank(Neg($mkt_nums_ZTZB_at_1130)),nums_ZTZB,event_state_machine_formula_lane,mkt_nums_ZTZB_at_1130,mkt_nums_ZTZB_at_1130:zero_nonnull,0.0
phase3ae_brepair_v1_00521,"CSRank(Log(Add(Abs($mkt_nums_ZTZB_at_1130),1)))",nums_ZTZB,event_state_machine_formula_lane,mkt_nums_ZTZB_at_1130,mkt_nums_ZTZB_at_1130:zero_nonnull,0.0
phase3ae_brepair_v1_00522,CSRank(ZScore($mkt_nums_ZTZB_at_1130)),nums_ZTZB,event_state_machine_formula_lane,mkt_nums_ZTZB_at_1130,mkt_nums_ZTZB_at_1130:zero_nonnull,0.0
phase3ae_brepair_v1_00523,"CSRank(Mean($mkt_nums_ZTZB_at_1130,2))",nums_ZTZB,event_state_machine_formula_lane,mkt_nums_ZTZB_at_1130,mkt_nums_ZTZB_at_1130:zero_nonnull,0.0
phase3ae_brepair_v1_00524,"CSRank(Delta($mkt_nums_ZTZB_at_1130,2))",nums_ZTZB,event_state_machine_formula_lane,mkt_nums_ZTZB_at_1130,mkt_nums_ZTZB_at_1130:zero_nonnull,0.0
phase3ae_brepair_v1_00525,"CSRank(Mean($mkt_nums_ZTZB_at_1130,3))",nums_ZTZB,event_state_machine_formula_lane,mkt_nums_ZTZB_at_1130,mkt_nums_ZTZB_at_1130:zero_nonnull,0.0
phase3ae_brepair_v1_00526,"CSRank(Delta($mkt_nums_ZTZB_at_1130,3))",nums_ZTZB,event_state_machine_formula_lane,mkt_nums_ZTZB_at_1130,mkt_nums_ZTZB_at_1130:zero_nonnull,0.0
phase3ae_brepair_v1_00527,CSRank($mkt_open_board_count_at_0930),open_board_count,event_state_machine_formula_lane,mkt_open_board_count_at_0930,mkt_open_board_count_at_0930:zero_nonnull,0.0
phase3ae_brepair_v1_00528,CSRank(Neg($mkt_open_board_count_at_0930)),open_board_count,event_state_machine_formula_lane,mkt_open_board_count_at_0930,mkt_open_board_count_at_0930:zero_nonnull,0.0
phase3ae_brepair_v1_00529,"CSRank(Log(Add(Abs($mkt_open_board_count_at_0930),1)))",open_board_count,event_state_machine_formula_lane,mkt_open_board_count_at_0930,mkt_open_board_count_at_0930:zero_nonnull,0.0
phase3ae_brepair_v1_00530,CSRank(ZScore($mkt_open_board_count_at_0930)),open_board_count,event_state_machine_formula_lane,mkt_open_board_count_at_0930,mkt_open_board_count_at_0930:zero_nonnull,0.0
phase3ae_brepair_v1_00531,"CSRank(Mean($mkt_open_board_count_at_0930,2))",open_board_count,event_state_machine_formula_lane,mkt_open_board_count_at_0930,mkt_open_board_count_at_0930:zero_nonnull,0.0
phase3ae_brepair_v1_00532,"CSRank(Delta($mkt_open_board_count_at_0930,2))",open_board_count,event_state_machine_formula_lane,mkt_open_board_count_at_0930,mkt_open_board_count_at_0930:zero_nonnull,0.0
phase3ae_brepair_v1_00533,"CSRank(Mean($mkt_open_board_count_at_0930,3))",open_board_count,event_state_machine_formula_lane,mkt_open_board_count_at_0930,mkt_open_board_count_at_0930:zero_nonnull,0.0
phase3ae_brepair_v1_00534,"CSRank(Delta($mkt_open_board_count_at_0930,3))",open_board_count,event_state_machine_formula_lane,mkt_open_board_count_at_0930,mkt_open_board_count_at_0930:zero_nonnull,0.0
phase3ae_brepair_v1_00535,CSRank($mkt_open_board_count_at_0935),open_board_count,event_state_machine_formula_lane,mkt_open_board_count_at_0935,mkt_open_board_count_at_0935:zero_nonnull,0.0
phase3ae_brepair_v1_00536,CSRank(Neg($mkt_open_board_count_at_0935)),open_board_count,event_state_machine_formula_lane,mkt_open_board_count_at_0935,mkt_open_board_count_at_0935:zero_nonnull,0.0
phase3ae_brepair_v1_00537,"CSRank(Log(Add(Abs($mkt_open_board_count_at_0935),1)))",open_board_count,event_state_machine_formula_lane,mkt_open_board_count_at_0935,mkt_open_board_count_at_0935:zero_nonnull,0.0
phase3ae_brepair_v1_00538,CSRank(ZScore($mkt_open_board_count_at_0935)),open_board_count,event_state_machine_formula_lane,mkt_open_board_count_at_0935,mkt_open_board_count_at_0935:zero_nonnull,0.0
phase3ae_brepair_v1_00539,"CSRank(Mean($mkt_open_board_count_at_0935,2))",open_board_count,event_state_machine_formula_lane,mkt_open_board_count_at_0935,mkt_open_board_count_at_0935:zero_nonnull,0.0
phase3ae_brepair_v1_00540,"CSRank(Delta($mkt_open_board_count_at_0935,2))",open_board_count,event_state_machine_formula_lane,mkt_open_board_count_at_0935,mkt_open_board_count_at_0935:zero_nonnull,0.0
phase3ae_brepair_v1_00541,"CSRank(Mean($mkt_open_board_count_at_0935,3))",open_board_count,event_state_machine_formula_lane,mkt_open_board_count_at_0935,mkt_open_board_count_at_0935:zero_nonnull,0.0
phase3ae_brepair_v1_00542,"CSRank(Delta($mkt_open_board_count_at_0935,3))",open_board_count,event_state_machine_formula_lane,mkt_open_board_count_at_0935,mkt_open_board_count_at_0935:zero_nonnull,0.0
phase3ae_brepair_v1_00543,CSRank($mkt_open_board_count_at_1000),open_board_count,event_state_machine_formula_lane,mkt_open_board_count_at_1000,mkt_open_board_count_at_1000:zero_nonnull,0.0
phase3ae_brepair_v1_00544,CSRank(Neg($mkt_open_board_count_at_1000)),open_board_count,event_state_machine_formula_lane,mkt_open_board_count_at_1000,mkt_open_board_count_at_1000:zero_nonnull,0.0
phase3ae_brepair_v1_00545,"CSRank(Log(Add(Abs($mkt_open_board_count_at_1000),1)))",open_board_count,event_state_machine_formula_lane,mkt_open_board_count_at_1000,mkt_open_board_count_at_1000:zero_nonnull,0.0
phase3ae_brepair_v1_00546,CSRank(ZScore($mkt_open_board_count_at_1000)),open_board_count,event_state_machine_formula_lane,mkt_open_board_count_at_1000,mkt_open_board_count_at_1000:zero_nonnull,0.0
phase3ae_brepair_v1_00547,"CSRank(Mean($mkt_open_board_count_at_1000,2))",open_board_count,event_state_machine_formula_lane,mkt_open_board_count_at_1000,mkt_open_board_count_at_1000:zero_nonnull,0.0
