candidate_id,expression,factor_lane,source_lane,source_generator,search_memory_key,expression_hash,field_list,parent_candidate_id,parent_factor_lane,parent_horizon_min,parent_stability_score,note,fresh_search_intent,x0_r3_role,proof_evaluator
phase3bh_bf_deepening_00183,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(CSRank(Delta($vwap,34)))))",bh_deepen_bf_fresh_capacity_price_add_add,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:075c9c37c7f9579c6a6a49c9,075c9c37c7f9579c6a6a49c9,amount|float_share|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent plus refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00184,"CSRank(CSResidual(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(CSRank(Delta($vwap,34)))))",bh_deepen_bf_fresh_capacity_price_add_resid,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:635c18be091464232deaea8a,635c18be091464232deaea8a,amount|float_share|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent residualized against refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00185,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(CSRank(Div(Mean($vwap,34),Add(Abs($open),0.000001))))))",bh_deepen_bf_fresh_capacity_price_add_add,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:d1089e4a1c3dc055c9e75802,d1089e4a1c3dc055c9e75802,amount|float_share|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent plus refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00186,"CSRank(CSResidual(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(CSRank(Div(Mean($vwap,34),Add(Abs($open),0.000001))))))",bh_deepen_bf_fresh_capacity_price_add_resid,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:2362383ab4cd5b83117e4cab,2362383ab4cd5b83117e4cab,amount|float_share|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent residualized against refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00187,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(CSRank(Div(Std($vwap,34),Add(Abs(Mean($vwap,34)),0.000001))))))",bh_deepen_bf_fresh_capacity_price_add_add,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:5e431de45228b448f0e79958,5e431de45228b448f0e79958,amount|float_share|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent plus refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00188,"CSRank(CSResidual(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(CSRank(Div(Std($vwap,34),Add(Abs(Mean($vwap,34)),0.000001))))))",bh_deepen_bf_fresh_capacity_price_add_resid,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:826146fe8dfe11e33c2e6be2,826146fe8dfe11e33c2e6be2,amount|float_share|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent residualized against refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00189,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(CSRank(Mom($vwap,55)))))",bh_deepen_bf_fresh_capacity_price_add_add,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:7bac246fa33cd9ea0eeb4229,7bac246fa33cd9ea0eeb4229,amount|float_share|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent plus refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00190,"CSRank(CSResidual(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(CSRank(Mom($vwap,55)))))",bh_deepen_bf_fresh_capacity_price_add_resid,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:54383c2d02507f2d91af3271,54383c2d02507f2d91af3271,amount|float_share|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent residualized against refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00191,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(CSRank(Delta($vwap,55)))))",bh_deepen_bf_fresh_capacity_price_add_add,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:646f9eb736d2b7d491133e88,646f9eb736d2b7d491133e88,amount|float_share|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent plus refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00192,"CSRank(CSResidual(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(CSRank(Delta($vwap,55)))))",bh_deepen_bf_fresh_capacity_price_add_resid,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:605552c0cbe083d47f96534f,605552c0cbe083d47f96534f,amount|float_share|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent residualized against refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00193,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(CSRank(Div(Mean($vwap,55),Add(Abs($open),0.000001))))))",bh_deepen_bf_fresh_capacity_price_add_add,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:ede10bea61db97498f593498,ede10bea61db97498f593498,amount|float_share|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent plus refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00194,"CSRank(CSResidual(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(CSRank(Div(Mean($vwap,55),Add(Abs($open),0.000001))))))",bh_deepen_bf_fresh_capacity_price_add_resid,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:68da86908345310dfe675b24,68da86908345310dfe675b24,amount|float_share|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent residualized against refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00195,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(CSRank(Div(Std($vwap,55),Add(Abs(Mean($vwap,55)),0.000001))))))",bh_deepen_bf_fresh_capacity_price_add_add,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:62bead7cdae0c377645c2c55,62bead7cdae0c377645c2c55,amount|float_share|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent plus refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00196,"CSRank(CSResidual(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(CSRank(Div(Std($vwap,55),Add(Abs(Mean($vwap,55)),0.000001))))))",bh_deepen_bf_fresh_capacity_price_add_resid,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:858a86704b09e93083a1e5bc,858a86704b09e93083a1e5bc,amount|float_share|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent residualized against refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00197,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(CSRank(Div($m1_first5_amount,Add(Abs(Mean($amount,30)),0.000001))))))",bh_deepen_bf_fresh_capacity_price_add_add,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:76b56af95c170fadf599c85f,76b56af95c170fadf599c85f,amount|float_share|m1_first5_amount|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent plus refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00198,"CSRank(CSResidual(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(CSRank(Div($m1_first5_amount,Add(Abs(Mean($amount,30)),0.000001))))))",bh_deepen_bf_fresh_capacity_price_add_resid,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:b8c84306f1d0efd8ec8306cd,b8c84306f1d0efd8ec8306cd,amount|float_share|m1_first5_amount|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent residualized against refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00199,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(CSRank(Div($m1_first5_amount,Add(Abs(Mean($amount,90)),0.000001))))))",bh_deepen_bf_fresh_capacity_price_add_add,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:5b92221c31d5b15a5f3e6574,5b92221c31d5b15a5f3e6574,amount|float_share|m1_first5_amount|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent plus refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00200,"CSRank(CSResidual(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(CSRank(Div($m1_first5_amount,Add(Abs(Mean($amount,90)),0.000001))))))",bh_deepen_bf_fresh_capacity_price_add_resid,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:e36318c7e28506bd2b733d2b,e36318c7e28506bd2b733d2b,amount|float_share|m1_first5_amount|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent residualized against refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00201,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(CSRank(Div($m1_first5_vol,Add(Abs(Mean($amount,30)),0.000001))))))",bh_deepen_bf_fresh_capacity_price_add_add,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:bb9d20f9f5e3de4472a1a55a,bb9d20f9f5e3de4472a1a55a,amount|float_share|m1_first5_vol|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent plus refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00202,"CSRank(CSResidual(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(CSRank(Div($m1_first5_vol,Add(Abs(Mean($amount,30)),0.000001))))))",bh_deepen_bf_fresh_capacity_price_add_resid,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:3293abc715a3da77ee4427e2,3293abc715a3da77ee4427e2,amount|float_share|m1_first5_vol|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent residualized against refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00203,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(CSRank(Div($m1_first5_range,Add(Abs($open),0.000001))))))",bh_deepen_bf_fresh_capacity_price_add_add,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:9dee6fc5f2130cb6701f16ce,9dee6fc5f2130cb6701f16ce,amount|float_share|m1_first5_range|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent plus refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00204,"CSRank(CSResidual(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(CSRank(Div($m1_first5_range,Add(Abs($open),0.000001))))))",bh_deepen_bf_fresh_capacity_price_add_resid,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:da550cd1ae8b7101f6c84c4b,da550cd1ae8b7101f6c84c4b,amount|float_share|m1_first5_range|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent residualized against refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00205,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(CSRank(Div(Sub($m1_first5_high,$m1_first5_low),Add(Abs($open),0.000001))))))",bh_deepen_bf_fresh_capacity_price_add_add,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:f3f2caa1d583492af7f3addb,f3f2caa1d583492af7f3addb,amount|float_share|m1_first5_high|m1_first5_low|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent plus refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00206,"CSRank(CSResidual(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(CSRank(Div(Sub($m1_first5_high,$m1_first5_low),Add(Abs($open),0.000001))))))",bh_deepen_bf_fresh_capacity_price_add_resid,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:48f47288f1bd0b3ea53e6182,48f47288f1bd0b3ea53e6182,amount|float_share|m1_first5_high|m1_first5_low|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent residualized against refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00207,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(CSRank(Div($m1_first15_amount,Add(Abs(Mean($amount,30)),0.000001))))))",bh_deepen_bf_fresh_capacity_price_add_add,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:9242ddc132604f6ef5959d48,9242ddc132604f6ef5959d48,amount|float_share|m1_first15_amount|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent plus refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00208,"CSRank(CSResidual(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(CSRank(Div($m1_first15_amount,Add(Abs(Mean($amount,30)),0.000001))))))",bh_deepen_bf_fresh_capacity_price_add_resid,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:67e583b6b085220bc39523fa,67e583b6b085220bc39523fa,amount|float_share|m1_first15_amount|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent residualized against refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00209,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(CSRank(Div($m1_first15_amount,Add(Abs(Mean($amount,90)),0.000001))))))",bh_deepen_bf_fresh_capacity_price_add_add,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:5c94146753d4024e1da812ee,5c94146753d4024e1da812ee,amount|float_share|m1_first15_amount|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent plus refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00210,"CSRank(CSResidual(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(CSRank(Div($m1_first15_amount,Add(Abs(Mean($amount,90)),0.000001))))))",bh_deepen_bf_fresh_capacity_price_add_resid,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:922a1e38e775042de42081a6,922a1e38e775042de42081a6,amount|float_share|m1_first15_amount|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent residualized against refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00211,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(CSRank(Div($m1_first15_vol,Add(Abs(Mean($amount,30)),0.000001))))))",bh_deepen_bf_fresh_capacity_price_add_add,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:1e73f90d3ae214ab3c730f3b,1e73f90d3ae214ab3c730f3b,amount|float_share|m1_first15_vol|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent plus refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00212,"CSRank(CSResidual(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(CSRank(Div($m1_first15_vol,Add(Abs(Mean($amount,30)),0.000001))))))",bh_deepen_bf_fresh_capacity_price_add_resid,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:5f508135259fc0897afffe10,5f508135259fc0897afffe10,amount|float_share|m1_first15_vol|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent residualized against refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00213,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(CSRank(Div($m1_first15_range,Add(Abs($open),0.000001))))))",bh_deepen_bf_fresh_capacity_price_add_add,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:a38a5ad84348b72433c4de3b,a38a5ad84348b72433c4de3b,amount|float_share|m1_first15_range|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent plus refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00214,"CSRank(CSResidual(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(CSRank(Div($m1_first15_range,Add(Abs($open),0.000001))))))",bh_deepen_bf_fresh_capacity_price_add_resid,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:6f354d2e045e3a958e9518c6,6f354d2e045e3a958e9518c6,amount|float_share|m1_first15_range|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent residualized against refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00215,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(CSRank(Div(Sub($m1_first15_high,$m1_first15_low),Add(Abs($open),0.000001))))))",bh_deepen_bf_fresh_capacity_price_add_add,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:6d1bb2f9237ca94cf77a9c19,6d1bb2f9237ca94cf77a9c19,amount|float_share|m1_first15_high|m1_first15_low|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent plus refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00216,"CSRank(CSResidual(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(CSRank(Div(Sub($m1_first15_high,$m1_first15_low),Add(Abs($open),0.000001))))))",bh_deepen_bf_fresh_capacity_price_add_resid,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:a74e252af915d06ed83b33d5,a74e252af915d06ed83b33d5,amount|float_share|m1_first15_high|m1_first15_low|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent residualized against refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00217,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(CSRank(Div($m1_first30_amount,Add(Abs(Mean($amount,30)),0.000001))))))",bh_deepen_bf_fresh_capacity_price_add_add,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:fc6cf63a6ee3c6f50f94f9fc,fc6cf63a6ee3c6f50f94f9fc,amount|float_share|m1_first30_amount|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent plus refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00218,"CSRank(CSResidual(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(CSRank(Div($m1_first30_amount,Add(Abs(Mean($amount,30)),0.000001))))))",bh_deepen_bf_fresh_capacity_price_add_resid,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:1dc949d37fee21aa1e53265c,1dc949d37fee21aa1e53265c,amount|float_share|m1_first30_amount|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent residualized against refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00219,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(CSRank(Div($m1_first30_amount,Add(Abs(Mean($amount,90)),0.000001))))))",bh_deepen_bf_fresh_capacity_price_add_add,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:c4c79317015f8937d5ff78af,c4c79317015f8937d5ff78af,amount|float_share|m1_first30_amount|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent plus refined term,True,read_only_research_candidate,pandas_only
