shard,attempt,attempt_dir,summary_path,rows_path,rows_exists,decision,error_count,input_candidate_count,evaluated_candidate_count,memory_hit_count,panel_rows,panel_codes,evaluated_trade_time_count,original_trade_time_count,panel_read_column_count,expression_field_count,lazy_sidecar_enabled,lazy_loaded_field_count,_mtime
shard_01,shard_01_chunk_02_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_01_chunk_02_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_01_chunk_02_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_01_chunk_02_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,778939,340,2400,58563,18,12,True,3,1781290234.6159568
shard_01,shard_01_chunk_03_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_01_chunk_03_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_01_chunk_03_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_01_chunk_03_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,778939,340,2400,58563,27,21,True,2,1781290236.0128207
shard_01,shard_01_chunk_04_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_01_chunk_04_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_01_chunk_04_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_01_chunk_04_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,778939,340,2400,58563,27,22,True,2,1781290237.42991
shard_01,shard_01_chunk_05_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_01_chunk_05_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_01_chunk_05_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_01_chunk_05_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,778939,340,2400,58563,22,16,True,2,1781290238.8000839
shard_02,shard_02_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_02_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_02_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_02_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3BA_PARALLEL_V2_MERGED_TRUE1MIN_EVAL,0,768,768,0,771422,340,2400,58563,26,19,True,1,1781290240.447001
shard_02,shard_02_chunk_00_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_02_chunk_00_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_02_chunk_00_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_02_chunk_00_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,771422,340,2400,58563,26,19,True,1,1781290241.7872398
shard_02,shard_02_chunk_01_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_02_chunk_01_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_02_chunk_01_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_02_chunk_01_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,771422,340,2400,58563,26,19,True,1,1781290243.1764846
shard_02,shard_02_chunk_02_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_02_chunk_02_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_02_chunk_02_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_02_chunk_02_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,771422,340,2400,58563,18,12,True,3,1781290244.529676
shard_02,shard_02_chunk_03_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_02_chunk_03_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_02_chunk_03_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_02_chunk_03_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,771422,340,2400,58563,27,21,True,2,1781290245.980214
shard_02,shard_02_chunk_04_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_02_chunk_04_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_02_chunk_04_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_02_chunk_04_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,771422,340,2400,58563,27,22,True,2,1781290247.4459722
shard_02,shard_02_chunk_05_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_02_chunk_05_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_02_chunk_05_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_02_chunk_05_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,771422,340,2400,58563,22,16,True,2,1781290248.7498705
shard_03,shard_03_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_03_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_03_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_03_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3BA_PARALLEL_V2_MERGED_TRUE1MIN_EVAL,0,768,768,0,770948,340,2400,58563,26,19,True,1,1781290250.4807765
shard_03,shard_03_chunk_00_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_03_chunk_00_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_03_chunk_00_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_03_chunk_00_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,770948,340,2400,58563,26,19,True,1,1781290251.8125036
shard_03,shard_03_chunk_01_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_03_chunk_01_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_03_chunk_01_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_03_chunk_01_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,770948,340,2400,58563,26,19,True,1,1781290253.1180966
shard_03,shard_03_chunk_02_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_03_chunk_02_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_03_chunk_02_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_03_chunk_02_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,770948,340,2400,58563,18,12,True,3,1781290254.512405
shard_03,shard_03_chunk_03_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_03_chunk_03_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_03_chunk_03_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_03_chunk_03_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,770948,340,2400,58563,27,21,True,2,1781290255.9752035
shard_03,shard_03_chunk_04_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_03_chunk_04_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_03_chunk_04_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_03_chunk_04_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,770948,340,2400,58563,27,22,True,2,1781290257.4578183
shard_03,shard_03_chunk_05_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_03_chunk_05_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_03_chunk_05_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_03_chunk_05_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,770948,340,2400,58563,22,16,True,2,1781290258.812857
shard_04,shard_04_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_04_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_04_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_04_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3BA_PARALLEL_V2_MERGED_TRUE1MIN_EVAL,0,768,768,0,768669,340,2400,58563,26,19,True,1,1781290260.5962968
shard_04,shard_04_chunk_00_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_04_chunk_00_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_04_chunk_00_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_04_chunk_00_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,768669,340,2400,58563,26,19,True,1,1781290261.9627175
shard_04,shard_04_chunk_01_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_04_chunk_01_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_04_chunk_01_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_04_chunk_01_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,768669,340,2400,58563,26,19,True,1,1781290263.395838
shard_04,shard_04_chunk_02_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_04_chunk_02_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_04_chunk_02_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_04_chunk_02_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,768669,340,2400,58563,18,12,True,3,1781290264.7469015
shard_04,shard_04_chunk_03_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_04_chunk_03_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_04_chunk_03_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_04_chunk_03_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,768669,340,2400,58563,27,21,True,2,1781290266.159025
shard_04,shard_04_chunk_04_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_04_chunk_04_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_04_chunk_04_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_04_chunk_04_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,768669,340,2400,58563,27,22,True,2,1781290267.647427
shard_04,shard_04_chunk_05_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_04_chunk_05_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_04_chunk_05_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_04_chunk_05_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3AS_TRUE_1MIN_SIDECAR_CANARY_EVAL_COMPLETE,0,128,128,0,768669,340,2400,58563,22,16,True,2,1781290268.982968
shard_05,shard_05_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_05_as_v1,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_05_as_v1\phase3as_true_1min_sidecar_canary_eval_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3ba_company_focused_minute_expansion_20260612\shard_05_as_v1\phase3as_true_1min_sidecar_canary_eval_rows.csv,True,PHASE3BA_PARALLEL_V2_MERGED_TRUE1MIN_EVAL,0,768,768,0,777615,340,2400,58563,26,19,True,1,1781290270.7145767
