candidate_id,horizon_min,expression,pandas_ic_mean,numba_ic_mean,diff_ic_mean,abs_diff_ic_mean,pandas_ic_abs_mean,numba_ic_abs_mean,diff_ic_abs_mean,abs_diff_ic_abs_mean,pandas_spread_mean,numba_spread_mean,diff_spread_mean,abs_diff_spread_mean,pandas_spread_abs_mean,numba_spread_abs_mean,diff_spread_abs_mean,abs_diff_spread_abs_mean,pandas_spread_hit_rate,numba_spread_hit_rate,diff_spread_hit_rate,abs_diff_spread_hit_rate,pandas_ic_count,numba_ic_count,pandas_spread_count,numba_spread_count
phase3ba_focused_minute_expansion_00667,30,"CSRank(Add(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001)))))),ZScore(Neg(CSRank($m1_first30_range)))))",0.06626573447540646,0.06627848285876041,1.2748383353952675e-05,1.2748383353952675e-05,0.2513419232656494,0.25133796500229216,-3.958263357251024e-06,3.958263357251024e-06,0.0003443960860848105,0.00034350193604702853,-8.941500377819848e-07,8.941500377819848e-07,0.00635692750815464,0.006356741272318496,-1.8623583614412603e-07,1.8623583614412603e-07,0.544076052796983,0.5439778441231929,-9.820867379006781e-05,9.820867379006781e-05,50912,50912,50912,50912
phase3ba_focused_minute_expansion_00683,1,"CSRank(Add(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($float_share,90)),0.000001)))))),ZScore(Neg(CSRank(Div(Sub($m1_first30_high,$m1_first30_low),Add(Abs($open),0.000001)))))))",0.022267038155473776,0.02226874703613022,1.7088806564431736e-06,1.7088806564431736e-06,0.21917401955255003,0.2191654225626518,-8.596989898218554e-06,8.596989898218554e-06,-9.854694371074242e-07,-9.823225712656108e-07,3.146865841813406e-09,3.146865841813406e-09,0.001116858913652002,0.0011167837472911496,-7.516636085238247e-08,7.516636085238247e-08,0.5141146446800157,0.5140361209265802,-7.852375343542217e-05,7.852375343542217e-05,50920,50920,50940,50940
phase3ba_focused_minute_expansion_00683,5,"CSRank(Add(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($float_share,90)),0.000001)))))),ZScore(Neg(CSRank(Div(Sub($m1_first30_high,$m1_first30_low),Add(Abs($open),0.000001)))))))",0.038969234522026996,0.038969319873017896,8.535099089990172e-08,8.535099089990172e-08,0.2408250260788038,0.2408084494862366,-1.6576592567207893e-05,1.6576592567207893e-05,4.51860361143247e-05,4.5238142028839904e-05,5.2105914515207746e-08,5.2105914515207746e-08,0.0023793194205894252,0.002378671165862005,-6.482547274203748e-07,6.482547274203748e-07,0.5302825058405481,0.5302236095569036,-5.889628364452726e-05,5.889628364452726e-05,50937,50937,50937,50937
phase3ba_focused_minute_expansion_00683,15,"CSRank(Add(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($float_share,90)),0.000001)))))),ZScore(Neg(CSRank(Div(Sub($m1_first30_high,$m1_first30_low),Add(Abs($open),0.000001)))))))",0.05769814840675434,0.057688845631722094,-9.30277503224941e-06,9.30277503224941e-06,0.24960623950507835,0.2495718287282023,-3.441077687604821e-05,3.441077687604821e-05,0.00016283902396617184,0.00016214964290103202,-6.893810651398171e-07,6.893810651398171e-07,0.00422788147415732,0.004225771074345764,-2.1103998115567374e-06,2.1103998115567374e-06,0.5430518192707209,0.5430125473717281,-3.92718989927765e-05,3.92718989927765e-05,50927,50927,50927,50927
phase3ba_focused_minute_expansion_00683,30,"CSRank(Add(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($float_share,90)),0.000001)))))),ZScore(Neg(CSRank(Div(Sub($m1_first30_high,$m1_first30_low),Add(Abs($open),0.000001)))))))",0.06677777133727883,0.06678681455967521,9.043222396379336e-06,9.043222396379336e-06,0.2512664761382838,0.25125359855427887,-1.2877584004922227e-05,1.2877584004922227e-05,0.000354719187516323,0.00035477934227769566,6.015476137268558e-08,6.015476137268558e-08,0.006321288140072415,0.006320309203318504,-9.789367539109889e-07,9.789367539109889e-07,0.5447242300439975,0.5446456631049654,-7.856693903207645e-05,7.856693903207645e-05,50912,50912,50912,50912
phase3ba_focused_minute_expansion_00278,1,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Std($amount,120),Add(Abs(Mean($float_share,120)),0.000001)))))))",0.022217547121594836,0.022204396018348227,-1.315110324660862e-05,1.315110324660862e-05,0.21864241209920204,0.21861260884526304,-2.9803253939003627e-05,2.9803253939003627e-05,6.018963158161751e-07,6.051994948315472e-07,3.303179015372087e-09,3.303179015372087e-09,0.001133475791059424,0.0011333122808197663,-1.6351023965767257e-07,1.6351023965767257e-07,0.5130652509507135,0.5131029029707443,3.7652020030809474e-05,3.7652020030809474e-05,53098,53098,53118,53118
phase3ba_focused_minute_expansion_00278,5,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Std($amount,120),Add(Abs(Mean($float_share,120)),0.000001)))))))",0.03838826904093135,0.038388996875650075,7.278347187236744e-07,7.278347187236744e-07,0.23954521399894424,0.2395518942312996,6.680232355366078e-06,6.680232355366078e-06,6.340328974303045e-05,6.327372446863993e-05,-1.2956527439051313e-07,1.2956527439051313e-07,0.002385494487812455,0.0023852524477589497,-2.4204005350534144e-07,2.4204005350534144e-07,0.5297373623270263,0.5297561894003577,1.882707333145106e-05,1.882707333145106e-05,53115,53115,53115,53115
phase3ba_focused_minute_expansion_00278,15,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Std($amount,120),Add(Abs(Mean($float_share,120)),0.000001)))))))",0.0549525498230141,0.05496086891784834,8.319094834244312e-06,8.319094834244312e-06,0.24610005019159592,0.2460953819422766,-4.66824931932841e-06,4.66824931932841e-06,0.00014221586138244867,0.00014204143510893565,-1.7442627351301767e-07,1.7442627351301767e-07,0.004198357316932428,0.004198634732152949,2.774152205210767e-07,2.774152205210767e-07,0.5387063365031541,0.5386498446473966,-5.6491855757512255e-05,5.6491855757512255e-05,53105,53105,53105,53105
phase3ba_focused_minute_expansion_00278,30,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Std($amount,120),Add(Abs(Mean($float_share,120)),0.000001)))))))",0.06265744155293045,0.06265166549747543,-5.776055455014584e-06,5.776055455014584e-06,0.24874875632823137,0.24876215910037394,1.3402772142567798e-05,1.3402772142567798e-05,0.00018923898804069504,0.00018801084602801241,-1.2281420126826286e-06,1.2281420126826286e-06,0.00623559257940121,0.006236392884266126,8.003048649158837e-07,8.003048649158837e-07,0.5408551516293088,0.5408174797513656,-3.767187794312399e-05,3.767187794312399e-05,53090,53090,53090,53090
phase3ba_focused_minute_expansion_00687,1,"CSRank(Add(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($float_share,90)),0.000001)))))),ZScore(Neg(CSRank($m1_first30_range)))))",0.02237878440501721,0.022380398694179286,1.6142891620767041e-06,1.6142891620767041e-06,0.21925105175465087,0.21924265996751263,-8.391787138239959e-06,8.391787138239959e-06,-2.2235412052726138e-07,-2.2979199577439247e-07,-7.437875247131087e-09,7.437875247131087e-09,0.0011212971618529543,0.001121245547179442,-5.161467351222013e-08,5.161467351222013e-08,0.514075382803298,0.5140361209265802,-3.92618767177666e-05,3.92618767177666e-05,50920,50920,50940,50940
phase3ba_focused_minute_expansion_00687,5,"CSRank(Add(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($float_share,90)),0.000001)))))),ZScore(Neg(CSRank($m1_first30_range)))))",0.03910067578749607,0.03910360584074174,2.9300532456699724e-06,2.9300532456699724e-06,0.24081098324559805,0.2407935397835093,-1.7443462088734263e-05,1.7443462088734263e-05,4.748297603496943e-05,4.7524482298407023e-05,4.150626343759321e-08,4.150626343759321e-08,0.0023853730538831246,0.002384652892110755,-7.201617723694327e-07,7.201617723694327e-07,0.5304788267860298,0.5304199305023853,-5.8896283644416236e-05,5.8896283644416236e-05,50937,50937,50937,50937
phase3ba_focused_minute_expansion_00687,15,"CSRank(Add(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($float_share,90)),0.000001)))))),ZScore(Neg(CSRank($m1_first30_range)))))",0.058048764770831145,0.058040500511657725,-8.264259173419719e-06,8.264259173419719e-06,0.24950146040036827,0.24946388830274632,-3.7572097621951794e-05,3.7572097621951794e-05,0.0001672536188207025,0.00016623084000335695,-1.0227788173455398e-06,1.0227788173455398e-06,0.004244442889372059,0.0042429305468619305,-1.5123425101282867e-06,1.5123425101282867e-06,0.5427965519272684,0.5427180081292831,-7.854379798533095e-05,7.854379798533095e-05,50927,50927,50927,50927
phase3ba_focused_minute_expansion_00687,30,"CSRank(Add(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($float_share,90)),0.000001)))))),ZScore(Neg(CSRank($m1_first30_range)))))",0.06709675045446559,0.06711074080960863,1.3990355143045363e-05,1.3990355143045363e-05,0.25110088277481757,0.25109551159254034,-5.371182277225106e-06,5.371182277225106e-06,0.00034530806077471453,0.00034516864413808724,-1.394166366272911e-07,1.394166366272911e-07,0.006341022409561298,0.006340389517897064,-6.328916642341781e-07,6.328916642341781e-07,0.543958202388435,0.5438796354494029,-7.856693903207645e-05,7.856693903207645e-05,50912,50912,50912,50912
phase3ba_focused_minute_expansion_00446,1,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($final_total_market_cap,90)),0.000001)))))))),ZScore(Neg(CSRank(Div(Std($amount,120),Add(Abs(Mean($float_share,120)),0.000001)))))))",0.0223615976060454,0.022354110257184395,-7.487348861003051e-06,7.487348861003051e-06,0.21890634086481053,0.2188687152399121,-3.762562489842414e-05,3.762562489842414e-05,6.821004784574698e-07,6.993611422943166e-07,1.72606638368468e-08,1.72606638368468e-08,0.0011364922981767188,0.0011361902585423351,-3.0203963438365025e-07,3.0203963438365025e-07,0.5133664671109605,0.5133664671109605,0.0,0.0,53098,53098,53118,53118
phase3ba_focused_minute_expansion_00446,5,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($final_total_market_cap,90)),0.000001)))))))),ZScore(Neg(CSRank(Div(Std($amount,120),Add(Abs(Mean($float_share,120)),0.000001)))))))",0.03896568469523289,0.03896997095915511,4.286263922216593e-06,4.286263922216593e-06,0.23972761809972856,0.23973674852089802,9.130421169456504e-06,9.130421169456504e-06,6.45251024853836e-05,6.47441959707235e-05,2.1909348533989074e-07,2.1909348533989074e-07,0.002392428403105969,0.0023926278547821353,1.994516761662929e-07,1.994516761662929e-07,0.5297561894003577,0.529850324767015,9.41353666572553e-05,9.41353666572553e-05,53115,53115,53115,53115
phase3ba_focused_minute_expansion_00446,15,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($final_total_market_cap,90)),0.000001)))))))),ZScore(Neg(CSRank(Div(Std($amount,120),Add(Abs(Mean($float_share,120)),0.000001)))))))",0.055656126276197176,0.05567265605628435,1.652978008717665e-05,1.652978008717665e-05,0.2463145480150542,0.24632594279265346,1.1394777599260664e-05,1.1394777599260664e-05,0.0001590606362524659,0.000160649430429406,1.5887941769400981e-06,1.5887941769400981e-06,0.00419923632047556,0.004200325457924527,1.0891374489672631e-06,1.0891374489672631e-06,0.5399491573298183,0.540080971659919,0.0001318143301006769,0.0001318143301006769,53105,53105,53105,53105
phase3ba_focused_minute_expansion_00446,30,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($final_total_market_cap,90)),0.000001)))))))),ZScore(Neg(CSRank(Div(Std($amount,120),Add(Abs(Mean($float_share,120)),0.000001)))))))",0.06323026630945038,0.06325089535653228,2.0629047081902052e-05,2.0629047081902052e-05,0.2487804335161256,0.24880603177747262,2.559826134701515e-05,2.559826134701515e-05,0.00022560896083362173,0.00022671625256481486,1.1072917311931321e-06,1.1072917311931321e-06,0.006242545609571732,0.006243280292965032,7.346833932999133e-07,7.346833932999133e-07,0.5423431908080618,0.5423243548690903,-1.8835938971561994e-05,1.8835938971561994e-05,53090,53090,53090,53090
phase3ba_focused_minute_expansion_00281,1,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Std($amount,90),Add(Abs(Mean($float_share,90)),0.000001)))))))",0.022364691582004114,0.022363392665227858,-1.2989167762558762e-06,1.2989167762558762e-06,0.21878719875393482,0.21878474425213412,-2.454501800697173e-06,2.454501800697173e-06,2.483618266034272e-06,2.5074064213653882e-06,2.3788155331116198e-08,2.3788155331116198e-08,0.0011356129418300764,0.0011354415610587607,-1.7138077131571838e-07,1.7138077131571838e-07,0.5145336797319177,0.514420723671825,-0.00011295606009265047,0.00011295606009265047,53098,53098,53118,53118
phase3ba_focused_minute_expansion_00281,5,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Std($amount,90),Add(Abs(Mean($float_share,90)),0.000001)))))))",0.03855281294746942,0.03857440993379655,2.1596986327129808e-05,2.1596986327129808e-05,0.2396414912369645,0.23965512791548374,1.3636678519252099e-05,1.3636678519252099e-05,7.1973292767981e-05,7.277789035538923e-05,8.045975874082289e-07,8.045975874082289e-07,0.002378458291883678,0.002378898696228781,4.40404345102962e-07,4.40404345102962e-07,0.5309046408735763,0.5310364303868964,0.00013178951332015743,0.00013178951332015743,53115,53115,53115,53115
phase3ba_focused_minute_expansion_00281,15,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Std($amount,90),Add(Abs(Mean($float_share,90)),0.000001)))))))",0.05509551834394093,0.055106968968146486,1.1450624205558424e-05,1.1450624205558424e-05,0.24632541378696807,0.24632637440677466,9.606198065892357e-07,9.606198065892357e-07,0.00015953434933981445,0.00016182287365303823,2.288524313223781e-06,2.288524313223781e-06,0.00418867410441549,0.004189492842241464,8.187378259735811e-07,8.187378259735811e-07,0.5412108087750682,0.5412673006308257,5.6491855757512255e-05,5.6491855757512255e-05,53105,53105,53105,53105
phase3ba_focused_minute_expansion_00281,30,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Std($amount,90),Add(Abs(Mean($float_share,90)),0.000001)))))))",0.06276982106960143,0.06278760359199824,1.7782522396814215e-05,1.7782522396814215e-05,0.2485577954652758,0.24855473916875928,-3.0562965165070732e-06,3.0562965165070732e-06,0.0002120553955368851,0.00021465112281577564,2.5957272788905514e-06,2.5957272788905514e-06,0.006220048505779525,0.006221060630512978,1.0121247334534886e-06,1.0121247334534886e-06,0.5438123940478433,0.5440007534375588,0.00018835938971550892,0.00018835938971550892,53090,53090,53090,53090
phase3ba_focused_minute_expansion_00449,1,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($final_total_market_cap,90)),0.000001)))))))),ZScore(Neg(CSRank(Div(Std($amount,90),Add(Abs(Mean($float_share,90)),0.000001)))))))",0.02234447327953074,0.022331118038127425,-1.3355241403313622e-05,1.3355241403313622e-05,0.2187985450850512,0.2187921095205618,-6.4355644893987485e-06,6.4355644893987485e-06,1.3967750460146312e-06,1.5045314542060697e-06,1.0775640819143845e-07,1.0775640819143845e-07,0.0011370925511720545,0.0011369357756979262,-1.567754741283421e-07,1.567754741283421e-07,0.5146007375630315,0.5144878452622864,-0.00011289230074507106,0.00011289230074507106,53128,53128,53148,53148
phase3ba_focused_minute_expansion_00449,5,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($final_total_market_cap,90)),0.000001)))))))),ZScore(Neg(CSRank(Div(Std($amount,90),Add(Abs(Mean($float_share,90)),0.000001)))))))",0.03879569287624765,0.038773897239170345,-2.179563707730564e-05,2.179563707730564e-05,0.2397613233565045,0.2397582222027853,-3.1011537191816263e-06,3.1011537191816263e-06,6.906856340830563e-05,6.840483280735923e-05,-6.637306009464036e-07,6.637306009464036e-07,0.0023922883774989997,0.0023920955809493545,-1.9279654964524107e-07,1.9279654964524107e-07,0.5316586696772979,0.5316022203405777,-5.644933672022123e-05,5.644933672022123e-05,53145,53145,53145,53145
phase3ba_focused_minute_expansion_00449,15,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($final_total_market_cap,90)),0.000001)))))))),ZScore(Neg(CSRank(Div(Std($amount,90),Add(Abs(Mean($float_share,90)),0.000001)))))))",0.055488011276033755,0.055483086507563666,-4.924768470089547e-06,4.924768470089547e-06,0.24657763272215796,0.2465848059752555,7.173253097542132e-06,7.173253097542132e-06,0.0001646614287387537,0.000165246297222859,5.848684841053037e-07,5.848684841053037e-07,0.004192761308372988,0.0041933414114759485,5.801031029602222e-07,5.801031029602222e-07,0.5431448197986262,0.5431448197986262,0.0,0.0,53135,53135,53135,53135
phase3ba_focused_minute_expansion_00449,30,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($final_total_market_cap,90)),0.000001)))))))),ZScore(Neg(CSRank(Div(Std($amount,90),Add(Abs(Mean($float_share,90)),0.000001)))))))",0.06300808360742154,0.06300477543767412,-3.3081697474179883e-06,3.3081697474179883e-06,0.2485439220759673,0.24852433421377432,-1.958786219297126e-05,1.958786219297126e-05,0.00022362716892717,0.0002249978760037669,1.370707076596894e-06,1.370707076596894e-06,0.006232262817648644,0.006233153600808103,8.90783159459077e-07,8.90783159459077e-07,0.5433546686746988,0.5433923192771084,3.765060240956686e-05,3.765060240956686e-05,53120,53120,53120,53120
phase3ba_focused_minute_expansion_00287,1,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_float_market_cap,120)),0.000001)))))))",0.022183889607727846,0.02219938848217506,1.5498874447215233e-05,1.5498874447215233e-05,0.2157997592987033,0.21581603330216706,1.6274003463767617e-05,1.6274003463767617e-05,-2.41746223085711e-06,-2.1983841207809127e-06,2.1907811007619713e-07,2.1907811007619713e-07,0.0011525569356833488,0.0011525764539423078,1.951825895894245e-08,1.951825895894245e-08,0.5159268044730599,0.5159268044730599,0.0,0.0,53098,53098,53118,53118
phase3ba_focused_minute_expansion_00287,5,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_float_market_cap,120)),0.000001)))))))",0.03855192052421378,0.038565191182546886,1.3270658333106033e-05,1.3270658333106033e-05,0.23615620878548757,0.23619483793518567,3.8629149698099496e-05,3.8629149698099496e-05,5.114143629988033e-05,5.13614591102262e-05,2.2002281034587146e-07,2.2002281034587146e-07,0.0024284941507981745,0.0024289327620248932,4.3861122671871866e-07,4.3861122671871866e-07,0.5274592864539207,0.5275345947472465,7.530829332580424e-05,7.530829332580424e-05,53115,53115,53115,53115
phase3ba_focused_minute_expansion_00287,15,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_float_market_cap,120)),0.000001)))))))",0.05497851782587345,0.05499111193430687,1.2594108433419682e-05,1.2594108433419682e-05,0.2441704138282502,0.2441704741280381,6.029978791288748e-08,6.029978791288748e-08,0.00016703011323132035,0.0001674473115062744,4.1719827495405163e-07,4.1719827495405163e-07,0.004260869105106959,0.004261843255980161,9.741508732018928e-07,9.741508732018928e-07,0.5376894830995198,0.537783636192449,9.415309292915008e-05,9.415309292915008e-05,53105,53105,53105,53105
phase3ba_focused_minute_expansion_00287,30,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_float_market_cap,120)),0.000001)))))))",0.062324597101612936,0.06232010323101081,-4.49387060212636e-06,4.49387060212636e-06,0.24659996936110093,0.2465998599768139,-1.0938428701701142e-07,1.0938428701701142e-07,0.00026639263303775335,0.00026645193219184885,5.9299154095491646e-08,5.9299154095491646e-08,0.0062968735000531505,0.006296378038867558,-4.954611855928492e-07,4.954611855928492e-07,0.5382557920512338,0.5382934639291769,3.767187794312399e-05,3.767187794312399e-05,53090,53090,53090,53090
phase3ba_focused_minute_expansion_00455,1,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($final_total_market_cap,90)),0.000001)))))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_float_market_cap,120)),0.000001)))))))",0.022546588777674206,0.022535666936903183,-1.092184077102279e-05,1.092184077102279e-05,0.21626666894377222,0.21625919362235993,-7.475321412292457e-06,7.475321412292457e-06,-9.567865715930533e-07,-7.506497196993515e-07,2.061368518937018e-07,2.061368518937018e-07,0.0011550420515442962,0.001155101841506767,5.978996247082459e-08,5.978996247082459e-08,0.5170751910840017,0.5171504951240634,7.530404006172997e-05,7.530404006172997e-05,53098,53098,53118,53118
phase3ba_focused_minute_expansion_00455,5,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($final_total_market_cap,90)),0.000001)))))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_float_market_cap,120)),0.000001)))))))",0.038954802764670275,0.03895371760496158,-1.085159708695549e-06,1.085159708695549e-06,0.23666486563332578,0.23665805144549415,-6.814187831633012e-06,6.814187831633012e-06,5.4256627292353766e-05,5.523873352508543e-05,9.82106232731662e-07,9.82106232731662e-07,0.0024357501262949966,0.0024356099161742836,-1.4021012071296565e-07,1.4021012071296565e-07,0.5299821142803351,0.530057422573661,7.530829332580424e-05,7.530829332580424e-05,53115,53115,53115,53115
