candidate_id,child_cluster,child_expression,complexity_delta,corr_to_parent,deployable,escaped_cluster,parent_cluster,parent_expression,repair_policy,seed,source_failure_reasons,turnover_delta
phase3repair-failure_detail-duplicate_escape-0cad1b3eb6c9,cluster_001,"CSRank(Mean($close,13))",-2,-0.133368,True,True,cluster_075,"Neg(CSRank(Mom($close,34)))",duplicate_escape,Phase3E_E3_D3_book_marginal,corr_duplicate,
phase3repair-failure_detail-duplicate_escape-de6cddaefa02,cluster_001,"CSRank(Mean($close,21))",1,-0.997473,True,False,cluster_001,Neg(CSRank($close)),duplicate_escape,Phase3E_E3_D3_book_marginal,corr_duplicate|subperiod_instability,
phase3repair-failure_detail-duplicate_escape-9e55c11829d5,cluster_001,"CSRank(Mean($close,8))",-26,0.004447,True,True,cluster_157,"CSRank(CSResidual(CSRank(Div(Sub(Delay($close,1),Mean($low,5)),Sub(Mean($high,5),Mean($low,5)))),CSRank(Log($final_float_market_cap))))",duplicate_escape,Phase3E_E3_D3_book_marginal,subperiod_instability|operator_pathology|field_pathology,
phase3repair-failure_detail-operator_sanitize-16215727d4a6,cluster_001,"CSRank(Mean(Abs(Delta($open,1)),3))",-10,-0.015397,True,True,cluster_162,"CSRank(ZScore(CSRank(Div(Sub($open,Mean($vwap,2)),Mean(Abs($ret),2)))))",operator_sanitize,Phase3E_E3_D3_book_marginal,turnover_too_high|corr_duplicate|operator_pathology|field_pathology,
phase3repair-failure_detail-duplicate_escape-68465c0a0326,cluster_001,"CSRank(Mean($close,5))",-32,-0.042469,True,True,cluster_167,"CSRank(CSResidual(CSRank(Div(Sub(Delay($close,1),Mean($low,1)),Sub(Mean($high,1),Mean($low,1)))),CSRank(Div(Mean($volume,1),Mean($volume,3)))))",duplicate_escape,Phase3E_E3_D3_book_marginal,turnover_too_high|subperiod_instability|operator_pathology|field_pathology,
phase3repair-failure_detail-duplicate_escape-51f4f4db6912,cluster_001,"CSRank(Mean($close,3))",-33,0.004742,True,True,cluster_158,"CSRank(CSResidual(CSRank(Div(Sub($open,Delay($close,1)),Add(Abs(Delay($close,1)),0.000001))),CSRank(Div(Mean($turnover_rate,1),Add(Abs(Mean($turnover_rate,2)),0.000001)))))",duplicate_escape,Phase3E_E3_D3_book_marginal,gap_dependency|turnover_too_high|corr_duplicate|complexity_overfit|operator_pathology|field_pathology,
phase3repair-failure_detail-duplicate_escape-29e1eb8a1803,cluster_001,"CSRank(Mean($high,3))",-14,-0.000716,True,True,cluster_161,"CSRank(Div(Sub($open,Mean($low,2)),Sub(Mean($high,2),Mean($low,2))))",duplicate_escape,Phase3E_E3_D3_book_marginal,turnover_too_high|corr_duplicate|operator_pathology|field_pathology,
phase3repair-failure_detail-operator_sanitize-86615d6e22ba,cluster_001,"CSRank(Mean(Abs(Delta($close,1)),5))",-11,-0.001949,True,True,cluster_083,"CSRank(ZScore(CSRank(CSResidual(CSRank(Mom($close,1)),CSRank(Mean(Abs($ret),4))))))",operator_sanitize,Phase3E_E3_D3_book_marginal,turnover_too_high|subperiod_instability|operator_pathology,
phase3repair-failure_detail-operator_sanitize-f27d038af04a,cluster_006,"CSRank(Sub(Mean($close,6),Mean($close,3)))",6,0.032348,True,True,cluster_001,Neg(CSRank($close)),operator_sanitize,Phase3E_E3_D3_book_marginal,corr_duplicate|subperiod_instability,
phase3repair-failure_detail-operator_sanitize-bbddb0633b0f,cluster_005,"CSRank(Sub(Mean($close,11),Mean($close,8)))",5,-0.134368,False,True,cluster_124,"CSRank(Std($close,5))",operator_sanitize,Phase3E_E0_D3_primary,corr_duplicate|subperiod_instability,
phase3repair-failure_detail-operator_sanitize-4c73a892ab0b,cluster_006,"CSRank(Sub(Mean($close,6),Mean($close,3)))",-46,0.058983,True,True,cluster_170,"CSRank(Mul(CSResidual(CSRank(Div(Sub(Mean($high,1),Mean($low,1)),Add(Abs(Mean($close,1)),0.000001))),CSRank(Div(Mean($amount,1),Add(Abs(Mean($amount,2)),0.000001)))),Sign(ZScore(Sub(Mom($close,1),Mom($close,2))))))",operator_sanitize,Phase3E_E0_D3_primary,turnover_too_high|subperiod_instability|complexity_overfit|operator_pathology|field_pathology,
phase3repair-failure_detail-duplicate_escape-de6cddaefa02,cluster_001,"CSRank(Mean($close,21))",1,-0.997473,True,False,cluster_001,Neg(CSRank($close)),duplicate_escape,Phase3E_E0_D3_primary,corr_duplicate|subperiod_instability,
phase3repair-failure_detail-duplicate_escape-773c5144f13c,cluster_001,"CSRank(Mean($open,5))",-11,-0.015783,True,True,cluster_156,"CSRank(Div(Sub($open,Mean($vwap,4)),Mean(Abs($ret),4)))",duplicate_escape,Phase3E_E0_D3_primary,corr_duplicate|subperiod_instability|operator_pathology|field_pathology,
phase3repair-failure_detail-operator_sanitize-dab44374d9ef,cluster_012,"CSRank(Sub(Mean($close,8),Mean($close,5)))",-4,-0.502765,True,True,cluster_157,"CSRank(CSResidual(CSRank(Mom($close,4)),CSRank(Log($final_total_market_cap))))",operator_sanitize,Phase3E_E0_D3_primary,corr_duplicate|subperiod_instability|operator_pathology,
phase3repair-failure_detail-duplicate_escape-fee255f54f4c,cluster_001,"CSRank(Mean($close,5))",-16,0.003658,True,True,cluster_083,"CSRank(ZScore(CSRank(CSResidual(CSRank(Mom($close,1)),CSRank(Mean(Abs($ret),4))))))",duplicate_escape,Phase3E_E0_D3_primary,turnover_too_high|subperiod_instability|operator_pathology,
phase3repair-failure_detail-duplicate_escape-5374968c553d,cluster_056,"CSRank(Mul(ZScore(Mean($close,8)),ZScore(Delta($close,11))))",-8,-0.066374,True,True,cluster_157,"CSRank(CSResidual(CSRank(Div(Sub($open,Delay($close,5)),Delay($close,5))),CSRank(Log($final_total_market_cap))))",duplicate_escape,Phase3E_E0_D3_primary,gap_dependency|corr_duplicate|subperiod_instability|operator_pathology|field_pathology,
phase3repair-failure_detail-duplicate_escape-072af040f556,cluster_063,"CSRank(Mul(ZScore(Mean($high,3)),ZScore(Delta($high,6))))",-5,-0.035186,False,True,cluster_161,"CSRank(Div(Sub($open,Mean($low,2)),Sub(Mean($high,2),Mean($low,2))))",duplicate_escape,Phase3E_E0_D3_primary,turnover_too_high|corr_duplicate|operator_pathology|field_pathology,
phase3repair-failure_detail-duplicate_escape-58fb9ccaafb7,cluster_063,"CSRank(Mul(ZScore(Mean($open,5)),ZScore(Delta($vwap,8))))",-3,0.000995,False,True,cluster_159,"CSRank(ZScore(Div(Sub($open,Mean($vwap,1)),Mean(Abs($ret),3))))",duplicate_escape,Phase3E_E0_D3_primary,turnover_too_high|corr_duplicate|operator_pathology|field_pathology,
phase3repair-failure_detail-operator_sanitize-60c2dfc8a49e,cluster_006,"CSRank(Sub(Mean($close,6),Mean($close,3)))",-26,0.078301,True,True,cluster_155,"CSRank(Mul(ZScore(Sub(Mom($close,1),Mom($close,2))),ZScore(Div(Sub(Mean($high,2),Mean($low,2)),Add(Abs(Mean($close,2)),0.000001)))))",operator_sanitize,Phase3E_E1_D3_plus_D2_sidecar,turnover_too_high|subperiod_instability|complexity_overfit|operator_pathology|field_pathology,
phase3repair-failure_detail-duplicate_escape-2a5e0534a3a3,cluster_001,"CSRank(Mean($open,5))",-15,0.023671,True,True,cluster_162,"Neg(CSRank(ZScore(Div(Sub($open,Mean($vwap,3)),Mean(Abs($ret),3)))))",duplicate_escape,Phase3E_E1_D3_plus_D2_sidecar,corr_duplicate|subperiod_instability|operator_pathology|field_pathology,
phase3repair-failure_detail-duplicate_escape-209bf03a1f5b,cluster_001,"CSRank(Mean($close,8))",-9,0.022789,True,True,cluster_006,"CSRank(CSResidual(CSRank(Mom($close,5)),CSRank(Log($final_float_market_cap))))",duplicate_escape,Phase3E_E1_D3_plus_D2_sidecar,subperiod_instability|operator_pathology,
phase3repair-failure_detail-operator_sanitize-ad29b74ac867,cluster_005,"CSRank(Sub(Mean($open,11),Mean($open,8)))",-8,-0.218431,False,True,cluster_156,"CSRank(ZScore(Div(Sub($open,Mean($vwap,5)),Mean(Abs($ret),5))))",operator_sanitize,Phase3E_E1_D3_plus_D2_sidecar,corr_duplicate|subperiod_instability|operator_pathology|field_pathology,
phase3repair-failure_detail-duplicate_escape-0e08856bb708,cluster_001,"CSRank(Mean($close,5))",-2,0.028559,True,True,cluster_157,"CSRank(ZScore(Mom($close,4)))",duplicate_escape,Phase3E_E1_D3_plus_D2_sidecar,corr_duplicate|subperiod_instability,
phase3repair-failure_detail-duplicate_escape-87d24da41dfb,cluster_001,"CSRank(Mean($close,3))",-32,-0.041389,True,True,cluster_167,"CSRank(CSResidual(CSRank(Div(Sub(Delay($close,1),Mean($low,1)),Sub(Mean($high,1),Mean($low,1)))),CSRank(Div(Mean($turnover_rate,1),Mean($turnover_rate,2)))))",duplicate_escape,Phase3E_E1_D3_plus_D2_sidecar,turnover_too_high|subperiod_instability|operator_pathology|field_pathology,
phase3repair-failure_detail-duplicate_escape-29e1eb8a1803,cluster_001,"CSRank(Mean($high,3))",-14,-0.000716,True,True,cluster_161,"CSRank(Div(Sub($open,Mean($low,2)),Sub(Mean($high,2),Mean($low,2))))",duplicate_escape,Phase3E_E1_D3_plus_D2_sidecar,turnover_too_high|corr_duplicate|operator_pathology|field_pathology,
phase3repair-failure_detail-duplicate_escape-505d00548908,cluster_001,"CSRank(Mean($open,3))",-11,-0.030116,True,True,cluster_162,"CSRank(Div(Sub($open,Mean($vwap,2)),Mean(Abs($ret),2)))",duplicate_escape,Phase3E_E1_D3_plus_D2_sidecar,turnover_too_high|operator_pathology|field_pathology,
phase3repair-failure_detail-operator_sanitize-dab44374d9ef,cluster_012,"CSRank(Sub(Mean($close,8),Mean($close,5)))",-4,-0.502765,True,True,cluster_157,"CSRank(CSResidual(CSRank(Mom($close,4)),CSRank(Log($final_total_market_cap))))",operator_sanitize,Phase3E_E1_D3_plus_D2_sidecar,corr_duplicate|subperiod_instability|operator_pathology,
phase3repair-failure_detail-operator_sanitize-aee97e50753f,cluster_001,"CSRank(Mean(Abs(Delta($close,1)),3))",-12,-0.024459,True,True,cluster_158,"CSRank(CSResidual(CSRank(Div(Sub($open,Delay($close,1)),Delay($close,1))),CSRank(Log($final_float_market_cap))))",operator_sanitize,Phase3E_E1_D3_plus_D2_sidecar,gap_dependency|turnover_too_high|corr_duplicate|operator_pathology|field_pathology,
phase3repair-failure_detail-operator_sanitize-acc6d048dd61,cluster_002,"CSRank(Sub(Mean($amount,8),Mean($amount,5)))",0,-0.488289,True,True,cluster_171,"CSRank(Div(Mean($amount,1),Mean($amount,21)))",operator_sanitize,Phase3E_E2_D3_deployability_hardened,corr_duplicate|subperiod_instability|operator_pathology,
phase3repair-failure_detail-operator_sanitize-12c07ea44acc,cluster_005,"CSRank(Sub(Mean($close,11),Mean($close,8)))",-31,-0.023591,False,True,cluster_167,"CSRank(CSResidual(CSRank(Div(Sub(Delay($close,1),Mean($low,1)),Sub(Mean($high,1),Mean($low,1)))),CSRank(Div(Mean(Abs($ret),1),Mean(Abs($ret),6)))))",operator_sanitize,Phase3E_E2_D3_deployability_hardened,turnover_too_high|subperiod_instability|complexity_overfit|operator_pathology|field_pathology,
phase3repair-failure_detail-duplicate_escape-801f37c1e441,cluster_001,"CSRank(Mean($close,21))",-21,-0.05429,True,True,cluster_163,"Neg(CSRank(Div(Sub($close,Mean($low,21)),Add(Abs(Sub(Mean($high,21),Mean($low,21))),0.000001))))",duplicate_escape,Phase3E_E2_D3_deployability_hardened,operator_pathology|field_pathology,
phase3repair-failure_detail-duplicate_escape-d96296a0369e,cluster_001,"CSRank(Mean($open,5))",-11,-0.044366,True,True,cluster_159,"CSRank(Div(Sub($open,Mean($vwap,1)),Mean(Abs($ret),3)))",duplicate_escape,Phase3E_E2_D3_deployability_hardened,turnover_too_high|operator_pathology|field_pathology,
phase3repair-failure_detail-duplicate_escape-7856001e5c10,cluster_001,"CSRank(Mean($close,5))",-9,0.02099,True,True,cluster_157,"CSRank(CSResidual(CSRank(Mom($close,4)),CSRank(Log($final_total_market_cap))))",duplicate_escape,Phase3E_E2_D3_deployability_hardened,corr_duplicate|subperiod_instability|operator_pathology,
phase3repair-failure_detail-operator_sanitize-eb547ad4698f,cluster_006,"CSRank(Sub(Mean($close,6),Mean($close,3)))",-3,0.060798,True,True,cluster_158,"CSRank(Div(Sub($open,Delay($close,1)),Delay($close,1)))",operator_sanitize,Phase3E_E2_D3_deployability_hardened,gap_dependency|turnover_too_high|corr_duplicate|operator_pathology|field_pathology,
phase3repair-failure_detail-operator_sanitize-83375652c948,cluster_001,"CSRank(Mean(Abs(Delta($close,1)),3))",-46,0.035931,True,True,cluster_170,"CSRank(Mul(CSResidual(CSRank(Div(Sub(Mean($high,1),Mean($low,1)),Add(Abs(Mean($close,1)),0.000001))),CSRank(Div(Mean($amount,1),Add(Abs(Mean($amount,2)),0.000001)))),Sign(ZScore(Sub(Mom($close,1),Mom($close,2))))))",operator_sanitize,Phase3E_E2_D3_deployability_hardened,turnover_too_high|subperiod_instability|complexity_overfit|operator_pathology|field_pathology,
phase3repair-failure_detail-operator_sanitize-c58ca242f7a3,cluster_001,"CSRank(Mean(Abs(Delta($close,1)),8))",-31,-0.063172,True,True,cluster_167,"CSRank(CSResidual(CSRank(Div(Sub(Delay($close,1),Mean($low,1)),Sub(Mean($high,1),Mean($low,1)))),CSRank(Div(Mean(Abs($ret),1),Mean(Abs($ret),6)))))",operator_sanitize,Phase3E_E2_D3_deployability_hardened,turnover_too_high|subperiod_instability|complexity_overfit|operator_pathology|field_pathology,
phase3repair-failure_detail-operator_sanitize-b2b84bc3ef72,cluster_014,"CSRank(Sub(Mean($amount,6),Mean($amount,3)))",-2,0.404458,True,True,cluster_171,"Neg(CSRank(Div(Mean($amount,1),Mean($amount,34))))",operator_sanitize,Phase3E_E2_D3_deployability_hardened,operator_pathology,
phase3repair-failure_detail-operator_sanitize-d0df5bf3ccb2,cluster_001,"CSRank(Mean(Abs(Delta($close,1)),5))",-27,-0.043549,True,True,cluster_167,"CSRank(CSResidual(CSRank(Div(Sub(Delay($close,1),Mean($low,1)),Sub(Mean($high,1),Mean($low,1)))),CSRank(Div(Mean($volume,1),Mean($volume,3)))))",operator_sanitize,Phase3E_E2_D3_deployability_hardened,turnover_too_high|subperiod_instability|operator_pathology|field_pathology,
phase3repair-failure_detail-operator_sanitize-727a8ee121eb,cluster_001,"CSRank(Mean(Abs(Delta($open,1)),5))",-8,0.011275,True,True,cluster_162,"Neg(CSRank(Div(Sub($open,Mean($vwap,3)),Mean(Abs($ret),3))))",operator_sanitize,Phase3E_E2_D3_deployability_hardened,corr_duplicate|subperiod_instability|operator_pathology|field_pathology,
phase3repair-failure_detail-operator_sanitize-56dc38556c9a,cluster_006,"CSRank(Sub(Mean($open,6),Mean($open,3)))",-6,-0.214187,False,True,cluster_162,"CSRank(Div(Sub($open,Mean($vwap,2)),Mean(Abs($ret),2)))",operator_sanitize,Phase3E_E2_D3_deployability_hardened,turnover_too_high|operator_pathology|field_pathology,
phase3repair-failure_detail-duplicate_escape-c4d04ccf9d50,cluster_001,"CSRank(Mean($open,8))",-11,-0.013633,True,True,cluster_156,"CSRank(Div(Sub($open,Mean($vwap,5)),Mean(Abs($ret),5)))",duplicate_escape,Phase3E_E3_D3_book_marginal,subperiod_instability|operator_pathology|field_pathology,
phase3repair-failure_detail-operator_sanitize-f474cf9802ca,cluster_001,"CSRank(Mean(Abs(Delta($close,1)),3))",-12,-0.019551,True,True,cluster_158,"CSRank(CSResidual(CSRank(Div(Sub($open,Delay($close,1)),Delay($close,1))),CSRank(Log($final_total_market_cap))))",operator_sanitize,Phase3E_E3_D3_book_marginal,gap_dependency|turnover_too_high|operator_pathology|field_pathology,
phase3repair-failure_detail-duplicate_escape-22b187024447,cluster_001,"CSRank(Mean($close,8))",-36,-0.051234,True,True,cluster_167,"CSRank(CSResidual(CSRank(Div(Sub(Delay($close,1),Mean($low,1)),Sub(Mean($high,1),Mean($low,1)))),CSRank(Div(Mean(Abs($ret),1),Mean(Abs($ret),6)))))",duplicate_escape,Phase3E_E3_D3_book_marginal,turnover_too_high|subperiod_instability|complexity_overfit|operator_pathology|field_pathology,
phase3repair-failure_detail-duplicate_escape-0e08856bb708,cluster_001,"CSRank(Mean($close,5))",-2,0.028559,True,True,cluster_157,"CSRank(ZScore(Mom($close,4)))",duplicate_escape,Phase3E_E3_D3_book_marginal,corr_duplicate|subperiod_instability,
phase3repair-failure_detail-duplicate_escape-bc2b9f28b7cf,cluster_001,"CSRank(Mean($close,3))",-25,0.026418,True,True,cluster_172,"CSRank(Mul(ZScore(Sub(Mom($close,1),Mom($close,2))),ZScore(Div(Mean($turnover_rate,1),Add(Abs(Mean($turnover_rate,2)),0.000001)))))",duplicate_escape,Phase3E_E3_D3_book_marginal,turnover_too_high|subperiod_instability|complexity_overfit|operator_pathology,
phase3repair-failure_detail-duplicate_escape-23408a23f21e,cluster_001,"CSRank(Mean($high,3))",-16,0.010717,True,True,cluster_161,"Neg(CSRank(Div(Sub($open,Mean($low,1)),Sub(Mean($high,1),Mean($low,1)))))",duplicate_escape,Phase3E_E3_D3_book_marginal,turnover_too_high|corr_duplicate|subperiod_instability|operator_pathology|field_pathology,
phase3repair-failure_detail-duplicate_escape-c9a8a1a3ef5b,cluster_001,"CSRank(Mean($open,3))",-17,-0.030116,True,True,cluster_162,"CSRank(ZScore(CSRank(ZScore(Div(Sub($open,Mean($vwap,2)),Mean(Abs($ret),2))))))",duplicate_escape,Phase3E_E3_D3_book_marginal,turnover_too_high|corr_duplicate|operator_pathology|field_pathology,
phase3repair-failure_detail-operator_sanitize-c778e036272d,cluster_001,"CSRank(Mean(Abs(Delta($close,1)),8))",-4,0.05531,True,True,cluster_006,"CSRank(CSResidual(CSRank(Mom($close,5)),CSRank(Log($final_float_market_cap))))",operator_sanitize,Phase3E_E3_D3_book_marginal,subperiod_instability|operator_pathology,
phase3repair-failure_detail-operator_sanitize-f9ea7f22842e,cluster_001,"CSRank(Mean(Abs(Delta($open,1)),3))",-8,-0.015397,True,True,cluster_162,"CSRank(ZScore(Div(Sub($open,Mean($vwap,2)),Mean(Abs($ret),2))))",operator_sanitize,Phase3E_E3_D3_book_marginal,turnover_too_high|corr_duplicate|operator_pathology|field_pathology,
phase3repair-failure_detail-operator_sanitize-847125cd4743,cluster_002,"CSRank(Sub(Mean($amount,8),Mean($amount,5)))",-4,0.062533,True,True,cluster_164,"CSRank(Neg(CSRank(Div(Mean($amount,2),Mean($amount,3)))))",operator_sanitize,Phase3E_E0_D3_primary,turnover_too_high|subperiod_instability|operator_pathology,
phase3repair-failure_detail-operator_sanitize-0f81342bb6bb,cluster_005,"CSRank(Sub(Mean($close,11),Mean($close,8)))",-12,-0.255958,False,True,cluster_157,"CSRank(CSResidual(CSRank(Div(Sub($open,Delay($close,5)),Delay($close,5))),CSRank(Log($final_total_market_cap))))",operator_sanitize,Phase3E_E0_D3_primary,gap_dependency|corr_duplicate|subperiod_instability|operator_pathology|field_pathology,
phase3repair-failure_detail-operator_sanitize-ed84621a38fa,cluster_006,"CSRank(Sub(Mean($close,6),Mean($close,3)))",-20,-0.079232,True,True,cluster_172,"CSRank(Mul(ZScore(Sub(Mom($close,1),Mom($close,2))),ZScore(Div(Mean($turnover_rate,1),Add(Abs(Mean($turnover_rate,2)),0.000001)))))",operator_sanitize,Phase3E_E0_D3_primary,turnover_too_high|subperiod_instability|complexity_overfit|operator_pathology,
phase3repair-failure_detail-duplicate_escape-3eeef96196ea,cluster_001,"CSRank(Mean($open,8))",-13,-0.013633,True,True,cluster_156,"CSRank(ZScore(Div(Sub($open,Mean($vwap,5)),Mean(Abs($ret),5))))",duplicate_escape,Phase3E_E0_D3_primary,corr_duplicate|subperiod_instability|operator_pathology|field_pathology,
phase3repair-failure_detail-duplicate_escape-1d74f30972a3,cluster_001,"CSRank(Mean($close,13))",-9,-0.018624,True,True,cluster_012,"CSRank(CSResidual(CSRank(Mean($close,5)),CSRank(Mean($close,8))))",duplicate_escape,Phase3E_E0_D3_primary,subperiod_instability|operator_pathology,
phase3repair-failure_detail-duplicate_escape-209bf03a1f5b,cluster_001,"CSRank(Mean($close,8))",-9,0.022789,True,True,cluster_006,"CSRank(CSResidual(CSRank(Mom($close,5)),CSRank(Log($final_float_market_cap))))",duplicate_escape,Phase3E_E0_D3_primary,subperiod_instability|operator_pathology,
phase3repair-failure_detail-duplicate_escape-bbe23c6fd8a0,cluster_063,"CSRank(Mul(ZScore(Mean($open,3)),ZScore(Delta($vwap,6))))",-5,0.004205,False,True,cluster_162,"CSRank(ZScore(CSRank(Div(Sub($open,Mean($vwap,2)),Mean(Abs($ret),2)))))",duplicate_escape,Phase3E_E0_D3_primary,turnover_too_high|corr_duplicate|operator_pathology|field_pathology,
phase3repair-failure_detail-duplicate_escape-547f90a0a8b2,cluster_063,"CSRank(Mul(ZScore(Mean($close,5)),ZScore(Delta($close,8))))",7,0.077373,True,True,cluster_075,"Neg(CSRank(Mom($close,34)))",duplicate_escape,Phase3E_E0_D3_primary,corr_duplicate,
phase3repair-failure_detail-duplicate_escape-58fb9ccaafb7,cluster_063,"CSRank(Mul(ZScore(Mean($open,5)),ZScore(Delta($vwap,8))))",-3,0.000995,False,True,cluster_159,"CSRank(ZScore(Div(Sub($open,Mean($vwap,1)),Mean(Abs($ret),3))))",duplicate_escape,Phase3E_E0_D3_primary,turnover_too_high|corr_duplicate|operator_pathology|field_pathology,
phase3repair-failure_detail-operator_sanitize-21278bb98e10,cluster_005,"CSRank(Sub(Mean($close,11),Mean($close,8)))",-4,-0.360611,False,True,cluster_006,"CSRank(CSResidual(CSRank(Mom($close,5)),CSRank(Log($final_float_market_cap))))",operator_sanitize,Phase3E_E1_D3_plus_D2_sidecar,subperiod_instability|operator_pathology,
phase3repair-failure_detail-operator_sanitize-95050ed5ea6e,cluster_006,"CSRank(Sub(Mean($close,6),Mean($close,3)))",-28,0.060528,True,True,cluster_158,"CSRank(CSResidual(CSRank(Div(Sub($open,Delay($close,1)),Add(Abs(Delay($close,1)),0.000001))),CSRank(Div(Mean($amount,1),Add(Abs(Mean($amount,2)),0.000001)))))",operator_sanitize,Phase3E_E1_D3_plus_D2_sidecar,gap_dependency|turnover_too_high|corr_duplicate|complexity_overfit|operator_pathology|field_pathology,
phase3repair-failure_detail-duplicate_escape-2a5e0534a3a3,cluster_001,"CSRank(Mean($open,5))",-15,0.023671,True,True,cluster_162,"Neg(CSRank(ZScore(Div(Sub($open,Mean($vwap,3)),Mean(Abs($ret),3)))))",duplicate_escape,Phase3E_E1_D3_plus_D2_sidecar,corr_duplicate|subperiod_instability|operator_pathology|field_pathology,
phase3repair-failure_detail-duplicate_escape-0309869ee0e1,cluster_001,"CSRank(Mean($close,8))",0,0.850867,True,True,cluster_124,"CSRank(Std($close,5))",duplicate_escape,Phase3E_E1_D3_plus_D2_sidecar,corr_duplicate|subperiod_instability,
phase3repair-failure_detail-duplicate_escape-68465c0a0326,cluster_001,"CSRank(Mean($close,5))",-32,-0.042469,True,True,cluster_167,"CSRank(CSResidual(CSRank(Div(Sub(Delay($close,1),Mean($low,1)),Sub(Mean($high,1),Mean($low,1)))),CSRank(Div(Mean($volume,1),Mean($volume,3)))))",duplicate_escape,Phase3E_E1_D3_plus_D2_sidecar,turnover_too_high|subperiod_instability|operator_pathology|field_pathology,
phase3repair-failure_detail-duplicate_escape-d58ecd4d04e2,cluster_001,"CSRank(Mean($close,3))",-21,-0.10043,True,True,cluster_163,"Neg(CSRank(Div(Sub($close,Mean($low,21)),Add(Abs(Sub(Mean($high,21),Mean($low,21))),0.000001))))",duplicate_escape,Phase3E_E1_D3_plus_D2_sidecar,operator_pathology|field_pathology,
phase3repair-failure_detail-operator_sanitize-11630dfb95eb,cluster_012,"CSRank(Sub(Mean($close,8),Mean($close,5)))",-24,-0.06048,True,True,cluster_167,"CSRank(CSResidual(CSRank(Div(Sub(Delay($close,1),Mean($low,1)),Sub(Mean($high,1),Mean($low,1)))),CSRank(Mean(Abs($ret),3))))",operator_sanitize,Phase3E_E1_D3_plus_D2_sidecar,turnover_too_high|corr_duplicate|subperiod_instability|operator_pathology|field_pathology,
phase3repair-failure_detail-operator_sanitize-f474cf9802ca,cluster_001,"CSRank(Mean(Abs(Delta($close,1)),3))",-12,-0.019551,True,True,cluster_158,"CSRank(CSResidual(CSRank(Div(Sub($open,Delay($close,1)),Delay($close,1))),CSRank(Log($final_total_market_cap))))",operator_sanitize,Phase3E_E1_D3_plus_D2_sidecar,gap_dependency|turnover_too_high|operator_pathology|field_pathology,
phase3repair-failure_detail-operator_sanitize-773ea8a85798,cluster_001,"CSRank(Mean(Abs(Delta($close,1)),13))",6,-0.918011,True,False,cluster_001,Neg(CSRank($close)),operator_sanitize,Phase3E_E1_D3_plus_D2_sidecar,corr_duplicate|subperiod_instability,
phase3repair-failure_detail-operator_sanitize-34af63fa34a3,cluster_006,"CSRank(Sub(Mean($high,6),Mean($high,3)))",-11,-0.01947,True,True,cluster_161,"CSRank(ZScore(Div(Sub($open,Mean($low,1)),Sub(Mean($high,1),Mean($low,1)))))",operator_sanitize,Phase3E_E1_D3_plus_D2_sidecar,turnover_too_high|operator_pathology|field_pathology,
phase3repair-failure_detail-duplicate_escape-c4d04ccf9d50,cluster_001,"CSRank(Mean($open,8))",-11,-0.013633,True,True,cluster_156,"CSRank(Div(Sub($open,Mean($vwap,5)),Mean(Abs($ret),5)))",duplicate_escape,Phase3E_E2_D3_deployability_hardened,subperiod_instability|operator_pathology|field_pathology,
phase3repair-failure_detail-operator_sanitize-21278bb98e10,cluster_005,"CSRank(Sub(Mean($close,11),Mean($close,8)))",-4,-0.360611,False,True,cluster_006,"CSRank(CSResidual(CSRank(Mom($close,5)),CSRank(Log($final_float_market_cap))))",operator_sanitize,Phase3E_E2_D3_deployability_hardened,subperiod_instability|operator_pathology,
phase3repair-failure_detail-duplicate_escape-7856001e5c10,cluster_001,"CSRank(Mean($close,5))",-9,0.02099,True,True,cluster_157,"CSRank(CSResidual(CSRank(Mom($close,4)),CSRank(Log($final_total_market_cap))))",duplicate_escape,Phase3E_E2_D3_deployability_hardened,corr_duplicate|subperiod_instability|operator_pathology,
phase3repair-failure_detail-duplicate_escape-7311e13fb14a,cluster_001,"CSRank(Mean($close,3))",-31,0.004281,True,True,cluster_155,"CSRank(Mul(ZScore(Sub(Mom($close,1),Mom($close,2))),ZScore(Div(Sub(Mean($high,2),Mean($low,2)),Add(Abs(Mean($close,2)),0.000001)))))",duplicate_escape,Phase3E_E2_D3_deployability_hardened,turnover_too_high|subperiod_instability|complexity_overfit|operator_pathology|field_pathology,
phase3repair-failure_detail-duplicate_escape-23408a23f21e,cluster_001,"CSRank(Mean($high,3))",-16,0.010717,True,True,cluster_161,"Neg(CSRank(Div(Sub($open,Mean($low,1)),Sub(Mean($high,1),Mean($low,1)))))",duplicate_escape,Phase3E_E2_D3_deployability_hardened,turnover_too_high|corr_duplicate|subperiod_instability|operator_pathology|field_pathology,
phase3repair-failure_detail-duplicate_escape-505d00548908,cluster_001,"CSRank(Mean($open,3))",-11,-0.030116,True,True,cluster_162,"CSRank(Div(Sub($open,Mean($vwap,2)),Mean(Abs($ret),2)))",duplicate_escape,Phase3E_E2_D3_deployability_hardened,turnover_too_high|operator_pathology|field_pathology,
phase3repair-failure_detail-operator_sanitize-eca25256b648,cluster_006,"CSRank(Sub(Mean($close,6),Mean($close,3)))",-12,-0.179006,True,True,cluster_165,"CSRank(Div(Sub(Mean($high,1),Mean($low,1)),Add(Abs(Mean($close,1)),0.000001)))",operator_sanitize,Phase3E_E2_D3_deployability_hardened,turnover_too_high|subperiod_instability|operator_pathology|field_pathology,
