candidate_id,horizon_min,factor_lane,fields,expression_hash,shard_coverage,mean_ic_abs_mean,std_ic_abs_mean,min_ic_abs_mean,max_ic_abs_mean,mean_ic_mean,dominant_sign,sign_consistency,mean_ic_count,min_ic_count,stability_score,expression
phase3ba_focused_minute_expansion_00663,5,ba_triple_add,amount|float_share|m1_first30_high|m1_first30_low|open|vwap,9ec9a188c7af6bd138f31d65,16,0.13686031586465147,0.004478829658687856,0.12968354827404058,0.1451950134443825,0.03527692136610613,positive,1.0,1813.0,1813,0.13625007498779768,"CSRank(Add(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001)))))),ZScore(Neg(CSRank(Div(Sub($m1_first30_high,$m1_first30_low),Add(Abs($open),0.000001)))))))"
phase3ba_focused_minute_expansion_00667,5,ba_triple_add,amount|float_share|m1_first30_range|vwap,02e13c659f3f4f1bc45e591c,16,0.13679986926737459,0.004479042937268835,0.12960476718364589,0.14512713060338991,0.03552997541978057,positive,1.0,1813.0,1813,0.13618986899651817,"CSRank(Add(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001)))))),ZScore(Neg(CSRank($m1_first30_range)))))"
phase3ba_focused_minute_expansion_00209,30,ba_ax_resid_opening,amount|float_share|m1_first15_range|volume,3f29b199838a686b3f0caead,16,0.1369068524166551,0.005324769927414387,0.1264992815401129,0.14990640479862585,0.025118231277262603,positive,1.0,2164.0,2164,0.13618171611004862,"CSRank(CSResidual(ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($float_share,90)),0.000001))))),ZScore(CSRank(CSResidual(ZScore($m1_first15_range),ZScore($volume))))))"
phase3ba_focused_minute_expansion_00558,30,ba_ay_resid_opening,amount|close|final_float_market_cap|float_share|m1_first30_range|volume,69b4550693e1c3917b2dc81c,16,0.1367375596202042,0.004162351984505499,0.12875058536503975,0.14405146476278935,0.028626325949834948,positive,1.0,2071.0,2071,0.1361707689498342,"CSRank(CSResidual(ZScore(CSRank(Add(ZScore(Neg(CSRank(CSResidual(CSRank(Mean(Abs($final_float_market_cap),21)),CSRank(Mean(Abs($close),34)))))),ZScore(Neg(CSRank(Div(Mean($amount,30),Add(Abs(Mean($float_share,30)),0.000001)))))))),ZScore(CSRank(CSResidual(ZScore($m1_first30_range),ZScore($volume))))))"
phase3ba_focused_minute_expansion_00411,30,ba_ay_resid_opening,m1_first5_amount|vwap,6377ec5ea0bb0b2b275f5f1c,16,0.13704849018926368,0.006742931032688887,0.12436136374653244,0.15005485255745846,0.029322837751619753,positive,1.0,2108.0,2108,0.1361305711366487,"CSRank(CSResidual(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(CSRank($m1_first5_amount))))"
phase3ba_focused_minute_expansion_00414,30,ba_ay_resid_opening,m1_first5_amount|vwap,c262cfdfd8b08317e6fc8739,16,0.13704849018926368,0.006742931032688887,0.12436136374653244,0.15005485255745846,0.029322837751619753,positive,1.0,2108.0,2108,0.1361305711366487,"CSRank(CSResidual(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank($m1_first5_amount)))))"
phase3ba_focused_minute_expansion_00507,30,ba_ay_resid_opening,m1_first5_amount|vwap,9d21d0f49f450b148328100b,16,0.13704849018926366,0.006742931032688888,0.12436136374653249,0.15005485255745848,-0.02932283775161975,negative,1.0,2108.0,2108,0.13613057113664867,"CSRank(CSResidual(ZScore(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21)))),ZScore(CSRank($m1_first5_amount))))"
phase3ba_focused_minute_expansion_00510,30,ba_ay_resid_opening,m1_first5_amount|vwap,9dcdb1982c4c80ba6638ffa4,16,0.13704849018926366,0.006742931032688888,0.12436136374653249,0.15005485255745848,-0.02932283775161975,negative,1.0,2108.0,2108,0.13613057113664867,"CSRank(CSResidual(ZScore(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21)))),ZScore(Neg(CSRank($m1_first5_amount)))))"
phase3ba_focused_minute_expansion_00683,5,ba_triple_add,amount|float_share|m1_first30_high|m1_first30_low|open|vwap,0a33deea2b252b617112e459,16,0.1367060217008276,0.004556505495344742,0.12908278870795326,0.14520243790269363,0.03479936525944723,positive,1.0,1839.0,1839,0.1360859453430329,"CSRank(Add(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($float_share,90)),0.000001)))))),ZScore(Neg(CSRank(Div(Sub($m1_first30_high,$m1_first30_low),Add(Abs($open),0.000001)))))))"
phase3ba_focused_minute_expansion_00687,5,ba_triple_add,amount|float_share|m1_first30_range|vwap,c2a0188eb5f820ea83e25ca4,16,0.13663875247156557,0.004561565693300907,0.12902332175353406,0.14513399433408317,0.035051893577201905,positive,1.0,1839.0,1839,0.13601829607851257,"CSRank(Add(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($float_share,90)),0.000001)))))),ZScore(Neg(CSRank($m1_first30_range)))))"
phase3ba_focused_minute_expansion_00709,30,ba_triple_add,amount|float_share|m1_first30_range|volume|vwap,57958701e09713ee119505f4,16,0.13674018406986072,0.005936328930520685,0.12895837097892932,0.15167099133029407,0.028916100428996328,positive,1.0,1899.0,1899,0.13593323964672643,"CSRank(Add(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001)))))),ZScore(CSRank(CSResidual(ZScore($m1_first30_range),ZScore($volume))))))"
phase3ba_focused_minute_expansion_00257,15,ba_ax_azb_add_inverse,amount|float_share|m1_first15_amount,2486a4dc92e52ea0134248d5,16,0.13675077016508316,0.0064287843402401484,0.1227875316788067,0.15039822434770278,-0.045106896496144175,negative,1.0,2250.0,2250,0.13587724466240253,"Neg(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(Neg(CSRank($m1_first15_amount))))))"
phase3ba_focused_minute_expansion_00256,15,ba_ax_azb_add,amount|float_share|m1_first15_amount,3d09e0c153119e5a9611a4a7,16,0.1367507701650831,0.006428784340240193,0.12278753167880636,0.15039822434770275,0.045106896496144,positive,1.0,2250.0,2250,0.13587724466240247,"CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(Neg(CSRank($m1_first15_amount)))))"
phase3ba_focused_minute_expansion_00184,30,ba_ax_resid_opening,amount|float_share|m1_first15_range,518fa7dd72d5c72e93c7d612,16,0.13648969714800163,0.0053145615159957416,0.12650166308543367,0.14963003377225945,0.024004271157933774,positive,1.0,2175.0,2175,0.13576814896839623,"CSRank(CSResidual(ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($float_share,90)),0.000001))))),ZScore(CSRank($m1_first15_range))))"
phase3ba_focused_minute_expansion_00189,30,ba_ax_resid_opening,amount|float_share|m1_first15_range,1616192a53aea0188cfe326c,16,0.13648969714800163,0.0053145615159957416,0.12650166308543367,0.14963003377225945,0.024004271157933774,positive,1.0,2175.0,2175,0.13576814896839623,"CSRank(CSResidual(ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($float_share,90)),0.000001))))),ZScore(Neg(CSRank($m1_first15_range)))))"
phase3ba_focused_minute_expansion_00697,15,ba_triple_add,amount|float_share|m1_first15_amount|vwap,9ea4092f4c34a30fd76c764e,16,0.13658099027534226,0.006035553796051806,0.12622957183463984,0.1489170111838075,0.027404809808446,positive,1.0,2021.0,2021,0.13576159387208955,"CSRank(Add(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001)))))),ZScore(CSRank($m1_first15_amount))))"
phase3ba_focused_minute_expansion_00074,30,ba_ax_resid_opening,amount|float_share|m1_first15_range|m1_first15_vol,2e8fc72142702f4dbda0cd6a,16,0.13645167989241205,0.005311834822177923,0.12550253613462134,0.14946388169020378,0.02546164496109646,positive,1.0,2148.0,2148,0.13573070082930833,"CSRank(CSResidual(ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001))))),ZScore(CSRank(CSResidual(ZScore($m1_first15_range),ZScore($m1_first15_vol))))))"
phase3ba_focused_minute_expansion_00278,5,ba_ay_ax_add,amount|float_share|vwap,6a060053785c70487913c73b,16,0.13639086676427048,0.004994338625895881,0.1286756228955811,0.1467956585658498,0.028946696367520303,positive,1.0,2038.0,2038,0.13571306973803887,"CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Std($amount,120),Add(Abs(Mean($float_share,120)),0.000001)))))))"
phase3ba_focused_minute_expansion_00174,30,ba_ax_resid_opening,amount|float_share|m1_first15_high|m1_first15_low|open,7feac272d83346a9a678235a,16,0.13632345456872114,0.005312892457949242,0.12632097240012366,0.14944205359943524,0.0244301358748121,positive,1.0,2175.0,2175,0.1356030103577164,"CSRank(CSResidual(ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($float_share,90)),0.000001))))),ZScore(CSRank(Div(Sub($m1_first15_high,$m1_first15_low),Add(Abs($open),0.000001))))))"
phase3ba_focused_minute_expansion_00179,30,ba_ax_resid_opening,amount|float_share|m1_first15_high|m1_first15_low|open,177acfd0eb3bd595630cf31a,16,0.13632345456872114,0.005312892457949242,0.12632097240012366,0.14944205359943524,0.0244301358748121,positive,1.0,2175.0,2175,0.1356030103577164,"CSRank(CSResidual(ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($float_share,90)),0.000001))))),ZScore(Neg(CSRank(Div(Sub($m1_first15_high,$m1_first15_low),Add(Abs($open),0.000001)))))))"
phase3ba_focused_minute_expansion_00281,5,ba_ay_ax_add,amount|float_share|vwap,18c11cf39681ec48f913c464,16,0.1362213812880968,0.005077249246971901,0.12798944118990557,0.1466381098107745,0.028669413691456477,positive,1.0,2068.0,2068,0.13553324522085952,"CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Std($amount,90),Add(Abs(Mean($float_share,90)),0.000001)))))))"
phase3ba_focused_minute_expansion_00247,15,ba_ax_azb_add_inverse,amount|float_share|m1_first30_amount,1e1e30abd3e03e4f7aa8fad7,16,0.13629759663921107,0.006323732591034043,0.12238036469941137,0.14963257392896698,-0.04603784419894767,negative,1.0,2102.0,2102,0.13544110331998088,"Neg(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(Neg(CSRank($m1_first30_amount))))))"
phase3ba_focused_minute_expansion_00246,15,ba_ax_azb_add,amount|float_share|m1_first30_amount,b2d1fa74a8009e7567fde319,16,0.13629759663921104,0.006323732591034052,0.12238036469941124,0.14963257392896698,0.04603784419894746,positive,1.0,2102.0,2102,0.13544110331998085,"CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(Neg(CSRank($m1_first30_amount)))))"
phase3ba_focused_minute_expansion_00420,30,ba_ay_resid_opening,amount_yuan|m1_first30_range|vwap,e1a7d676e3a8a998e3ecd91d,16,0.1362204898309478,0.006049513855023918,0.12906997390886446,0.14907503679559592,0.02864267006633149,positive,1.0,1899.0,1899,0.13540137732284396,"CSRank(CSResidual(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(CSRank(CSResidual(ZScore($m1_first30_range),ZScore($amount_yuan))))))"
phase3ba_focused_minute_expansion_00516,30,ba_ay_resid_opening,amount_yuan|m1_first30_range|vwap,bf506fedb7e18fc3076454bc,16,0.1362204898309478,0.006049513855023929,0.12906997390886446,0.14907503679559594,-0.02864267006633146,negative,1.0,1899.0,1899,0.13540137732284396,"CSRank(CSResidual(ZScore(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21)))),ZScore(CSRank(CSResidual(ZScore($m1_first30_range),ZScore($amount_yuan))))))"
phase3ba_focused_minute_expansion_00275,5,ba_ay_ax_add,amount|float_share|vwap,60c4d204fc031f4a2b57af58,16,0.13605817862881875,0.005171753638691581,0.12833791764522412,0.14666116904314175,0.02836239411362946,positive,1.0,2136.0,2136,0.13535813967741556,"CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001)))))))"
phase3ba_focused_minute_expansion_00360,30,ba_ay_resid_ax,amount|close|final_total_market_cap|vwap,585207cd376db129fd0d3450,16,0.13593979573085127,0.0050463056770744695,0.12855212131126195,0.14886235747081064,0.034138056838180615,positive,1.0,2037.0,2037,0.13525724632087677,"CSRank(CSResidual(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001))),ZScore(Mom($close,30))))))))"
phase3ba_focused_minute_expansion_00546,30,ba_ay_resid_opening,amount|close|final_float_market_cap|float_share|m1_first30_high|m1_first30_low|open,9eda03540dac2200d0bb3d61,16,0.13579471143496244,0.004176279403402987,0.12764997337812495,0.1436896128534379,0.026832288007416365,positive,1.0,2082.0,2082,0.13522995336599686,"CSRank(CSResidual(ZScore(CSRank(Add(ZScore(Neg(CSRank(CSResidual(CSRank(Mean(Abs($final_float_market_cap),21)),CSRank(Mean(Abs($close),34)))))),ZScore(Neg(CSRank(Div(Mean($amount,30),Add(Abs(Mean($float_share,30)),0.000001)))))))),ZScore(CSRank(Div(Sub($m1_first30_high,$m1_first30_low),Add(Abs($open),0.000001))))))"
phase3ba_focused_minute_expansion_00549,30,ba_ay_resid_opening,amount|close|final_float_market_cap|float_share|m1_first30_high|m1_first30_low|open,04de64a4396f76aad429af04,16,0.13579471143496244,0.004176279403402987,0.12764997337812495,0.1436896128534379,0.026832288007416365,positive,1.0,2082.0,2082,0.13522995336599686,"CSRank(CSResidual(ZScore(CSRank(Add(ZScore(Neg(CSRank(CSResidual(CSRank(Mean(Abs($final_float_market_cap),21)),CSRank(Mean(Abs($close),34)))))),ZScore(Neg(CSRank(Div(Mean($amount,30),Add(Abs(Mean($float_share,30)),0.000001)))))))),ZScore(Neg(CSRank(Div(Sub($m1_first30_high,$m1_first30_low),Add(Abs($open),0.000001)))))))"
phase3ba_focused_minute_expansion_00044,30,ba_ax_resid_opening,amount|float_share|m1_first30_range|volume,60b858dcc7908eff913f3b6f,16,0.13592310940747315,0.005150604249059045,0.12666129903278395,0.14844737413030992,0.0246528289074113,positive,1.0,1995.0,1995,0.1352266106520628,"CSRank(CSResidual(ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001))))),ZScore(CSRank(CSResidual(ZScore($m1_first30_range),ZScore($volume))))))"
phase3ba_focused_minute_expansion_00552,30,ba_ay_resid_opening,amount|close|final_float_market_cap|float_share|m1_first30_range,404036169a04070bec9e50b7,16,0.13578375435013312,0.004177483667313279,0.1276057812414464,0.14369547188960888,0.026600034518373134,positive,1.0,2082.0,2082,0.1352188796887211,"CSRank(CSResidual(ZScore(CSRank(Add(ZScore(Neg(CSRank(CSResidual(CSRank(Mean(Abs($final_float_market_cap),21)),CSRank(Mean(Abs($close),34)))))),ZScore(Neg(CSRank(Div(Mean($amount,30),Add(Abs(Mean($float_share,30)),0.000001)))))))),ZScore(CSRank($m1_first30_range))))"
phase3ba_focused_minute_expansion_00555,30,ba_ay_resid_opening,amount|close|final_float_market_cap|float_share|m1_first30_range,c9474b92e82ad035efe54c2b,16,0.13578375435013312,0.004177483667313279,0.1276057812414464,0.14369547188960888,0.026600034518373134,positive,1.0,2082.0,2082,0.1352188796887211,"CSRank(CSResidual(ZScore(CSRank(Add(ZScore(Neg(CSRank(CSResidual(CSRank(Mean(Abs($final_float_market_cap),21)),CSRank(Mean(Abs($close),34)))))),ZScore(Neg(CSRank(Div(Mean($amount,30),Add(Abs(Mean($float_share,30)),0.000001)))))))),ZScore(Neg(CSRank($m1_first30_range)))))"
phase3ba_focused_minute_expansion_00432,30,ba_ay_resid_opening,m1_first5_range|vwap,cf1dc06e63449da7cff16c58,16,0.13589926615615022,0.005781515886816566,0.12855575194832877,0.148922335160537,0.025701189939652244,positive,1.0,2108.0,2108,0.13511807883675936,"CSRank(CSResidual(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(CSRank($m1_first5_range))))"
phase3ba_focused_minute_expansion_00435,30,ba_ay_resid_opening,m1_first5_range|vwap,c778da8ce3c18adbad30fb58,16,0.13589926615615022,0.005781515886816566,0.12855575194832877,0.148922335160537,0.025701189939652244,positive,1.0,2108.0,2108,0.13511807883675936,"CSRank(CSResidual(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank($m1_first5_range)))))"
phase3ba_focused_minute_expansion_00528,30,ba_ay_resid_opening,m1_first5_range|vwap,09d6e3b3dedcdbab29f737cc,16,0.1358992661561502,0.005781515886816548,0.1285557519483287,0.148922335160537,-0.025701189939652248,negative,1.0,2108.0,2108,0.13511807883675933,"CSRank(CSResidual(ZScore(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21)))),ZScore(CSRank($m1_first5_range))))"
phase3ba_focused_minute_expansion_00531,30,ba_ay_resid_opening,m1_first5_range|vwap,c5bc178a263a96692079a6ee,16,0.1358992661561502,0.005781515886816548,0.1285557519483287,0.148922335160537,-0.025701189939652248,negative,1.0,2108.0,2108,0.13511807883675933,"CSRank(CSResidual(ZScore(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21)))),ZScore(Neg(CSRank($m1_first5_range)))))"
phase3ba_focused_minute_expansion_00737,15,ba_triple_add,amount|float_share|m1_first15_amount|vwap,dd56eacb30d08d2ac4aaa9ae,16,0.1358837666191039,0.005974998646465033,0.12601384261728707,0.14765506749555168,0.026359920618259352,positive,1.0,1956.0,1956,0.13507668361732142,"CSRank(Add(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Std($amount,90),Add(Abs(Mean($float_share,90)),0.000001)))))),ZScore(CSRank($m1_first15_amount))))"
phase3ba_focused_minute_expansion_00729,30,ba_triple_add,amount|float_share|m1_first30_range|volume|vwap,60860a79edbee5af444f40be,16,0.13587268344992723,0.005982251619576913,0.12791384063901148,0.15073275734830374,0.02676934178491048,positive,1.0,1812.0,1812,0.13506469247462327,"CSRank(Add(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Std($amount,120),Add(Abs(Mean($float_share,120)),0.000001)))))),ZScore(CSRank(CSResidual(ZScore($m1_first30_range),ZScore($volume))))))"
phase3ba_focused_minute_expansion_00194,30,ba_ax_resid_opening,amount|float_share|m1_first15_range|m1_first15_vol,2a4c199d8725f1feb04e1f24,16,0.1357787594824848,0.00533119282010328,0.12457082881466532,0.14852845749356286,0.026344457359210774,positive,1.0,2175.0,2175,0.1350587353224416,"CSRank(CSResidual(ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($float_share,90)),0.000001))))),ZScore(CSRank(CSResidual(ZScore($m1_first15_range),ZScore($m1_first15_vol))))))"
phase3ba_focused_minute_expansion_00693,15,ba_triple_add,amount|float_share|m1_first30_amount|vwap,e3c5e0119d771899ce333ebc,16,0.13584084666416213,0.005897684678009393,0.12595914769059433,0.14764602702166585,0.028313281527396716,positive,1.0,1900.0,1900,0.13504439739081928,"CSRank(Add(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001)))))),ZScore(CSRank($m1_first30_amount))))"
phase3ba_focused_minute_expansion_00705,30,ba_triple_add,amount|float_share|m1_first30_range|vwap,ce23738f228e4e065e71b776,16,0.13581733606710752,0.006015785666909314,0.12813291892395776,0.1509825663144609,0.026958374520677036,positive,1.0,1899.0,1899,0.1350051738771388,"CSRank(Add(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001)))))),ZScore(CSRank($m1_first30_range))))"
phase3ba_focused_minute_expansion_00423,30,ba_ay_resid_opening,m1_first5_high|m1_first5_low|open|vwap,d5aa7c97592334e5c2704d8a,16,0.1357556546686689,0.005777603990261133,0.12836968486329475,0.14879381162561575,0.02619731534254816,positive,1.0,2108.0,2108,0.13497581784489945,"CSRank(CSResidual(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(CSRank(Div(Sub($m1_first5_high,$m1_first5_low),Add(Abs($open),0.000001))))))"
phase3ba_focused_minute_expansion_00426,30,ba_ay_resid_opening,m1_first5_high|m1_first5_low|open|vwap,364d04752b6be2f94a1f3990,16,0.1357556546686689,0.005777603990261133,0.12836968486329475,0.14879381162561575,0.02619731534254816,positive,1.0,2108.0,2108,0.13497581784489945,"CSRank(CSResidual(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Sub($m1_first5_high,$m1_first5_low),Add(Abs($open),0.000001)))))))"
phase3ba_focused_minute_expansion_00519,30,ba_ay_resid_opening,m1_first5_high|m1_first5_low|open|vwap,cc772819d7fe7e68ba097247,16,0.1357556546686689,0.00577760399026112,0.1283696848632947,0.14879381162561575,-0.026197315342548176,negative,1.0,2108.0,2108,0.13497581784489945,"CSRank(CSResidual(ZScore(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21)))),ZScore(CSRank(Div(Sub($m1_first5_high,$m1_first5_low),Add(Abs($open),0.000001))))))"
phase3ba_focused_minute_expansion_00522,30,ba_ay_resid_opening,m1_first5_high|m1_first5_low|open|vwap,9c66880c03e8814ce2642517,16,0.1357556546686689,0.00577760399026112,0.1283696848632947,0.14879381162561575,-0.026197315342548176,negative,1.0,2108.0,2108,0.13497581784489945,"CSRank(CSResidual(ZScore(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21)))),ZScore(Neg(CSRank(Div(Sub($m1_first5_high,$m1_first5_low),Add(Abs($open),0.000001)))))))"
phase3ba_focused_minute_expansion_00717,15,ba_triple_add,amount|float_share|m1_first15_amount|vwap,dcf1ac17e3c8673c9c1a3192,16,0.13573186676643342,0.005869342895936363,0.1260272393292724,0.147214670015289,0.026020408791031353,positive,1.0,1929.0,1929,0.13493985846676287,"CSRank(Add(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Std($amount,120),Add(Abs(Mean($float_share,120)),0.000001)))))),ZScore(CSRank($m1_first15_amount))))"
phase3ba_focused_minute_expansion_00749,30,ba_triple_add,amount|float_share|m1_first30_range|volume|vwap,0a3d773d6a4e030a1972fcf0,16,0.13572007925270982,0.006001889505586735,0.12747227081927698,0.15052961929821299,0.027264678522368118,positive,1.0,1838.0,1838,0.13491036216583183,"CSRank(Add(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Std($amount,90),Add(Abs(Mean($float_share,90)),0.000001)))))),ZScore(CSRank(CSResidual(ZScore($m1_first30_range),ZScore($volume))))))"
phase3ba_focused_minute_expansion_00372,30,ba_ay_resid_opening,m1_first15_amount|vwap,cdb8be50217314a2aa4b9b76,16,0.13576799390365055,0.006565734487171313,0.12357094762442421,0.1480933823148586,0.028997489686600854,positive,1.0,2020.0,2020,0.13488239193123547,"CSRank(CSResidual(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(CSRank($m1_first15_amount))))"
phase3ba_focused_minute_expansion_00375,30,ba_ay_resid_opening,m1_first15_amount|vwap,016b9703a8d35692abde3792,16,0.13576799390365055,0.006565734487171313,0.12357094762442421,0.1480933823148586,0.028997489686600854,positive,1.0,2020.0,2020,0.13488239193123547,"CSRank(CSResidual(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank($m1_first15_amount)))))"
phase3ba_focused_minute_expansion_00468,30,ba_ay_resid_opening,m1_first15_amount|vwap,f8a70e0411ff16797c08d43b,16,0.1357679939036505,0.006565734487171314,0.12357094762442426,0.14809338231485866,-0.028997489686600843,negative,1.0,2020.0,2020,0.1348823919312354,"CSRank(CSResidual(ZScore(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21)))),ZScore(CSRank($m1_first15_amount))))"
phase3ba_focused_minute_expansion_00471,30,ba_ay_resid_opening,m1_first15_amount|vwap,6843f4efa3a9f73f17c60c86,16,0.1357679939036505,0.006565734487171314,0.12357094762442426,0.14809338231485866,-0.028997489686600843,negative,1.0,2020.0,2020,0.1348823919312354,"CSRank(CSResidual(ZScore(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21)))),ZScore(Neg(CSRank($m1_first15_amount)))))"
phase3ba_focused_minute_expansion_00701,30,ba_triple_add,amount|float_share|m1_first30_high|m1_first30_low|open|vwap,5f17c2744f7ab03d684d6701,16,0.13565840874418125,0.006004388224375264,0.12800445513604267,0.15075704431631862,0.027395831849161886,positive,1.0,1899.0,1899,0.13484872464982184,"CSRank(Add(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001)))))),ZScore(CSRank(Div(Sub($m1_first30_high,$m1_first30_low),Add(Abs($open),0.000001))))))"
phase3ba_focused_minute_expansion_00034,30,ba_ax_resid_opening,amount|float_share|m1_first30_range,bf36e7f45b66b28a290272ae,16,0.13552896836928546,0.005132134829874757,0.1265200116975955,0.14818535048192014,0.02358918920682826,positive,1.0,2006.0,2006,0.13483696687523042,"CSRank(CSResidual(ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001))))),ZScore(CSRank($m1_first30_range))))"
phase3ba_focused_minute_expansion_00039,30,ba_ax_resid_opening,amount|float_share|m1_first30_range,606a248ec4fe6652ae14988a,16,0.13552896836928546,0.005132134829874757,0.1265200116975955,0.14818535048192014,0.02358918920682826,positive,1.0,2006.0,2006,0.13483696687523042,"CSRank(CSResidual(ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001))))),ZScore(Neg(CSRank($m1_first30_range)))))"
phase3ba_focused_minute_expansion_00024,30,ba_ax_resid_opening,amount|float_share|m1_first30_high|m1_first30_low|open,5c967e993e738461dc94b9a9,16,0.13538074886735685,0.005129794125584036,0.12636162126416486,0.14801911217141253,0.023970415148650517,positive,1.0,2006.0,2006,0.13468981783107103,"CSRank(CSResidual(ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001))))),ZScore(CSRank(Div(Sub($m1_first30_high,$m1_first30_low),Add(Abs($open),0.000001))))))"
