candidate_id,expression,factor_lane,source_lane,source_generator,search_memory_key,expression_hash,parent_candidate_ids,parent_factor_lanes,field_list,note,fresh_search_intent,x0_r3_role
phase3ba_focused_minute_expansion_00406,"CSRank(CSResidual(ZScore(Neg(CSRank($m1_first15_range))),ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001))))))))))",ba_opening_resid_ay,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:8c7b1be56eb6f1c71defc6c8,8c7b1be56eb6f1c71defc6c8,phase3ba_focused_minute_expansion_00296|phase3azb_opening_window_corrected_00054,ba_ay_ax_add|azb_opening_inverse,amount|final_total_market_cap|m1_first15_range|vwap,opening-window residual after old-family,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00407,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(CSRank(CSResidual(ZScore($m1_first15_range),ZScore($m1_first15_vol))))))",ba_ay_azb_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:436239e1460d236090fdace5,436239e1460d236090fdace5,phase3ba_focused_minute_expansion_00296|phase3azb_opening_window_corrected_00087,ba_ay_ax_add|azb_opening_flow_residual,amount|final_total_market_cap|m1_first15_range|m1_first15_vol|vwap,old-family transfer plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00408,"CSRank(CSResidual(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(CSRank(CSResidual(ZScore($m1_first15_range),ZScore($m1_first15_vol))))))",ba_ay_resid_opening,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:6ec97bdba29513cc23d6a169,6ec97bdba29513cc23d6a169,phase3ba_focused_minute_expansion_00296|phase3azb_opening_window_corrected_00087,ba_ay_ax_add|azb_opening_flow_residual,amount|final_total_market_cap|m1_first15_range|m1_first15_vol|vwap,old-family residual after opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00409,"CSRank(CSResidual(ZScore(CSRank(CSResidual(ZScore($m1_first15_range),ZScore($m1_first15_vol)))),ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001))))))))))",ba_opening_resid_ay,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:d9d989620c8b43b88e1661c9,d9d989620c8b43b88e1661c9,phase3ba_focused_minute_expansion_00296|phase3azb_opening_window_corrected_00087,ba_ay_ax_add|azb_opening_flow_residual,amount|final_total_market_cap|m1_first15_range|m1_first15_vol|vwap,opening-window residual after old-family,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00410,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(CSRank($m1_first5_amount))))",ba_ay_azb_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:f4aa8c4b6155118259fc2c81,f4aa8c4b6155118259fc2c81,phase3ba_focused_minute_expansion_00296|phase3azb_opening_window_corrected_00009,ba_ay_ax_add|azb_opening_direct,amount|final_total_market_cap|m1_first5_amount|vwap,old-family transfer plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00411,"CSRank(CSResidual(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(CSRank($m1_first5_amount))))",ba_ay_resid_opening,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:bbbfe10bde113f46b394f75e,bbbfe10bde113f46b394f75e,phase3ba_focused_minute_expansion_00296|phase3azb_opening_window_corrected_00009,ba_ay_ax_add|azb_opening_direct,amount|final_total_market_cap|m1_first5_amount|vwap,old-family residual after opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00412,"CSRank(CSResidual(ZScore(CSRank($m1_first5_amount)),ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001))))))))))",ba_opening_resid_ay,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:eeb0e06b1c9fd1708f357249,eeb0e06b1c9fd1708f357249,phase3ba_focused_minute_expansion_00296|phase3azb_opening_window_corrected_00009,ba_ay_ax_add|azb_opening_direct,amount|final_total_market_cap|m1_first5_amount|vwap,opening-window residual after old-family,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00413,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank($m1_first5_amount)))))",ba_ay_azb_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:e0f4bff13640f58674139e19,e0f4bff13640f58674139e19,phase3ba_focused_minute_expansion_00296|phase3azb_opening_window_corrected_00010,ba_ay_ax_add|azb_opening_inverse,amount|final_total_market_cap|m1_first5_amount|vwap,old-family transfer plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00414,"CSRank(CSResidual(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank($m1_first5_amount)))))",ba_ay_resid_opening,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:12b7af1049a421dd15bd886d,12b7af1049a421dd15bd886d,phase3ba_focused_minute_expansion_00296|phase3azb_opening_window_corrected_00010,ba_ay_ax_add|azb_opening_inverse,amount|final_total_market_cap|m1_first5_amount|vwap,old-family residual after opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00415,"CSRank(CSResidual(ZScore(Neg(CSRank($m1_first5_amount))),ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001))))))))))",ba_opening_resid_ay,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:3ad327e27f3cbfc8bb345650,3ad327e27f3cbfc8bb345650,phase3ba_focused_minute_expansion_00296|phase3azb_opening_window_corrected_00010,ba_ay_ax_add|azb_opening_inverse,amount|final_total_market_cap|m1_first5_amount|vwap,opening-window residual after old-family,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00416,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(CSRank(CSResidual(ZScore($m1_first15_range),ZScore($volume))))))",ba_ay_azb_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:02db2e6dcbacd300d384d568,02db2e6dcbacd300d384d568,phase3ba_focused_minute_expansion_00296|phase3azb_opening_window_corrected_00096,ba_ay_ax_add|azb_opening_flow_residual,amount|final_total_market_cap|m1_first15_range|volume|vwap,old-family transfer plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00417,"CSRank(CSResidual(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(CSRank(CSResidual(ZScore($m1_first15_range),ZScore($volume))))))",ba_ay_resid_opening,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:24710d746c59ed5f5b80111f,24710d746c59ed5f5b80111f,phase3ba_focused_minute_expansion_00296|phase3azb_opening_window_corrected_00096,ba_ay_ax_add|azb_opening_flow_residual,amount|final_total_market_cap|m1_first15_range|volume|vwap,old-family residual after opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00418,"CSRank(CSResidual(ZScore(CSRank(CSResidual(ZScore($m1_first15_range),ZScore($volume)))),ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001))))))))))",ba_opening_resid_ay,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:f655b73e27bdb07103698d38,f655b73e27bdb07103698d38,phase3ba_focused_minute_expansion_00296|phase3azb_opening_window_corrected_00096,ba_ay_ax_add|azb_opening_flow_residual,amount|final_total_market_cap|m1_first15_range|volume|vwap,opening-window residual after old-family,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00419,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(CSRank(CSResidual(ZScore($m1_first30_range),ZScore($amount_yuan))))))",ba_ay_azb_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:36e745eba587c6b58c38fd85,36e745eba587c6b58c38fd85,phase3ba_focused_minute_expansion_00296|phase3azb_opening_window_corrected_00141,ba_ay_ax_add|azb_opening_flow_residual,amount|amount_yuan|final_total_market_cap|m1_first30_range|vwap,old-family transfer plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00420,"CSRank(CSResidual(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(CSRank(CSResidual(ZScore($m1_first30_range),ZScore($amount_yuan))))))",ba_ay_resid_opening,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:f87f817f3e3cf7ce83b557be,f87f817f3e3cf7ce83b557be,phase3ba_focused_minute_expansion_00296|phase3azb_opening_window_corrected_00141,ba_ay_ax_add|azb_opening_flow_residual,amount|amount_yuan|final_total_market_cap|m1_first30_range|vwap,old-family residual after opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00421,"CSRank(CSResidual(ZScore(CSRank(CSResidual(ZScore($m1_first30_range),ZScore($amount_yuan)))),ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001))))))))))",ba_opening_resid_ay,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:60ae621c929ae7da08bfcfd7,60ae621c929ae7da08bfcfd7,phase3ba_focused_minute_expansion_00296|phase3azb_opening_window_corrected_00141,ba_ay_ax_add|azb_opening_flow_residual,amount|amount_yuan|final_total_market_cap|m1_first30_range|vwap,opening-window residual after old-family,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00422,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(CSRank(Div(Sub($m1_first5_high,$m1_first5_low),Add(Abs($open),0.000001))))))",ba_ay_azb_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:cdce3edc3ecb380f690f8201,cdce3edc3ecb380f690f8201,phase3ba_focused_minute_expansion_00296|phase3azb_opening_window_corrected_00011,ba_ay_ax_add|azb_opening_range_ratio,amount|final_total_market_cap|m1_first5_high|m1_first5_low|open|vwap,old-family transfer plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00423,"CSRank(CSResidual(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(CSRank(Div(Sub($m1_first5_high,$m1_first5_low),Add(Abs($open),0.000001))))))",ba_ay_resid_opening,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:d609f99d5f625e343e37cdff,d609f99d5f625e343e37cdff,phase3ba_focused_minute_expansion_00296|phase3azb_opening_window_corrected_00011,ba_ay_ax_add|azb_opening_range_ratio,amount|final_total_market_cap|m1_first5_high|m1_first5_low|open|vwap,old-family residual after opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00424,"CSRank(CSResidual(ZScore(CSRank(Div(Sub($m1_first5_high,$m1_first5_low),Add(Abs($open),0.000001)))),ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001))))))))))",ba_opening_resid_ay,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:02855480f807e64f8d0031da,02855480f807e64f8d0031da,phase3ba_focused_minute_expansion_00296|phase3azb_opening_window_corrected_00011,ba_ay_ax_add|azb_opening_range_ratio,amount|final_total_market_cap|m1_first5_high|m1_first5_low|open|vwap,opening-window residual after old-family,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00425,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Sub($m1_first5_high,$m1_first5_low),Add(Abs($open),0.000001)))))))",ba_ay_azb_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:82bb893fe2184d06003cfa26,82bb893fe2184d06003cfa26,phase3ba_focused_minute_expansion_00296|phase3azb_opening_window_corrected_00012,ba_ay_ax_add|azb_opening_range_ratio_inverse,amount|final_total_market_cap|m1_first5_high|m1_first5_low|open|vwap,old-family transfer plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00426,"CSRank(CSResidual(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Sub($m1_first5_high,$m1_first5_low),Add(Abs($open),0.000001)))))))",ba_ay_resid_opening,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:f845f00d9ec6bbb2e9054619,f845f00d9ec6bbb2e9054619,phase3ba_focused_minute_expansion_00296|phase3azb_opening_window_corrected_00012,ba_ay_ax_add|azb_opening_range_ratio_inverse,amount|final_total_market_cap|m1_first5_high|m1_first5_low|open|vwap,old-family residual after opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00427,"CSRank(CSResidual(ZScore(Neg(CSRank(Div(Sub($m1_first5_high,$m1_first5_low),Add(Abs($open),0.000001))))),ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001))))))))))",ba_opening_resid_ay,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:cedf9d2a43011fb4b9d39978,cedf9d2a43011fb4b9d39978,phase3ba_focused_minute_expansion_00296|phase3azb_opening_window_corrected_00012,ba_ay_ax_add|azb_opening_range_ratio_inverse,amount|final_total_market_cap|m1_first5_high|m1_first5_low|open|vwap,opening-window residual after old-family,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00428,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(CSRank(CSResidual(ZScore($m1_first15_range),ZScore($amount_yuan))))))",ba_ay_azb_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:5f667c88492d0c920ae641c7,5f667c88492d0c920ae641c7,phase3ba_focused_minute_expansion_00296|phase3azb_opening_window_corrected_00093,ba_ay_ax_add|azb_opening_flow_residual,amount|amount_yuan|final_total_market_cap|m1_first15_range|vwap,old-family transfer plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00429,"CSRank(CSResidual(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(CSRank(CSResidual(ZScore($m1_first15_range),ZScore($amount_yuan))))))",ba_ay_resid_opening,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:75f31fc57ae33d8afa62c6b1,75f31fc57ae33d8afa62c6b1,phase3ba_focused_minute_expansion_00296|phase3azb_opening_window_corrected_00093,ba_ay_ax_add|azb_opening_flow_residual,amount|amount_yuan|final_total_market_cap|m1_first15_range|vwap,old-family residual after opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00430,"CSRank(CSResidual(ZScore(CSRank(CSResidual(ZScore($m1_first15_range),ZScore($amount_yuan)))),ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001))))))))))",ba_opening_resid_ay,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:a0a221ab39b38c27245b2e70,a0a221ab39b38c27245b2e70,phase3ba_focused_minute_expansion_00296|phase3azb_opening_window_corrected_00093,ba_ay_ax_add|azb_opening_flow_residual,amount|amount_yuan|final_total_market_cap|m1_first15_range|vwap,opening-window residual after old-family,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00431,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(CSRank($m1_first5_range))))",ba_ay_azb_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:94d0f22c212fce41e9a55240,94d0f22c212fce41e9a55240,phase3ba_focused_minute_expansion_00296|phase3azb_opening_window_corrected_00005,ba_ay_ax_add|azb_opening_direct,amount|final_total_market_cap|m1_first5_range|vwap,old-family transfer plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00432,"CSRank(CSResidual(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(CSRank($m1_first5_range))))",ba_ay_resid_opening,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:39ed4ddfe808487982a15511,39ed4ddfe808487982a15511,phase3ba_focused_minute_expansion_00296|phase3azb_opening_window_corrected_00005,ba_ay_ax_add|azb_opening_direct,amount|final_total_market_cap|m1_first5_range|vwap,old-family residual after opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00433,"CSRank(CSResidual(ZScore(CSRank($m1_first5_range)),ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001))))))))))",ba_opening_resid_ay,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:b0834b132231a47e015b7dd3,b0834b132231a47e015b7dd3,phase3ba_focused_minute_expansion_00296|phase3azb_opening_window_corrected_00005,ba_ay_ax_add|azb_opening_direct,amount|final_total_market_cap|m1_first5_range|vwap,opening-window residual after old-family,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00434,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank($m1_first5_range)))))",ba_ay_azb_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:0c6c1719128f572638c8e646,0c6c1719128f572638c8e646,phase3ba_focused_minute_expansion_00296|phase3azb_opening_window_corrected_00006,ba_ay_ax_add|azb_opening_inverse,amount|final_total_market_cap|m1_first5_range|vwap,old-family transfer plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00435,"CSRank(CSResidual(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank($m1_first5_range)))))",ba_ay_resid_opening,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:017517c9c2f0a7e9ad0ed0b5,017517c9c2f0a7e9ad0ed0b5,phase3ba_focused_minute_expansion_00296|phase3azb_opening_window_corrected_00006,ba_ay_ax_add|azb_opening_inverse,amount|final_total_market_cap|m1_first5_range|vwap,old-family residual after opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00436,"CSRank(CSResidual(ZScore(Neg(CSRank($m1_first5_range))),ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001))))))))))",ba_opening_resid_ay,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:958dcabe5837862cb6087a51,958dcabe5837862cb6087a51,phase3ba_focused_minute_expansion_00296|phase3azb_opening_window_corrected_00006,ba_ay_ax_add|azb_opening_inverse,amount|final_total_market_cap|m1_first5_range|vwap,opening-window residual after old-family,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00437,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($final_total_market_cap,90)),0.000001)))))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001)))))))",ba_ay_ax_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:b22b38985bd5256a6be090e0,b22b38985bd5256a6be090e0,phase3ba_focused_minute_expansion_00302|phase3ax_capacity_refine_00325,ba_ay_ax_add|ax_inverse_capacity_flow_level,amount|final_total_market_cap|float_share|vwap,old-family transfer plus capacity-flow,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00438,"CSRank(CSResidual(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($final_total_market_cap,90)),0.000001)))))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001)))))))",ba_ay_resid_ax,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:2eda1430eedcc73d3e8d693d,2eda1430eedcc73d3e8d693d,phase3ba_focused_minute_expansion_00302|phase3ax_capacity_refine_00325,ba_ay_ax_add|ax_inverse_capacity_flow_level,amount|final_total_market_cap|float_share|vwap,old-family residual after capacity-flow,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00439,"CSRank(CSResidual(ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001))))),ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($final_total_market_cap,90)),0.000001))))))))))",ba_ax_resid_ay,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:327295458b9c30a8124416ac,327295458b9c30a8124416ac,phase3ba_focused_minute_expansion_00302|phase3ax_capacity_refine_00325,ba_ay_ax_add|ax_inverse_capacity_flow_level,amount|final_total_market_cap|float_share|vwap,capacity-flow residual after old-family,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00440,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($final_total_market_cap,90)),0.000001)))))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($float_share,90)),0.000001)))))))",ba_ay_ax_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:9e8a91c58afe09c9fd11d9d5,9e8a91c58afe09c9fd11d9d5,phase3ba_focused_minute_expansion_00302|phase3ax_capacity_refine_00317,ba_ay_ax_add|ax_inverse_capacity_flow_level,amount|final_total_market_cap|float_share|vwap,old-family transfer plus capacity-flow,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00441,"CSRank(CSResidual(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($final_total_market_cap,90)),0.000001)))))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($float_share,90)),0.000001)))))))",ba_ay_resid_ax,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:99745d6ad0f0ecf9c08b8c9c,99745d6ad0f0ecf9c08b8c9c,phase3ba_focused_minute_expansion_00302|phase3ax_capacity_refine_00317,ba_ay_ax_add|ax_inverse_capacity_flow_level,amount|final_total_market_cap|float_share|vwap,old-family residual after capacity-flow,True,read_only_research_candidate
