candidate_id,expression_hash,expression,factor_lane,source_lane,source_generator,fields,fields_list,max_window,search_memory_key,policy_score,expected_direction,x0_r3_role,note
phase3bs_00049,f3ddbd421833366ee329ec75,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Delta($amount,30))))",rx_interaction::rx_range_location::rx_flow_amount_volume::spread,phase3bs_seed_rx_ucb_fresh,phase3bs_seed_rx_ucb_fresh,amount|close|high|low,"['amount', 'close', 'high', 'low']",30,phase3bp:f3ddbd421833366ee329ec75,0.24583846,1,read_only_research_candidate,phase3bs_seed_rx_ucb_fresh: rx interaction bar_loc_shift_30 x amount_delta_30 spread
phase3bs_00050,e37d49511f69dcda7e857c5f,"CSRank(Sub(ZScore(Div($m1_first30_range,Add(Abs($open),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",rx_interaction::rx_opening_range::rx_range_location::spread,phase3bs_seed_rx_ucb_fresh,phase3bs_seed_rx_ucb_fresh,high|low|m1_first30_range|open,"['high', 'low', 'm1_first30_range', 'open']",0,phase3bp:e37d49511f69dcda7e857c5f,0.2455157,1,read_only_research_candidate,phase3bs_seed_rx_ucb_fresh: rx interaction m1_first30_range x range_vol_30 spread
phase3bs_00051,55fe0bd8c6dc51b0c68261ce,"CSRank(Mul(ZScore(Delta($intraday_ret_from_open,8)),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",rx_interaction::rx_intraday_return::rx_opening_amount::product,phase3bs_seed_rx_ucb_fresh,phase3bs_seed_rx_ucb_fresh,intraday_ret_from_open|m1_first30_vol|volume,"['intraday_ret_from_open', 'm1_first30_vol', 'volume']",8,phase3bp:55fe0bd8c6dc51b0c68261ce,0.24475793,1,read_only_research_candidate,phase3bs_seed_rx_ucb_fresh: rx interaction intraday_delta_8 x m1_first30_vol product
phase3bs_00052,1e7eee0c55700f3c4ff30033,"CSRank(Mul(ZScore(Delta($intraday_ret_from_open,8)),ZScore(Delta($volume,30))))",rx_interaction::rx_intraday_return::rx_flow_amount_volume::product,phase3bs_seed_rx_ucb_fresh,phase3bs_seed_rx_ucb_fresh,intraday_ret_from_open|volume,"['intraday_ret_from_open', 'volume']",30,phase3bp:1e7eee0c55700f3c4ff30033,0.24451121,1,read_only_research_candidate,phase3bs_seed_rx_ucb_fresh: rx interaction intraday_delta_8 x volume_delta_30 product
phase3bs_00053,0a942a094218e6e9859cfc01,"CSRank(Mul(ZScore(Delta($intraday_ret_from_open,30)),ZScore(Delta($volume,8))))",rx_interaction::rx_intraday_return::rx_flow_amount_volume::product,phase3bs_seed_rx_ucb_fresh,phase3bs_seed_rx_ucb_fresh,intraday_ret_from_open|volume,"['intraday_ret_from_open', 'volume']",30,phase3bp:0a942a094218e6e9859cfc01,0.24451121,1,read_only_research_candidate,phase3bs_seed_rx_ucb_fresh: rx interaction intraday_delta_30 x volume_delta_8 product
phase3bs_00054,ab4dc3682a88911b96504982,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Delta($volume,30))))",rx_interaction::rx_range_location::rx_flow_amount_volume::spread,phase3bs_seed_rx_ucb_fresh,phase3bs_seed_rx_ucb_fresh,close|high|low|volume,"['close', 'high', 'low', 'volume']",30,phase3bp:ab4dc3682a88911b96504982,0.24410764,1,read_only_research_candidate,phase3bs_seed_rx_ucb_fresh: rx interaction bar_loc_shift_30 x volume_delta_30 spread
phase3bs_00055,db39895faffc34b15f9e2825,"CSRank(Mul(ZScore(Delta($intraday_ret_from_open,30)),ZScore(Delta($volume,10))))",rx_interaction::rx_intraday_return::rx_flow_amount_volume::product,phase3bs_seed_rx_ucb_fresh,phase3bs_seed_rx_ucb_fresh,intraday_ret_from_open|volume,"['intraday_ret_from_open', 'volume']",30,phase3bp:db39895faffc34b15f9e2825,0.24264131,1,read_only_research_candidate,phase3bs_seed_rx_ucb_fresh: rx interaction intraday_delta_30 x volume_delta_10 product
phase3bs_00056,a25a01f898d576016a30e10e,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Delta($amount,8))))",rx_interaction::rx_range_location::rx_flow_amount_volume::product,phase3bs_seed_rx_ucb_fresh,phase3bs_seed_rx_ucb_fresh,amount|close|high|low,"['amount', 'close', 'high', 'low']",8,phase3bp:a25a01f898d576016a30e10e,0.24203655,1,read_only_research_candidate,phase3bs_seed_rx_ucb_fresh: rx interaction bar_loc_shift_30 x amount_delta_8 product
phase3bs_00057,0ad611a4d0dc60c38b64b70b,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),ZScore(Delta($amount,30))))",rx_interaction::rx_range_location::rx_flow_amount_volume::product,phase3bs_seed_rx_ucb_fresh,phase3bs_seed_rx_ucb_fresh,amount|close|high|low,"['amount', 'close', 'high', 'low']",30,phase3bp:0ad611a4d0dc60c38b64b70b,0.24203655,1,read_only_research_candidate,phase3bs_seed_rx_ucb_fresh: rx interaction bar_loc_shift_8 x amount_delta_30 product
phase3bs_00058,35d68a417de0a0e8b3131b0d,"CSRank(Mul(ZScore(Delta($intraday_ret_from_open,10)),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",rx_interaction::rx_intraday_return::rx_opening_amount::product,phase3bs_seed_rx_ucb_fresh,phase3bs_seed_rx_ucb_fresh,intraday_ret_from_open|m1_first30_vol|volume,"['intraday_ret_from_open', 'm1_first30_vol', 'volume']",10,phase3bp:35d68a417de0a0e8b3131b0d,0.24101813,1,read_only_research_candidate,phase3bs_seed_rx_ucb_fresh: rx interaction intraday_delta_10 x m1_first30_vol product
phase3bs_00059,c026343ac5089b94e82cd245,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Delta($volume,8))))",rx_interaction::rx_range_location::rx_flow_amount_volume::product,phase3bs_seed_rx_ucb_fresh,phase3bs_seed_rx_ucb_fresh,close|high|low|volume,"['close', 'high', 'low', 'volume']",8,phase3bp:c026343ac5089b94e82cd245,0.24030573,1,read_only_research_candidate,phase3bs_seed_rx_ucb_fresh: rx interaction bar_loc_shift_30 x volume_delta_8 product
phase3bs_00060,b1df47eab9785aa06f063dff,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),ZScore(Delta($volume,30))))",rx_interaction::rx_range_location::rx_flow_amount_volume::product,phase3bs_seed_rx_ucb_fresh,phase3bs_seed_rx_ucb_fresh,close|high|low|volume,"['close', 'high', 'low', 'volume']",30,phase3bp:b1df47eab9785aa06f063dff,0.24030573,1,read_only_research_candidate,phase3bs_seed_rx_ucb_fresh: rx interaction bar_loc_shift_8 x volume_delta_30 product
phase3bs_00061,c0d92f5dd8f353b0f3612d24,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",rx_interaction::rx_range_location::rx_opening_amount::product,phase3bs_seed_rx_ucb_fresh,phase3bs_seed_rx_ucb_fresh,close|high|low|m1_first30_vol|volume,"['close', 'high', 'low', 'm1_first30_vol', 'volume']",0,phase3bp:c0d92f5dd8f353b0f3612d24,0.2377194,1,read_only_research_candidate,phase3bs_seed_rx_ucb_fresh: rx interaction bar_loc_shift_8 x m1_first30_vol product
phase3bs_00062,a8bb8f6b9d907b866a13ef26,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),10))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",rx_interaction::rx_range_location::rx_opening_amount::product,phase3bs_seed_rx_ucb_fresh,phase3bs_seed_rx_ucb_fresh,close|high|low|m1_first30_vol|volume,"['close', 'high', 'low', 'm1_first30_vol', 'volume']",0,phase3bp:a8bb8f6b9d907b866a13ef26,0.2339796,1,read_only_research_candidate,phase3bs_seed_rx_ucb_fresh: rx interaction bar_loc_shift_10 x m1_first30_vol product
phase3bs_00063,561e0458e2352b1a47c9f279,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Div($m1_first5_vol,Add(Abs($volume),0.000001)))))",rx_interaction::rx_range_location::rx_opening_amount::product,phase3bs_seed_rx_ucb_fresh,phase3bs_seed_rx_ucb_fresh,close|high|low|m1_first5_vol|volume,"['close', 'high', 'low', 'm1_first5_vol', 'volume']",0,phase3bp:561e0458e2352b1a47c9f279,0.23392575,1,read_only_research_candidate,phase3bs_seed_rx_ucb_fresh: rx interaction bar_loc_shift_30 x m1_first5_vol product
phase3bs_00064,79b3ec4b5508b6769a4dee3f,"CSRank(Mul(ZScore($m1_first15_vwap_return_vs_open),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",rx_interaction::rx_opening_divergence::rx_range_location::product,phase3bs_seed_rx_ucb_fresh,phase3bs_seed_rx_ucb_fresh,high|low|m1_first15_vwap_return_vs_open|open,"['high', 'low', 'm1_first15_vwap_return_vs_open', 'open']",0,phase3bp:79b3ec4b5508b6769a4dee3f,0.23376074,1,read_only_research_candidate,phase3bs_seed_rx_ucb_fresh: rx interaction m1_first15_vwap_open x range_vol_30 product
phase3bs_00065,3a93f93f5fc1181da1bd188c,"CSRank(Mul(ZScore($m1_first5_vwap_return_vs_open),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",rx_interaction::rx_opening_divergence::rx_range_location::product,phase3bs_seed_rx_ucb_fresh,phase3bs_seed_rx_ucb_fresh,high|low|m1_first5_vwap_return_vs_open|open,"['high', 'low', 'm1_first5_vwap_return_vs_open', 'open']",0,phase3bp:3a93f93f5fc1181da1bd188c,0.23369978,1,read_only_research_candidate,phase3bs_seed_rx_ucb_fresh: rx interaction m1_first5_vwap_open x range_vol_30 product
phase3bs_00066,a54442f9861634d17f663086,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Div($m1_first15_vol,Add(Abs($volume),0.000001)))))",rx_interaction::rx_range_location::rx_opening_amount::product,phase3bs_seed_rx_ucb_fresh,phase3bs_seed_rx_ucb_fresh,close|high|low|m1_first15_vol|volume,"['close', 'high', 'low', 'm1_first15_vol', 'volume']",0,phase3bp:a54442f9861634d17f663086,0.23314119,1,read_only_research_candidate,phase3bs_seed_rx_ucb_fresh: rx interaction bar_loc_shift_30 x m1_first15_vol product
phase3bs_00067,464bf1f90430f31b0ad594b8,"CSRank(Mul(ZScore(Div($m1_first30_range,Add(Abs($open),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8))))",rx_interaction::rx_opening_range::rx_range_location::product,phase3bs_seed_rx_ucb_fresh,phase3bs_seed_rx_ucb_fresh,high|low|m1_first30_range|open,"['high', 'low', 'm1_first30_range', 'open']",0,phase3bp:464bf1f90430f31b0ad594b8,0.23297284,1,read_only_research_candidate,phase3bs_seed_rx_ucb_fresh: rx interaction m1_first30_range x range_vol_8 product
phase3bs_00068,3fd4dd9dfb1d2bf01e6bcb22,"CSRank(Sub(ZScore($m1_first15_vwap_return_vs_open),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",rx_interaction::rx_opening_divergence::rx_range_location::spread,phase3bs_seed_rx_ucb_fresh,phase3bs_seed_rx_ucb_fresh,high|low|m1_first15_vwap_return_vs_open|open,"['high', 'low', 'm1_first15_vwap_return_vs_open', 'open']",0,phase3bp:3fd4dd9dfb1d2bf01e6bcb22,0.2297921,1,read_only_research_candidate,phase3bs_seed_rx_ucb_fresh: rx interaction m1_first15_vwap_open x range_vol_30 spread
phase3bs_00069,46a51b55e743431b747821bf,"CSRank(Sub(ZScore($m1_first5_vwap_return_vs_open),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",rx_interaction::rx_opening_divergence::rx_range_location::spread,phase3bs_seed_rx_ucb_fresh,phase3bs_seed_rx_ucb_fresh,high|low|m1_first5_vwap_return_vs_open|open,"['high', 'low', 'm1_first5_vwap_return_vs_open', 'open']",0,phase3bp:46a51b55e743431b747821bf,0.22973114,1,read_only_research_candidate,phase3bs_seed_rx_ucb_fresh: rx interaction m1_first5_vwap_open x range_vol_30 spread
phase3bs_00070,0dfd18625965a70e3c21811d,"CSRank(ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30)))",rx_range_location::rank,phase3bs_seed_rx_ucb_fresh,phase3bs_seed_rx_ucb_fresh,high|low|open,"['high', 'low', 'open']",0,phase3bp:0dfd18625965a70e3c21811d,0.22933212,1,read_only_research_candidate,phase3bs_seed_rx_ucb_fresh: rx atom transform range_vol_30
phase3bs_00071,177c5f407fa6057837330db0,"CSRank(Mul(ZScore(Div($m1_first30_range,Add(Abs($open),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),10))))",rx_interaction::rx_opening_range::rx_range_location::product,phase3bs_seed_rx_ucb_fresh,phase3bs_seed_rx_ucb_fresh,high|low|m1_first30_range|open,"['high', 'low', 'm1_first30_range', 'open']",0,phase3bp:177c5f407fa6057837330db0,0.22923304,1,read_only_research_candidate,phase3bs_seed_rx_ucb_fresh: rx interaction m1_first30_range x range_vol_10 product
phase3bs_00072,b4534e0bb90bc0a942afca65,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Div($m1_first5_vol,Add(Abs($volume),0.000001)))))",rx_interaction::rx_range_location::rx_opening_amount::spread,phase3bs_seed_rx_ucb_fresh,phase3bs_seed_rx_ucb_fresh,close|high|low|m1_first5_vol|volume,"['close', 'high', 'low', 'm1_first5_vol', 'volume']",0,phase3bp:b4534e0bb90bc0a942afca65,0.22845632,1,read_only_research_candidate,phase3bs_seed_rx_ucb_fresh: rx interaction bar_loc_shift_30 x m1_first5_vol spread
phase3bs_00073,8563d3c7e146fa9af386e693,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Div($m1_first15_vol,Add(Abs($volume),0.000001)))))",rx_interaction::rx_range_location::rx_opening_amount::spread,phase3bs_seed_rx_ucb_fresh,phase3bs_seed_rx_ucb_fresh,close|high|low|m1_first15_vol|volume,"['close', 'high', 'low', 'm1_first15_vol', 'volume']",0,phase3bp:8563d3c7e146fa9af386e693,0.22767176,1,read_only_research_candidate,phase3bs_seed_rx_ucb_fresh: rx interaction bar_loc_shift_30 x m1_first15_vol spread
phase3bs_00074,fbd18edae2eef11c44f3d86a,"CSRank(Mul(ZScore(Delta($intraday_ret_from_open,30)),ZScore(Div($m1_first5_vol,Add(Abs($volume),0.000001)))))",rx_interaction::rx_intraday_return::rx_opening_amount::product,phase3bs_seed_rx_ucb_fresh,phase3bs_seed_rx_ucb_fresh,intraday_ret_from_open|m1_first5_vol|volume,"['intraday_ret_from_open', 'm1_first5_vol', 'volume']",30,phase3bp:fbd18edae2eef11c44f3d86a,0.22742751,1,read_only_research_candidate,phase3bs_seed_rx_ucb_fresh: rx interaction intraday_delta_30 x m1_first5_vol product
phase3bs_00075,8e811f788bb0815ae37b04c2,"Neg(CSRank(ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",rx_range_location::inverted,phase3bs_seed_rx_ucb_fresh,phase3bs_seed_rx_ucb_fresh,high|low|open,"['high', 'low', 'open']",0,phase3bp:8e811f788bb0815ae37b04c2,0.22633664,1,read_only_research_candidate,phase3bs_seed_rx_ucb_fresh: rx atom transform range_vol_30
phase3bs_00076,a53b4131a7d66cba709737b5,"CSRank(Mul(ZScore(Delta($intraday_ret_from_open,30)),ZScore(Div($m1_first15_vol,Add(Abs($volume),0.000001)))))",rx_interaction::rx_intraday_return::rx_opening_amount::product,phase3bs_seed_rx_ucb_fresh,phase3bs_seed_rx_ucb_fresh,intraday_ret_from_open|m1_first15_vol|volume,"['intraday_ret_from_open', 'm1_first15_vol', 'volume']",30,phase3bp:a53b4131a7d66cba709737b5,0.22611991,1,read_only_research_candidate,phase3bs_seed_rx_ucb_fresh: rx interaction intraday_delta_30 x m1_first15_vol product
phase3bs_00077,13eef7a6c48940b0cf26177d,"CSRank(Mul(ZScore(Div($m1_first5_range,Add(Abs($open),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",rx_interaction::rx_opening_range::rx_range_location::product,phase3bs_seed_rx_ucb_fresh,phase3bs_seed_rx_ucb_fresh,high|low|m1_first5_range|open,"['high', 'low', 'm1_first5_range', 'open']",0,phase3bp:13eef7a6c48940b0cf26177d,0.2241029,1,read_only_research_candidate,phase3bs_seed_rx_ucb_fresh: rx interaction m1_first5_range x range_vol_30 product
phase3bs_00078,41532e2e56b9ab47db21e666,"CSRank(Mul(ZScore(Div($m1_first15_range,Add(Abs($open),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",rx_interaction::rx_opening_range::rx_range_location::product,phase3bs_seed_rx_ucb_fresh,phase3bs_seed_rx_ucb_fresh,high|low|m1_first15_range|open,"['high', 'low', 'm1_first15_range', 'open']",0,phase3bp:41532e2e56b9ab47db21e666,0.22405214,1,read_only_research_candidate,phase3bs_seed_rx_ucb_fresh: rx interaction m1_first15_range x range_vol_30 product
phase3bs_00079,522563e540697d080f5398ac,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,30)),ZScore(Div($m1_first5_vol,Add(Abs($volume),0.000001)))))",rx_interaction::rx_intraday_return::rx_opening_amount::spread,phase3bs_seed_rx_ucb_fresh,phase3bs_seed_rx_ucb_fresh,intraday_ret_from_open|m1_first5_vol|volume,"['intraday_ret_from_open', 'm1_first5_vol', 'volume']",30,phase3bp:522563e540697d080f5398ac,0.22134719,1,read_only_research_candidate,phase3bs_seed_rx_ucb_fresh: rx interaction intraday_delta_30 x m1_first5_vol spread
phase3bs_00080,52d8d0c2c0b7562bd212dc62,"CSRank(Sub(ZScore(Div($m1_first5_range,Add(Abs($open),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",rx_interaction::rx_opening_range::rx_range_location::spread,phase3bs_seed_rx_ucb_fresh,phase3bs_seed_rx_ucb_fresh,high|low|m1_first5_range|open,"['high', 'low', 'm1_first5_range', 'open']",0,phase3bp:52d8d0c2c0b7562bd212dc62,0.22013426,1,read_only_research_candidate,phase3bs_seed_rx_ucb_fresh: rx interaction m1_first5_range x range_vol_30 spread
phase3bs_00081,3d0bc3d9ac3987e70c31c058,"CSRank(Sub(ZScore(Div($m1_first15_range,Add(Abs($open),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",rx_interaction::rx_opening_range::rx_range_location::spread,phase3bs_seed_rx_ucb_fresh,phase3bs_seed_rx_ucb_fresh,high|low|m1_first15_range|open,"['high', 'low', 'm1_first15_range', 'open']",0,phase3bp:3d0bc3d9ac3987e70c31c058,0.2200835,1,read_only_research_candidate,phase3bs_seed_rx_ucb_fresh: rx interaction m1_first15_range x range_vol_30 spread
phase3bs_00082,85c2cd8a3eb1c95f2ff6ee70,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,30)),ZScore(Div($m1_first15_vol,Add(Abs($volume),0.000001)))))",rx_interaction::rx_intraday_return::rx_opening_amount::spread,phase3bs_seed_rx_ucb_fresh,phase3bs_seed_rx_ucb_fresh,intraday_ret_from_open|m1_first15_vol|volume,"['intraday_ret_from_open', 'm1_first15_vol', 'volume']",30,phase3bp:85c2cd8a3eb1c95f2ff6ee70,0.22003959,1,read_only_research_candidate,phase3bs_seed_rx_ucb_fresh: rx interaction intraday_delta_30 x m1_first15_vol spread
phase3bs_00083,97d813a6ec70101b27c499bc,"CSRank(Mul(ZScore(Div($m1_first15_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",rx_interaction::rx_opening_amount::rx_range_location::product,phase3bs_seed_rx_ucb_fresh,phase3bs_seed_rx_ucb_fresh,amount|high|low|m1_first15_amount|open,"['amount', 'high', 'low', 'm1_first15_amount', 'open']",0,phase3bp:97d813a6ec70101b27c499bc,0.21762361,1,read_only_research_candidate,phase3bs_seed_rx_ucb_fresh: rx interaction m1_first15_amount x range_vol_30 product
phase3bs_00084,b7255b778d027a6b5434674e,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),ZScore(Div($m1_first5_vol,Add(Abs($volume),0.000001)))))",rx_interaction::rx_range_location::rx_opening_amount::product,phase3bs_seed_rx_ucb_fresh,phase3bs_seed_rx_ucb_fresh,close|high|low|m1_first5_vol|volume,"['close', 'high', 'low', 'm1_first5_vol', 'volume']",0,phase3bp:b7255b778d027a6b5434674e,0.21741425,1,read_only_research_candidate,phase3bs_seed_rx_ucb_fresh: rx interaction bar_loc_shift_8 x m1_first5_vol product
phase3bs_00085,c7858c4421e79041355b4c79,"CSRank(Mul(ZScore($m1_first15_vwap_return_vs_open),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8))))",rx_interaction::rx_opening_divergence::rx_range_location::product,phase3bs_seed_rx_ucb_fresh,phase3bs_seed_rx_ucb_fresh,high|low|m1_first15_vwap_return_vs_open|open,"['high', 'low', 'm1_first15_vwap_return_vs_open', 'open']",0,phase3bp:c7858c4421e79041355b4c79,0.21724924,1,read_only_research_candidate,phase3bs_seed_rx_ucb_fresh: rx interaction m1_first15_vwap_open x range_vol_8 product
phase3bs_00086,e46c38531146ae8be0347f9d,"CSRank(Mul(ZScore($m1_first5_vwap_return_vs_open),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8))))",rx_interaction::rx_opening_divergence::rx_range_location::product,phase3bs_seed_rx_ucb_fresh,phase3bs_seed_rx_ucb_fresh,high|low|m1_first5_vwap_return_vs_open|open,"['high', 'low', 'm1_first5_vwap_return_vs_open', 'open']",0,phase3bp:e46c38531146ae8be0347f9d,0.21718828,1,read_only_research_candidate,phase3bs_seed_rx_ucb_fresh: rx interaction m1_first5_vwap_open x range_vol_8 product
phase3bs_00087,1511bdc94c177f8cda3b372d,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),ZScore(Div($m1_first15_vol,Add(Abs($volume),0.000001)))))",rx_interaction::rx_range_location::rx_opening_amount::product,phase3bs_seed_rx_ucb_fresh,phase3bs_seed_rx_ucb_fresh,close|high|low|m1_first15_vol|volume,"['close', 'high', 'low', 'm1_first15_vol', 'volume']",0,phase3bp:1511bdc94c177f8cda3b372d,0.21662969,1,read_only_research_candidate,phase3bs_seed_rx_ucb_fresh: rx interaction bar_loc_shift_8 x m1_first15_vol product
phase3bs_00088,937d814dfc67ca4d8ecd5a46,"CSRank(Mul(ZScore(Div($m1_first30_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",rx_interaction::rx_opening_amount::rx_range_location::product,phase3bs_seed_rx_ucb_fresh,phase3bs_seed_rx_ucb_fresh,amount|high|low|m1_first30_amount|open,"['amount', 'high', 'low', 'm1_first30_amount', 'open']",0,phase3bp:937d814dfc67ca4d8ecd5a46,0.21638367,1,read_only_research_candidate,phase3bs_seed_rx_ucb_fresh: rx interaction m1_first30_amount x range_vol_30 product
phase3bs_00089,5eb50966879521c2558f14cb,"CSRank(Mul(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",rx_interaction::rx_opening_amount::rx_range_location::product,phase3bs_seed_rx_ucb_fresh,phase3bs_seed_rx_ucb_fresh,amount|high|low|m1_first5_amount|open,"['amount', 'high', 'low', 'm1_first5_amount', 'open']",0,phase3bp:5eb50966879521c2558f14cb,0.21467502,1,read_only_research_candidate,phase3bs_seed_rx_ucb_fresh: rx interaction m1_first5_amount x range_vol_30 product
phase3bs_00090,fd794bc3fbeb87c69e28ca56,"CSRank(Mul(ZScore($m1_first30_vwap_return_vs_open),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",rx_interaction::rx_opening_divergence::rx_range_location::product,phase3bs_seed_rx_ucb_fresh,phase3bs_seed_rx_ucb_fresh,high|low|m1_first30_vwap_return_vs_open|open,"['high', 'low', 'm1_first30_vwap_return_vs_open', 'open']",0,phase3bp:fd794bc3fbeb87c69e28ca56,0.21410664,1,read_only_research_candidate,phase3bs_seed_rx_ucb_fresh: rx interaction m1_first30_vwap_open x range_vol_30 product
phase3bs_00091,78eee2f93fdb62e9b28c7f1f,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),10))),ZScore(Div($m1_first5_vol,Add(Abs($volume),0.000001)))))",rx_interaction::rx_range_location::rx_opening_amount::product,phase3bs_seed_rx_ucb_fresh,phase3bs_seed_rx_ucb_fresh,close|high|low|m1_first5_vol|volume,"['close', 'high', 'low', 'm1_first5_vol', 'volume']",0,phase3bp:78eee2f93fdb62e9b28c7f1f,0.21367445,1,read_only_research_candidate,phase3bs_seed_rx_ucb_fresh: rx interaction bar_loc_shift_10 x m1_first5_vol product
phase3bs_00092,72c54f459a3049a3ce3878ba,"CSRank(Sub(ZScore(Div($m1_first15_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",rx_interaction::rx_opening_amount::rx_range_location::spread,phase3bs_seed_rx_ucb_fresh,phase3bs_seed_rx_ucb_fresh,amount|high|low|m1_first15_amount|open,"['amount', 'high', 'low', 'm1_first15_amount', 'open']",0,phase3bp:72c54f459a3049a3ce3878ba,0.21365497,1,read_only_research_candidate,phase3bs_seed_rx_ucb_fresh: rx interaction m1_first15_amount x range_vol_30 spread
