watchlist_group,field_name,dataset,field_family,integration_status,panel_aliases,factor_pack_aliases,selector_aliases,recommended_repair_action,repair_priority_score
rzrq_margin,RCHANGE3DCP,rzrq_margin_xsection_daily,price_state,contract_only,,,,materialize_pit_sidecar_before_formula_search,4.2
rzrq_margin,RCHANGE5DCP,rzrq_margin_xsection_daily,price_state,contract_only,,,,materialize_pit_sidecar_before_formula_search,4.2
rzrq_margin,RCHANGE10DCP,rzrq_margin_xsection_daily,price_state,contract_only,,,,materialize_pit_sidecar_before_formula_search,4.2
rzrq_margin,KCB,rzrq_margin_xsection_daily,other,contract_only,,,,materialize_pit_sidecar_before_formula_search,3.0
rzrq_margin,TRADE_MARKET_CODE,rzrq_margin_xsection_daily,other,contract_only,,,,materialize_pit_sidecar_before_formula_search,3.0
rzrq_margin,TRADE_MARKET,rzrq_margin_xsection_daily,other,contract_only,,,,materialize_pit_sidecar_before_formula_search,3.0
rzrq_margin,FIN_BALANCE_GR,rzrq_margin_xsection_daily,other,integrated_selector_ready,ctx_rzrq_fin_balance_gr,ctx_rzrq_fin_balance_gr,,replay_style_cost_audit_if_selected,1.0
rzrq_margin,SECUCODE,rzrq_margin_xsection_daily,instrument_key,blocked_or_metadata,,,,no_alpha_action,0.0
rzrq_margin,_source_date,rzrq_margin_xsection_daily,date_key,blocked_or_metadata,,,,no_alpha_action,0.0
rzrq_margin,_source_file,rzrq_margin_xsection_daily,other,contract_only,,,,materialize_pit_sidecar_before_formula_search,3.0
rzrq_margin,DATE,rzrq_margin_xsection_monthly,date_key,blocked_or_metadata,capital_event_date|capital_source_event_date|date|exec_date|meta_billboard_available_date|meta_fund_bs_available_date|meta_fund_cf_available_date|meta_fund_ps_available_date,,,no_alpha_action,1.0
rzrq_margin,MARKET,rzrq_margin_xsection_monthly,price_state,integrated_selector_selected,ctx_aug_final_float_market_cap|ctx_aug_final_total_market_cap|ctx_aug_float_market_cap|ctx_aug_is_market_high_board|ctx_aug_market_cap|ctx_billboard_free_market_cap|ctx_hfq_float_market_cap_yuan|ctx_hfq_float_market_cap_yuan_lag1,ctx_hfq_float_market_cap_yuan_lag1|ctx_holder_avg_market_cap|final_float_market_cap|final_total_market_cap|float_market_cap_yuan|is_market_high_board|market_high_board,ctx_hfq_float_market_cap_yuan_lag1|final_float_market_cap|final_total_market_cap,replay_style_cost_audit_if_selected,1.7
rzrq_margin,SCODE,rzrq_margin_xsection_monthly,instrument_key,blocked_or_metadata,,,,no_alpha_action,0.0
rzrq_margin,SECNAME,rzrq_margin_xsection_monthly,other,contract_only,,,,materialize_pit_sidecar_before_formula_search,3.0
rzrq_margin,RZYE,rzrq_margin_xsection_monthly,flow_liquidity,integrated_selector_ready,ctx_rzrq_rzye|ctx_rzrq_rzyezb,ctx_rzrq_rzye,,replay_style_cost_audit_if_selected,3.8
rzrq_margin,RQYL,rzrq_margin_xsection_monthly,other,contract_only,,,,materialize_pit_sidecar_before_formula_search,3.0
rzrq_margin,RZRQYE,rzrq_margin_xsection_monthly,flow_liquidity,integrated_selector_ready,ctx_rzrq_rzrqye,ctx_rzrq_rzrqye,,replay_style_cost_audit_if_selected,3.8
rzrq_margin,RQYE,rzrq_margin_xsection_monthly,flow_liquidity,integrated_selector_selected,ctx_rzrq_rqye|ctx_rzrq_rqye_nonminute|ctx_rzrq_rzrqye,ctx_rzrq_rqye|ctx_rzrq_rzrqye,ctx_rzrq_rqye,replay_style_cost_audit_if_selected,3.3
rzrq_margin,RQMCL,rzrq_margin_xsection_monthly,flow_liquidity,integrated_selector_selected,ctx_rzrq_rqmcl|ctx_rzrq_rqmcl10d|ctx_rzrq_rqmcl10d_nonminute|ctx_rzrq_rqmcl3d|ctx_rzrq_rqmcl3d_nonminute|ctx_rzrq_rqmcl5d|ctx_rzrq_rqmcl5d_nonminute,ctx_rzrq_rqmcl|ctx_rzrq_rqmcl10d|ctx_rzrq_rqmcl3d|ctx_rzrq_rqmcl5d,ctx_rzrq_rqmcl|ctx_rzrq_rqmcl10d|ctx_rzrq_rqmcl3d|ctx_rzrq_rqmcl5d,replay_style_cost_audit_if_selected,3.3
rzrq_margin,RZRQYECZ,rzrq_margin_xsection_monthly,flow_liquidity,contract_only,,,,materialize_pit_sidecar_before_formula_search,5.8
rzrq_margin,RZMRE,rzrq_margin_xsection_monthly,flow_liquidity,integrated_selector_selected,ctx_rzrq_rzmre|ctx_rzrq_rzmre10d|ctx_rzrq_rzmre3d|ctx_rzrq_rzmre5d|ctx_rzrq_rzmre_nonminute,ctx_rzrq_rzmre|ctx_rzrq_rzmre10d|ctx_rzrq_rzmre3d|ctx_rzrq_rzmre5d,ctx_rzrq_rzmre|ctx_rzrq_rzmre10d,replay_style_cost_audit_if_selected,3.3
rzrq_margin,SZ,rzrq_margin_xsection_monthly,other,contract_only,,,,materialize_pit_sidecar_before_formula_search,3.0
rzrq_margin,RZYEZB,rzrq_margin_xsection_monthly,flow_liquidity,panel_only,ctx_rzrq_rzyezb,,,build_factor_pack_candidates_then_selector_canary,8.8
rzrq_margin,RZMRE3D,rzrq_margin_xsection_monthly,flow_liquidity,integrated_selector_ready,ctx_rzrq_rzmre3d,ctx_rzrq_rzmre3d,,replay_style_cost_audit_if_selected,3.8
rzrq_margin,RZMRE5D,rzrq_margin_xsection_monthly,flow_liquidity,integrated_selector_ready,ctx_rzrq_rzmre5d,ctx_rzrq_rzmre5d,,replay_style_cost_audit_if_selected,3.8
rzrq_margin,RZMRE10D,rzrq_margin_xsection_monthly,flow_liquidity,integrated_selector_selected,ctx_rzrq_rzmre10d,ctx_rzrq_rzmre10d,ctx_rzrq_rzmre10d,replay_style_cost_audit_if_selected,3.3
rzrq_margin,RZCHE,rzrq_margin_xsection_monthly,flow_liquidity,integrated_selector_selected,ctx_rzrq_rzche|ctx_rzrq_rzche10d|ctx_rzrq_rzche10d_nonminute|ctx_rzrq_rzche3d|ctx_rzrq_rzche3d_nonminute|ctx_rzrq_rzche5d|ctx_rzrq_rzche5d_nonminute|ctx_rzrq_rzche_nonminute,ctx_rzrq_rzche|ctx_rzrq_rzche10d|ctx_rzrq_rzche3d|ctx_rzrq_rzche5d,ctx_rzrq_rzche|ctx_rzrq_rzche10d|ctx_rzrq_rzche3d,replay_style_cost_audit_if_selected,3.3
rzrq_margin,RZCHE3D,rzrq_margin_xsection_monthly,flow_liquidity,integrated_selector_selected,ctx_rzrq_rzche3d|ctx_rzrq_rzche3d_nonminute,ctx_rzrq_rzche3d,ctx_rzrq_rzche3d,replay_style_cost_audit_if_selected,3.3
rzrq_margin,RZCHE5D,rzrq_margin_xsection_monthly,flow_liquidity,integrated_selector_ready,ctx_rzrq_rzche5d|ctx_rzrq_rzche5d_nonminute,ctx_rzrq_rzche5d,,replay_style_cost_audit_if_selected,3.8
rzrq_margin,RZCHE10D,rzrq_margin_xsection_monthly,flow_liquidity,integrated_selector_selected,ctx_rzrq_rzche10d|ctx_rzrq_rzche10d_nonminute,ctx_rzrq_rzche10d,ctx_rzrq_rzche10d,replay_style_cost_audit_if_selected,3.3
rzrq_margin,RZJME,rzrq_margin_xsection_monthly,flow_liquidity,integrated_selector_selected,ctx_rzrq_rzjme|ctx_rzrq_rzjme10d|ctx_rzrq_rzjme10d_nonminute|ctx_rzrq_rzjme3d|ctx_rzrq_rzjme3d_nonminute|ctx_rzrq_rzjme5d|ctx_rzrq_rzjme5d_nonminute|ctx_rzrq_rzjme_nonminute,ctx_rzrq_rzjme|ctx_rzrq_rzjme10d|ctx_rzrq_rzjme3d|ctx_rzrq_rzjme5d,ctx_rzrq_rzjme|ctx_rzrq_rzjme10d|ctx_rzrq_rzjme3d|ctx_rzrq_rzjme5d,replay_style_cost_audit_if_selected,3.3
rzrq_margin,RZJME3D,rzrq_margin_xsection_monthly,flow_liquidity,integrated_selector_selected,ctx_rzrq_rzjme3d|ctx_rzrq_rzjme3d_nonminute,ctx_rzrq_rzjme3d,ctx_rzrq_rzjme3d,replay_style_cost_audit_if_selected,3.3
rzrq_margin,RZJME5D,rzrq_margin_xsection_monthly,flow_liquidity,integrated_selector_selected,ctx_rzrq_rzjme5d|ctx_rzrq_rzjme5d_nonminute,ctx_rzrq_rzjme5d,ctx_rzrq_rzjme5d,replay_style_cost_audit_if_selected,3.3
rzrq_margin,RZJME10D,rzrq_margin_xsection_monthly,flow_liquidity,integrated_selector_selected,ctx_rzrq_rzjme10d|ctx_rzrq_rzjme10d_nonminute,ctx_rzrq_rzjme10d,ctx_rzrq_rzjme10d,replay_style_cost_audit_if_selected,3.3
rzrq_margin,RQMCL3D,rzrq_margin_xsection_monthly,flow_liquidity,integrated_selector_selected,ctx_rzrq_rqmcl3d|ctx_rzrq_rqmcl3d_nonminute,ctx_rzrq_rqmcl3d,ctx_rzrq_rqmcl3d,replay_style_cost_audit_if_selected,3.3
rzrq_margin,RQMCL5D,rzrq_margin_xsection_monthly,flow_liquidity,integrated_selector_selected,ctx_rzrq_rqmcl5d|ctx_rzrq_rqmcl5d_nonminute,ctx_rzrq_rqmcl5d,ctx_rzrq_rqmcl5d,replay_style_cost_audit_if_selected,3.3
rzrq_margin,RQMCL10D,rzrq_margin_xsection_monthly,flow_liquidity,integrated_selector_selected,ctx_rzrq_rqmcl10d|ctx_rzrq_rqmcl10d_nonminute,ctx_rzrq_rqmcl10d,ctx_rzrq_rqmcl10d,replay_style_cost_audit_if_selected,3.3
rzrq_margin,RQCHL,rzrq_margin_xsection_monthly,flow_liquidity,integrated_selector_ready,ctx_rzrq_rqchl|ctx_rzrq_rqchl10d|ctx_rzrq_rqchl3d|ctx_rzrq_rqchl5d,ctx_rzrq_rqchl|ctx_rzrq_rqchl10d|ctx_rzrq_rqchl3d|ctx_rzrq_rqchl5d,,replay_style_cost_audit_if_selected,3.8
rzrq_margin,RQCHL3D,rzrq_margin_xsection_monthly,flow_liquidity,integrated_selector_ready,ctx_rzrq_rqchl3d,ctx_rzrq_rqchl3d,,replay_style_cost_audit_if_selected,3.8
rzrq_margin,RQCHL5D,rzrq_margin_xsection_monthly,flow_liquidity,integrated_selector_ready,ctx_rzrq_rqchl5d,ctx_rzrq_rqchl5d,,replay_style_cost_audit_if_selected,3.8
rzrq_margin,RQCHL10D,rzrq_margin_xsection_monthly,flow_liquidity,integrated_selector_ready,ctx_rzrq_rqchl10d,ctx_rzrq_rqchl10d,,replay_style_cost_audit_if_selected,3.8
rzrq_margin,RQJMG,rzrq_margin_xsection_monthly,flow_liquidity,integrated_selector_selected,ctx_rzrq_rqjmg|ctx_rzrq_rqjmg10d|ctx_rzrq_rqjmg3d|ctx_rzrq_rqjmg5d,ctx_rzrq_rqjmg|ctx_rzrq_rqjmg10d|ctx_rzrq_rqjmg3d|ctx_rzrq_rqjmg5d,ctx_rzrq_rqjmg|ctx_rzrq_rqjmg10d|ctx_rzrq_rqjmg3d|ctx_rzrq_rqjmg5d,replay_style_cost_audit_if_selected,3.3
rzrq_margin,RQJMG3D,rzrq_margin_xsection_monthly,flow_liquidity,integrated_selector_selected,ctx_rzrq_rqjmg3d,ctx_rzrq_rqjmg3d,ctx_rzrq_rqjmg3d,replay_style_cost_audit_if_selected,3.3
rzrq_margin,RQJMG5D,rzrq_margin_xsection_monthly,flow_liquidity,integrated_selector_selected,ctx_rzrq_rqjmg5d,ctx_rzrq_rqjmg5d,ctx_rzrq_rqjmg5d,replay_style_cost_audit_if_selected,3.3
rzrq_margin,RQJMG10D,rzrq_margin_xsection_monthly,flow_liquidity,integrated_selector_selected,ctx_rzrq_rqjmg10d,ctx_rzrq_rqjmg10d,ctx_rzrq_rqjmg10d,replay_style_cost_audit_if_selected,3.3
rzrq_margin,SPJ,rzrq_margin_xsection_monthly,other,panel_only,ctx_rzrq_spj,,,build_factor_pack_candidates_then_selector_canary,6.0
rzrq_margin,ZDF,rzrq_margin_xsection_monthly,other,panel_only,ctx_rzrq_zdf,,,build_factor_pack_candidates_then_selector_canary,6.0
rzrq_margin,RCHANGE3DCP,rzrq_margin_xsection_monthly,price_state,contract_only,,,,materialize_pit_sidecar_before_formula_search,4.2
rzrq_margin,RCHANGE5DCP,rzrq_margin_xsection_monthly,price_state,contract_only,,,,materialize_pit_sidecar_before_formula_search,4.2
rzrq_margin,RCHANGE10DCP,rzrq_margin_xsection_monthly,price_state,contract_only,,,,materialize_pit_sidecar_before_formula_search,4.2
rzrq_margin,KCB,rzrq_margin_xsection_monthly,other,contract_only,,,,materialize_pit_sidecar_before_formula_search,3.0
rzrq_margin,TRADE_MARKET_CODE,rzrq_margin_xsection_monthly,other,contract_only,,,,materialize_pit_sidecar_before_formula_search,3.0
rzrq_margin,TRADE_MARKET,rzrq_margin_xsection_monthly,other,contract_only,,,,materialize_pit_sidecar_before_formula_search,3.0
rzrq_margin,FIN_BALANCE_GR,rzrq_margin_xsection_monthly,other,integrated_selector_ready,ctx_rzrq_fin_balance_gr,ctx_rzrq_fin_balance_gr,,replay_style_cost_audit_if_selected,1.0
rzrq_margin,SECUCODE,rzrq_margin_xsection_monthly,instrument_key,blocked_or_metadata,,,,no_alpha_action,0.0
rzrq_margin,_source_month,rzrq_margin_xsection_monthly,other,contract_only,,,,materialize_pit_sidecar_before_formula_search,3.0
rzrq_margin,_source_file,rzrq_margin_xsection_monthly,other,contract_only,,,,materialize_pit_sidecar_before_formula_search,3.0
rzrq_margin,DATE,rzrq_margin_xsection,date_key,blocked_or_metadata,capital_event_date|capital_source_event_date|date|exec_date|meta_billboard_available_date|meta_fund_bs_available_date|meta_fund_cf_available_date|meta_fund_ps_available_date,,,no_alpha_action,1.0
rzrq_margin,MARKET,rzrq_margin_xsection,price_state,integrated_selector_selected,ctx_aug_final_float_market_cap|ctx_aug_final_total_market_cap|ctx_aug_float_market_cap|ctx_aug_is_market_high_board|ctx_aug_market_cap|ctx_billboard_free_market_cap|ctx_hfq_float_market_cap_yuan|ctx_hfq_float_market_cap_yuan_lag1,ctx_hfq_float_market_cap_yuan_lag1|ctx_holder_avg_market_cap|final_float_market_cap|final_total_market_cap|float_market_cap_yuan|is_market_high_board|market_high_board,ctx_hfq_float_market_cap_yuan_lag1|final_float_market_cap|final_total_market_cap,replay_style_cost_audit_if_selected,1.7
rzrq_margin,SCODE,rzrq_margin_xsection,instrument_key,blocked_or_metadata,,,,no_alpha_action,0.0
rzrq_margin,SECNAME,rzrq_margin_xsection,other,contract_only,,,,materialize_pit_sidecar_before_formula_search,3.0
rzrq_margin,RZYE,rzrq_margin_xsection,flow_liquidity,integrated_selector_ready,ctx_rzrq_rzye|ctx_rzrq_rzyezb,ctx_rzrq_rzye,,replay_style_cost_audit_if_selected,3.8
rzrq_margin,RQYL,rzrq_margin_xsection,other,contract_only,,,,materialize_pit_sidecar_before_formula_search,3.0
rzrq_margin,RZRQYE,rzrq_margin_xsection,flow_liquidity,integrated_selector_ready,ctx_rzrq_rzrqye,ctx_rzrq_rzrqye,,replay_style_cost_audit_if_selected,3.8
rzrq_margin,RQYE,rzrq_margin_xsection,flow_liquidity,integrated_selector_selected,ctx_rzrq_rqye|ctx_rzrq_rqye_nonminute|ctx_rzrq_rzrqye,ctx_rzrq_rqye|ctx_rzrq_rzrqye,ctx_rzrq_rqye,replay_style_cost_audit_if_selected,3.3
rzrq_margin,RQMCL,rzrq_margin_xsection,flow_liquidity,integrated_selector_selected,ctx_rzrq_rqmcl|ctx_rzrq_rqmcl10d|ctx_rzrq_rqmcl10d_nonminute|ctx_rzrq_rqmcl3d|ctx_rzrq_rqmcl3d_nonminute|ctx_rzrq_rqmcl5d|ctx_rzrq_rqmcl5d_nonminute,ctx_rzrq_rqmcl|ctx_rzrq_rqmcl10d|ctx_rzrq_rqmcl3d|ctx_rzrq_rqmcl5d,ctx_rzrq_rqmcl|ctx_rzrq_rqmcl10d|ctx_rzrq_rqmcl3d|ctx_rzrq_rqmcl5d,replay_style_cost_audit_if_selected,3.3
rzrq_margin,RZRQYECZ,rzrq_margin_xsection,flow_liquidity,contract_only,,,,materialize_pit_sidecar_before_formula_search,5.8
rzrq_margin,RZMRE,rzrq_margin_xsection,flow_liquidity,integrated_selector_selected,ctx_rzrq_rzmre|ctx_rzrq_rzmre10d|ctx_rzrq_rzmre3d|ctx_rzrq_rzmre5d|ctx_rzrq_rzmre_nonminute,ctx_rzrq_rzmre|ctx_rzrq_rzmre10d|ctx_rzrq_rzmre3d|ctx_rzrq_rzmre5d,ctx_rzrq_rzmre|ctx_rzrq_rzmre10d,replay_style_cost_audit_if_selected,3.3
rzrq_margin,SZ,rzrq_margin_xsection,other,contract_only,,,,materialize_pit_sidecar_before_formula_search,3.0
rzrq_margin,RZYEZB,rzrq_margin_xsection,flow_liquidity,panel_only,ctx_rzrq_rzyezb,,,build_factor_pack_candidates_then_selector_canary,8.8
rzrq_margin,RZMRE3D,rzrq_margin_xsection,flow_liquidity,integrated_selector_ready,ctx_rzrq_rzmre3d,ctx_rzrq_rzmre3d,,replay_style_cost_audit_if_selected,3.8
rzrq_margin,RZMRE5D,rzrq_margin_xsection,flow_liquidity,integrated_selector_ready,ctx_rzrq_rzmre5d,ctx_rzrq_rzmre5d,,replay_style_cost_audit_if_selected,3.8
rzrq_margin,RZMRE10D,rzrq_margin_xsection,flow_liquidity,integrated_selector_selected,ctx_rzrq_rzmre10d,ctx_rzrq_rzmre10d,ctx_rzrq_rzmre10d,replay_style_cost_audit_if_selected,3.3
rzrq_margin,RZCHE,rzrq_margin_xsection,flow_liquidity,integrated_selector_selected,ctx_rzrq_rzche|ctx_rzrq_rzche10d|ctx_rzrq_rzche10d_nonminute|ctx_rzrq_rzche3d|ctx_rzrq_rzche3d_nonminute|ctx_rzrq_rzche5d|ctx_rzrq_rzche5d_nonminute|ctx_rzrq_rzche_nonminute,ctx_rzrq_rzche|ctx_rzrq_rzche10d|ctx_rzrq_rzche3d|ctx_rzrq_rzche5d,ctx_rzrq_rzche|ctx_rzrq_rzche10d|ctx_rzrq_rzche3d,replay_style_cost_audit_if_selected,3.3
rzrq_margin,RZCHE3D,rzrq_margin_xsection,flow_liquidity,integrated_selector_selected,ctx_rzrq_rzche3d|ctx_rzrq_rzche3d_nonminute,ctx_rzrq_rzche3d,ctx_rzrq_rzche3d,replay_style_cost_audit_if_selected,3.3
rzrq_margin,RZCHE5D,rzrq_margin_xsection,flow_liquidity,integrated_selector_ready,ctx_rzrq_rzche5d|ctx_rzrq_rzche5d_nonminute,ctx_rzrq_rzche5d,,replay_style_cost_audit_if_selected,3.8
rzrq_margin,RZCHE10D,rzrq_margin_xsection,flow_liquidity,integrated_selector_selected,ctx_rzrq_rzche10d|ctx_rzrq_rzche10d_nonminute,ctx_rzrq_rzche10d,ctx_rzrq_rzche10d,replay_style_cost_audit_if_selected,3.3
rzrq_margin,RZJME,rzrq_margin_xsection,flow_liquidity,integrated_selector_selected,ctx_rzrq_rzjme|ctx_rzrq_rzjme10d|ctx_rzrq_rzjme10d_nonminute|ctx_rzrq_rzjme3d|ctx_rzrq_rzjme3d_nonminute|ctx_rzrq_rzjme5d|ctx_rzrq_rzjme5d_nonminute|ctx_rzrq_rzjme_nonminute,ctx_rzrq_rzjme|ctx_rzrq_rzjme10d|ctx_rzrq_rzjme3d|ctx_rzrq_rzjme5d,ctx_rzrq_rzjme|ctx_rzrq_rzjme10d|ctx_rzrq_rzjme3d|ctx_rzrq_rzjme5d,replay_style_cost_audit_if_selected,3.3
rzrq_margin,RZJME3D,rzrq_margin_xsection,flow_liquidity,integrated_selector_selected,ctx_rzrq_rzjme3d|ctx_rzrq_rzjme3d_nonminute,ctx_rzrq_rzjme3d,ctx_rzrq_rzjme3d,replay_style_cost_audit_if_selected,3.3
rzrq_margin,RZJME5D,rzrq_margin_xsection,flow_liquidity,integrated_selector_selected,ctx_rzrq_rzjme5d|ctx_rzrq_rzjme5d_nonminute,ctx_rzrq_rzjme5d,ctx_rzrq_rzjme5d,replay_style_cost_audit_if_selected,3.3
rzrq_margin,RZJME10D,rzrq_margin_xsection,flow_liquidity,integrated_selector_selected,ctx_rzrq_rzjme10d|ctx_rzrq_rzjme10d_nonminute,ctx_rzrq_rzjme10d,ctx_rzrq_rzjme10d,replay_style_cost_audit_if_selected,3.3
rzrq_margin,RQMCL3D,rzrq_margin_xsection,flow_liquidity,integrated_selector_selected,ctx_rzrq_rqmcl3d|ctx_rzrq_rqmcl3d_nonminute,ctx_rzrq_rqmcl3d,ctx_rzrq_rqmcl3d,replay_style_cost_audit_if_selected,3.3
rzrq_margin,RQMCL5D,rzrq_margin_xsection,flow_liquidity,integrated_selector_selected,ctx_rzrq_rqmcl5d|ctx_rzrq_rqmcl5d_nonminute,ctx_rzrq_rqmcl5d,ctx_rzrq_rqmcl5d,replay_style_cost_audit_if_selected,3.3
rzrq_margin,RQMCL10D,rzrq_margin_xsection,flow_liquidity,integrated_selector_selected,ctx_rzrq_rqmcl10d|ctx_rzrq_rqmcl10d_nonminute,ctx_rzrq_rqmcl10d,ctx_rzrq_rqmcl10d,replay_style_cost_audit_if_selected,3.3
rzrq_margin,RQCHL,rzrq_margin_xsection,flow_liquidity,integrated_selector_ready,ctx_rzrq_rqchl|ctx_rzrq_rqchl10d|ctx_rzrq_rqchl3d|ctx_rzrq_rqchl5d,ctx_rzrq_rqchl|ctx_rzrq_rqchl10d|ctx_rzrq_rqchl3d|ctx_rzrq_rqchl5d,,replay_style_cost_audit_if_selected,3.8
rzrq_margin,RQCHL3D,rzrq_margin_xsection,flow_liquidity,integrated_selector_ready,ctx_rzrq_rqchl3d,ctx_rzrq_rqchl3d,,replay_style_cost_audit_if_selected,3.8
rzrq_margin,RQCHL5D,rzrq_margin_xsection,flow_liquidity,integrated_selector_ready,ctx_rzrq_rqchl5d,ctx_rzrq_rqchl5d,,replay_style_cost_audit_if_selected,3.8
rzrq_margin,RQCHL10D,rzrq_margin_xsection,flow_liquidity,integrated_selector_ready,ctx_rzrq_rqchl10d,ctx_rzrq_rqchl10d,,replay_style_cost_audit_if_selected,3.8
rzrq_margin,RQJMG,rzrq_margin_xsection,flow_liquidity,integrated_selector_selected,ctx_rzrq_rqjmg|ctx_rzrq_rqjmg10d|ctx_rzrq_rqjmg3d|ctx_rzrq_rqjmg5d,ctx_rzrq_rqjmg|ctx_rzrq_rqjmg10d|ctx_rzrq_rqjmg3d|ctx_rzrq_rqjmg5d,ctx_rzrq_rqjmg|ctx_rzrq_rqjmg10d|ctx_rzrq_rqjmg3d|ctx_rzrq_rqjmg5d,replay_style_cost_audit_if_selected,3.3
rzrq_margin,RQJMG3D,rzrq_margin_xsection,flow_liquidity,integrated_selector_selected,ctx_rzrq_rqjmg3d,ctx_rzrq_rqjmg3d,ctx_rzrq_rqjmg3d,replay_style_cost_audit_if_selected,3.3
rzrq_margin,RQJMG5D,rzrq_margin_xsection,flow_liquidity,integrated_selector_selected,ctx_rzrq_rqjmg5d,ctx_rzrq_rqjmg5d,ctx_rzrq_rqjmg5d,replay_style_cost_audit_if_selected,3.3
rzrq_margin,RQJMG10D,rzrq_margin_xsection,flow_liquidity,integrated_selector_selected,ctx_rzrq_rqjmg10d,ctx_rzrq_rqjmg10d,ctx_rzrq_rqjmg10d,replay_style_cost_audit_if_selected,3.3
rzrq_margin,SPJ,rzrq_margin_xsection,other,panel_only,ctx_rzrq_spj,,,build_factor_pack_candidates_then_selector_canary,6.0
rzrq_margin,ZDF,rzrq_margin_xsection,other,panel_only,ctx_rzrq_zdf,,,build_factor_pack_candidates_then_selector_canary,6.0
rzrq_margin,RCHANGE3DCP,rzrq_margin_xsection,price_state,contract_only,,,,materialize_pit_sidecar_before_formula_search,4.2
rzrq_margin,RCHANGE5DCP,rzrq_margin_xsection,price_state,contract_only,,,,materialize_pit_sidecar_before_formula_search,4.2
rzrq_margin,RCHANGE10DCP,rzrq_margin_xsection,price_state,contract_only,,,,materialize_pit_sidecar_before_formula_search,4.2
rzrq_margin,KCB,rzrq_margin_xsection,other,contract_only,,,,materialize_pit_sidecar_before_formula_search,3.0
rzrq_margin,TRADE_MARKET_CODE,rzrq_margin_xsection,other,contract_only,,,,materialize_pit_sidecar_before_formula_search,3.0
rzrq_margin,TRADE_MARKET,rzrq_margin_xsection,other,contract_only,,,,materialize_pit_sidecar_before_formula_search,3.0
rzrq_margin,FIN_BALANCE_GR,rzrq_margin_xsection,other,integrated_selector_ready,ctx_rzrq_fin_balance_gr,ctx_rzrq_fin_balance_gr,,replay_style_cost_audit_if_selected,1.0
rzrq_margin,SECUCODE,rzrq_margin_xsection,instrument_key,blocked_or_metadata,,,,no_alpha_action,0.0
rzrq_margin,_source_file,rzrq_margin_xsection,other,contract_only,,,,materialize_pit_sidecar_before_formula_search,3.0
billboard_flow,NET_CD,cash_flow_sheet_report_em,price_state,integrated_selector_selected,ctx_aug_fund_netcash_operate|ctx_aug_fund_netprofit_margin|ctx_aug_fund_ocf_to_netprofit|ctx_aug_fund_parent_netprofit|ctx_billboard_billboard_net_amt|ctx_billboard_deal_net_ratio|ctx_billboard_net_bs_amt|ctx_fulla_bs_monetaryfunds,ctx_fulla_bs_monetaryfunds|ctx_fulla_bs_monetaryfunds_yoy|ctx_fulla_ps_continued_netprofit|ctx_fulla_ps_continued_netprofit_yoy|ctx_fulla_ps_deduct_parent_netprofit|ctx_fulla_ps_deduct_parent_netprofit_yoy|ctx_fulla_ps_discontinued_netprofit|ctx_fulla_ps_discontinued_netprofit_yoy,ctx_fund_cf_operate_cash_to_netprofit|ctx_fund_ps_netprofit_margin|fund_netcash_operate|fund_netprofit_margin|fund_ocf_to_netprofit|fund_parent_netprofit,replay_style_cost_audit_if_selected,1.9
billboard_flow,amount,index_1min_v2,flow_liquidity,integrated_selector_selected,amount|ctx_aug_amount|ctx_billboard_accum_amount|ctx_billboard_deal_amount_ratio|ctx_hfq_amount_yuan|ctx_hfq_amount_yuan_x|ctx_hfq_amount_yuan_y|evt_limit_amount_last_by_0930,amount|ctx_zls_evt_amount_lag1|evt_uplimit_amount|m1_amount_day|m1_first15_amount|m1_first30_amount|m1_first5_amount,amount|ctx_zls_evt_amount_lag1|evt_uplimit_amount|evt_zls_amount|m1_amount_day|m1_first15_amount|m1_first30_amount|m1_first5_amount,replay_style_cost_audit_if_selected,5.3
billboard_flow,date,hfq_daily_2026,time_key_or_cutoff,blocked_or_metadata,capital_event_date|capital_source_event_date|date|exec_date|meta_billboard_available_date|meta_fund_bs_available_date|meta_fund_cf_available_date|meta_fund_ps_available_date,,,no_alpha_action,1.0
billboard_flow,amount,stock_1min_2026,flow_liquidity,integrated_selector_selected,amount|ctx_aug_amount|ctx_billboard_accum_amount|ctx_billboard_deal_amount_ratio|ctx_hfq_amount_yuan|ctx_hfq_amount_yuan_x|ctx_hfq_amount_yuan_y|evt_limit_amount_last_by_0930,amount|ctx_zls_evt_amount_lag1|evt_uplimit_amount|m1_amount_day|m1_first15_amount|m1_first30_amount|m1_first5_amount,amount|ctx_zls_evt_amount_lag1|evt_uplimit_amount|evt_zls_amount|m1_amount_day|m1_first15_amount|m1_first30_amount|m1_first5_amount,replay_style_cost_audit_if_selected,6.3
