pack,candidate_id,factor_lane,candidate_status,field_count,fields,field_routes,field_statuses,expression
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00375,atomic_inverse_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_accounts_payable_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank(Neg($ctx_fulla_bs_accounts_payable_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00376,atomic_direct_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_accounts_rece_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_fulla_bs_accounts_rece_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00377,atomic_inverse_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_accounts_rece_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank(Neg($ctx_fulla_bs_accounts_rece_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00380,atomic_direct_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_advance_receivables_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_fulla_bs_advance_receivables_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00381,atomic_inverse_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_advance_receivables_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank(Neg($ctx_fulla_bs_advance_receivables_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00406,atomic_direct_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_bond_payable_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_fulla_bs_bond_payable_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00407,atomic_inverse_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_bond_payable_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank(Neg($ctx_fulla_bs_bond_payable_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00412,atomic_direct_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_capital_reserve_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_fulla_bs_capital_reserve_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00413,atomic_inverse_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_capital_reserve_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank(Neg($ctx_fulla_bs_capital_reserve_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00414,atomic_direct_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_cip_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_fulla_bs_cip_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00415,atomic_inverse_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_cip_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank(Neg($ctx_fulla_bs_cip_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00418,atomic_direct_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_contract_asset_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_fulla_bs_contract_asset_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00419,atomic_inverse_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_contract_asset_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank(Neg($ctx_fulla_bs_contract_asset_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00420,atomic_direct_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_contract_liab_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_fulla_bs_contract_liab_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00421,atomic_inverse_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_contract_liab_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank(Neg($ctx_fulla_bs_contract_liab_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00436,atomic_direct_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_defer_income_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_fulla_bs_defer_income_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00437,atomic_inverse_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_defer_income_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank(Neg($ctx_fulla_bs_defer_income_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00438,atomic_direct_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_defer_tax_asset_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_fulla_bs_defer_tax_asset_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00439,atomic_inverse_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_defer_tax_asset_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank(Neg($ctx_fulla_bs_defer_tax_asset_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00440,atomic_direct_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_defer_tax_liab_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_fulla_bs_defer_tax_liab_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00441,atomic_inverse_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_defer_tax_liab_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank(Neg($ctx_fulla_bs_defer_tax_liab_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00446,atomic_direct_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_develop_expense_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_fulla_bs_develop_expense_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00447,atomic_inverse_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_develop_expense_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank(Neg($ctx_fulla_bs_develop_expense_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00452,atomic_direct_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_dividend_payable_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_fulla_bs_dividend_payable_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00453,atomic_inverse_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_dividend_payable_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank(Neg($ctx_fulla_bs_dividend_payable_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00454,atomic_direct_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_dividend_rece_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_fulla_bs_dividend_rece_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00455,atomic_inverse_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_dividend_rece_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank(Neg($ctx_fulla_bs_dividend_rece_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00466,atomic_direct_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_finance_rece_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_fulla_bs_finance_rece_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00467,atomic_inverse_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_finance_rece_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank(Neg($ctx_fulla_bs_finance_rece_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00470,atomic_direct_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_fixed_asset_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_fulla_bs_fixed_asset_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00471,atomic_inverse_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_fixed_asset_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank(Neg($ctx_fulla_bs_fixed_asset_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00482,atomic_direct_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_goodwill_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_fulla_bs_goodwill_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00491,atomic_direct_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_intangible_asset_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_fulla_bs_intangible_asset_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00492,atomic_inverse_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_intangible_asset_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank(Neg($ctx_fulla_bs_intangible_asset_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00501,atomic_direct_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_inventory_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_fulla_bs_inventory_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00502,atomic_direct_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_invest_realestate_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_fulla_bs_invest_realestate_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00503,atomic_inverse_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_invest_realestate_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank(Neg($ctx_fulla_bs_invest_realestate_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00504,atomic_direct_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_lease_liab_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_fulla_bs_lease_liab_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00505,atomic_inverse_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_lease_liab_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank(Neg($ctx_fulla_bs_lease_liab_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00520,atomic_direct_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_long_equity_invest_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_fulla_bs_long_equity_invest_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00521,atomic_inverse_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_long_equity_invest_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank(Neg($ctx_fulla_bs_long_equity_invest_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00522,atomic_direct_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_long_loan_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_fulla_bs_long_loan_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00523,atomic_inverse_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_long_loan_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank(Neg($ctx_fulla_bs_long_loan_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00524,atomic_direct_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_long_payable_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_fulla_bs_long_payable_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00525,atomic_inverse_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_long_payable_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank(Neg($ctx_fulla_bs_long_payable_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00526,atomic_direct_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_long_prepaid_expense_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_fulla_bs_long_prepaid_expense_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00527,atomic_inverse_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_long_prepaid_expense_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank(Neg($ctx_fulla_bs_long_prepaid_expense_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00528,atomic_direct_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_long_rece_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_fulla_bs_long_rece_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00529,atomic_inverse_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_long_rece_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank(Neg($ctx_fulla_bs_long_rece_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00530,atomic_direct_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_long_staffsalary_payable_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_fulla_bs_long_staffsalary_payable_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00531,atomic_inverse_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_long_staffsalary_payable_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank(Neg($ctx_fulla_bs_long_staffsalary_payable_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00532,atomic_direct_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_minority_equity_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_fulla_bs_minority_equity_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00533,atomic_inverse_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_minority_equity_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank(Neg($ctx_fulla_bs_minority_equity_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00534,atomic_direct_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_monetaryfunds_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_fulla_bs_monetaryfunds_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00535,atomic_inverse_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_monetaryfunds_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank(Neg($ctx_fulla_bs_monetaryfunds_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00536,atomic_direct_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_noncurrent_asset_1year_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_fulla_bs_noncurrent_asset_1year_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00537,atomic_inverse_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_noncurrent_asset_1year_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank(Neg($ctx_fulla_bs_noncurrent_asset_1year_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00542,atomic_direct_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_noncurrent_liab_1year_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_fulla_bs_noncurrent_liab_1year_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00543,atomic_inverse_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_noncurrent_liab_1year_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank(Neg($ctx_fulla_bs_noncurrent_liab_1year_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00548,atomic_direct_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_note_accounts_payable_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_fulla_bs_note_accounts_payable_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00549,atomic_inverse_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_note_accounts_payable_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank(Neg($ctx_fulla_bs_note_accounts_payable_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00550,atomic_direct_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_note_accounts_rece_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_fulla_bs_note_accounts_rece_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00551,atomic_inverse_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_note_accounts_rece_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank(Neg($ctx_fulla_bs_note_accounts_rece_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00552,atomic_direct_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_note_payable_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_fulla_bs_note_payable_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00553,atomic_inverse_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_note_payable_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank(Neg($ctx_fulla_bs_note_payable_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00554,atomic_direct_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_note_rece_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_fulla_bs_note_rece_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00555,atomic_inverse_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_note_rece_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank(Neg($ctx_fulla_bs_note_rece_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00558,atomic_direct_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_other_compre_income_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_fulla_bs_other_compre_income_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00559,atomic_inverse_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_other_compre_income_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank(Neg($ctx_fulla_bs_other_compre_income_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00562,atomic_direct_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_other_current_asset_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_fulla_bs_other_current_asset_yoy)
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_inverse_rank_00563,atomic_inverse_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_other_current_asset_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank(Neg($ctx_fulla_bs_other_current_asset_yoy))
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603_phase3am_sanitized_v1_20260609.json,phase3ad_newdata_atomic_direct_rank_00564,atomic_direct_rank,needs_route_mapping_or_rederivation,1,ctx_fulla_bs_other_current_liab_yoy,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,CSRank($ctx_fulla_bs_other_current_liab_yoy)
