factor_pack,candidate_id,source_generator,source_lane,factor_lane,expression,fields
cn_integrated_feature_factor_candidate_pack_v2_coverage_aware_20260603.json,cn_integrated_v2_minute_amount_share_daily_00346,cn_integrated_factor_pack_v2,cn_integrated_feature_layer,minute_amount_share_daily,"CSRank(Div($m1_first15_vol,Add(Abs($amount),0.000001)))",amount|m1_first15_vol
cn_integrated_feature_factor_candidate_pack_v2_coverage_aware_20260603.json,cn_integrated_v2_minute_vs_daily_vwap_residual_00347,cn_integrated_factor_pack_v2,cn_integrated_feature_layer,minute_vs_daily_vwap_residual,"CSRank(Sub(ZScore($m1_first15_vwap),ZScore($vwap)))",m1_first15_vwap|vwap
cn_integrated_feature_factor_candidate_pack_v2_coverage_aware_20260603.json,cn_integrated_v2_minute_vs_daily_vwap_residual_00348,cn_integrated_factor_pack_v2,cn_integrated_feature_layer,minute_vs_daily_vwap_residual,"CSRank(Sub(ZScore($m1_first15_vwap_return_vs_open),ZScore($vwap)))",m1_first15_vwap_return_vs_open|vwap
cn_integrated_feature_factor_candidate_pack_v2_coverage_aware_20260603.json,cn_integrated_v2_minute_amount_share_daily_00349,cn_integrated_factor_pack_v2,cn_integrated_feature_layer,minute_amount_share_daily,"CSRank(Div($m1_first30_amount,Add(Abs($amount),0.000001)))",amount|m1_first30_amount
cn_integrated_feature_factor_candidate_pack_v2_coverage_aware_20260603.json,cn_integrated_v2_minute_vs_daily_vwap_residual_00350,cn_integrated_factor_pack_v2,cn_integrated_feature_layer,minute_vs_daily_vwap_residual,"CSRank(Sub(ZScore($m1_first30_last_return_vs_open),ZScore($vwap)))",m1_first30_last_return_vs_open|vwap
cn_integrated_feature_factor_candidate_pack_v2_coverage_aware_20260603.json,cn_integrated_v2_minute_vs_daily_vwap_residual_00351,cn_integrated_factor_pack_v2,cn_integrated_feature_layer,minute_vs_daily_vwap_residual,"CSRank(Sub(ZScore($m1_first30_range),ZScore($vwap)))",m1_first30_range|vwap
cn_integrated_feature_factor_candidate_pack_v2_coverage_aware_20260603.json,cn_integrated_v2_minute_amount_share_daily_00352,cn_integrated_factor_pack_v2,cn_integrated_feature_layer,minute_amount_share_daily,"CSRank(Div($m1_first30_vol,Add(Abs($amount),0.000001)))",amount|m1_first30_vol
cn_integrated_feature_factor_candidate_pack_v2_coverage_aware_20260603.json,cn_integrated_v2_minute_vs_daily_vwap_residual_00353,cn_integrated_factor_pack_v2,cn_integrated_feature_layer,minute_vs_daily_vwap_residual,"CSRank(Sub(ZScore($m1_first30_vwap),ZScore($vwap)))",m1_first30_vwap|vwap
cn_integrated_feature_factor_candidate_pack_v2_coverage_aware_20260603.json,cn_integrated_v2_minute_vs_daily_vwap_residual_00354,cn_integrated_factor_pack_v2,cn_integrated_feature_layer,minute_vs_daily_vwap_residual,"CSRank(Sub(ZScore($m1_first30_vwap_return_vs_open),ZScore($vwap)))",m1_first30_vwap_return_vs_open|vwap
cn_integrated_feature_factor_candidate_pack_v2_coverage_aware_20260603.json,cn_integrated_v2_minute_amount_share_daily_00355,cn_integrated_factor_pack_v2,cn_integrated_feature_layer,minute_amount_share_daily,"CSRank(Div($m1_first5_amount,Add(Abs($amount),0.000001)))",amount|m1_first5_amount
cn_phase3ad_hfq_valuation_factor_pack_v1_20260603.json,phase3ad_hfqval_valuation_low_pe_0001,cn_phase3ad_hfq_valuation_factor_pack_v1,cn_phase3ad_hfq_valuation_feature_layer,valuation_low_pe,CSRank($ctx_hfq_inv_pe_ttm_lag1),ctx_hfq_inv_pe_ttm_lag1
cn_phase3ad_hfq_valuation_factor_pack_v1_20260603.json,phase3ad_hfqval_valuation_low_pb_0002,cn_phase3ad_hfq_valuation_factor_pack_v1,cn_phase3ad_hfq_valuation_feature_layer,valuation_low_pb,CSRank($ctx_hfq_inv_pb_lag1),ctx_hfq_inv_pb_lag1
cn_phase3ad_hfq_valuation_factor_pack_v1_20260603.json,phase3ad_hfqval_valuation_low_ps_0003,cn_phase3ad_hfq_valuation_factor_pack_v1,cn_phase3ad_hfq_valuation_feature_layer,valuation_low_ps,CSRank($ctx_hfq_inv_ps_ttm_lag1),ctx_hfq_inv_ps_ttm_lag1
cn_phase3ad_hfq_valuation_factor_pack_v1_20260603.json,phase3ad_hfqval_valuation_low_pe_raw_0004,cn_phase3ad_hfq_valuation_factor_pack_v1,cn_phase3ad_hfq_valuation_feature_layer,valuation_low_pe_raw,CSRank(Neg($ctx_hfq_pe_ttm_lag1)),ctx_hfq_pe_ttm_lag1
cn_phase3ad_hfq_valuation_factor_pack_v1_20260603.json,phase3ad_hfqval_valuation_low_pb_raw_0005,cn_phase3ad_hfq_valuation_factor_pack_v1,cn_phase3ad_hfq_valuation_feature_layer,valuation_low_pb_raw,CSRank(Neg($ctx_hfq_pb_lag1)),ctx_hfq_pb_lag1
cn_phase3ad_hfq_valuation_factor_pack_v1_20260603.json,phase3ad_hfqval_valuation_low_ps_raw_0006,cn_phase3ad_hfq_valuation_factor_pack_v1,cn_phase3ad_hfq_valuation_feature_layer,valuation_low_ps_raw,CSRank(Neg($ctx_hfq_ps_ttm_lag1)),ctx_hfq_ps_ttm_lag1
cn_phase3ad_hfq_valuation_factor_pack_v1_20260603.json,phase3ad_hfqval_liquidity_volume_ratio_0007,cn_phase3ad_hfq_valuation_factor_pack_v1,cn_phase3ad_hfq_valuation_feature_layer,liquidity_volume_ratio,CSRank($ctx_hfq_volume_ratio_lag1),ctx_hfq_volume_ratio_lag1
cn_phase3ad_hfq_valuation_factor_pack_v1_20260603.json,phase3ad_hfqval_liquidity_turnover_ratio_0008,cn_phase3ad_hfq_valuation_factor_pack_v1,cn_phase3ad_hfq_valuation_feature_layer,liquidity_turnover_ratio,CSRank($ctx_hfq_turnover_ratio_lag1),ctx_hfq_turnover_ratio_lag1
cn_phase3ad_hfq_valuation_factor_pack_v1_20260603.json,phase3ad_hfqval_valuation_low_pe_x_liquidity_0009,cn_phase3ad_hfq_valuation_factor_pack_v1,cn_phase3ad_hfq_valuation_feature_layer,valuation_low_pe_x_liquidity,"CSRank(Mul($ctx_hfq_inv_pe_ttm_lag1,CSRank($ctx_hfq_volume_ratio_lag1)))",ctx_hfq_inv_pe_ttm_lag1|ctx_hfq_volume_ratio_lag1
cn_phase3ad_hfq_valuation_factor_pack_v1_20260603.json,phase3ad_hfqval_valuation_low_pb_x_liquidity_0010,cn_phase3ad_hfq_valuation_factor_pack_v1,cn_phase3ad_hfq_valuation_feature_layer,valuation_low_pb_x_liquidity,"CSRank(Mul($ctx_hfq_inv_pb_lag1,CSRank($ctx_hfq_turnover_ratio_lag1)))",ctx_hfq_inv_pb_lag1|ctx_hfq_turnover_ratio_lag1
cn_phase3ad_hfq_valuation_factor_pack_v1_20260603.json,phase3ad_hfqval_valuation_low_ps_x_float_size_0011,cn_phase3ad_hfq_valuation_factor_pack_v1,cn_phase3ad_hfq_valuation_feature_layer,valuation_low_ps_x_float_size,"CSRank(Div($ctx_hfq_inv_ps_ttm_lag1,Add(Abs(Log(Add($ctx_hfq_float_market_cap_yuan_lag1,1))),0.000001)))",ctx_hfq_float_market_cap_yuan_lag1|ctx_hfq_inv_ps_ttm_lag1
cn_phase3ad_hfq_valuation_factor_pack_v1_20260603.json,phase3ad_hfqval_valuation_pb_size_adjusted_0012,cn_phase3ad_hfq_valuation_factor_pack_v1,cn_phase3ad_hfq_valuation_feature_layer,valuation_pb_size_adjusted,"CSRank(Div($ctx_hfq_inv_pb_lag1,Add(Abs(Log(Add($ctx_hfq_float_market_cap_yuan_lag1,1))),0.000001)))",ctx_hfq_float_market_cap_yuan_lag1|ctx_hfq_inv_pb_lag1
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_fundamental_debt_asset_inverse_00001,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,fundamental_debt_asset_inverse,"CSRank(Neg(Div($ctx_fulla_bs_total_liabilities,Add(Abs($ctx_fulla_bs_total_assets),0.000001))))",ctx_fulla_bs_total_assets|ctx_fulla_bs_total_liabilities
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_fundamental_cash_asset_quality_00002,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,fundamental_cash_asset_quality,"CSRank(Div($ctx_fulla_bs_monetaryfunds,Add(Abs($ctx_fulla_bs_total_assets),0.000001)))",ctx_fulla_bs_monetaryfunds|ctx_fulla_bs_total_assets
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_fundamental_goodwill_asset_inverse_00003,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,fundamental_goodwill_asset_inverse,"CSRank(Neg(Div($ctx_fulla_bs_goodwill,Add(Abs($ctx_fulla_bs_total_assets),0.000001))))",ctx_fulla_bs_goodwill|ctx_fulla_bs_total_assets
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_fundamental_inventory_asset_inverse_00004,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,fundamental_inventory_asset_inverse,"CSRank(Neg(Div($ctx_fulla_bs_inventory,Add(Abs($ctx_fulla_bs_total_assets),0.000001))))",ctx_fulla_bs_inventory|ctx_fulla_bs_total_assets
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_fundamental_current_ratio_00005,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,fundamental_current_ratio,"CSRank(Div($ctx_fulla_bs_total_current_assets,Add(Abs($ctx_fulla_bs_total_current_liab),0.000001)))",ctx_fulla_bs_total_current_assets|ctx_fulla_bs_total_current_liab
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_fundamental_equity_asset_quality_00006,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,fundamental_equity_asset_quality,"CSRank(Div($ctx_fulla_bs_total_equity,Add(Abs($ctx_fulla_bs_total_assets),0.000001)))",ctx_fulla_bs_total_assets|ctx_fulla_bs_total_equity
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_fundamental_fixed_asset_intensity_00007,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,fundamental_fixed_asset_intensity,"CSRank(Div($ctx_fulla_bs_fixed_asset,Add(Abs($ctx_fulla_bs_total_assets),0.000001)))",ctx_fulla_bs_fixed_asset|ctx_fulla_bs_total_assets
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_fundamental_intangible_asset_inverse_00008,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,fundamental_intangible_asset_inverse,"CSRank(Neg(Div($ctx_fulla_bs_intangible_asset,Add(Abs($ctx_fulla_bs_total_assets),0.000001))))",ctx_fulla_bs_intangible_asset|ctx_fulla_bs_total_assets
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_fundamental_netprofit_margin_00009,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,fundamental_netprofit_margin,"CSRank(Div($ctx_fulla_ps_netprofit,Add(Abs($ctx_fulla_ps_total_operate_income),0.000001)))",ctx_fulla_ps_netprofit|ctx_fulla_ps_total_operate_income
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_fundamental_parent_netprofit_margin_00010,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,fundamental_parent_netprofit_margin,"CSRank(Div($ctx_fulla_ps_parent_netprofit,Add(Abs($ctx_fulla_ps_total_operate_income),0.000001)))",ctx_fulla_ps_parent_netprofit|ctx_fulla_ps_total_operate_income
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_fundamental_operate_profit_margin_00011,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,fundamental_operate_profit_margin,"CSRank(Div($ctx_fulla_ps_operate_profit,Add(Abs($ctx_fulla_ps_total_operate_income),0.000001)))",ctx_fulla_ps_operate_profit|ctx_fulla_ps_total_operate_income
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_fundamental_total_profit_margin_00012,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,fundamental_total_profit_margin,"CSRank(Div($ctx_fulla_ps_total_profit,Add(Abs($ctx_fulla_ps_total_operate_income),0.000001)))",ctx_fulla_ps_total_operate_income|ctx_fulla_ps_total_profit
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_fundamental_cost_intensity_inverse_00013,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,fundamental_cost_intensity_inverse,"CSRank(Neg(Div($ctx_fulla_ps_operate_cost,Add(Abs($ctx_fulla_ps_total_operate_income),0.000001))))",ctx_fulla_ps_operate_cost|ctx_fulla_ps_total_operate_income
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_fundamental_sales_expense_intensity_inverse_00014,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,fundamental_sales_expense_intensity_inverse,"CSRank(Neg(Div($ctx_fulla_ps_sale_expense,Add(Abs($ctx_fulla_ps_total_operate_income),0.000001))))",ctx_fulla_ps_sale_expense|ctx_fulla_ps_total_operate_income
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_fundamental_manage_expense_intensity_inverse_00015,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,fundamental_manage_expense_intensity_inverse,"CSRank(Neg(Div($ctx_fulla_ps_manage_expense,Add(Abs($ctx_fulla_ps_total_operate_income),0.000001))))",ctx_fulla_ps_manage_expense|ctx_fulla_ps_total_operate_income
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_fundamental_research_intensity_00016,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,fundamental_research_intensity,"CSRank(Div($ctx_fulla_ps_research_expense,Add(Abs($ctx_fulla_ps_total_operate_income),0.000001)))",ctx_fulla_ps_research_expense|ctx_fulla_ps_total_operate_income
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_fundamental_finance_expense_inverse_00017,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,fundamental_finance_expense_inverse,"CSRank(Neg(Div($ctx_fulla_ps_finance_expense,Add(Abs($ctx_fulla_ps_total_operate_income),0.000001))))",ctx_fulla_ps_finance_expense|ctx_fulla_ps_total_operate_income
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_fundamental_yoy_total_operate_income_yoy_00018,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,fundamental_yoy_total_operate_income_yoy,CSRank($ctx_fulla_ps_total_operate_income_yoy),ctx_fulla_ps_total_operate_income_yoy
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_fundamental_yoy_operate_profit_yoy_00019,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,fundamental_yoy_operate_profit_yoy,CSRank($ctx_fulla_ps_operate_profit_yoy),ctx_fulla_ps_operate_profit_yoy
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_fundamental_yoy_netprofit_yoy_00020,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,fundamental_yoy_netprofit_yoy,CSRank($ctx_fulla_ps_netprofit_yoy),ctx_fulla_ps_netprofit_yoy
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_fundamental_yoy_parent_netprofit_yoy_00021,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,fundamental_yoy_parent_netprofit_yoy,CSRank($ctx_fulla_ps_parent_netprofit_yoy),ctx_fulla_ps_parent_netprofit_yoy
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_fundamental_yoy_total_assets_yoy_00022,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,fundamental_yoy_total_assets_yoy,CSRank(Neg($ctx_fulla_bs_total_assets_yoy)),ctx_fulla_bs_total_assets_yoy
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_fundamental_yoy_total_liabilities_yoy_00023,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,fundamental_yoy_total_liabilities_yoy,CSRank(Neg($ctx_fulla_bs_total_liabilities_yoy)),ctx_fulla_bs_total_liabilities_yoy
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_fundamental_yoy_goodwill_yoy_00024,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,fundamental_yoy_goodwill_yoy,CSRank(Neg($ctx_fulla_bs_goodwill_yoy)),ctx_fulla_bs_goodwill_yoy
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_fundamental_yoy_inventory_yoy_00025,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,fundamental_yoy_inventory_yoy,CSRank(Neg($ctx_fulla_bs_inventory_yoy)),ctx_fulla_bs_inventory_yoy
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_sentiment_limit_density_00032,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,sentiment_limit_density,"CSRank(Div($ctx_sent_uplimit_num,Add(Abs(Add(Add($ctx_sent_up_num,$ctx_sent_down_num),0.000001)),0.000001)))",ctx_sent_down_num|ctx_sent_up_num|ctx_sent_uplimit_num
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_sentiment_downlimit_pressure_inverse_00033,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,sentiment_downlimit_pressure_inverse,"CSRank(Neg(Div($ctx_sent_downlimit_num,Add(Abs(Add(Add($ctx_sent_up_num,$ctx_sent_down_num),0.000001)),0.000001))))",ctx_sent_down_num|ctx_sent_downlimit_num|ctx_sent_up_num
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_sentiment_board_continuation_ratio_00034,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,sentiment_board_continuation_ratio,"CSRank(Div(Add($ctx_sent_lb_2_num,Mul(2.0,$ctx_sent_lb_3_num)),Add(Abs($ctx_sent_uplimit_num),0.000001)))",ctx_sent_lb_2_num|ctx_sent_lb_3_num|ctx_sent_uplimit_num
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_sentiment_market_high_board_00035,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,sentiment_market_high_board,CSRank($ctx_sent_max_lb_num),ctx_sent_max_lb_num
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_sentiment_open_board_pressure_inverse_00036,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,sentiment_open_board_pressure_inverse,CSRank(Neg($ctx_sent_zb_num)),ctx_sent_zb_num
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_sentiment_big_fail_pressure_inverse_00037,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,sentiment_big_fail_pressure_inverse,CSRank(Neg($ctx_sent_damian_num)),ctx_sent_damian_num
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_sentiment_heaven_earth_inverse_00038,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,sentiment_heaven_earth_inverse,CSRank(Neg($ctx_sent_tiandi_num)),ctx_sent_tiandi_num
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_sentiment_floor_to_ceiling_strength_00039,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,sentiment_floor_to_ceiling_strength,CSRank($ctx_sent_ditian_num),ctx_sent_ditian_num
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_atomic_direct_rank_00070,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,atomic_direct_rank,CSRank($ctx_fulla_bs_accounts_payable),ctx_fulla_bs_accounts_payable
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_atomic_inverse_rank_00071,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,atomic_inverse_rank,CSRank(Neg($ctx_fulla_bs_accounts_payable)),ctx_fulla_bs_accounts_payable
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_atomic_direct_rank_00072,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,atomic_direct_rank,CSRank($ctx_fulla_bs_accounts_rece),ctx_fulla_bs_accounts_rece
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_atomic_inverse_rank_00073,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,atomic_inverse_rank,CSRank(Neg($ctx_fulla_bs_accounts_rece)),ctx_fulla_bs_accounts_rece
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_atomic_direct_rank_00076,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,atomic_direct_rank,CSRank($ctx_fulla_bs_advance_receivables),ctx_fulla_bs_advance_receivables
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_atomic_inverse_rank_00077,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,atomic_inverse_rank,CSRank(Neg($ctx_fulla_bs_advance_receivables)),ctx_fulla_bs_advance_receivables
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_atomic_direct_rank_00094,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,atomic_direct_rank,CSRank($ctx_fulla_bs_asset_balance),ctx_fulla_bs_asset_balance
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_atomic_inverse_rank_00095,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,atomic_inverse_rank,CSRank(Neg($ctx_fulla_bs_asset_balance)),ctx_fulla_bs_asset_balance
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_atomic_direct_rank_00102,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,atomic_direct_rank,CSRank($ctx_fulla_bs_bond_payable),ctx_fulla_bs_bond_payable
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_atomic_inverse_rank_00103,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,atomic_inverse_rank,CSRank(Neg($ctx_fulla_bs_bond_payable)),ctx_fulla_bs_bond_payable
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_atomic_direct_rank_00108,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,atomic_direct_rank,CSRank($ctx_fulla_bs_capital_reserve),ctx_fulla_bs_capital_reserve
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_atomic_inverse_rank_00109,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,atomic_inverse_rank,CSRank(Neg($ctx_fulla_bs_capital_reserve)),ctx_fulla_bs_capital_reserve
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_atomic_direct_rank_00110,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,atomic_direct_rank,CSRank($ctx_fulla_bs_cip),ctx_fulla_bs_cip
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_atomic_inverse_rank_00111,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,atomic_inverse_rank,CSRank(Neg($ctx_fulla_bs_cip)),ctx_fulla_bs_cip
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_atomic_direct_rank_00114,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,atomic_direct_rank,CSRank($ctx_fulla_bs_contract_asset),ctx_fulla_bs_contract_asset
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_atomic_inverse_rank_00115,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,atomic_inverse_rank,CSRank(Neg($ctx_fulla_bs_contract_asset)),ctx_fulla_bs_contract_asset
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_atomic_direct_rank_00116,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,atomic_direct_rank,CSRank($ctx_fulla_bs_contract_liab),ctx_fulla_bs_contract_liab
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_atomic_inverse_rank_00117,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,atomic_inverse_rank,CSRank(Neg($ctx_fulla_bs_contract_liab)),ctx_fulla_bs_contract_liab
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_atomic_direct_rank_00120,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,atomic_direct_rank,CSRank($ctx_fulla_bs_creditor_invest),ctx_fulla_bs_creditor_invest
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_atomic_inverse_rank_00121,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,atomic_inverse_rank,CSRank(Neg($ctx_fulla_bs_creditor_invest)),ctx_fulla_bs_creditor_invest
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_atomic_direct_rank_00122,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,atomic_direct_rank,CSRank($ctx_fulla_bs_current_asset_balance),ctx_fulla_bs_current_asset_balance
cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json,phase3ad_newdata_atomic_inverse_rank_00123,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,atomic_inverse_rank,CSRank(Neg($ctx_fulla_bs_current_asset_balance)),ctx_fulla_bs_current_asset_balance
