candidate_id,expression,factor_lane,source_lane,source_generator,search_memory_key,expression_hash,parent_candidate_ids,parent_factor_lanes,field_list,note,fresh_search_intent,x0_r3_role
phase3ba_focused_minute_expansion_00360,"CSRank(CSResidual(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001))),ZScore(Mom($close,30))))))))",ba_ay_resid_ax,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:585207cd376db129fd0d3450,585207cd376db129fd0d3450,phase3ay_x0_minute_transfer_00002|phase3ax_capacity_refine_00218,ay_old_family_minute_neg|ax_capacity_residual_vs_price_momentum,amount|close|final_total_market_cap|vwap,old-family residual after capacity-flow,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00361,"CSRank(CSResidual(ZScore(Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001))),ZScore(Mom($close,30)))))),ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21)))))))",ba_ax_resid_ay,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:7bf1ea814d6fafcb718179bd,7bf1ea814d6fafcb718179bd,phase3ay_x0_minute_transfer_00002|phase3ax_capacity_refine_00218,ay_old_family_minute_neg|ax_capacity_residual_vs_price_momentum,amount|close|final_total_market_cap|vwap,capacity-flow residual after old-family,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00362,"CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,10),Add(Abs(Mean($float_share,10)),0.000001))),ZScore(Mom($close,10))))))))",ba_ay_ax_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:3744aef4da322a64f0b287f6,3744aef4da322a64f0b287f6,phase3ay_x0_minute_transfer_00002|phase3ax_capacity_refine_00273,ay_old_family_minute_neg|ax_capacity_residual_vs_price_momentum,amount|close|float_share|vwap,old-family transfer plus capacity-flow,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00363,"CSRank(CSResidual(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,10),Add(Abs(Mean($float_share,10)),0.000001))),ZScore(Mom($close,10))))))))",ba_ay_resid_ax,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:c08290fa581a250663edf890,c08290fa581a250663edf890,phase3ay_x0_minute_transfer_00002|phase3ax_capacity_refine_00273,ay_old_family_minute_neg|ax_capacity_residual_vs_price_momentum,amount|close|float_share|vwap,old-family residual after capacity-flow,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00364,"CSRank(CSResidual(ZScore(Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,10),Add(Abs(Mean($float_share,10)),0.000001))),ZScore(Mom($close,10)))))),ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21)))))))",ba_ax_resid_ay,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:8fd8a90672868cd402cf65b0,8fd8a90672868cd402cf65b0,phase3ay_x0_minute_transfer_00002|phase3ax_capacity_refine_00273,ay_old_family_minute_neg|ax_capacity_residual_vs_price_momentum,amount|close|float_share|vwap,capacity-flow residual after old-family,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00365,"CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(CSRank($m1_first30_amount))))",ba_ay_azb_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:c1e86934012738a29c6ca25e,c1e86934012738a29c6ca25e,phase3ay_x0_minute_transfer_00002|phase3azb_opening_window_corrected_00105,ay_old_family_minute_neg|azb_opening_direct,m1_first30_amount|vwap,old-family transfer plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00366,"CSRank(CSResidual(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(CSRank($m1_first30_amount))))",ba_ay_resid_opening,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:927e0b3d9288ac0ac8f3241c,927e0b3d9288ac0ac8f3241c,phase3ay_x0_minute_transfer_00002|phase3azb_opening_window_corrected_00105,ay_old_family_minute_neg|azb_opening_direct,m1_first30_amount|vwap,old-family residual after opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00367,"CSRank(CSResidual(ZScore(CSRank($m1_first30_amount)),ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21)))))))",ba_opening_resid_ay,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:073be9bbc70509b55db3cb46,073be9bbc70509b55db3cb46,phase3ay_x0_minute_transfer_00002|phase3azb_opening_window_corrected_00105,ay_old_family_minute_neg|azb_opening_direct,m1_first30_amount|vwap,opening-window residual after old-family,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00368,"CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank($m1_first30_amount)))))",ba_ay_azb_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:3a8bfac88e67cc00aaf5d797,3a8bfac88e67cc00aaf5d797,phase3ay_x0_minute_transfer_00002|phase3azb_opening_window_corrected_00106,ay_old_family_minute_neg|azb_opening_inverse,m1_first30_amount|vwap,old-family transfer plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00369,"CSRank(CSResidual(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank($m1_first30_amount)))))",ba_ay_resid_opening,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:fda7c661e1fc6aa3503e7ed0,fda7c661e1fc6aa3503e7ed0,phase3ay_x0_minute_transfer_00002|phase3azb_opening_window_corrected_00106,ay_old_family_minute_neg|azb_opening_inverse,m1_first30_amount|vwap,old-family residual after opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00370,"CSRank(CSResidual(ZScore(Neg(CSRank($m1_first30_amount))),ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21)))))))",ba_opening_resid_ay,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:2badf5019e3a67822372aa9d,2badf5019e3a67822372aa9d,phase3ay_x0_minute_transfer_00002|phase3azb_opening_window_corrected_00106,ay_old_family_minute_neg|azb_opening_inverse,m1_first30_amount|vwap,opening-window residual after old-family,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00371,"CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(CSRank($m1_first15_amount))))",ba_ay_azb_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:8105278576697e87a279a475,8105278576697e87a279a475,phase3ay_x0_minute_transfer_00002|phase3azb_opening_window_corrected_00057,ay_old_family_minute_neg|azb_opening_direct,m1_first15_amount|vwap,old-family transfer plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00372,"CSRank(CSResidual(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(CSRank($m1_first15_amount))))",ba_ay_resid_opening,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:cdb8be50217314a2aa4b9b76,cdb8be50217314a2aa4b9b76,phase3ay_x0_minute_transfer_00002|phase3azb_opening_window_corrected_00057,ay_old_family_minute_neg|azb_opening_direct,m1_first15_amount|vwap,old-family residual after opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00373,"CSRank(CSResidual(ZScore(CSRank($m1_first15_amount)),ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21)))))))",ba_opening_resid_ay,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:a05a4ffcef3f494b3108e19e,a05a4ffcef3f494b3108e19e,phase3ay_x0_minute_transfer_00002|phase3azb_opening_window_corrected_00057,ay_old_family_minute_neg|azb_opening_direct,m1_first15_amount|vwap,opening-window residual after old-family,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00374,"CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank($m1_first15_amount)))))",ba_ay_azb_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:87a47a8278a97158536df9f4,87a47a8278a97158536df9f4,phase3ay_x0_minute_transfer_00002|phase3azb_opening_window_corrected_00058,ay_old_family_minute_neg|azb_opening_inverse,m1_first15_amount|vwap,old-family transfer plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00375,"CSRank(CSResidual(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank($m1_first15_amount)))))",ba_ay_resid_opening,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:016b9703a8d35692abde3792,016b9703a8d35692abde3792,phase3ay_x0_minute_transfer_00002|phase3azb_opening_window_corrected_00058,ay_old_family_minute_neg|azb_opening_inverse,m1_first15_amount|vwap,old-family residual after opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00376,"CSRank(CSResidual(ZScore(Neg(CSRank($m1_first15_amount))),ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21)))))))",ba_opening_resid_ay,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:5fbd76092711a756d2da4070,5fbd76092711a756d2da4070,phase3ay_x0_minute_transfer_00002|phase3azb_opening_window_corrected_00058,ay_old_family_minute_neg|azb_opening_inverse,m1_first15_amount|vwap,opening-window residual after old-family,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00377,"CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(CSRank(Div(Sub($m1_first30_high,$m1_first30_low),Add(Abs($open),0.000001))))))",ba_ay_azb_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:a8230546d3a8fe41a671e462,a8230546d3a8fe41a671e462,phase3ay_x0_minute_transfer_00002|phase3azb_opening_window_corrected_00107,ay_old_family_minute_neg|azb_opening_range_ratio,m1_first30_high|m1_first30_low|open|vwap,old-family transfer plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00378,"CSRank(CSResidual(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(CSRank(Div(Sub($m1_first30_high,$m1_first30_low),Add(Abs($open),0.000001))))))",ba_ay_resid_opening,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:9b63313be202646481e05ba0,9b63313be202646481e05ba0,phase3ay_x0_minute_transfer_00002|phase3azb_opening_window_corrected_00107,ay_old_family_minute_neg|azb_opening_range_ratio,m1_first30_high|m1_first30_low|open|vwap,old-family residual after opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00379,"CSRank(CSResidual(ZScore(CSRank(Div(Sub($m1_first30_high,$m1_first30_low),Add(Abs($open),0.000001)))),ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21)))))))",ba_opening_resid_ay,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:9f477ae3aa0821be9c9ed458,9f477ae3aa0821be9c9ed458,phase3ay_x0_minute_transfer_00002|phase3azb_opening_window_corrected_00107,ay_old_family_minute_neg|azb_opening_range_ratio,m1_first30_high|m1_first30_low|open|vwap,opening-window residual after old-family,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00380,"CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Sub($m1_first30_high,$m1_first30_low),Add(Abs($open),0.000001)))))))",ba_ay_azb_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:955a0bf1e632e50f69d7f7ee,955a0bf1e632e50f69d7f7ee,phase3ay_x0_minute_transfer_00002|phase3azb_opening_window_corrected_00108,ay_old_family_minute_neg|azb_opening_range_ratio_inverse,m1_first30_high|m1_first30_low|open|vwap,old-family transfer plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00381,"CSRank(CSResidual(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Sub($m1_first30_high,$m1_first30_low),Add(Abs($open),0.000001)))))))",ba_ay_resid_opening,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:8556a5d5a6b931c8685eacef,8556a5d5a6b931c8685eacef,phase3ay_x0_minute_transfer_00002|phase3azb_opening_window_corrected_00108,ay_old_family_minute_neg|azb_opening_range_ratio_inverse,m1_first30_high|m1_first30_low|open|vwap,old-family residual after opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00382,"CSRank(CSResidual(ZScore(Neg(CSRank(Div(Sub($m1_first30_high,$m1_first30_low),Add(Abs($open),0.000001))))),ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21)))))))",ba_opening_resid_ay,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:f08024eb6aeaed97c9bca447,f08024eb6aeaed97c9bca447,phase3ay_x0_minute_transfer_00002|phase3azb_opening_window_corrected_00108,ay_old_family_minute_neg|azb_opening_range_ratio_inverse,m1_first30_high|m1_first30_low|open|vwap,opening-window residual after old-family,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00383,"CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(CSRank($m1_first30_range))))",ba_ay_azb_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:82337aff2b03eb56257e6074,82337aff2b03eb56257e6074,phase3ay_x0_minute_transfer_00002|phase3azb_opening_window_corrected_00101,ay_old_family_minute_neg|azb_opening_direct,m1_first30_range|vwap,old-family transfer plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00384,"CSRank(CSResidual(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(CSRank($m1_first30_range))))",ba_ay_resid_opening,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:60f5d1973d3a883d8ac31e25,60f5d1973d3a883d8ac31e25,phase3ay_x0_minute_transfer_00002|phase3azb_opening_window_corrected_00101,ay_old_family_minute_neg|azb_opening_direct,m1_first30_range|vwap,old-family residual after opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00385,"CSRank(CSResidual(ZScore(CSRank($m1_first30_range)),ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21)))))))",ba_opening_resid_ay,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:6b520285e4addf7e808f1d06,6b520285e4addf7e808f1d06,phase3ay_x0_minute_transfer_00002|phase3azb_opening_window_corrected_00101,ay_old_family_minute_neg|azb_opening_direct,m1_first30_range|vwap,opening-window residual after old-family,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00386,"CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank($m1_first30_range)))))",ba_ay_azb_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:14f03fb9fbae6a8a9914b583,14f03fb9fbae6a8a9914b583,phase3ay_x0_minute_transfer_00002|phase3azb_opening_window_corrected_00102,ay_old_family_minute_neg|azb_opening_inverse,m1_first30_range|vwap,old-family transfer plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00387,"CSRank(CSResidual(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank($m1_first30_range)))))",ba_ay_resid_opening,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:2ac7385f2998e683cbc228f5,2ac7385f2998e683cbc228f5,phase3ay_x0_minute_transfer_00002|phase3azb_opening_window_corrected_00102,ay_old_family_minute_neg|azb_opening_inverse,m1_first30_range|vwap,old-family residual after opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00388,"CSRank(CSResidual(ZScore(Neg(CSRank($m1_first30_range))),ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21)))))))",ba_opening_resid_ay,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:fddc9d54358447f6b191cb39,fddc9d54358447f6b191cb39,phase3ay_x0_minute_transfer_00002|phase3azb_opening_window_corrected_00102,ay_old_family_minute_neg|azb_opening_inverse,m1_first30_range|vwap,opening-window residual after old-family,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00389,"CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(CSRank(CSResidual(ZScore($m1_first30_range),ZScore($volume))))))",ba_ay_azb_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:d57dea8540941c098163ecd5,d57dea8540941c098163ecd5,phase3ay_x0_minute_transfer_00002|phase3azb_opening_window_corrected_00144,ay_old_family_minute_neg|azb_opening_flow_residual,m1_first30_range|volume|vwap,old-family transfer plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00390,"CSRank(CSResidual(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(CSRank(CSResidual(ZScore($m1_first30_range),ZScore($volume))))))",ba_ay_resid_opening,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:519e8d4d51d1230de719b8cc,519e8d4d51d1230de719b8cc,phase3ay_x0_minute_transfer_00002|phase3azb_opening_window_corrected_00144,ay_old_family_minute_neg|azb_opening_flow_residual,m1_first30_range|volume|vwap,old-family residual after opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00391,"CSRank(CSResidual(ZScore(CSRank(CSResidual(ZScore($m1_first30_range),ZScore($volume)))),ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21)))))))",ba_opening_resid_ay,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:bd4b8831585f6bb622d3d0fe,bd4b8831585f6bb622d3d0fe,phase3ay_x0_minute_transfer_00002|phase3azb_opening_window_corrected_00144,ay_old_family_minute_neg|azb_opening_flow_residual,m1_first30_range|volume|vwap,opening-window residual after old-family,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00392,"CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(CSRank(CSResidual(ZScore($m1_first30_range),ZScore($m1_first30_vol))))))",ba_ay_azb_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:fded5e21053ef534b441a620,fded5e21053ef534b441a620,phase3ay_x0_minute_transfer_00002|phase3azb_opening_window_corrected_00135,ay_old_family_minute_neg|azb_opening_flow_residual,m1_first30_range|m1_first30_vol|vwap,old-family transfer plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00393,"CSRank(CSResidual(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(CSRank(CSResidual(ZScore($m1_first30_range),ZScore($m1_first30_vol))))))",ba_ay_resid_opening,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:4b5292bbaa73d98776020a79,4b5292bbaa73d98776020a79,phase3ay_x0_minute_transfer_00002|phase3azb_opening_window_corrected_00135,ay_old_family_minute_neg|azb_opening_flow_residual,m1_first30_range|m1_first30_vol|vwap,old-family residual after opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00394,"CSRank(CSResidual(ZScore(CSRank(CSResidual(ZScore($m1_first30_range),ZScore($m1_first30_vol)))),ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21)))))))",ba_opening_resid_ay,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:663ab39bbf5d62f74753a4e8,663ab39bbf5d62f74753a4e8,phase3ay_x0_minute_transfer_00002|phase3azb_opening_window_corrected_00135,ay_old_family_minute_neg|azb_opening_flow_residual,m1_first30_range|m1_first30_vol|vwap,opening-window residual after old-family,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00395,"CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(CSRank(Div(Sub($m1_first15_high,$m1_first15_low),Add(Abs($open),0.000001))))))",ba_ay_azb_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:412dbe733044aa6ee0504c8a,412dbe733044aa6ee0504c8a,phase3ay_x0_minute_transfer_00002|phase3azb_opening_window_corrected_00059,ay_old_family_minute_neg|azb_opening_range_ratio,m1_first15_high|m1_first15_low|open|vwap,old-family transfer plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00396,"CSRank(CSResidual(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(CSRank(Div(Sub($m1_first15_high,$m1_first15_low),Add(Abs($open),0.000001))))))",ba_ay_resid_opening,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:dd48bf7eb0a379045802e0f5,dd48bf7eb0a379045802e0f5,phase3ay_x0_minute_transfer_00002|phase3azb_opening_window_corrected_00059,ay_old_family_minute_neg|azb_opening_range_ratio,m1_first15_high|m1_first15_low|open|vwap,old-family residual after opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00397,"CSRank(CSResidual(ZScore(CSRank(Div(Sub($m1_first15_high,$m1_first15_low),Add(Abs($open),0.000001)))),ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21)))))))",ba_opening_resid_ay,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:ef0a8a50fc0958dc71f6d423,ef0a8a50fc0958dc71f6d423,phase3ay_x0_minute_transfer_00002|phase3azb_opening_window_corrected_00059,ay_old_family_minute_neg|azb_opening_range_ratio,m1_first15_high|m1_first15_low|open|vwap,opening-window residual after old-family,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00398,"CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Sub($m1_first15_high,$m1_first15_low),Add(Abs($open),0.000001)))))))",ba_ay_azb_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:56a601d9421cc7d35dbdaa23,56a601d9421cc7d35dbdaa23,phase3ay_x0_minute_transfer_00002|phase3azb_opening_window_corrected_00060,ay_old_family_minute_neg|azb_opening_range_ratio_inverse,m1_first15_high|m1_first15_low|open|vwap,old-family transfer plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00399,"CSRank(CSResidual(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Sub($m1_first15_high,$m1_first15_low),Add(Abs($open),0.000001)))))))",ba_ay_resid_opening,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:e4f4683fdc8fda406d654f33,e4f4683fdc8fda406d654f33,phase3ay_x0_minute_transfer_00002|phase3azb_opening_window_corrected_00060,ay_old_family_minute_neg|azb_opening_range_ratio_inverse,m1_first15_high|m1_first15_low|open|vwap,old-family residual after opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00400,"CSRank(CSResidual(ZScore(Neg(CSRank(Div(Sub($m1_first15_high,$m1_first15_low),Add(Abs($open),0.000001))))),ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21)))))))",ba_opening_resid_ay,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:6be91278dc93e2a71f7dcbb3,6be91278dc93e2a71f7dcbb3,phase3ay_x0_minute_transfer_00002|phase3azb_opening_window_corrected_00060,ay_old_family_minute_neg|azb_opening_range_ratio_inverse,m1_first15_high|m1_first15_low|open|vwap,opening-window residual after old-family,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00401,"CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(CSRank($m1_first15_range))))",ba_ay_azb_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:c6cec928f5bdb166c982ed23,c6cec928f5bdb166c982ed23,phase3ay_x0_minute_transfer_00002|phase3azb_opening_window_corrected_00053,ay_old_family_minute_neg|azb_opening_direct,m1_first15_range|vwap,old-family transfer plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00402,"CSRank(CSResidual(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(CSRank($m1_first15_range))))",ba_ay_resid_opening,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:76de9672da00500547e30f06,76de9672da00500547e30f06,phase3ay_x0_minute_transfer_00002|phase3azb_opening_window_corrected_00053,ay_old_family_minute_neg|azb_opening_direct,m1_first15_range|vwap,old-family residual after opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00403,"CSRank(CSResidual(ZScore(CSRank($m1_first15_range)),ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21)))))))",ba_opening_resid_ay,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:39d948e58af98adc1b94e6af,39d948e58af98adc1b94e6af,phase3ay_x0_minute_transfer_00002|phase3azb_opening_window_corrected_00053,ay_old_family_minute_neg|azb_opening_direct,m1_first15_range|vwap,opening-window residual after old-family,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00404,"CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank($m1_first15_range)))))",ba_ay_azb_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:10677b89451b89de3dcd2a5b,10677b89451b89de3dcd2a5b,phase3ay_x0_minute_transfer_00002|phase3azb_opening_window_corrected_00054,ay_old_family_minute_neg|azb_opening_inverse,m1_first15_range|vwap,old-family transfer plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00405,"CSRank(CSResidual(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank($m1_first15_range)))))",ba_ay_resid_opening,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:7126cb49fe77e5b32c5b59eb,7126cb49fe77e5b32c5b59eb,phase3ay_x0_minute_transfer_00002|phase3azb_opening_window_corrected_00054,ay_old_family_minute_neg|azb_opening_inverse,m1_first15_range|vwap,old-family residual after opening-window,True,read_only_research_candidate
