arm,candidate_id,expr_hash,source_lane,source_generator,source_profile,selector_name,selector_version,base_e3_score,base_quality,turnover_proxy,turnover_structure_risk,cost_adjusted_proxy,liquidity_proxy,liquidity_proxy_source,capacity_proxy,capacity_proxy_source,factor_exposure_proxy,sector_concentration_proxy,complexity_score,operator_pathology_flag,max_corr_to_103_registry,mean_corr_to_103_registry,nearest_103_cluster,max_corr_to_134_registry,mean_corr_to_134_registry,nearest_134_cluster_id,novelty_vs_134,max_corr_to_selected_queue,max_corr_to_selected_queue_before_pick,mean_corr_to_selected_queue,mean_corr_to_selected_queue_before_pick,provisional_cluster_id,known_cluster_id,known_cluster_count_before_pick,provisional_cluster_count_before_pick,source_lane_cluster_count_before_pick,known_cluster_count_penalty,provisional_cluster_count_penalty,source_lane_cluster_count_penalty,anti_concentration_penalty,cluster_001_penalty,signal_vector_id,signal_vector_source,signal_vector_error,signal_vector_ready,nearest_134_signal_cluster_id,max_corr_to_134_signal_vector,mean_topk_corr_to_134_signal_vector,novelty_vs_134_signal_vector,known_signal_cluster_id,provisional_signal_cluster_id,source_lane_signal_cluster_id,signal_vector_cluster_basis,max_corr_to_selected_queue_signal,max_corr_to_selected_queue_signal_before_pick,mean_corr_to_selected_queue_signal,mean_corr_to_selected_queue_signal_before_pick,nearest_selected_signal_cluster_id,nearest_selected_signal_vector_id,known_signal_cluster_count_before_pick,provisional_signal_cluster_count_before_pick,source_lane_signal_cluster_count_before_pick,vector_diversity_penalty,known_signal_cluster_penalty,provisional_signal_cluster_penalty,source_lane_signal_cluster_penalty,cluster_001_signal_penalty,cluster_003_signal_penalty,cap_relaxed_for_backfill,selector_mode,turnover_penalty,turnover_structure_penalty,selector_pool_turnover_p80,selector_pool_turnover_p90,selector_pool_turnover_p95,high_turnover_p80_count_before_pick,high_turnover_p90_count_before_pick,turnover_tail_penalty,liquidity_penalty,capacity_penalty,registry_symbolic_corr_penalty,complexity_penalty,hard_gate_pass,hard_reject_reason,cap_reject_reason,feature_missing,gate_not_applied,selection_score,selection_score_final,rank_before_selection,selection_rank,selected_for_audit,selection_reason,uses_forbidden_replay_labels,book_marginal_mode,residual_ir_proxy,book_marginal_score,projection_topk_clusters,expression
Phase3H_H0_G0_stable,agnostic-freeform-0b97263ee18f,,agnostic_freeform_ast,agnostic_freeform_ast,phase3e_candidate_pool,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.8634381,0.823438,0.083268,0.3,0.823438,2210055403.191115,mean_window_long_selected_amount,58735562610.83005,mean_window_long_selected_final_float_market_cap,,,8.5,False,0.4,0.36,cluster_048,0.4,0.36,cluster_048,0.6,0.333333,0.333333,0.318095,0.318095,prov_e4ff1406,,,,,,,,,,1d1094de873e00388f63,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_1d1094de873e,agnostic_freeform_ast|sigprov_1d1094de873e,self_vector,0.707536,0.707536,0.529273,0.529273,,f0f0f84e588cca07e33c,0,0,0,0.707536,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.3,0.083538,0.091872,0.097157,8,5,0.0,0.046476,0.040329,0.4,0.0,True,,,factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.4462789,0.4462789,53,53,True,selected_D3_primary_backfill,False,signal_vector_proxy,,0.4462789,,"CSRank(Mul(CSRank(Std($vwap,13)),Corr($high,$final_float_market_cap,5)))"
Phase3H_H0_G0_stable,phase3repair-failure_detail-duplicate_escape-467a29a8b041,,ast_failure_aware_repair,ast_failure_aware_repair,phase3e_candidate_pool,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.18107,0.82107,0.074755,0.0,0.82107,2502143380.867744,mean_window_long_selected_amount,68215996352.977646,mean_window_long_selected_final_float_market_cap,,,8.15,False,1.0,0.85,cluster_056,1.0,0.85,cluster_056,0.0,0.8,0.8,0.400179,0.400179,prov_e7d1fe00,cluster_056,,,,,,,,,0d0e2091d0dcda899879,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_0d0e2091d0dc,ast_failure_aware_repair|sigprov_0d0e2091d0dc,self_vector,0.197092,0.197092,0.150447,0.150447,,83c29251b37f48b028d5,0,0,0,0.197092,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.083538,0.091872,0.097157,8,5,0.0,0.04621,0.040087,1.0,0.0,True,,,factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.4438326,0.4438326,54,54,True,selected_D3_primary_backfill,False,signal_vector_proxy,,0.4438326,,"CSRank(Mul(ZScore(Mean($close,13)),ZScore(Delta($close,6))))"
Phase3H_H0_G0_stable,stockpit-cem_adaptive_grammar-6542d470d51e,,r0_cem_led,cem_adaptive_grammar,phase3e_candidate_pool,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.4335217,0.818522,0.080495,0.0,0.818522,356931195.249146,mean_window_long_selected_amount,4575599796.709104,mean_window_long_selected_final_float_market_cap,,,8.9,False,0.866667,0.433333,cluster_001,0.866667,0.433333,cluster_001,0.133333,0.35,0.35,0.294286,0.294286,prov_7478a0bd,,,,,,,,,,88a03c302d61388de765,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_f0f0f84e588c,r0_cem_led|sigprov_f0f0f84e588c,selected_queue,0.986617,0.986617,0.767351,0.767351,sigprov_f0f0f84e588c,f0f0f84e588cca07e33c,0,1,0,0.986617,0.0,1.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.083538,0.091872,0.097157,9,5,0.0,0.050779,0.044956,0.866667,0.0,True,,,factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-0.55376445,-0.55376445,,,False,backfill_candidate,False,signal_vector_proxy,,-0.55376445,,"CSRank(CSResidual(CSRank(Mean($close,5)),CSRank(Mean($final_float_market_cap,8))))"
Phase3H_H0_G0_stable,fgv2-repair-add_second_diff_confirmation-d008e63d96,,formula_gen_v2_repair_expansion,formula_gen_v2_repair_expansion,phase3e_candidate_pool,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.87685741,0.817663,0.086343,2.2,0.817663,3733057726.867309,mean_window_long_selected_amount,100685548385.7569,mean_window_long_selected_final_float_market_cap,,,17.95,False,0.35625,0.317123,cluster_078,0.35625,0.317123,cluster_078,0.64375,0.311111,0.311111,0.273889,0.273889,prov_b7c6ac05,,,,,,,,,,f9a96ef7a6edc2f9b707,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_f9a96ef7a6ed,formula_gen_v2_repair_expansion|sigprov_f9a96ef7a6ed,self_vector,0.456507,0.456507,0.146885,0.146885,,00609016631ae0c968f6,0,0,0,0.456507,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,2.2,0.083538,0.091872,0.097157,9,5,1.0,0.045371,0.039471,0.35625,0.178982,True,,,factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-0.57262063,-0.57262063,,,False,backfill_candidate,False,signal_vector_proxy,,-0.57262063,,"CSRank(Mul(CSRank(Mul(ZScore(Std($close,5)),ZScore(Std($final_float_market_cap,2)))),ZScore(Sub(Delta($amount,1),Delay(Delta($amount,1),1)))))"
Phase3H_H0_G0_stable,phase3repair-failure_detail-duplicate_escape-3b6fda3fc699,,ast_failure_aware_repair,ast_failure_aware_repair,phase3e_candidate_pool,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.106113,0.806113,0.077925,0.0,0.806113,2547577003.328746,mean_window_long_selected_amount,66615843932.883545,mean_window_long_selected_final_float_market_cap,,,8.15,False,1.0,0.85,cluster_056,1.0,0.85,cluster_056,0.0,1.0,1.0,0.554762,0.554762,prov_e7d1fe00,cluster_056,,,,,,,,,9412f6d2f1de264a27bd,phase3g_artifact,,True,cluster_063,0.821049,0.608328,0.178951,cluster_063,cluster_063,ast_failure_aware_repair|cluster_063,known_134,0.272867,0.272867,0.144292,0.144292,,8521d31633f9fbc73e9d,0,0,0,0.272867,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.083538,0.091872,0.097157,9,5,0.0,0.046171,0.040125,1.0,0.0,True,,,factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-0.0725827,-0.0725827,,,False,backfill_candidate,False,signal_vector_proxy,,-0.0725827,,"CSRank(Mul(ZScore(Mean($high,3)),ZScore(Delta($high,6))))"
Phase3H_H0_G0_stable,stockpit-cem_adaptive_grammar-605c9ed6a1b0,,r0_cem_led,cem_adaptive_grammar,phase3e_candidate_pool,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.304523,0.790773,0.018,0.0,0.790773,33847350.38579,mean_window_long_selected_amount,2548019087.458261,mean_window_long_selected_final_float_market_cap,,,4.45,False,1.0,0.454167,cluster_079,1.0,0.454167,cluster_079,0.0,0.2875,0.2875,0.28,0.28,prov_7a8b763e,cluster_079,,,,,,,,,f581b4935c78851c770c,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_0601da7a1003,r0_cem_led|sigprov_0601da7a1003,selected_queue,0.896945,0.896945,0.656127,0.656127,sigprov_0601da7a1003,0601da7a10033a2fe1b3,0,1,1,0.896945,0.0,1.0,1.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.083538,0.091872,0.097157,9,5,0.0,0.057679,0.046171,1.0,0.0,True,,,factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-0.99757475,-0.99757475,,,False,backfill_candidate,False,signal_vector_proxy,,-0.99757475,,"Neg(CSRank(Std($volume,8)))"
Phase3H_H0_G0_stable,stockpit-cem_adaptive_grammar-6981c538ed30,,r0_cem_led,cem_adaptive_grammar,phase3e_candidate_pool,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.8664197,0.78642,0.083267,0.0,0.78642,356835141.990052,mean_window_long_selected_amount,4446093544.917112,mean_window_long_selected_final_float_market_cap,,,6.1,False,0.366667,0.358333,cluster_009,0.366667,0.358333,cluster_009,0.633333,0.3,0.3,0.2725,0.2725,prov_7e02d9b0,,,,,,,,,,03787a883aecfed4d4d6,phase3g_artifact,,True,cluster_018,0.915014,0.824546,0.084986,cluster_018,cluster_018,r0_cem_led|cluster_018,known_134,0.987579,0.987579,0.422223,0.422223,cluster_018,8521d31633f9fbc73e9d,1,1,1,0.987579,1.0,1.0,1.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.083538,0.091872,0.097157,9,5,0.0,0.05078,0.045014,0.366667,0.0,True,,,factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-1.53353665,-1.53353665,,,False,backfill_candidate,False,signal_vector_proxy,,-1.53353665,,"CSRank(CSResidual(CSRank($close),CSRank($final_float_market_cap)))"
Phase3H_H0_G0_stable,fgv2-repair-add_second_diff_confirmation-a4272f1954,,formula_gen_v2_repair_expansion,formula_gen_v2_repair_expansion,phase3e_candidate_pool,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.893135,0.783135,0.083416,2.2,0.783135,3781092285.447692,mean_window_long_selected_amount,118897907763.76813,mean_window_long_selected_final_float_market_cap,,,15.15,False,0.325,0.317222,cluster_015,0.325,0.317222,cluster_015,0.675,0.325,0.325,0.271111,0.271111,prov_ef1bd8af,,,,,,,,,,9e9c057219fa375241d2,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_9e9c057219fa,formula_gen_v2_repair_expansion|sigprov_9e9c057219fa,self_vector,0.464228,0.464228,0.140166,0.140166,,00609016631ae0c968f6,0,0,0,0.464228,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,2.2,0.083538,0.091872,0.097157,9,5,0.0,0.045345,0.039213,0.325,0.0,True,,,factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-0.5278816,-0.5278816,,,False,backfill_candidate,False,signal_vector_proxy,,-0.5278816,,"CSRank(Mul(CSRank(Mul(ZScore($final_float_market_cap),ZScore($close))),ZScore(Sub(Delta($amount,1),Delay(Delta($amount,1),1)))))"
Phase3H_H0_G0_stable,phase3repair-failure_detail-duplicate_escape-a160ab8432ed,,ast_failure_aware_repair,ast_failure_aware_repair,phase3e_candidate_pool,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.202916,0.782916,0.080608,0.0,0.782916,3748744449.8366,mean_window_long_selected_amount,109781579119.98729,mean_window_long_selected_final_float_market_cap,,,8.9,False,0.9,0.781667,cluster_056,0.9,0.781667,cluster_056,0.1,0.9,0.9,0.545238,0.545238,prov_c5896a20,cluster_056,,,,,,,,,beafc5d6b9cd5713ba24,phase3g_artifact,,True,cluster_063,0.384715,0.305668,0.615285,,sigprov_beafc5d6b9cd,ast_failure_aware_repair|sigprov_beafc5d6b9cd,self_vector,0.159022,0.159022,0.129469,0.129469,,869dadbfe44f5b032486,0,0,0,0.159022,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.083538,0.091872,0.097157,9,5,0.0,0.045362,0.039336,0.9,0.0,True,,,factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.32872335,0.32872335,,,False,backfill_candidate,False,signal_vector_proxy,,0.32872335,,"CSRank(Mul(ZScore(Mean($close,3)),ZScore(Delta($amount,6))))"
Phase3H_H0_G0_stable,fgv2-repair-add_second_diff_confirmation-afb995b426,,formula_gen_v2_repair_expansion,formula_gen_v2_repair_expansion,phase3e_candidate_pool,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.864638,0.773388,0.087626,2.2,0.773388,4014610812.352535,mean_window_long_selected_amount,116738842439.71228,mean_window_long_selected_final_float_market_cap,,,10.95,False,0.35625,0.344742,cluster_143,0.35625,0.344742,cluster_143,0.64375,0.29375,0.29375,0.274405,0.274405,prov_bec64548,,,,,,,,,,16773b4f256cd505d993,phase3g_artifact,,True,cluster_045,0.451538,0.183931,0.548462,,sigprov_16773b4f256c,formula_gen_v2_repair_expansion|sigprov_16773b4f256c,self_vector,0.112656,0.112656,0.064519,0.064519,,8c273cd24c4ac1dff184,0,0,0,0.112656,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,2.2,0.083538,0.091872,0.097157,9,5,1.0,0.045222,0.039242,0.35625,0.0,True,,,factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-0.4255773,-0.4255773,,,False,backfill_candidate,False,signal_vector_proxy,,-0.4255773,,"CSRank(Mul(CSRank($close),ZScore(Sub(Delta($amount,1),Delay(Delta($amount,1),1)))))"
Phase3H_H0_G0_stable,fgv2-repair-nonlinearize-8bff76d84b,,formula_gen_v2_repair_expansion,formula_gen_v2_repair_expansion,phase3e_candidate_pool,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.60159663,0.769542,0.05206,1.2,0.769542,1773247850.190903,mean_window_long_selected_amount,62563099106.33632,mean_window_long_selected_final_float_market_cap,,,38.15,True,0.3875,0.354167,cluster_076,0.3875,0.354167,cluster_076,0.6125,0.311111,0.311111,0.306667,0.306667,prov_0aad6073,,,,,,,,,,47d128c5dffb0bef77fc,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_47d128c5dffb,formula_gen_v2_repair_expansion|sigprov_47d128c5dffb,self_vector,0.516032,0.516032,0.286939,0.286939,,147ee5d23f3abeacc6b2,0,0,0,0.516032,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,1.2,0.083538,0.091872,0.097157,9,5,0.0,0.046957,0.040226,0.3875,1.505747,False,operator_pathology,,factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-0.5197832,-0.5197832,,,False,backfill_candidate,False,signal_vector_proxy,,-0.5197832,,"CSRank(Mul(Sign(ZScore(CSRank(ZScore(CSRank(Div(Sub($open,Mean($vwap,2)),Mean(Abs($ret),2))))))),Mul(ZScore(CSRank(ZScore(CSRank(Div(Sub($open,Mean($vwap,2)),Mean(Abs($ret),2)))))),ZScore(CSRank(ZScore(CSRank(Div(Sub($open,Mean($vwap,2)),Mean(Abs($ret),2)))))))))"
Phase3H_H0_G0_stable,fgv2-repair-add_second_diff_confirmation-e8d30aa500,,formula_gen_v2_repair_expansion,formula_gen_v2_repair_expansion,phase3e_candidate_pool,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.8448544,0.768188,0.087626,2.2,0.768188,4014610812.352535,mean_window_long_selected_amount,116738842439.71228,mean_window_long_selected_final_float_market_cap,,,12.1,False,0.366667,0.358333,cluster_139,0.366667,0.358333,cluster_139,0.633333,0.311111,0.311111,0.286984,0.286984,prov_bd6184f1,,,,,,,,,,df130e2f24f7bc77450e,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_df130e2f24f7,formula_gen_v2_repair_expansion|sigprov_df130e2f24f7,self_vector,0.387105,0.387105,0.126052,0.126052,,00609016631ae0c968f6,0,0,0,0.387105,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,2.2,0.083538,0.091872,0.097157,9,5,1.0,0.045222,0.039242,0.366667,0.0,True,,,factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-0.50289535,-0.50289535,,,False,backfill_candidate,False,signal_vector_proxy,,-0.50289535,,"CSRank(Mul(CSRank(Mean($close,1)),ZScore(Sub(Delta($amount,1),Delay(Delta($amount,1),1)))))"
Phase3H_H0_G0_stable,fgv2-repair-add_second_diff_confirmation-1dcd1dd947,,formula_gen_v2_repair_expansion,formula_gen_v2_repair_expansion,phase3e_candidate_pool,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.819138,0.765388,0.087626,2.2,0.765388,4014610812.352535,mean_window_long_selected_amount,116738842439.71228,mean_window_long_selected_final_float_market_cap,,,13.25,False,0.3875,0.358929,cluster_143,0.3875,0.358929,cluster_143,0.6125,0.325,0.325,0.278889,0.278889,prov_6c6b3c12,,,,,,,,,,4a3e91326389d45a82c6,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_4a3e91326389,formula_gen_v2_repair_expansion|sigprov_4a3e91326389,self_vector,0.387105,0.387105,0.126052,0.126052,,00609016631ae0c968f6,0,0,0,0.387105,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,2.2,0.083538,0.091872,0.097157,9,5,1.0,0.045222,0.039242,0.3875,0.0,True,,,factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-0.52861175,-0.52861175,,,False,backfill_candidate,False,signal_vector_proxy,,-0.52861175,,"CSRank(Mul(Neg(Neg(CSRank($close))),ZScore(Sub(Delta($amount,1),Delay(Delta($amount,1),1)))))"
Phase3H_H0_G0_stable,fgv2-repair-add_confirmation-d711e55599,,formula_gen_v2_repair_expansion,formula_gen_v2_repair_expansion,phase3e_candidate_pool,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.7955064,0.763006,0.038372,1.45,0.763006,3152201724.691833,mean_window_long_selected_amount,130461865975.24606,mean_window_long_selected_final_float_market_cap,,,11.7,False,0.383333,0.359524,cluster_018,0.383333,0.359524,cluster_018,0.616667,0.408333,0.408333,0.331667,0.331667,prov_cfb8cd51,,,,,,,,,,e89a08cfdb35fc871028,phase3g_artifact,,True,cluster_045,0.573944,0.252664,0.426056,,sigprov_e89a08cfdb35,formula_gen_v2_repair_expansion|sigprov_e89a08cfdb35,self_vector,0.142372,0.142372,0.069195,0.069195,,8c273cd24c4ac1dff184,0,0,0,0.142372,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,1.45,0.083538,0.091872,0.097157,9,5,0.0,0.045722,0.039071,0.383333,0.0,True,,,factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-0.0905218,-0.0905218,,,False,backfill_candidate,False,signal_vector_proxy,,-0.0905218,,"CSRank(Mul(CSRank(Mul(ZScore($final_float_market_cap),ZScore($close))),Sign(Delta($amount,1))))"
Phase3H_H0_G0_stable,phase3repair-failure_detail-operator_sanitize-36f763682d42,,ast_failure_aware_repair,ast_failure_aware_repair,phase3e_candidate_pool,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.8499137,0.755985,0.029583,1.25,0.755985,4442838815.15015,mean_window_long_selected_amount,318728803128.93823,mean_window_long_selected_final_float_market_cap,,,5.85,False,0.342857,0.295476,cluster_121,0.342857,0.295476,cluster_121,0.657143,0.325,0.325,0.2875,0.2875,prov_fe30044f,,,,,,,,,,839631dee8ce1eea5ae1,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_8061c01f207a,ast_failure_aware_repair|sigprov_8061c01f207a,selected_queue,0.875817,0.875817,0.558218,0.558218,sigprov_8061c01f207a,8061c01f207a5e827f1b,0,1,0,0.875817,0.0,1.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,1.25,0.083538,0.091872,0.097157,9,5,0.0,0.045016,0.037754,0.342857,0.0,True,,,factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-0.84461245,-0.84461245,,,False,backfill_candidate,False,signal_vector_proxy,,-0.84461245,,"CSRank(Mean(Abs(Delta($final_total_market_cap,1)),21))"
Phase3H_H0_G0_stable,phase3repair-failure_detail-duplicate_escape-2d9ab3b1daf4,,ast_failure_aware_repair,ast_failure_aware_repair,phase3e_candidate_pool,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.051816,0.751816,0.076798,0.0,0.751816,2515394320.315577,mean_window_long_selected_amount,67685610817.107376,mean_window_long_selected_final_float_market_cap,,,8.15,False,1.0,0.85,cluster_056,1.0,0.85,cluster_056,0.0,1.0,1.0,0.554762,0.554762,prov_e7d1fe00,cluster_056,,,,,,,,,69625d77d2c326b0fa8c,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_0d0e2091d0dc,ast_failure_aware_repair|sigprov_0d0e2091d0dc,selected_queue,0.990051,0.990051,0.320756,0.320756,sigprov_0d0e2091d0dc,0d0e2091d0dcda899879,0,1,1,0.990051,0.0,1.0,1.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.083538,0.091872,0.097157,9,5,0.0,0.046199,0.040099,1.0,0.0,True,,,factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-1.33873245,-1.33873245,,,False,backfill_candidate,False,signal_vector_proxy,,-1.33873245,,"CSRank(Mul(ZScore(Mean($close,3)),ZScore(Delta($close,6))))"
Phase3H_H0_G0_stable,fgv2-repair-nonlinearize-ace579e6fa,,formula_gen_v2_repair_expansion,formula_gen_v2_repair_expansion,phase3e_candidate_pool,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.7440843,0.750217,0.027246,0.0,0.750217,2222868070.384726,mean_window_long_selected_amount,180691050722.09515,mean_window_long_selected_final_float_market_cap,,,19.4,False,0.408333,0.342143,cluster_059,0.408333,0.342143,cluster_059,0.591667,0.325,0.325,0.285714,0.285714,prov_15406076,,,,,,,,,,467de6683d8ce7a6cb96,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_467de6683d8c,formula_gen_v2_repair_expansion|sigprov_467de6683d8c,self_vector,0.704772,0.704772,0.430134,0.430134,,85263cc20b1dd738a82f,0,0,0,0.704772,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.083538,0.091872,0.097157,7,5,0.0,0.046464,0.03858,0.408333,0.27422,True,,,factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.46970689,0.46970689,42,42,True,selected_D3_primary,False,signal_vector_proxy,,0.46970689,,"CSRank(Mul(Sign(ZScore(Neg(CSRank(Delta($final_float_market_cap,5))))),Mul(ZScore(Neg(CSRank(Delta($final_float_market_cap,5)))),ZScore(Neg(CSRank(Delta($final_float_market_cap,5)))))))"
Phase3H_H0_G0_stable,stockpit-cem_adaptive_grammar-39ba35c18089,,r0_cem_led,cem_adaptive_grammar,phase3e_candidate_pool,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.9078721,0.747872,0.024204,0.0,0.747872,2008725214.289774,mean_window_long_selected_amount,179197946458.9361,mean_window_long_selected_final_float_market_cap,,,4.45,False,0.35,0.293333,cluster_059,0.35,0.293333,cluster_059,0.65,0.083333,0.083333,0.072917,0.072917,prov_be599fc7,,,,,,,,,,85263cc20b1dd738a82f,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_85263cc20b1d,r0_cem_led|sigprov_85263cc20b1d,self_vector,0.081285,0.081285,0.040643,0.040643,,f0f0f84e588cca07e33c,0,0,0,0.081285,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.083538,0.091872,0.097157,0,0,0.0,0.046684,0.038593,0.35,0.0,True,,,factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,1.28065135,1.28065135,3,3,True,selected_D3_primary,False,signal_vector_proxy,,1.28065135,,"Neg(CSRank(Delta($final_float_market_cap,8)))"
Phase3H_H0_G0_stable,fgv2-repair-add_confirmation-669d69d566,,formula_gen_v2_repair_expansion,formula_gen_v2_repair_expansion,phase3e_candidate_pool,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.77240855,0.740352,0.059828,1.85,0.740352,1630625760.360609,mean_window_long_selected_amount,50001543579.84975,mean_window_long_selected_final_float_market_cap,,,17.3,True,0.375,0.368333,cluster_150,0.375,0.368333,cluster_150,0.625,0.366667,0.366667,0.287273,0.287273,prov_43b08fa8,,,,,,,,,,ce30e682ad07b66ea17c,phase3g_artifact,,True,cluster_045,0.733897,0.32159,0.266103,,sigprov_ce30e682ad07,formula_gen_v2_repair_expansion|sigprov_ce30e682ad07,self_vector,0.160794,0.160794,0.090051,0.090051,,8c273cd24c4ac1dff184,0,0,0,0.160794,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,1.85,0.083538,0.091872,0.097157,9,5,0.0,0.047143,0.040592,0.375,0.136289,False,operator_pathology,,factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-0.4903572,-0.4903572,,,False,backfill_candidate,False,signal_vector_proxy,,-0.4903572,,"CSRank(Mul(CSRank(ZScore(CSRank(Div(Sub($open,Mean($vwap,2)),Mean(Abs($ret),2))))),Sign(Delta($amount,1))))"
