candidate_id,expression,factor_lane,source_lane,source_generator,search_memory_key,expression_hash,seed_family,parent_note,fresh_search_intent,x0_r3_role
phase3ax_capacity_refine_00118,"Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,30),Add(Abs(Mean($final_float_market_cap,30)),0.000001))),ZScore(Div(Mean($amount,120),Add(Abs(Mean($final_float_market_cap,120)),0.000001))))))",ax_capacity_acceleration_residual,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:9f41315a2f194b3b2f9a62c1,9f41315a2f194b3b2f9a62c1,phase3aw_directional_capacity,amount/final_float_market_cap/accel_resid30_120,True,read_only_research_candidate
phase3ax_capacity_refine_00119,"Neg(CSRank(Div(Mean($amount,1),Add(Abs(Mean($final_total_market_cap,1)),0.000001))))",ax_inverse_capacity_flow_level,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:96f8598c7d9f55efcbc89066,96f8598c7d9f55efcbc89066,phase3aw_directional_capacity,amount/final_total_market_cap/mean1,True,read_only_research_candidate
phase3ax_capacity_refine_00120,"Neg(CSRank(Div(Std($amount,1),Add(Abs(Mean($final_total_market_cap,1)),0.000001))))",ax_inverse_capacity_flow_volatility,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:354f250ed291d9bcca49a17b,354f250ed291d9bcca49a17b,phase3aw_directional_capacity,amount/final_total_market_cap/std1,True,read_only_research_candidate
phase3ax_capacity_refine_00121,"Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,1),Add(Abs(Mean($final_total_market_cap,1)),0.000001))),ZScore(Mom($close,1)))))",ax_capacity_residual_vs_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:c66cb393fdd5804b0dda7bf6,c66cb393fdd5804b0dda7bf6,phase3aw_directional_capacity,amount/final_total_market_cap/resid_mom1,True,read_only_research_candidate
phase3ax_capacity_refine_00122,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,1),Add(Abs(Mean($final_total_market_cap,1)),0.000001))),ZScore(Mom($close,3)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:700412d09efdbe951a6ae013,700412d09efdbe951a6ae013,phase3aw_directional_capacity,amount/final_total_market_cap/mean1_x_mom3,True,read_only_research_candidate
phase3ax_capacity_refine_00123,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,1),Add(Abs(Mean($final_total_market_cap,1)),0.000001))),ZScore(Mom($close,5)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:96c40dfd7495579e2f3ab453,96c40dfd7495579e2f3ab453,phase3aw_directional_capacity,amount/final_total_market_cap/mean1_x_mom5,True,read_only_research_candidate
phase3ax_capacity_refine_00124,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,1),Add(Abs(Mean($final_total_market_cap,1)),0.000001))),ZScore(Mom($close,10)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:a441dfa2e84626a0a108602a,a441dfa2e84626a0a108602a,phase3aw_directional_capacity,amount/final_total_market_cap/mean1_x_mom10,True,read_only_research_candidate
phase3ax_capacity_refine_00125,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,1),Add(Abs(Mean($final_total_market_cap,1)),0.000001))),ZScore(Mom($close,20)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:bdc4a9508b1f029c201a96d9,bdc4a9508b1f029c201a96d9,phase3aw_directional_capacity,amount/final_total_market_cap/mean1_x_mom20,True,read_only_research_candidate
phase3ax_capacity_refine_00126,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,1),Add(Abs(Mean($final_total_market_cap,1)),0.000001))),ZScore(Mom($close,30)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:8c7557399072ddece3a14636,8c7557399072ddece3a14636,phase3aw_directional_capacity,amount/final_total_market_cap/mean1_x_mom30,True,read_only_research_candidate
phase3ax_capacity_refine_00127,"Neg(CSRank(Div(Std($amount,2),Add(Abs(Mean($final_total_market_cap,2)),0.000001))))",ax_inverse_capacity_flow_volatility,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:2554b50908eed15fdc26bda7,2554b50908eed15fdc26bda7,phase3aw_directional_capacity,amount/final_total_market_cap/std2,True,read_only_research_candidate
phase3ax_capacity_refine_00128,"Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,2),Add(Abs(Mean($final_total_market_cap,2)),0.000001))),ZScore(Mom($close,2)))))",ax_capacity_residual_vs_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:0f613723da37834d95f7687e,0f613723da37834d95f7687e,phase3aw_directional_capacity,amount/final_total_market_cap/resid_mom2,True,read_only_research_candidate
phase3ax_capacity_refine_00129,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,2),Add(Abs(Mean($final_total_market_cap,2)),0.000001))),ZScore(Mom($close,3)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:f1254db72b205275c0afff0c,f1254db72b205275c0afff0c,phase3aw_directional_capacity,amount/final_total_market_cap/mean2_x_mom3,True,read_only_research_candidate
phase3ax_capacity_refine_00130,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,2),Add(Abs(Mean($final_total_market_cap,2)),0.000001))),ZScore(Mom($close,5)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:c43b8e8d07d431f882765dbe,c43b8e8d07d431f882765dbe,phase3aw_directional_capacity,amount/final_total_market_cap/mean2_x_mom5,True,read_only_research_candidate
phase3ax_capacity_refine_00131,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,2),Add(Abs(Mean($final_total_market_cap,2)),0.000001))),ZScore(Mom($close,10)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:f3831b7b180f7343d537b4b4,f3831b7b180f7343d537b4b4,phase3aw_directional_capacity,amount/final_total_market_cap/mean2_x_mom10,True,read_only_research_candidate
phase3ax_capacity_refine_00132,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,2),Add(Abs(Mean($final_total_market_cap,2)),0.000001))),ZScore(Mom($close,20)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:6fcd2b85d3353b22cf00d193,6fcd2b85d3353b22cf00d193,phase3aw_directional_capacity,amount/final_total_market_cap/mean2_x_mom20,True,read_only_research_candidate
phase3ax_capacity_refine_00133,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,2),Add(Abs(Mean($final_total_market_cap,2)),0.000001))),ZScore(Mom($close,30)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:b503f06de06f0c5ec1b65573,b503f06de06f0c5ec1b65573,phase3aw_directional_capacity,amount/final_total_market_cap/mean2_x_mom30,True,read_only_research_candidate
phase3ax_capacity_refine_00134,"Neg(CSRank(Div(Mean($amount,3),Add(Abs(Mean($final_total_market_cap,3)),0.000001))))",ax_inverse_capacity_flow_level,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:8247fddbd6077f6e33314256,8247fddbd6077f6e33314256,phase3aw_directional_capacity,amount/final_total_market_cap/mean3,True,read_only_research_candidate
phase3ax_capacity_refine_00135,"Neg(CSRank(Div(Std($amount,3),Add(Abs(Mean($final_total_market_cap,3)),0.000001))))",ax_inverse_capacity_flow_volatility,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:623ee7a59d4a18afc97409b5,623ee7a59d4a18afc97409b5,phase3aw_directional_capacity,amount/final_total_market_cap/std3,True,read_only_research_candidate
phase3ax_capacity_refine_00136,"Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,3),Add(Abs(Mean($final_total_market_cap,3)),0.000001))),ZScore(Mom($close,3)))))",ax_capacity_residual_vs_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:a5d5bb2086a8e8bb05bc4a37,a5d5bb2086a8e8bb05bc4a37,phase3aw_directional_capacity,amount/final_total_market_cap/resid_mom3,True,read_only_research_candidate
phase3ax_capacity_refine_00137,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,3),Add(Abs(Mean($final_total_market_cap,3)),0.000001))),ZScore(Mom($close,3)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:5a59d97c719b2413f7d5ea58,5a59d97c719b2413f7d5ea58,phase3aw_directional_capacity,amount/final_total_market_cap/mean3_x_mom3,True,read_only_research_candidate
phase3ax_capacity_refine_00138,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,3),Add(Abs(Mean($final_total_market_cap,3)),0.000001))),ZScore(Mom($close,5)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:4881efe08fc87a4803678a2d,4881efe08fc87a4803678a2d,phase3aw_directional_capacity,amount/final_total_market_cap/mean3_x_mom5,True,read_only_research_candidate
phase3ax_capacity_refine_00139,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,3),Add(Abs(Mean($final_total_market_cap,3)),0.000001))),ZScore(Mom($close,10)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:244c2d28ff730e4eb0c9d075,244c2d28ff730e4eb0c9d075,phase3aw_directional_capacity,amount/final_total_market_cap/mean3_x_mom10,True,read_only_research_candidate
phase3ax_capacity_refine_00140,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,3),Add(Abs(Mean($final_total_market_cap,3)),0.000001))),ZScore(Mom($close,20)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:f87a590f690df5d2d997c5da,f87a590f690df5d2d997c5da,phase3aw_directional_capacity,amount/final_total_market_cap/mean3_x_mom20,True,read_only_research_candidate
phase3ax_capacity_refine_00141,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,3),Add(Abs(Mean($final_total_market_cap,3)),0.000001))),ZScore(Mom($close,30)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:6cae6a7cf5a98533e63ccf01,6cae6a7cf5a98533e63ccf01,phase3aw_directional_capacity,amount/final_total_market_cap/mean3_x_mom30,True,read_only_research_candidate
phase3ax_capacity_refine_00142,"Neg(CSRank(Div(Mean($amount,5),Add(Abs(Mean($final_total_market_cap,5)),0.000001))))",ax_inverse_capacity_flow_level,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:1f665adeb576f439de5cadeb,1f665adeb576f439de5cadeb,phase3aw_directional_capacity,amount/final_total_market_cap/mean5,True,read_only_research_candidate
phase3ax_capacity_refine_00143,"Neg(CSRank(Div(Std($amount,5),Add(Abs(Mean($final_total_market_cap,5)),0.000001))))",ax_inverse_capacity_flow_volatility,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:ef7e2359836d6e872a156a23,ef7e2359836d6e872a156a23,phase3aw_directional_capacity,amount/final_total_market_cap/std5,True,read_only_research_candidate
phase3ax_capacity_refine_00144,"Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,5),Add(Abs(Mean($final_total_market_cap,5)),0.000001))),ZScore(Mom($close,5)))))",ax_capacity_residual_vs_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:87acd6c145fd7bf6f5d02879,87acd6c145fd7bf6f5d02879,phase3aw_directional_capacity,amount/final_total_market_cap/resid_mom5,True,read_only_research_candidate
phase3ax_capacity_refine_00145,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,5),Add(Abs(Mean($final_total_market_cap,5)),0.000001))),ZScore(Mom($close,3)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:b5890adb457af1a35d6c66bd,b5890adb457af1a35d6c66bd,phase3aw_directional_capacity,amount/final_total_market_cap/mean5_x_mom3,True,read_only_research_candidate
phase3ax_capacity_refine_00146,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,5),Add(Abs(Mean($final_total_market_cap,5)),0.000001))),ZScore(Mom($close,5)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:0a2152b63c2c6326e5434cd3,0a2152b63c2c6326e5434cd3,phase3aw_directional_capacity,amount/final_total_market_cap/mean5_x_mom5,True,read_only_research_candidate
phase3ax_capacity_refine_00147,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,5),Add(Abs(Mean($final_total_market_cap,5)),0.000001))),ZScore(Mom($close,10)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:68bf35876c0f4edc890d235b,68bf35876c0f4edc890d235b,phase3aw_directional_capacity,amount/final_total_market_cap/mean5_x_mom10,True,read_only_research_candidate
phase3ax_capacity_refine_00148,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,5),Add(Abs(Mean($final_total_market_cap,5)),0.000001))),ZScore(Mom($close,20)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:c1c493b4639016f3b8914210,c1c493b4639016f3b8914210,phase3aw_directional_capacity,amount/final_total_market_cap/mean5_x_mom20,True,read_only_research_candidate
phase3ax_capacity_refine_00149,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,5),Add(Abs(Mean($final_total_market_cap,5)),0.000001))),ZScore(Mom($close,30)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:2d6441285a52e7da653e70af,2d6441285a52e7da653e70af,phase3aw_directional_capacity,amount/final_total_market_cap/mean5_x_mom30,True,read_only_research_candidate
phase3ax_capacity_refine_00150,"Neg(CSRank(Div(Std($amount,8),Add(Abs(Mean($final_total_market_cap,8)),0.000001))))",ax_inverse_capacity_flow_volatility,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:c30f60a3d3f870438d9faf0e,c30f60a3d3f870438d9faf0e,phase3aw_directional_capacity,amount/final_total_market_cap/std8,True,read_only_research_candidate
phase3ax_capacity_refine_00151,"Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,8),Add(Abs(Mean($final_total_market_cap,8)),0.000001))),ZScore(Mom($close,8)))))",ax_capacity_residual_vs_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:e290f9fd4dadd01585351ff5,e290f9fd4dadd01585351ff5,phase3aw_directional_capacity,amount/final_total_market_cap/resid_mom8,True,read_only_research_candidate
phase3ax_capacity_refine_00152,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,8),Add(Abs(Mean($final_total_market_cap,8)),0.000001))),ZScore(Mom($close,3)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:5937c86a37fef7f4c684e496,5937c86a37fef7f4c684e496,phase3aw_directional_capacity,amount/final_total_market_cap/mean8_x_mom3,True,read_only_research_candidate
phase3ax_capacity_refine_00153,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,8),Add(Abs(Mean($final_total_market_cap,8)),0.000001))),ZScore(Mom($close,5)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:0f6ad972bb7f03f1f2f6c3c6,0f6ad972bb7f03f1f2f6c3c6,phase3aw_directional_capacity,amount/final_total_market_cap/mean8_x_mom5,True,read_only_research_candidate
phase3ax_capacity_refine_00154,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,8),Add(Abs(Mean($final_total_market_cap,8)),0.000001))),ZScore(Mom($close,10)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:2e5ac48d07bd84ed5daa2efd,2e5ac48d07bd84ed5daa2efd,phase3aw_directional_capacity,amount/final_total_market_cap/mean8_x_mom10,True,read_only_research_candidate
phase3ax_capacity_refine_00155,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,8),Add(Abs(Mean($final_total_market_cap,8)),0.000001))),ZScore(Mom($close,20)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:991c924fa3fccc13e0fdd0be,991c924fa3fccc13e0fdd0be,phase3aw_directional_capacity,amount/final_total_market_cap/mean8_x_mom20,True,read_only_research_candidate
phase3ax_capacity_refine_00156,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,8),Add(Abs(Mean($final_total_market_cap,8)),0.000001))),ZScore(Mom($close,30)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:f6ab69e02e349d776d44cf2f,f6ab69e02e349d776d44cf2f,phase3aw_directional_capacity,amount/final_total_market_cap/mean8_x_mom30,True,read_only_research_candidate
phase3ax_capacity_refine_00157,"Neg(CSRank(Div(Mean($amount,10),Add(Abs(Mean($final_total_market_cap,10)),0.000001))))",ax_inverse_capacity_flow_level,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:221f627d3958b203bb528c90,221f627d3958b203bb528c90,phase3aw_directional_capacity,amount/final_total_market_cap/mean10,True,read_only_research_candidate
phase3ax_capacity_refine_00158,"Neg(CSRank(Div(Std($amount,10),Add(Abs(Mean($final_total_market_cap,10)),0.000001))))",ax_inverse_capacity_flow_volatility,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:f4351dd015ed3a4a9d7182fe,f4351dd015ed3a4a9d7182fe,phase3aw_directional_capacity,amount/final_total_market_cap/std10,True,read_only_research_candidate
phase3ax_capacity_refine_00159,"Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,10),Add(Abs(Mean($final_total_market_cap,10)),0.000001))),ZScore(Mom($close,10)))))",ax_capacity_residual_vs_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:f27c761a13ccecc34fcaca5f,f27c761a13ccecc34fcaca5f,phase3aw_directional_capacity,amount/final_total_market_cap/resid_mom10,True,read_only_research_candidate
phase3ax_capacity_refine_00160,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,10),Add(Abs(Mean($final_total_market_cap,10)),0.000001))),ZScore(Mom($close,3)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:8f792913c0fb2db93633afb7,8f792913c0fb2db93633afb7,phase3aw_directional_capacity,amount/final_total_market_cap/mean10_x_mom3,True,read_only_research_candidate
phase3ax_capacity_refine_00161,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,10),Add(Abs(Mean($final_total_market_cap,10)),0.000001))),ZScore(Mom($close,5)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:4c9b03d8cad84049d4895866,4c9b03d8cad84049d4895866,phase3aw_directional_capacity,amount/final_total_market_cap/mean10_x_mom5,True,read_only_research_candidate
phase3ax_capacity_refine_00162,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,10),Add(Abs(Mean($final_total_market_cap,10)),0.000001))),ZScore(Mom($close,10)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:ecfe15abb7716f3203be1658,ecfe15abb7716f3203be1658,phase3aw_directional_capacity,amount/final_total_market_cap/mean10_x_mom10,True,read_only_research_candidate
phase3ax_capacity_refine_00163,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,10),Add(Abs(Mean($final_total_market_cap,10)),0.000001))),ZScore(Mom($close,20)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:0b534d8be6568cc09b4c9029,0b534d8be6568cc09b4c9029,phase3aw_directional_capacity,amount/final_total_market_cap/mean10_x_mom20,True,read_only_research_candidate
phase3ax_capacity_refine_00164,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,10),Add(Abs(Mean($final_total_market_cap,10)),0.000001))),ZScore(Mom($close,30)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:e4ece03d018e6f53923dd1d8,e4ece03d018e6f53923dd1d8,phase3aw_directional_capacity,amount/final_total_market_cap/mean10_x_mom30,True,read_only_research_candidate
phase3ax_capacity_refine_00165,"Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($final_total_market_cap,12)),0.000001))))",ax_inverse_capacity_flow_level,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:1dc4ed6fa1a9a8b06eb0efde,1dc4ed6fa1a9a8b06eb0efde,phase3aw_directional_capacity,amount/final_total_market_cap/mean12,True,read_only_research_candidate
phase3ax_capacity_refine_00166,"Neg(CSRank(Div(Std($amount,12),Add(Abs(Mean($final_total_market_cap,12)),0.000001))))",ax_inverse_capacity_flow_volatility,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:6995a6789faf1cedfe074351,6995a6789faf1cedfe074351,phase3aw_directional_capacity,amount/final_total_market_cap/std12,True,read_only_research_candidate
phase3ax_capacity_refine_00167,"Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,12),Add(Abs(Mean($final_total_market_cap,12)),0.000001))),ZScore(Mom($close,12)))))",ax_capacity_residual_vs_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:0de7b9110a20da21a87ac83d,0de7b9110a20da21a87ac83d,phase3aw_directional_capacity,amount/final_total_market_cap/resid_mom12,True,read_only_research_candidate
phase3ax_capacity_refine_00168,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,12),Add(Abs(Mean($final_total_market_cap,12)),0.000001))),ZScore(Mom($close,3)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:9c055b924864c934e89c6499,9c055b924864c934e89c6499,phase3aw_directional_capacity,amount/final_total_market_cap/mean12_x_mom3,True,read_only_research_candidate
phase3ax_capacity_refine_00169,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,12),Add(Abs(Mean($final_total_market_cap,12)),0.000001))),ZScore(Mom($close,5)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:faea09ca00acb3528f15d216,faea09ca00acb3528f15d216,phase3aw_directional_capacity,amount/final_total_market_cap/mean12_x_mom5,True,read_only_research_candidate
phase3ax_capacity_refine_00170,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,12),Add(Abs(Mean($final_total_market_cap,12)),0.000001))),ZScore(Mom($close,10)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:6d2e09c3166da73642368185,6d2e09c3166da73642368185,phase3aw_directional_capacity,amount/final_total_market_cap/mean12_x_mom10,True,read_only_research_candidate
phase3ax_capacity_refine_00171,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,12),Add(Abs(Mean($final_total_market_cap,12)),0.000001))),ZScore(Mom($close,20)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:b089b82c3783bb1b6eeea67f,b089b82c3783bb1b6eeea67f,phase3aw_directional_capacity,amount/final_total_market_cap/mean12_x_mom20,True,read_only_research_candidate
phase3ax_capacity_refine_00172,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,12),Add(Abs(Mean($final_total_market_cap,12)),0.000001))),ZScore(Mom($close,30)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:bb207d90de79d24241adf2cd,bb207d90de79d24241adf2cd,phase3aw_directional_capacity,amount/final_total_market_cap/mean12_x_mom30,True,read_only_research_candidate
phase3ax_capacity_refine_00173,"Neg(CSRank(Div(Std($amount,15),Add(Abs(Mean($final_total_market_cap,15)),0.000001))))",ax_inverse_capacity_flow_volatility,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:a264cc577fe22aaee7a02e2d,a264cc577fe22aaee7a02e2d,phase3aw_directional_capacity,amount/final_total_market_cap/std15,True,read_only_research_candidate
phase3ax_capacity_refine_00174,"Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,15),Add(Abs(Mean($final_total_market_cap,15)),0.000001))),ZScore(Mom($close,15)))))",ax_capacity_residual_vs_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:cfb2a458e6281d3eceb41113,cfb2a458e6281d3eceb41113,phase3aw_directional_capacity,amount/final_total_market_cap/resid_mom15,True,read_only_research_candidate
phase3ax_capacity_refine_00175,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,15),Add(Abs(Mean($final_total_market_cap,15)),0.000001))),ZScore(Mom($close,3)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:c794bf1ea36eb6f3ee2a8d49,c794bf1ea36eb6f3ee2a8d49,phase3aw_directional_capacity,amount/final_total_market_cap/mean15_x_mom3,True,read_only_research_candidate
phase3ax_capacity_refine_00176,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,15),Add(Abs(Mean($final_total_market_cap,15)),0.000001))),ZScore(Mom($close,5)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:ce13877587303f6e9ecf92dc,ce13877587303f6e9ecf92dc,phase3aw_directional_capacity,amount/final_total_market_cap/mean15_x_mom5,True,read_only_research_candidate
phase3ax_capacity_refine_00177,"Neg(CSRank(Mul(ZScore(Div(Mean($amount,15),Add(Abs(Mean($final_total_market_cap,15)),0.000001))),ZScore(Mom($close,10)))))",ax_capacity_flow_x_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,phase3ax:bfce42b78ec306404a846ac8,bfce42b78ec306404a846ac8,phase3aw_directional_capacity,amount/final_total_market_cap/mean15_x_mom10,True,read_only_research_candidate
