candidate_id,expression_hash,expression,factor_lane,source_lane,source_generator,fields,fields_list,max_window,ast_skeleton,ast_operator_sequence,ast_operator_multiset,ast_root_operator,ast_depth,ast_depth_bin,ast_operator_count,ast_operator_count_bin,ast_field_count,ast_field_count_bin,ast_window_count,ast_window_count_bin,ast_max_window,ast_max_window_bin,ast_complexity,ast_complexity_bin,search_memory_key,policy_score,expected_direction,x0_r3_role,note,cem_prior_score
phase3bs_00011,6e2ce4be08db270bcdb19524,"Neg(CSRank(Mul(ZScore(Delta($intraday_ret_from_open,15)),ZScore(Delta($volume,15)))))",cem_resample::rx_intraday_return::rx_flow_amount_volume::elite_inverted_product,phase3bs_adaptive_cem_feedback,phase3bs_adaptive_cem_feedback,intraday_ret_from_open|volume,"['intraday_ret_from_open', 'volume']",15,"Neg(CSRank(Mul(ZScore(Delta($F,N)),ZScore(Delta($F,N)))))",Neg>CSRank>Mul>ZScore>Delta>ZScore>Delta,CSRank:1|Delta:2|Mul:1|Neg:1|ZScore:2,Neg,5,depth_le_6,7,opcount_le_9,2,fieldcount_le_2,1,wincount_le_1,15,maxwin_le_15,10,complexity_le_10,phase3bp:6e2ce4be08db270bcdb19524,0.17253656,1,read_only_research_candidate,phase3bs_adaptive_cem_feedback: cem round 2 elite resample intraday_delta_15 x volume_delta_15,0.18098856
phase3bs_00012,08228d8f445441ee816dc28b,"CSRank(Mul(Sign(ZScore(Delta($intraday_ret_from_open,15))),ZScore(Delta($volume,15))))",cem_interaction::rx_intraday_return::rx_flow_amount_volume::signed_state,phase3bs_adaptive_cem_feedback,phase3bs_adaptive_cem_feedback,intraday_ret_from_open|volume,"['intraday_ret_from_open', 'volume']",15,"CSRank(Mul(Sign(ZScore(Delta($F,N))),ZScore(Delta($F,N))))",CSRank>Mul>Sign>ZScore>Delta>ZScore>Delta,CSRank:1|Delta:2|Mul:1|Sign:1|ZScore:2,CSRank,5,depth_le_6,7,opcount_le_9,2,fieldcount_le_2,1,wincount_le_1,15,maxwin_le_15,10,complexity_le_10,phase3bp:08228d8f445441ee816dc28b,0.17217656,1,read_only_research_candidate,phase3bs_adaptive_cem_feedback: cem seed interaction intraday_delta_15 x volume_delta_15 signed_state,0.18030956
phase3bs_00013,9165995ab31cc9104e17278f,"Neg(CSRank(ZScore(Delta($intraday_ret_from_open,15))))",cem_atom::rx_intraday_return::inverted,phase3bs_adaptive_cem_feedback,phase3bs_adaptive_cem_feedback,intraday_ret_from_open,['intraday_ret_from_open'],15,"Neg(CSRank(ZScore(Delta($F,N))))",Neg>CSRank>ZScore>Delta,CSRank:1|Delta:1|Neg:1|ZScore:1,Neg,4,depth_le_4,4,opcount_le_6,1,fieldcount_le_1,1,wincount_le_1,15,maxwin_le_15,6,complexity_le_6,phase3bp:9165995ab31cc9104e17278f,0.17426924,1,read_only_research_candidate,phase3bs_adaptive_cem_feedback: cem seed atom intraday_delta_15,0.17899824
phase3bs_00014,6f0bc611968894fa6a3a7eb7,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,15)),ZScore(Delta($volume,15))))",cem_interaction::rx_intraday_return::rx_flow_amount_volume::spread,phase3bs_adaptive_cem_feedback,phase3bs_adaptive_cem_feedback,intraday_ret_from_open|volume,"['intraday_ret_from_open', 'volume']",15,"CSRank(Sub(ZScore(Delta($F,N)),ZScore(Delta($F,N))))",CSRank>Sub>ZScore>Delta>ZScore>Delta,CSRank:1|Delta:2|Sub:1|ZScore:2,CSRank,4,depth_le_4,6,opcount_le_6,2,fieldcount_le_2,1,wincount_le_1,15,maxwin_le_15,9,complexity_le_10,phase3bp:6f0bc611968894fa6a3a7eb7,0.17027313,1,read_only_research_candidate,phase3bs_adaptive_cem_feedback: cem seed interaction intraday_delta_15 x volume_delta_15 spread,0.17878313
phase3bs_00015,014eeb8694ee03b47f3875fa,"CSRank(ZScore(Delta($intraday_ret_from_open,15)))",cem_atom::rx_intraday_return::rank,phase3bs_adaptive_cem_feedback,phase3bs_adaptive_cem_feedback,intraday_ret_from_open,['intraday_ret_from_open'],15,"CSRank(ZScore(Delta($F,N)))",CSRank>ZScore>Delta,CSRank:1|Delta:1|ZScore:1,CSRank,3,depth_le_4,3,opcount_le_3,1,fieldcount_le_1,1,wincount_le_1,15,maxwin_le_15,5,complexity_le_6,phase3bp:014eeb8694ee03b47f3875fa,0.17335419,1,read_only_research_candidate,phase3bs_adaptive_cem_feedback: cem seed atom intraday_delta_15,0.17809319
phase3bs_00016,a3f584d1327c99ef815db93b,"Neg(CSRank(Mul(ZScore(Delta($intraday_ret_from_open,30)),ZScore(Delta($volume,15)))))",cem_resample::rx_intraday_return::rx_flow_amount_volume::elite_inverted_product,phase3bs_adaptive_cem_feedback,phase3bs_adaptive_cem_feedback,intraday_ret_from_open|volume,"['intraday_ret_from_open', 'volume']",30,"Neg(CSRank(Mul(ZScore(Delta($F,N)),ZScore(Delta($F,N)))))",Neg>CSRank>Mul>ZScore>Delta>ZScore>Delta,CSRank:1|Delta:2|Mul:1|Neg:1|ZScore:2,Neg,5,depth_le_6,7,opcount_le_9,2,fieldcount_le_2,2,wincount_le_2,30,maxwin_le_30,11,complexity_le_14,phase3bp:a3f584d1327c99ef815db93b,0.16478456,1,read_only_research_candidate,phase3bs_adaptive_cem_feedback: cem round 1 elite resample intraday_delta_30 x volume_delta_15,0.17300456
phase3bs_00017,bf6de050fb6a3d5624df1861,"CSRank(Mul(Sign(ZScore(Delta($intraday_ret_from_open,15))),ZScore(Delta($volume,30))))",cem_interaction::rx_intraday_return::rx_flow_amount_volume::signed_state,phase3bs_adaptive_cem_feedback,phase3bs_adaptive_cem_feedback,intraday_ret_from_open|volume,"['intraday_ret_from_open', 'volume']",30,"CSRank(Mul(Sign(ZScore(Delta($F,N))),ZScore(Delta($F,N))))",CSRank>Mul>Sign>ZScore>Delta>ZScore>Delta,CSRank:1|Delta:2|Mul:1|Sign:1|ZScore:2,CSRank,5,depth_le_6,7,opcount_le_9,2,fieldcount_le_2,2,wincount_le_2,30,maxwin_le_30,11,complexity_le_14,phase3bp:bf6de050fb6a3d5624df1861,0.16442456,1,read_only_research_candidate,phase3bs_adaptive_cem_feedback: cem seed interaction intraday_delta_15 x volume_delta_30 signed_state,0.17292856
phase3bs_00018,3eb6f83586ffc3382e496d15,"Neg(CSRank(Mul(ZScore(Delta($intraday_ret_from_open,15)),ZScore(Delta($amount,15)))))",cem_resample::rx_intraday_return::rx_flow_amount_volume::elite_inverted_product,phase3bs_adaptive_cem_feedback,phase3bs_adaptive_cem_feedback,amount|intraday_ret_from_open,"['amount', 'intraday_ret_from_open']",15,"Neg(CSRank(Mul(ZScore(Delta($F,N)),ZScore(Delta($F,N)))))",Neg>CSRank>Mul>ZScore>Delta>ZScore>Delta,CSRank:1|Delta:2|Mul:1|Neg:1|ZScore:2,Neg,5,depth_le_6,7,opcount_le_9,2,fieldcount_le_2,1,wincount_le_1,15,maxwin_le_15,10,complexity_le_10,phase3bp:3eb6f83586ffc3382e496d15,0.16147634,1,read_only_research_candidate,phase3bs_adaptive_cem_feedback: cem round 2 elite resample intraday_delta_15 x amount_delta_15,0.16954834
phase3bs_00019,1a571f13dae9c4cecc1a3d47,"CSRank(Mul(Sign(ZScore(Delta($intraday_ret_from_open,15))),ZScore(Delta($amount,15))))",cem_interaction::rx_intraday_return::rx_flow_amount_volume::signed_state,phase3bs_adaptive_cem_feedback,phase3bs_adaptive_cem_feedback,amount|intraday_ret_from_open,"['amount', 'intraday_ret_from_open']",15,"CSRank(Mul(Sign(ZScore(Delta($F,N))),ZScore(Delta($F,N))))",CSRank>Mul>Sign>ZScore>Delta>ZScore>Delta,CSRank:1|Delta:2|Mul:1|Sign:1|ZScore:2,CSRank,5,depth_le_6,7,opcount_le_9,2,fieldcount_le_2,1,wincount_le_1,15,maxwin_le_15,10,complexity_le_10,phase3bp:1a571f13dae9c4cecc1a3d47,0.16111634,1,read_only_research_candidate,phase3bs_adaptive_cem_feedback: cem seed interaction intraday_delta_15 x amount_delta_15 signed_state,0.16935534
phase3bs_00020,c9d3cef099615f4605e4e654,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,15)),ZScore(Delta($amount,15))))",cem_interaction::rx_intraday_return::rx_flow_amount_volume::spread,phase3bs_adaptive_cem_feedback,phase3bs_adaptive_cem_feedback,amount|intraday_ret_from_open,"['amount', 'intraday_ret_from_open']",15,"CSRank(Sub(ZScore(Delta($F,N)),ZScore(Delta($F,N))))",CSRank>Sub>ZScore>Delta>ZScore>Delta,CSRank:1|Delta:2|Sub:1|ZScore:2,CSRank,4,depth_le_4,6,opcount_le_6,2,fieldcount_le_2,1,wincount_le_1,15,maxwin_le_15,9,complexity_le_10,phase3bp:c9d3cef099615f4605e4e654,0.15921291,1,read_only_research_candidate,phase3bs_adaptive_cem_feedback: cem seed interaction intraday_delta_15 x amount_delta_15 spread,0.16817091
phase3bs_00021,42903e02e589b5c573631fd2,"CSRank(Mul(Sign(ZScore(Delta($intraday_ret_from_open,15))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",cem_interaction::rx_intraday_return::rx_opening_amount::signed_state,phase3bs_adaptive_cem_feedback,phase3bs_adaptive_cem_feedback,intraday_ret_from_open|m1_first30_vol|volume,"['intraday_ret_from_open', 'm1_first30_vol', 'volume']",15,"CSRank(Mul(Sign(ZScore(Delta($F,N))),ZScore(Div($F,Add(Abs($F),N)))))",CSRank>Mul>Sign>ZScore>Delta>ZScore>Div>Add>Abs,Abs:1|Add:1|CSRank:1|Delta:1|Div:1|Mul:1|Sign:1|ZScore:2,CSRank,6,depth_le_6,9,opcount_le_9,3,fieldcount_le_4,1,wincount_le_1,15,maxwin_le_15,13,complexity_le_14,phase3bp:42903e02e589b5c573631fd2,0.17296366,1,read_only_research_candidate,phase3bs_adaptive_cem_feedback: cem seed interaction intraday_delta_15 x m1_first30_vol signed_state,0.16726566
phase3bs_00022,8410438e9191f39c2bab825a,"Neg(CSRank(Mul(ZScore(Delta($intraday_ret_from_open,30)),ZScore(Delta($amount,15)))))",cem_resample::rx_intraday_return::rx_flow_amount_volume::elite_inverted_product,phase3bs_adaptive_cem_feedback,phase3bs_adaptive_cem_feedback,amount|intraday_ret_from_open,"['amount', 'intraday_ret_from_open']",30,"Neg(CSRank(Mul(ZScore(Delta($F,N)),ZScore(Delta($F,N)))))",Neg>CSRank>Mul>ZScore>Delta>ZScore>Delta,CSRank:1|Delta:2|Mul:1|Neg:1|ZScore:2,Neg,5,depth_le_6,7,opcount_le_9,2,fieldcount_le_2,2,wincount_le_2,30,maxwin_le_30,11,complexity_le_14,phase3bp:8410438e9191f39c2bab825a,0.15372434,1,read_only_research_candidate,phase3bs_adaptive_cem_feedback: cem round 2 elite resample intraday_delta_30 x amount_delta_15,0.16263934
phase3bs_00023,5169f05b2691a3c7f6250f76,"CSRank(Mul(Sign(ZScore(Delta($intraday_ret_from_open,15))),ZScore(Delta($amount,30))))",cem_interaction::rx_intraday_return::rx_flow_amount_volume::signed_state,phase3bs_adaptive_cem_feedback,phase3bs_adaptive_cem_feedback,amount|intraday_ret_from_open,"['amount', 'intraday_ret_from_open']",30,"CSRank(Mul(Sign(ZScore(Delta($F,N))),ZScore(Delta($F,N))))",CSRank>Mul>Sign>ZScore>Delta>ZScore>Delta,CSRank:1|Delta:2|Mul:1|Sign:1|ZScore:2,CSRank,5,depth_le_6,7,opcount_le_9,2,fieldcount_le_2,2,wincount_le_2,30,maxwin_le_30,11,complexity_le_14,phase3bp:5169f05b2691a3c7f6250f76,0.15336434,1,read_only_research_candidate,phase3bs_adaptive_cem_feedback: cem seed interaction intraday_delta_15 x amount_delta_30 signed_state,0.16190034
phase3bs_00024,be5942ca7b1db91c566f16a7,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,15)),ZScore(Mean(Div($m1_first30_vol,Add(Abs($volume),0.000001)),3))))",cem_resample::rx_intraday_return::rx_opening_amount::elite_spread_mean3,phase3bs_adaptive_cem_feedback,phase3bs_adaptive_cem_feedback,intraday_ret_from_open|m1_first30_vol|volume,"['intraday_ret_from_open', 'm1_first30_vol', 'volume']",15,"CSRank(Sub(ZScore(Delta($F,N)),ZScore(Mean(Div($F,Add(Abs($F),N)),N))))",CSRank>Sub>ZScore>Delta>ZScore>Mean>Div>Add>Abs,Abs:1|Add:1|CSRank:1|Delta:1|Div:1|Mean:1|Sub:1|ZScore:2,CSRank,7,depth_le_8,9,opcount_le_9,3,fieldcount_le_4,2,wincount_le_2,15,maxwin_le_15,14,complexity_le_14,phase3bp:be5942ca7b1db91c566f16a7,0.16658836,1,read_only_research_candidate,phase3bs_adaptive_cem_feedback: cem round 2 elite resample intraday_delta_15 x m1_first30_vol,0.16127836
phase3bs_00025,d85834f26631105696e86ca1,"CSRank(Mul(Sign(ZScore(Delta($intraday_ret_from_open,15))),ZScore(Div($m1_first5_vol,Add(Abs($volume),0.000001)))))",cem_interaction::rx_intraday_return::rx_opening_amount::signed_state,phase3bs_adaptive_cem_feedback,phase3bs_adaptive_cem_feedback,intraday_ret_from_open|m1_first5_vol|volume,"['intraday_ret_from_open', 'm1_first5_vol', 'volume']",15,"CSRank(Mul(Sign(ZScore(Delta($F,N))),ZScore(Div($F,Add(Abs($F),N)))))",CSRank>Mul>Sign>ZScore>Delta>ZScore>Div>Add>Abs,Abs:1|Add:1|CSRank:1|Delta:1|Div:1|Mul:1|Sign:1|ZScore:2,CSRank,6,depth_le_6,9,opcount_le_9,3,fieldcount_le_4,1,wincount_le_1,15,maxwin_le_15,13,complexity_le_14,phase3bp:d85834f26631105696e86ca1,0.16688957,1,read_only_research_candidate,phase3bs_adaptive_cem_feedback: cem seed interaction intraday_delta_15 x m1_first5_vol signed_state,0.16124557
phase3bs_00026,55597bc0ee77fd3f6ecfdd5e,"Neg(CSRank(Mul(ZScore(Delta($intraday_ret_from_open,15)),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001))))))",cem_resample::rx_intraday_return::rx_opening_amount::elite_inverted_product,phase3bs_adaptive_cem_feedback,phase3bs_adaptive_cem_feedback,intraday_ret_from_open|m1_first30_vol|volume,"['intraday_ret_from_open', 'm1_first30_vol', 'volume']",15,"Neg(CSRank(Mul(ZScore(Delta($F,N)),ZScore(Div($F,Add(Abs($F),N))))))",Neg>CSRank>Mul>ZScore>Delta>ZScore>Div>Add>Abs,Abs:1|Add:1|CSRank:1|Delta:1|Div:1|Mul:1|Neg:1|ZScore:2,Neg,7,depth_le_8,9,opcount_le_9,3,fieldcount_le_4,1,wincount_le_1,15,maxwin_le_15,13,complexity_le_14,phase3bp:55597bc0ee77fd3f6ecfdd5e,0.16505979,1,read_only_research_candidate,phase3bs_adaptive_cem_feedback: cem round 1 elite resample intraday_delta_15 x m1_first30_vol,0.15952679
phase3bs_00027,f527d6894a24f3667b276a50,"CSRank(Mul(ZScore(Delta($intraday_ret_from_open,15)),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",cem_interaction::rx_intraday_return::rx_opening_amount::product,phase3bs_adaptive_cem_feedback,phase3bs_adaptive_cem_feedback,intraday_ret_from_open|m1_first30_vol|volume,"['intraday_ret_from_open', 'm1_first30_vol', 'volume']",15,"CSRank(Mul(ZScore(Delta($F,N)),ZScore(Div($F,Add(Abs($F),N)))))",CSRank>Mul>ZScore>Delta>ZScore>Div>Add>Abs,Abs:1|Add:1|CSRank:1|Delta:1|Div:1|Mul:1|ZScore:2,CSRank,6,depth_le_6,8,opcount_le_9,3,fieldcount_le_4,1,wincount_le_1,15,maxwin_le_15,12,complexity_le_14,phase3bp:f527d6894a24f3667b276a50,0.15815725,1,read_only_research_candidate,phase3bs_adaptive_cem_feedback: cem seed interaction intraday_delta_15 x m1_first30_vol product,0.15867525
phase3bs_00028,ef18056f438dccf64408120c,"CSRank(Mul(ZScore(Delta(Delta($intraday_ret_from_open,15),2)),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",cem_resample::rx_intraday_return::rx_opening_amount::elite_delta_product,phase3bs_adaptive_cem_feedback,phase3bs_adaptive_cem_feedback,intraday_ret_from_open|m1_first30_vol|volume,"['intraday_ret_from_open', 'm1_first30_vol', 'volume']",15,"CSRank(Mul(ZScore(Delta(Delta($F,N),N)),ZScore(Div($F,Add(Abs($F),N)))))",CSRank>Mul>ZScore>Delta>Delta>ZScore>Div>Add>Abs,Abs:1|Add:1|CSRank:1|Delta:2|Div:1|Mul:1|ZScore:2,CSRank,6,depth_le_6,9,opcount_le_9,3,fieldcount_le_4,2,wincount_le_2,15,maxwin_le_15,14,complexity_le_14,phase3bp:ef18056f438dccf64408120c,0.15839155,1,read_only_research_candidate,phase3bs_adaptive_cem_feedback: cem round 3 elite resample intraday_delta_15 x m1_first30_vol,0.15864455
