date,return,liquidity_ratio_lag1,pit_regime_label,window
2023-07-19,-0.01161269,0.910387,limit_density_high,historical_2020_2024
2023-07-20,-0.00143113,0.894913,limit_density_high,historical_2020_2024
2023-07-21,0.00318054,0.884708,limit_density_high,historical_2020_2024
2023-07-24,-0.01496026,0.876284,limit_density_high,historical_2020_2024
2023-07-25,-0.00516199,0.866006,limit_density_high,historical_2020_2024
2023-07-26,-0.00413407,0.880262,limit_density_high,historical_2020_2024
2023-07-27,-0.00752298,0.882469,limit_density_high,historical_2020_2024
2023-07-28,0.00111185,0.884277,limit_density_high,historical_2020_2024
2023-07-31,0.00232534,0.895179,limit_density_high,historical_2020_2024
2023-08-01,0.00076997,0.906906,limit_density_high,historical_2020_2024
2023-08-02,0.00860489,0.913306,limit_density_high,historical_2020_2024
2023-08-03,-0.00032855,0.920306,limit_density_high,historical_2020_2024
2023-08-04,-0.00388701,0.93182,limit_density_high,historical_2020_2024
2023-08-07,-0.00658173,0.952716,limit_density_high,historical_2020_2024
2023-08-08,-0.00167125,0.96201,limit_density_high,historical_2020_2024
2023-08-09,-0.00746135,0.966552,limit_density_high,historical_2020_2024
2023-08-10,-0.00103897,0.963075,limit_density_high,historical_2020_2024
2023-08-11,-0.01150957,0.952879,limit_density_high,historical_2020_2024
2023-08-14,-0.01142753,0.945639,limit_density_high,historical_2020_2024
2023-08-15,0.00127071,0.948374,limit_density_high,historical_2020_2024
2023-08-16,-0.00986699,0.949518,limit_density_high,historical_2020_2024
2023-08-17,-0.00013203,0.953422,limit_density_high,historical_2020_2024
2023-08-18,0.00525188,0.951987,limit_density_high,historical_2020_2024
2023-08-21,-0.0133115,0.955506,limit_density_high,historical_2020_2024
2023-08-22,0.01465213,0.960905,limit_density_high,historical_2020_2024
2023-08-23,-0.0138625,0.947334,limit_density_high,historical_2020_2024
2023-08-24,-0.01017695,0.946373,limit_density_high,historical_2020_2024
2023-08-25,0.02631238,0.950566,limit_density_high,historical_2020_2024
2023-08-28,0.01355092,0.936734,limit_density_high,historical_2020_2024
2023-08-29,0.00326736,0.931055,limit_density_high,historical_2020_2024
2023-08-30,-0.01144103,0.932826,limit_density_high,historical_2020_2024
2023-08-31,-0.01696819,0.938022,limit_density_high,historical_2020_2024
2023-09-01,-0.00205373,0.936345,limit_density_high,historical_2020_2024
2023-09-04,0.00115622,0.912287,limit_density_high,historical_2020_2024
2023-09-05,-0.01129054,0.910046,limit_density_high,historical_2020_2024
2023-09-06,0.00330873,0.911794,limit_density_high,historical_2020_2024
2023-09-07,0.00169676,0.916246,limit_density_high,historical_2020_2024
2023-09-08,-0.0028813,0.921951,limit_density_high,historical_2020_2024
2023-09-11,-0.00327045,0.919423,limit_density_high,historical_2020_2024
2023-09-12,-0.01492601,0.928104,limit_density_high,historical_2020_2024
2023-09-13,-0.00336084,0.933566,limit_density_high,historical_2020_2024
2023-09-14,-0.00162448,0.939328,limit_density_high,historical_2020_2024
2023-09-15,-0.00732619,0.943391,limit_density_high,historical_2020_2024
2023-09-18,-0.00384892,0.950994,limit_density_high,historical_2020_2024
2023-09-19,-0.00801781,0.957996,limit_density_high,historical_2020_2024
2023-09-20,0.01450469,0.949852,limit_density_high,historical_2020_2024
2023-09-21,0.00475969,0.948221,limit_density_high,historical_2020_2024
2023-09-22,0.0038125,0.940265,limit_density_high,historical_2020_2024
2023-09-25,-0.00059275,0.94591,limit_density_high,historical_2020_2024
2023-09-26,-0.00230829,0.920072,limit_density_high,historical_2020_2024
2023-09-27,0.00244691,0.899394,limit_density_high,historical_2020_2024
2023-09-28,-0.00256497,0.886798,limit_density_high,historical_2020_2024
2023-10-09,0.01161025,0.88253,limit_density_high,historical_2020_2024
2023-10-10,-0.00562658,0.886365,limit_density_high,historical_2020_2024
2023-10-11,-0.00662659,0.875739,limit_density_high,historical_2020_2024
2023-10-12,-0.01402843,0.877992,limit_density_high,historical_2020_2024
2023-10-13,0.00178447,0.886439,limit_density_high,historical_2020_2024
2023-10-16,0.00018591,0.893244,limit_density_high,historical_2020_2024
2023-10-17,0.00124482,0.905575,limit_density_high,historical_2020_2024
2023-10-18,-0.01171603,0.898315,limit_density_high,historical_2020_2024
2023-10-19,-0.00079063,0.903264,limit_density_high,historical_2020_2024
2023-10-20,0.00316075,0.910867,limit_density_high,historical_2020_2024
2023-10-23,-0.01683459,0.917304,limit_density_high,historical_2020_2024
2023-10-24,-0.0058628,0.915006,limit_density_high,historical_2020_2024
2023-10-25,0.00620558,0.919839,limit_density_high,historical_2020_2024
2023-10-26,0.01397782,0.940738,limit_density_high,historical_2020_2024
2023-10-27,-0.00675396,0.957349,limit_density_high,historical_2020_2024
2023-10-30,-0.00604597,0.978737,limit_density_high,historical_2020_2024
2023-12-14,0.00282241,0.985988,limit_density_high,historical_2020_2024
2023-12-15,0.00692427,0.981486,limit_density_high,historical_2020_2024
2023-12-18,-0.00719095,0.98035,limit_density_high,historical_2020_2024
2023-12-19,-0.00462499,0.972011,limit_density_high,historical_2020_2024
2023-12-20,-0.00027012,0.956363,limit_density_high,historical_2020_2024
2023-12-21,0.00783527,0.948627,limit_density_high,historical_2020_2024
2023-12-22,0.00125852,0.94611,limit_density_high,historical_2020_2024
2023-12-25,-0.00224711,0.945573,limit_density_high,historical_2020_2024
2023-12-26,0.00397889,0.938632,limit_density_high,historical_2020_2024
2023-12-27,0.00237373,0.933344,limit_density_high,historical_2020_2024
2023-12-28,-0.02199111,0.92781,limit_density_high,historical_2020_2024
2023-12-29,-0.01216484,0.939483,limit_density_high,historical_2020_2024
2024-01-02,-0.0086806,0.938917,limit_density_high,historical_2020_2024
2024-01-03,-0.00779815,0.937535,limit_density_high,historical_2020_2024
2024-01-04,-0.00141845,0.93479,limit_density_high,historical_2020_2024
2024-01-05,-0.00473038,0.931175,limit_density_high,historical_2020_2024
2024-01-08,-0.00176366,0.931671,limit_density_high,historical_2020_2024
2024-01-09,0.00898613,0.917046,limit_density_high,historical_2020_2024
2024-01-10,-0.01430027,0.90249,limit_density_high,historical_2020_2024
2024-01-11,-0.00364784,0.896295,limit_density_high,historical_2020_2024
2024-01-12,0.00647044,0.897422,limit_density_high,historical_2020_2024
2024-01-15,-0.00682342,0.899153,limit_density_high,historical_2020_2024
2024-01-16,0.02747779,0.894891,limit_density_high,historical_2020_2024
2024-01-17,-0.00961914,0.898524,limit_density_high,historical_2020_2024
2024-01-18,0.00621939,0.905939,limit_density_high,historical_2020_2024
2024-01-19,0.00666724,0.925805,limit_density_high,historical_2020_2024
2024-01-22,-0.02381871,0.927524,limit_density_high,historical_2020_2024
2024-01-23,-0.01756148,0.936597,limit_density_high,historical_2020_2024
2024-01-24,-0.02636679,0.955997,limit_density_high,historical_2020_2024
2024-01-25,-0.01664381,0.97501,limit_density_high,historical_2020_2024
2024-01-29,0.00058522,0.987171,limit_density_high,historical_2020_2024
2024-04-19,0.00292995,0.987028,limit_density_high,historical_2020_2024
2024-04-22,0.0096066,0.979516,limit_density_high,historical_2020_2024
2024-04-23,-0.00476891,0.968458,limit_density_high,historical_2020_2024
2024-04-24,0.02397038,0.957457,limit_density_high,historical_2020_2024
2024-04-25,0.00456966,0.94553,limit_density_high,historical_2020_2024
2024-04-26,-0.00298487,0.937411,limit_density_high,historical_2020_2024
2024-04-29,0.00674505,0.945635,limit_density_high,historical_2020_2024
2024-04-30,-0.00174529,0.957209,limit_density_high,historical_2020_2024
2024-05-06,-0.00856678,0.967655,limit_density_high,historical_2020_2024
2024-05-07,0.00632978,0.971606,limit_density_high,historical_2020_2024
2024-05-08,-0.0073015,0.970877,limit_density_high,historical_2020_2024
2024-05-09,-0.00248592,0.96503,limit_density_high,historical_2020_2024
2024-05-10,-0.00246569,0.961262,limit_density_high,historical_2020_2024
2024-05-13,-0.00369274,0.964125,limit_density_high,historical_2020_2024
2024-05-14,0.00203213,0.968739,limit_density_high,historical_2020_2024
2024-05-15,-0.00249746,0.972043,limit_density_high,historical_2020_2024
2024-05-16,0.0064373,0.972802,limit_density_high,historical_2020_2024
2024-05-17,-7.814e-05,0.969694,limit_density_high,historical_2020_2024
2024-05-20,-0.00803843,0.968759,limit_density_high,historical_2020_2024
2024-05-21,-0.00635279,0.973023,limit_density_high,historical_2020_2024
2024-05-22,-0.01002336,0.962766,limit_density_high,historical_2020_2024
2024-05-23,0.00397269,0.963483,limit_density_high,historical_2020_2024
2024-05-24,-0.00067326,0.96163,limit_density_high,historical_2020_2024
2024-05-27,-0.00096499,0.961012,limit_density_high,historical_2020_2024
2024-05-28,0.00495616,0.962536,limit_density_high,historical_2020_2024
2024-05-29,-0.00304823,0.964582,limit_density_high,historical_2020_2024
2024-05-30,0.02838603,0.951012,limit_density_high,historical_2020_2024
2024-05-31,0.00765472,0.926038,limit_density_high,historical_2020_2024
2024-06-03,0.00320824,0.91345,limit_density_high,historical_2020_2024
2024-06-04,0.01481543,0.899229,limit_density_high,historical_2020_2024
2024-06-05,-0.02830571,0.893756,limit_density_high,historical_2020_2024
2024-06-06,0.01276369,0.890579,limit_density_high,historical_2020_2024
2024-06-07,-0.00344002,0.88945,limit_density_high,historical_2020_2024
2024-06-11,0.01047412,0.883651,limit_density_high,historical_2020_2024
2024-06-12,-0.00356943,0.880442,limit_density_high,historical_2020_2024
2024-06-13,0.00875557,0.883551,limit_density_high,historical_2020_2024
2024-06-14,-0.0007463,0.890796,limit_density_high,historical_2020_2024
2024-06-17,-0.00988566,0.897327,limit_density_high,historical_2020_2024
2024-06-18,0.00284312,0.895867,limit_density_high,historical_2020_2024
2024-06-19,-0.00923489,0.888578,limit_density_high,historical_2020_2024
2024-06-20,0.00356335,0.891351,limit_density_high,historical_2020_2024
2024-06-21,-0.02108532,0.888891,limit_density_high,historical_2020_2024
2024-06-24,0.00469618,0.884865,limit_density_high,historical_2020_2024
2024-06-25,-0.00338263,0.889317,limit_density_high,historical_2020_2024
2024-06-26,-0.00308383,0.889875,limit_density_high,historical_2020_2024
2024-06-27,-0.01190597,0.891301,limit_density_high,historical_2020_2024
2024-06-28,-0.0184775,0.892341,limit_density_high,historical_2020_2024
2024-07-01,-0.00678983,0.896729,limit_density_high,historical_2020_2024
2024-07-02,0.00245351,0.898273,limit_density_high,historical_2020_2024
2024-07-03,-0.00380359,0.894489,limit_density_high,historical_2020_2024
2024-07-04,0.00515554,0.891927,limit_density_high,historical_2020_2024
2024-07-05,0.01575545,0.891491,limit_density_high,historical_2020_2024
2024-07-08,0.00591087,0.883466,limit_density_high,historical_2020_2024
2024-07-09,-0.00417434,0.878313,limit_density_high,historical_2020_2024
2024-07-10,-0.00489426,0.879836,limit_density_high,historical_2020_2024
2024-07-11,0.00438821,0.881411,limit_density_high,historical_2020_2024
2024-07-12,-0.00201579,0.885024,limit_density_high,historical_2020_2024
2024-07-15,-0.02632333,0.876106,limit_density_high,historical_2020_2024
2024-07-16,0.01587271,0.869754,limit_density_high,historical_2020_2024
2024-07-17,0.01251685,0.870202,limit_density_high,historical_2020_2024
2024-07-18,0.00156264,0.877756,limit_density_high,historical_2020_2024
2024-07-19,-0.02313228,0.882523,limit_density_high,historical_2020_2024
2024-07-22,-0.00506023,0.891275,limit_density_high,historical_2020_2024
2024-07-23,-0.01028959,0.893156,limit_density_high,historical_2020_2024
2024-07-24,-0.00668463,0.896275,limit_density_high,historical_2020_2024
2024-07-25,-0.00810155,0.898273,limit_density_high,historical_2020_2024
2024-07-26,-0.00712803,0.907795,limit_density_high,historical_2020_2024
2024-07-29,0.01345513,0.914272,limit_density_high,historical_2020_2024
2024-07-30,-0.00459177,0.917762,limit_density_high,historical_2020_2024
2024-07-31,-0.01567137,0.924619,limit_density_high,historical_2020_2024
2024-08-01,-0.0143575,0.947441,limit_density_high,historical_2020_2024
2024-08-02,0.00451245,0.960206,limit_density_high,historical_2020_2024
2024-08-05,-0.00427368,0.96952,limit_density_high,historical_2020_2024
2024-08-06,-0.00886534,0.983818,limit_density_high,historical_2020_2024
2024-08-07,0.00689017,0.981545,limit_density_high,historical_2020_2024
2024-08-08,0.00170869,0.976388,limit_density_high,historical_2020_2024
2024-08-09,0.00063217,0.961669,limit_density_high,historical_2020_2024
2024-08-12,-0.00882299,0.955691,limit_density_high,historical_2020_2024
2024-08-13,-0.00340318,0.953749,limit_density_high,historical_2020_2024
2024-08-14,0.0086882,0.948595,limit_density_high,historical_2020_2024
2024-08-15,-0.00353559,0.933618,limit_density_high,historical_2020_2024
2024-08-16,7.536e-05,0.926005,limit_density_high,historical_2020_2024
2024-08-19,0.00268139,0.916839,limit_density_high,historical_2020_2024
2024-08-20,-0.00208092,0.90795,limit_density_high,historical_2020_2024
2024-08-21,-0.00069612,0.900321,limit_density_high,historical_2020_2024
2024-08-22,-0.00899942,0.893305,limit_density_high,historical_2020_2024
2024-08-23,-0.00084056,0.889051,limit_density_high,historical_2020_2024
2024-08-26,-0.00752529,0.883055,limit_density_high,historical_2020_2024
2024-08-27,0.0091919,0.881091,limit_density_high,historical_2020_2024
2024-08-28,0.01441733,0.880771,limit_density_high,historical_2020_2024
2024-08-29,-0.01909184,0.853159,limit_density_high,historical_2020_2024
2024-08-30,0.00668084,0.843994,limit_density_high,historical_2020_2024
2024-09-02,-9.097e-05,0.860695,limit_density_high,historical_2020_2024
2024-09-03,-0.00170692,0.854574,limit_density_high,historical_2020_2024
2024-09-04,-0.00875938,0.852192,limit_density_high,historical_2020_2024
2024-09-05,-0.00116145,0.854348,limit_density_high,historical_2020_2024
2024-09-06,0.00466658,0.854899,limit_density_high,historical_2020_2024
2024-09-09,0.01338298,0.861137,limit_density_high,historical_2020_2024
2024-09-10,-0.01162776,0.872381,limit_density_high,historical_2020_2024
2024-09-11,-0.00898189,0.882058,limit_density_high,historical_2020_2024
2024-09-12,0.00332646,0.89163,limit_density_high,historical_2020_2024
2024-09-13,-0.01114662,0.89252,limit_density_high,historical_2020_2024
2024-09-18,-0.00497074,0.893924,limit_density_high,historical_2020_2024
2024-09-19,-0.01014384,0.894028,limit_density_high,historical_2020_2024
2024-09-20,0.01100161,0.904409,limit_density_high,historical_2020_2024
2024-09-23,-0.00899932,0.913352,limit_density_high,historical_2020_2024
2024-09-24,0.01031795,0.916226,limit_density_high,historical_2020_2024
2024-09-25,0.02660436,0.953688,limit_density_high,historical_2020_2024
2024-12-10,0.00028147,0.967906,limit_density_high,historical_2020_2024
2024-12-11,-0.00389032,0.935774,limit_density_high,historical_2020_2024
2024-12-12,-0.01826987,0.910505,limit_density_high,historical_2020_2024
2024-12-13,0.00920199,0.892704,limit_density_high,historical_2020_2024
2024-12-16,0.002181,0.880805,limit_density_high,historical_2020_2024
2024-12-17,0.01935312,0.863116,limit_density_high,historical_2020_2024
2024-12-18,0.01320541,0.849179,limit_density_high,historical_2020_2024
2024-12-19,0.00596066,0.83397,limit_density_high,historical_2020_2024
2024-12-20,0.00468593,0.824219,limit_density_high,historical_2020_2024
2024-12-23,0.00437151,0.81014,limit_density_high,historical_2020_2024
2024-12-24,0.01888307,0.80341,limit_density_high,historical_2020_2024
2024-12-25,-0.020157,0.804212,limit_density_high,historical_2020_2024
2024-12-26,0.0030852,0.799756,limit_density_high,historical_2020_2024
2024-12-27,-0.01099232,0.797516,limit_density_high,historical_2020_2024
2024-12-30,-0.00627459,0.793572,limit_density_high,historical_2020_2024
2024-12-31,-0.00697664,0.795213,limit_density_high,historical_2020_2024
2025-01-02,-0.01533342,0.810471,limit_density_high,recent_2025_2026
2025-01-03,0.01927482,0.826033,limit_density_high,recent_2025_2026
2025-01-06,0.00443746,0.834114,limit_density_high,recent_2025_2026
2025-01-07,0.00607774,0.822819,limit_density_high,recent_2025_2026
2025-01-08,0.00113136,0.818287,limit_density_high,recent_2025_2026
2025-01-09,-0.00197419,0.79631,limit_density_high,recent_2025_2026
2025-01-10,0.0145498,0.785202,limit_density_high,recent_2025_2026
2025-01-13,-0.00390814,0.77339,limit_density_high,recent_2025_2026
2025-01-14,-0.00663358,0.756049,limit_density_high,recent_2025_2026
2025-01-15,0.00976519,0.75998,limit_density_high,recent_2025_2026
2025-01-16,0.0061715,0.759849,limit_density_high,recent_2025_2026
2025-01-17,0.02527569,0.766215,limit_density_high,recent_2025_2026
2025-01-20,0.00447129,0.761405,limit_density_high,recent_2025_2026
2025-01-21,-0.00894717,0.758613,limit_density_high,recent_2025_2026
2025-01-22,0.01011075,0.754913,limit_density_high,recent_2025_2026
2025-01-23,-0.02656147,0.757796,limit_density_high,recent_2025_2026
2025-01-24,-0.00738857,0.766065,limit_density_high,recent_2025_2026
2025-01-27,0.02308014,0.773609,limit_density_high,recent_2025_2026
2025-02-05,0.00121107,0.773144,limit_density_high,recent_2025_2026
2025-02-06,-0.00358289,0.779522,limit_density_high,recent_2025_2026
2025-02-07,-0.00121905,0.79408,limit_density_high,recent_2025_2026
2025-02-10,0.00753587,0.819789,limit_density_high,recent_2025_2026
2025-02-11,-0.01977402,0.84507,limit_density_high,recent_2025_2026
2025-02-12,-0.00048567,0.874865,limit_density_high,recent_2025_2026
2025-02-13,0.00875162,0.904527,limit_density_high,recent_2025_2026
2025-02-14,-0.00103647,0.933541,limit_density_high,recent_2025_2026
2025-02-17,0.02111151,0.960494,limit_density_high,recent_2025_2026
2025-03-31,0.00219206,0.964206,limit_density_high,recent_2025_2026
2025-04-01,-0.01793645,0.949983,limit_density_high,recent_2025_2026
2025-04-02,-0.02993275,0.943218,limit_density_high,recent_2025_2026
2025-04-03,-0.03154318,0.930058,limit_density_high,recent_2025_2026
2025-04-07,0.01604902,0.907244,limit_density_high,recent_2025_2026
2025-04-08,0.01113217,0.90752,limit_density_high,recent_2025_2026
2025-04-09,0.02447142,0.91327,limit_density_high,recent_2025_2026
2025-04-10,-0.00538858,0.91893,limit_density_high,recent_2025_2026
2025-04-11,-0.00086897,0.91668,limit_density_high,recent_2025_2026
2025-04-14,-0.00343393,0.911577,limit_density_high,recent_2025_2026
2025-04-15,-0.00079475,0.889696,limit_density_high,recent_2025_2026
2025-04-16,-0.00412446,0.874579,limit_density_high,recent_2025_2026
2025-04-17,0.01125798,0.86204,limit_density_high,recent_2025_2026
2025-04-18,-0.01174936,0.851882,limit_density_high,recent_2025_2026
2025-04-21,0.01313248,0.839655,limit_density_high,recent_2025_2026
2025-04-22,-0.01156723,0.826642,limit_density_high,recent_2025_2026
2025-04-23,-0.00017327,0.817568,limit_density_high,recent_2025_2026
2025-04-24,0.00736561,0.818253,limit_density_high,recent_2025_2026
2025-04-25,-0.00324432,0.818506,limit_density_high,recent_2025_2026
2025-04-28,0.01685162,0.817975,limit_density_high,recent_2025_2026
2025-04-29,-0.00183539,0.820701,limit_density_high,recent_2025_2026
2025-04-30,-0.0126822,0.815488,limit_density_high,recent_2025_2026
2025-05-06,-0.00353748,0.816119,limit_density_high,recent_2025_2026
2025-05-07,-0.00708961,0.82943,limit_density_high,recent_2025_2026
2025-05-08,0.00402458,0.839844,limit_density_high,recent_2025_2026
2025-05-09,-0.0043489,0.825401,limit_density_high,recent_2025_2026
2025-05-12,-0.00323556,0.807565,limit_density_high,recent_2025_2026
2025-05-13,-0.01141594,0.79229,limit_density_high,recent_2025_2026
2025-05-14,0.00317369,0.780743,limit_density_high,recent_2025_2026
2025-05-15,-0.01448157,0.782859,limit_density_high,recent_2025_2026
2025-05-16,0.00060831,0.782078,limit_density_high,recent_2025_2026
2025-05-19,-0.00789006,0.78983,limit_density_high,recent_2025_2026
2025-05-20,0.00039957,0.792438,limit_density_high,recent_2025_2026
2025-05-21,-0.00574155,0.802245,limit_density_high,recent_2025_2026
2025-05-22,-0.00565857,0.816751,limit_density_high,recent_2025_2026
2025-05-23,-0.01580114,0.829931,limit_density_high,recent_2025_2026
2025-05-26,-0.00558749,0.842846,limit_density_high,recent_2025_2026
2025-05-27,-0.00312058,0.844059,limit_density_high,recent_2025_2026
2025-05-28,-0.00257389,0.850027,limit_density_high,recent_2025_2026
2025-05-29,-0.00135159,0.854669,limit_density_high,recent_2025_2026
2025-05-30,0.0038277,0.866089,limit_density_high,recent_2025_2026
2025-06-03,0.01342186,0.875371,limit_density_high,recent_2025_2026
2025-06-04,-0.01177796,0.877376,limit_density_high,recent_2025_2026
2025-06-05,-0.00130388,0.872382,limit_density_high,recent_2025_2026
2025-06-06,-0.00642168,0.872304,limit_density_high,recent_2025_2026
2025-06-09,-0.00503027,0.87352,limit_density_high,recent_2025_2026
2025-06-10,0.00772541,0.88163,limit_density_high,recent_2025_2026
2025-06-11,-0.003267,0.88206,limit_density_high,recent_2025_2026
2025-06-12,-0.00313922,0.88404,limit_density_high,recent_2025_2026
2025-06-13,-0.01359127,0.882358,limit_density_high,recent_2025_2026
2025-06-16,0.00370842,0.902156,limit_density_high,recent_2025_2026
2025-06-17,-0.00125895,0.915073,limit_density_high,recent_2025_2026
2025-06-18,-0.00390957,0.927257,limit_density_high,recent_2025_2026
2025-06-19,-0.0057362,0.93476,limit_density_high,recent_2025_2026
2025-06-20,0.00296935,0.941382,limit_density_high,recent_2025_2026
2025-06-23,0.0078237,0.949553,limit_density_high,recent_2025_2026
2025-06-24,-0.00928624,0.953847,limit_density_high,recent_2025_2026
2025-06-25,0.00252203,0.970122,limit_density_high,recent_2025_2026
2025-11-04,0.02679569,0.983646,limit_density_high,recent_2025_2026
2025-11-05,-0.01330139,0.96828,limit_density_high,recent_2025_2026
2025-11-06,-0.01127183,0.95248,limit_density_high,recent_2025_2026
2025-11-07,-0.01762023,0.928502,limit_density_high,recent_2025_2026
2025-11-10,0.00044902,0.908359,limit_density_high,recent_2025_2026
2025-11-11,0.00422311,0.895763,limit_density_high,recent_2025_2026
2025-11-12,-0.02443345,0.874803,limit_density_high,recent_2025_2026
2025-11-13,0.00491045,0.866948,limit_density_high,recent_2025_2026
2025-11-14,0.00521997,0.865944,limit_density_high,recent_2025_2026
2025-11-17,0.00453662,0.862852,limit_density_high,recent_2025_2026
2025-11-18,-0.00670294,0.864036,limit_density_high,recent_2025_2026
2025-11-19,-0.01177118,0.864994,limit_density_high,recent_2025_2026
2025-11-20,0.00053831,0.86813,limit_density_high,recent_2025_2026
2025-11-21,0.01923819,0.871945,limit_density_high,recent_2025_2026
2025-11-24,0.01978731,0.870429,limit_density_high,recent_2025_2026
2025-11-25,-0.00097963,0.857621,limit_density_high,recent_2025_2026
2025-11-26,0.00163332,0.855436,limit_density_high,recent_2025_2026
2025-11-27,-0.00782615,0.845659,limit_density_high,recent_2025_2026
2025-11-28,-0.01212043,0.833008,limit_density_high,recent_2025_2026
2025-12-01,-0.00348614,0.819099,limit_density_high,recent_2025_2026
2025-12-02,0.01478311,0.818759,limit_density_high,recent_2025_2026
2025-12-03,0.00039827,0.81755,limit_density_high,recent_2025_2026
2025-12-04,0.0316474,0.819592,limit_density_high,recent_2025_2026
2025-12-05,0.01462649,0.811351,limit_density_high,recent_2025_2026
2025-12-08,0.00112512,0.810836,limit_density_high,recent_2025_2026
2025-12-09,-0.00355754,0.808844,limit_density_high,recent_2025_2026
2025-12-10,0.01599105,0.811401,limit_density_high,recent_2025_2026
2025-12-11,-0.02543481,0.809247,limit_density_high,recent_2025_2026
2025-12-12,-0.01007204,0.805279,limit_density_high,recent_2025_2026
2025-12-15,0.03318847,0.81519,limit_density_high,recent_2025_2026
2025-12-16,-0.01779579,0.819225,limit_density_high,recent_2025_2026
2025-12-17,-0.01820969,0.820162,limit_density_high,recent_2025_2026
2025-12-18,0.01769919,0.828724,limit_density_high,recent_2025_2026
2025-12-19,0.01637394,0.832988,limit_density_high,recent_2025_2026
2025-12-22,0.00983577,0.837018,limit_density_high,recent_2025_2026
2025-12-23,-0.0030292,0.844562,limit_density_high,recent_2025_2026
2025-12-24,-0.00216525,0.849515,limit_density_high,recent_2025_2026
2025-12-25,0.007349,0.857263,limit_density_high,recent_2025_2026
2025-12-26,0.00185827,0.865673,limit_density_high,recent_2025_2026
2025-12-29,-0.01078376,0.884433,limit_density_high,recent_2025_2026
2025-12-30,0.02143671,0.89214,limit_density_high,recent_2025_2026
2025-12-31,-0.00340322,0.909455,limit_density_high,recent_2025_2026
2026-01-05,0.01638852,0.923977,limit_density_high,recent_2025_2026
2026-01-06,-0.0136466,0.957456,limit_density_high,recent_2025_2026
2026-03-11,-0.0076795,0.978692,limit_density_high,recent_2025_2026
2026-03-12,0.01345426,0.969858,limit_density_high,recent_2025_2026
2026-03-13,-0.02658464,0.964432,limit_density_high,recent_2025_2026
2026-03-16,0.02768526,0.9645,limit_density_high,recent_2025_2026
2026-03-17,0.00121331,0.964748,limit_density_high,recent_2025_2026
2026-03-18,0.01584713,0.962321,limit_density_high,recent_2025_2026
2026-03-19,0.00066148,0.963913,limit_density_high,recent_2025_2026
2026-03-20,-0.00477534,0.965535,limit_density_high,recent_2025_2026
2026-03-23,0.00858908,0.965945,limit_density_high,recent_2025_2026
2026-03-24,-0.00516962,0.97282,limit_density_high,recent_2025_2026
2026-03-25,0.00393259,0.96758,limit_density_high,recent_2025_2026
2026-03-26,0.00358041,0.958899,limit_density_high,recent_2025_2026
2026-03-27,-0.02466424,0.94623,limit_density_high,recent_2025_2026
2026-03-30,0.02532601,0.933792,limit_density_high,recent_2025_2026
2026-03-31,-0.01576915,0.910371,limit_density_high,recent_2025_2026
2026-04-01,0.02744174,0.88526,limit_density_high,recent_2025_2026
2026-04-02,-0.00598447,0.877915,limit_density_high,recent_2025_2026
2026-04-03,0.0371153,0.868096,limit_density_high,recent_2025_2026
2026-04-07,0.01783041,0.860341,limit_density_high,recent_2025_2026
2026-04-08,0.00880327,0.840278,limit_density_high,recent_2025_2026
2026-04-09,0.00339787,0.843617,limit_density_high,recent_2025_2026
2026-04-10,0.01848619,0.840171,limit_density_high,recent_2025_2026
2026-04-13,-0.00259208,0.843103,limit_density_high,recent_2025_2026
2026-04-14,0.01396262,0.842374,limit_density_high,recent_2025_2026
2026-04-15,0.01029466,0.847353,limit_density_high,recent_2025_2026
2026-04-16,-0.00232171,0.857707,limit_density_high,recent_2025_2026
2026-04-17,0.00694861,0.870503,limit_density_high,recent_2025_2026
2026-04-20,0.02192648,0.885437,limit_density_high,recent_2025_2026
2026-04-21,-0.01491292,0.891743,limit_density_high,recent_2025_2026
2026-04-22,0.00717379,0.893057,limit_density_high,recent_2025_2026
2026-04-23,0.01774739,0.90375,limit_density_high,recent_2025_2026
2026-04-24,-0.00397304,0.916544,limit_density_high,recent_2025_2026
2026-04-27,-0.0021719,0.932752,limit_density_high,recent_2025_2026
2026-04-28,0.01752478,0.950564,limit_density_high,recent_2025_2026
2026-04-29,0.02613716,0.968916,limit_density_high,recent_2025_2026
2026-04-30,0.01975078,0.988299,limit_density_high,recent_2025_2026
